年月日,open,high,low,close,adj close,volume,MA3,MA5,MA5volume,MA20,MA10,adj close-MA5 distance,adj close-MA10 distance,adj close-MA20 distance,adj close-MA3 distance,MA20-MA10 distance,MA20-MA5 distance,MA10-MA5 distance,MA10-MA3 distance,MA20-MA3 distance,MA5-MA3 distance,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
2023-10-26,14.25,14.399999618530272,14.149999618530272,14.149999618530272,14.149999618530272,516336.0,14.28333314259847,14.199999809265137,673702.0,14.527499961853028,14.199999904632568,-0.0500001907348632,-0.0500002861022945,-0.3775003433227546,-0.1333335240681972,0.32750005722046,0.3275001525878913,9.536743128535365e-08,-0.0833332379659026,0.2441668192545574,-0.0833333333333339,167042.0,19391.0,-43.0,8.61,0.0099999999999997,88927.0,53.24,-0.009999999999998,35.0,6.0,6.0,5.0,18.0,46.24,-0.009999999999998,14.0,-0.0277777777777778
2023-10-27,14.199999809265137,14.300000190734863,14.100000381469728,14.100000381469728,14.100000381469728,321094.0,14.18333339691162,14.219999885559082,585313.6,14.477499961853027,14.169999980926514,-0.1199995040893551,-0.0699995994567874,-0.3774995803833008,-0.0833330154418945,0.3074999809265133,0.2575000762939456,-0.0499999046325676,-0.013333415985107,0.2941665649414062,0.0366664886474605,167042.0,19355.0,-36.0,8.63,0.0200000000000013,88725.0,53.12,-0.1200000000000045,35.0,6.0,7.0,4.0,18.0,46.24,0.0,14.1,0.0071428571428571
2023-10-30,14.100000381469728,14.199999809265137,14.050000190734863,14.100000381469728,14.100000381469728,206880.0,14.116666793823242,14.210000038146973,394887.6,14.434999990463258,14.15,-0.1099996566772461,-0.0499996185302737,-0.334999608993531,-0.0166664123535156,0.2849999904632572,0.2249999523162849,-0.0600000381469723,0.0333332061767581,0.3183331966400153,0.0933332443237304,167042.0,19355.0,-36.0,8.63,0.0200000000000013,88725.0,53.12,-0.1200000000000045,35.0,6.0,7.0,4.0,18.0,46.24,0.0,14.1,0.0071428571428571
2023-10-31,14.149999618530272,14.199999809265137,13.800000190734863,13.899999618530272,13.899999618530272,662000.0,14.033333460489908,14.110000038146971,404645.6,14.37999997138977,14.119999980926512,-0.2100004196166995,-0.2200003623962398,-0.4800003528594967,-0.1333338419596348,0.2599999904632568,0.2699999332427971,0.0099999427795403,0.086666520436605,0.3466665108998619,0.0766665776570647,167042.0,19355.0,-36.0,8.63,0.0200000000000013,88725.0,53.12,-0.1200000000000045,35.0,6.0,7.0,4.0,18.0,46.24,0.0,14.1,0.0071428571428571
2023-11-01,13.949999809265137,14.0,13.800000190734863,13.949999809265137,13.949999809265137,242100.0,13.983333269755043,14.039999961853027,389682.0,14.319999980926514,14.114999961853028,-0.0900001525878906,-0.1650001525878899,-0.3700001716613776,-0.0333334604899082,0.2050000190734877,0.280000019073487,0.0749999999999992,0.1316666920979816,0.3366667111714694,0.0566666920979823,167042.0,19355.0,-36.0,8.63,0.0200000000000013,88725.0,53.12,-0.1200000000000045,35.0,6.0,7.0,4.0,18.0,46.24,0.0,14.1,0.0071428571428571
2023-11-02,14.100000381469728,14.25,14.050000190734863,14.050000190734863,14.050000190734863,374000.0,13.966666539510092,14.020000076293943,361214.8,14.275,14.109999942779542,0.0300001144409183,-0.0599997520446784,-0.224999809265137,0.0833336512247715,0.1650000572204586,0.2549999237060554,0.0899998664855967,0.14333340326945,0.3083334604899086,0.0533335367838532,167042.0,19355.0,-36.0,8.63,0.0200000000000013,88725.0,53.12,-0.1200000000000045,35.0,6.0,7.0,4.0,18.0,46.24,0.0,14.1,0.0071428571428571
2023-11-03,14.199999809265137,14.300000190734863,14.100000381469728,14.199999809265137,14.199999809265137,338587.0,14.06666660308838,14.039999961853027,364713.4,14.25,14.129999923706055,0.1599998474121093,0.0699998855590813,-0.0500001907348632,0.1333332061767578,0.1200000762939446,0.2100000381469726,0.089999961853028,0.0633333206176764,0.1833333969116211,-0.0266666412353515,167042.0,19312.0,-43.0,8.65,0.0199999999999995,89184.0,53.39,0.2700000000000031,36.0,7.0,6.0,5.0,18.0,46.24,0.0,14.2,0.0070921985815602
2023-11-06,14.350000381469728,15.550000190734863,14.199999809265137,15.25,15.25,9039113.0,14.5,14.269999885559082,2131160.0,14.272499990463256,14.239999961853028,0.9800001144409176,1.0100000381469734,0.977500009536744,0.75,0.0325000286102294,0.0025001049041737,-0.0299999237060557,-0.2600000381469733,-0.2275000095367438,-0.2300001144409176,167042.0,19312.0,-43.0,8.65,0.0199999999999995,89184.0,53.39,0.2700000000000031,36.0,7.0,6.0,5.0,18.0,46.24,0.0,14.2,0.0070921985815602
2023-11-07,15.0,15.050000190734863,14.800000190734863,15.050000190734863,15.050000190734863,2081364.0,14.833333333333334,14.5,2415032.8,14.2875,14.305000019073486,0.5500001907348633,0.7450001716613777,0.7625001907348636,0.2166668574015293,-0.0175000190734859,-0.2125000000000003,-0.1949999809265143,-0.5283333142598483,-0.5458333333333343,-0.3333333333333339,167042.0,19312.0,-43.0,8.65,0.0199999999999995,89184.0,53.39,0.2700000000000031,36.0,7.0,6.0,5.0,18.0,46.24,0.0,14.2,0.0070921985815602
2023-11-08,15.0,15.100000381469728,14.899999618530272,14.949999809265137,14.949999809265137,956400.0,15.083333333333334,14.7,2557892.8,14.307499980926512,14.369999980926512,0.2499998092651374,0.5799998283386234,0.6424998283386234,-0.1333335240681972,-0.0625,-0.392500019073486,-0.330000019073486,-0.7133333524068206,-0.7758333524068206,-0.3833333333333346,167042.0,19312.0,-43.0,8.65,0.0199999999999995,89184.0,53.39,0.2700000000000031,36.0,7.0,6.0,5.0,18.0,46.24,0.0,14.2,0.0070921985815602
2023-11-09,15.0,15.300000190734863,14.899999618530272,14.899999618530272,14.899999618530272,869760.0,14.966666539510092,14.869999885559082,2657044.8,14.32249994277954,14.444999980926514,0.0299997329711914,0.454999637603759,0.5774996757507331,-0.0666669209798183,-0.122500038146974,-0.5474999427795417,-0.4249999046325676,-0.5216665585835774,-0.6441665967305514,-0.0966666539510097,167042.0,19312.0,-43.0,8.65,0.0199999999999995,89184.0,53.39,0.2700000000000031,36.0,7.0,6.0,5.0,18.0,46.24,0.0,14.2,0.0070921985815602
2023-11-10,14.899999618530272,15.050000190734863,14.75,14.800000190734863,14.800000190734863,531036.0,14.883333206176758,14.989999961853028,2695534.6,14.34249997138977,14.514999961853029,-0.1899997711181633,0.2850002288818363,0.4575002193450928,-0.0833330154418945,-0.1724999904632564,-0.6474999904632561,-0.4749999999999996,-0.3683332443237308,-0.5408332347869873,0.1066667556762688,167042.0,19620.0,308.0,8.51,-0.1400000000000005,89037.0,53.3,-0.0900000000000034,36.0,8.0,5.0,5.0,18.0,46.24,0.0,14.8,0.0422535211267606
2023-11-13,14.899999618530272,15.350000381469728,14.649999618530272,14.800000190734863,14.800000190734863,973000.0,14.833333333333334,14.9,1082312.0,14.36749997138977,14.58499994277954,-0.099999809265137,0.2150002479553219,0.4325002193450924,-0.0333331425984706,-0.2174999713897705,-0.5325000286102295,-0.315000057220459,-0.2483333905537925,-0.465833361943563,0.0666666666666664,167042.0,19620.0,308.0,8.51,-0.1400000000000005,89037.0,53.3,-0.0900000000000034,36.0,8.0,5.0,5.0,18.0,46.24,0.0,14.8,0.0422535211267606
2023-11-14,14.850000381469728,15.149999618530272,14.800000190734863,14.800000190734863,14.800000190734863,919015.0,14.800000190734863,14.85,849842.2,14.397499990463256,14.675,-0.0499998092651363,0.1250001907348625,0.4025002002716071,0.0,-0.2775000095367446,-0.4525000095367435,-0.1749999999999989,-0.1250001907348625,-0.4025002002716071,0.0499998092651363,167042.0,19620.0,308.0,8.51,-0.1400000000000005,89037.0,53.3,-0.0900000000000034,36.0,8.0,5.0,5.0,18.0,46.24,0.0,14.8,0.0422535211267606
2023-11-15,14.850000381469728,15.100000381469728,14.850000381469728,14.949999809265137,14.949999809265137,655100.0,14.850000063578287,14.85,789582.2,14.444999980926514,14.775,0.099999809265137,0.1749998092651363,0.5049998283386223,0.0999997456868495,-0.330000019073486,-0.4050000190734852,-0.0749999999999992,-0.0750000635782868,-0.4050000826517728,-6.35782875235691e-08,167042.0,19620.0,308.0,8.51,-0.1400000000000005,89037.0,53.3,-0.0900000000000034,36.0,8.0,5.0,5.0,18.0,46.24,0.0,14.8,0.0422535211267606
2023-11-16,15.0,15.100000381469728,14.800000190734863,14.949999809265137,14.949999809265137,698277.0,14.899999936421713,14.860000038146971,755285.6,14.487499952316284,14.864999961853028,0.0899997711181637,0.08499984741211,0.4624998569488525,0.0499998728434238,-0.3775000095367424,-0.3725000858306888,0.0049999237060536,-0.0349999745686862,-0.4124999841054286,-0.0399998982747398,167042.0,19620.0,308.0,8.51,-0.1400000000000005,89037.0,53.3,-0.0900000000000034,36.0,8.0,5.0,5.0,18.0,46.24,0.0,14.8,0.0422535211267606
2023-11-17,15.0,15.050000190734863,14.899999618530272,15.0,15.0,331736.0,14.966666539510092,14.9,715425.6,14.537499952316283,14.944999980926514,0.0999999999999996,0.0550000190734856,0.4625000476837151,0.0333334604899082,-0.4075000286102295,-0.3625000476837154,0.044999980926514,-0.0216665585835773,-0.4291665871938068,-0.0666665395100913,167042.0,19436.0,-184.0,8.59,0.08,89456.0,53.55,0.25,37.0,9.0,5.0,5.0,18.0,46.24,0.0,15.0,0.0135135135135134
2023-11-20,15.100000381469728,15.399999618530272,15.0,15.0,15.0,1054030.0,14.983333269755043,14.939999961853028,731631.6,14.579999971389771,14.919999980926514,0.0600000381469723,0.0800000190734859,0.4200000286102288,0.016666730244955,-0.3400000095367428,-0.3599999904632565,-0.0199999809265136,-0.0633332888285309,-0.4033332983652737,-0.0433333079020172,167042.0,19436.0,-184.0,8.59,0.08,89456.0,53.55,0.25,37.0,9.0,5.0,5.0,18.0,46.24,0.0,15.0,0.0135135135135134
2023-11-21,15.050000190734863,15.100000381469728,14.949999809265137,15.0,15.0,471251.0,15.0,14.979999923706057,642078.8,14.609999990463256,14.914999961853027,0.0200000762939449,0.0850000381469726,0.3900000095367435,0.0,-0.3049999713897708,-0.3699999332427985,-0.0649999618530277,-0.0850000381469726,-0.3900000095367435,-0.0200000762939449,167042.0,19436.0,-184.0,8.59,0.08,89456.0,53.55,0.25,37.0,9.0,5.0,5.0,18.0,46.24,0.0,15.0,0.0135135135135134
2023-11-22,15.050000190734863,15.25,14.949999809265137,15.050000190734863,15.050000190734863,901042.0,15.016666730244957,15.0,691267.2,14.647499990463256,14.925,0.0500001907348632,0.1250001907348625,0.4025002002716071,0.0333334604899082,-0.2775000095367446,-0.3525000095367439,-0.0749999999999992,-0.0916667302449543,-0.3691667397816989,-0.016666730244955,167042.0,19436.0,-184.0,8.59,0.08,89456.0,53.55,0.25,37.0,9.0,5.0,5.0,18.0,46.24,0.0,15.0,0.0135135135135134
2023-11-23,15.199999809265137,15.199999809265137,15.0,15.0,15.0,489371.0,15.016666730244957,15.010000038146972,649486.0,14.690000009536742,14.935000038146972,-0.0100000381469733,0.0649999618530277,0.3099999904632575,-0.016666730244955,-0.2450000286102298,-0.3200000286102309,-0.075000000000001,-0.0816666920979827,-0.3266667207082125,-0.0066666920979816,167042.0,19436.0,-184.0,8.59,0.08,89456.0,53.55,0.25,37.0,9.0,5.0,5.0,18.0,46.24,0.0,15.0,0.0135135135135134
2023-11-24,15.050000190734863,15.899999618530272,14.949999809265137,15.649999618530272,15.649999618530272,9553157.0,15.233333269755043,15.139999961853029,2493770.2,14.767499971389771,15.019999980926514,0.5099996566772464,0.6299996376037598,0.8824996471405022,0.4166663487752284,-0.2525000095367424,-0.3724999904632557,-0.1199999809265133,-0.2133332888285313,-0.4658332983652737,-0.0933333079020179,167042.0,19247.0,-189.0,8.68,0.0899999999999998,90486.0,54.17,0.6200000000000045,40.0,13.0,4.0,5.0,18.0,46.05,-0.1900000000000048,15.65,0.0433333333333333
2023-11-27,15.5,15.5,15.100000381469728,15.149999618530272,15.149999618530272,1678877.0,15.266666412353516,15.169999885559085,2618739.6,14.819999933242798,15.054999923706054,-0.0200002670288093,0.0949996948242191,0.3299996852874756,-0.1166667938232421,-0.2349999904632564,-0.3499999523162849,-0.1149999618530284,-0.2116664886474613,-0.4466664791107178,-0.0966665267944328,167042.0,19247.0,-189.0,8.68,0.0899999999999998,90486.0,54.17,0.6200000000000045,40.0,13.0,4.0,5.0,18.0,46.05,-0.1900000000000048,15.65,0.0433333333333333
2023-11-28,15.149999618530272,15.25,15.100000381469728,15.199999809265137,15.199999809265137,603015.0,15.333333015441896,15.20999984741211,2645092.4,14.88499994277954,15.094999885559082,-0.0100000381469733,0.104999923706055,0.3149998664855964,-0.1333332061767578,-0.2099999427795413,-0.3249999046325698,-0.1149999618530284,-0.2383331298828128,-0.4483330726623542,-0.1233331680297844,167042.0,19247.0,-189.0,8.68,0.0899999999999998,90486.0,54.17,0.6200000000000045,40.0,13.0,4.0,5.0,18.0,46.05,-0.1900000000000048,15.65,0.0433333333333333
2023-11-29,15.199999809265137,15.300000190734863,15.199999809265137,15.25,15.25,606110.0,15.199999809265137,15.249999809265136,2586106.0,14.949999952316285,15.124999904632569,1.907348625707073e-07,0.1250000953674312,0.3000000476837154,0.0500001907348632,-0.1749999523162841,-0.2999998569488529,-0.1249999046325687,-0.074999904632568,-0.2499998569488521,0.0500000000000007,167042.0,19247.0,-189.0,8.68,0.0899999999999998,90486.0,54.17,0.6200000000000045,40.0,13.0,4.0,5.0,18.0,46.05,-0.1900000000000048,15.65,0.0433333333333333
2023-11-30,15.300000190734863,15.300000190734863,15.100000381469728,15.199999809265137,15.199999809265137,904166.0,15.216666539510092,15.289999771118165,2669065.0,15.007499933242798,15.149999904632567,-0.089999961853028,0.0499999046325676,0.1924998760223388,-0.016666730244955,-0.1424999713897712,-0.2824998378753669,-0.1399998664855957,-0.0666666348775226,-0.2091666062672939,0.073333231608073,167042.0,19247.0,-189.0,8.68,0.0899999999999998,90486.0,54.17,0.6200000000000045,40.0,13.0,4.0,5.0,18.0,46.05,-0.1900000000000048,15.65,0.0433333333333333
2023-12-01,15.199999809265137,15.399999618530272,15.149999618530272,15.399999618530272,15.399999618530272,636800.0,15.28333314259847,15.239999771118164,885793.6,15.067499923706055,15.189999866485596,0.1599998474121093,0.209999752044677,0.332499694824218,0.1166664759318028,-0.122499942779541,-0.1724998474121086,-0.0499999046325676,-0.0933332761128742,-0.2158332188924152,-0.0433333714803065,167042.0,19694.0,447.0,8.48,-0.1999999999999993,89900.0,53.82,-0.3500000000000014,39.0,12.0,4.0,5.0,18.0,46.05,0.0,15.4,-0.0159744408945686
2023-12-04,15.399999618530272,16.25,15.350000381469728,15.800000190734863,15.800000190734863,8594093.0,15.466666539510092,15.369999885559082,2268836.8,15.094999933242798,15.269999885559082,0.4300003051757812,0.5300003051757809,0.7050002574920651,0.3333336512247715,-0.1749999523162841,-0.2749999523162838,-0.0999999999999996,-0.1966666539510093,-0.3716666062672935,-0.0966666539510097,167042.0,19694.0,447.0,8.48,-0.1999999999999993,89900.0,53.82,-0.3500000000000014,39.0,12.0,4.0,5.0,18.0,46.05,0.0,15.4,-0.0159744408945686
2023-12-05,15.699999809265137,15.850000381469728,15.550000190734863,15.699999809265137,15.699999809265137,1383581.0,15.633333206176758,15.469999885559082,2424950.0,15.127499914169311,15.339999866485597,0.229999923706055,0.3599999427795417,0.5724998950958256,0.0666666030883789,-0.2124999523162838,-0.3424999713897705,-0.1300000190734866,-0.2933333396911628,-0.5058332920074466,-0.1633333206176761,167042.0,19694.0,447.0,8.48,-0.1999999999999993,89900.0,53.82,-0.3500000000000014,39.0,12.0,4.0,5.0,18.0,46.05,0.0,15.4,-0.0159744408945686
2023-12-06,15.699999809265137,15.899999618530272,15.699999809265137,15.75,15.75,1063307.0,15.75,15.56999988555908,2516389.4,15.167499923706057,15.40999984741211,0.1800001144409186,0.3400001525878906,0.582500076293945,0.0,-0.2424999237060543,-0.4024999618530263,-0.1600000381469719,-0.3400001525878906,-0.582500076293945,-0.1800001144409186,167042.0,19694.0,447.0,8.48,-0.1999999999999993,89900.0,53.82,-0.3500000000000014,39.0,12.0,4.0,5.0,18.0,46.05,0.0,15.4,-0.0159744408945686
2023-12-07,15.800000190734863,16.049999237060547,15.600000381469728,15.600000381469728,15.600000381469728,1207884.0,15.68333339691162,15.65,2577133.0,15.202499961853029,15.469999885559082,-0.0499996185302737,0.1300004959106449,0.3975004196166996,-0.0833330154418945,-0.2674999237060547,-0.4475000381469733,-0.1800001144409186,-0.2133335113525394,-0.4808334350585941,-0.0333333969116207,167042.0,19694.0,447.0,8.48,-0.1999999999999993,89900.0,53.82,-0.3500000000000014,39.0,12.0,4.0,5.0,18.0,46.05,0.0,15.4,-0.0159744408945686
2023-12-08,15.699999809265137,15.75,15.5,15.550000190734863,15.550000190734863,524224.0,15.633333524068195,15.68000011444092,2554617.8,15.239999961853028,15.45999994277954,-0.1299999237060554,0.0900002479553219,0.3100002288818366,-0.0833333333333339,-0.2199999809265147,-0.440000152587892,-0.2200001716613773,-0.1733335812886558,-0.3933335622151706,0.0466665903727214,167042.0,19601.0,-93.0,8.52,0.0399999999999991,90520.0,54.19,0.3699999999999974,40.0,12.0,6.0,4.0,18.0,46.05,0.0,15.55,0.0097402597402597
2023-12-11,15.600000381469728,15.75,15.550000190734863,15.600000381469728,15.600000381469728,385678.0,15.583333651224772,15.640000152587891,912934.8,15.27999997138977,15.505000019073488,-0.0399997711181647,0.0950003623962398,0.320000410079956,0.016666730244955,-0.2250000476837161,-0.3600001811981208,-0.1350001335144046,-0.0783336321512848,-0.303333679835001,0.0566665013631197,167042.0,19601.0,-93.0,8.52,0.0399999999999991,90520.0,54.19,0.3699999999999974,40.0,12.0,6.0,4.0,18.0,46.05,0.0,15.55,0.0097402597402597
2023-12-12,15.699999809265137,15.800000190734863,15.550000190734863,15.649999618530272,15.649999618530272,652406.0,15.600000063578287,15.630000114440918,766699.8,15.32249994277954,15.55,0.0199995040893554,0.0999996185302727,0.3274996757507331,0.0499995549519862,-0.2275000572204604,-0.3075001716613776,-0.0800001144409172,-0.0500000635782864,-0.2775001207987468,0.0300000508626308,167042.0,19601.0,-93.0,8.52,0.0399999999999991,90520.0,54.19,0.3699999999999974,40.0,12.0,6.0,4.0,18.0,46.05,0.0,15.55,0.0097402597402597
2023-12-13,15.649999618530272,16.149999618530273,15.550000190734863,16.149999618530273,16.149999618530273,2868680.0,15.799999872843424,15.710000038146973,1127774.4,15.382499933242798,15.639999961853029,0.4399995803833008,0.5099996566772464,0.7674996852874756,0.3499997456868495,-0.2575000286102291,-0.3275001049041748,-0.0700000762939456,-0.1599999109903969,-0.417499939600626,-0.0899998346964512,167042.0,19601.0,-93.0,8.52,0.0399999999999991,90520.0,54.19,0.3699999999999974,40.0,12.0,6.0,4.0,18.0,46.05,0.0,15.55,0.0097402597402597
2023-12-14,16.200000762939453,16.399999618530273,15.899999618530272,16.0,16.0,3076183.0,15.933333079020182,15.789999961853027,1501434.2,15.43499994277954,15.719999980926511,0.2100000381469726,0.280000019073487,0.565000057220459,0.0666669209798183,-0.2850000381469719,-0.3550000190734863,-0.0699999809265143,-0.2133330980936687,-0.4983331362406407,-0.1433331171671543,167042.0,19601.0,-93.0,8.52,0.0399999999999991,90520.0,54.19,0.3699999999999974,40.0,12.0,6.0,4.0,18.0,46.05,0.0,15.55,0.0097402597402597
2023-12-15,16.100000381469727,16.75,16.100000381469727,16.450000762939453,16.450000762939453,5583042.0,16.200000127156574,15.970000076293946,2513197.8,15.507499980926514,15.825000095367432,0.4800006866455071,0.6250006675720208,0.9425007820129389,0.2500006357828788,-0.3175001144409179,-0.4625000953674316,-0.1449999809265136,-0.375000031789142,-0.69250014623006,-0.2300000508626283,167042.0,19109.0,-492.0,8.74,0.2200000000000006,91864.0,54.99,0.8000000000000043,42.0,13.0,7.0,4.0,18.0,46.05,0.0,16.45,0.057877813504823
2023-12-18,16.350000381469727,16.5,16.149999618530273,16.149999618530273,16.149999618530273,1306148.0,16.200000127156574,16.079999923706055,2697291.8,15.564999961853028,15.860000038146971,0.0699996948242187,0.2899995803833004,0.5849996566772457,-0.0500005086263009,-0.2950000762939453,-0.514999961853027,-0.2199998855590816,-0.3400000890096013,-0.6350001653035466,-0.1200002034505196,167042.0,19109.0,-492.0,8.74,0.2200000000000006,91864.0,54.99,0.8000000000000043,42.0,13.0,7.0,4.0,18.0,46.05,0.0,16.45,0.057877813504823
2023-12-19,16.149999618530273,16.149999618530273,15.75,15.949999809265137,15.949999809265137,1151450.0,16.18333339691162,16.13999996185303,2797100.6,15.612499952316284,15.885000038146972,-0.190000152587892,0.0649997711181633,0.3374998569488525,-0.2333335876464843,-0.2725000858306892,-0.5275000095367446,-0.2549999237060554,-0.2983333587646477,-0.5708334445953369,-0.0433334350585923,167042.0,19109.0,-492.0,8.74,0.2200000000000006,91864.0,54.99,0.8000000000000043,42.0,13.0,7.0,4.0,18.0,46.05,0.0,16.45,0.057877813504823
2023-12-20,16.049999237060547,16.299999237060547,16.0,16.149999618530273,16.149999618530273,1060400.0,16.083333015441895,16.13999996185303,2435444.6,15.667499923706057,15.925,0.0099996566772446,0.2249996185302727,0.4824996948242184,0.0666666030883789,-0.2575000762939456,-0.4725000381469737,-0.214999961853028,-0.1583330154418938,-0.4158330917358395,0.0566669464111342,167042.0,19109.0,-492.0,8.74,0.2200000000000006,91864.0,54.99,0.8000000000000043,42.0,13.0,7.0,4.0,18.0,46.05,0.0,16.45,0.057877813504823
2023-12-21,16.149999618530273,16.25,16.0,16.0,16.0,723319.0,16.03333314259847,16.13999996185303,1964871.8,15.717499923706054,15.964999961853028,-0.1399999618530287,0.0350000381469719,0.282500076293946,-0.0333331425984688,-0.247500038146974,-0.4225000381469748,-0.1750000000000007,-0.0683331807454408,-0.3158332188924149,0.1066668192545599,167042.0,19109.0,-492.0,8.74,0.2200000000000006,91864.0,54.99,0.8000000000000043,42.0,13.0,7.0,4.0,18.0,46.05,0.0,16.45,0.057877813504823
2023-12-22,16.200000762939453,16.200000762939453,15.75,15.800000190734863,15.800000190734863,1138533.0,15.983333269755043,16.00999984741211,1075970.0,15.724999952316283,15.989999961853028,-0.2099996566772475,-0.1899997711181633,0.0750002384185783,-0.1833330790201817,-0.2650000095367417,-0.2849998950958259,-0.0199998855590841,0.0066666920979816,-0.2583333174387601,0.0266665776570658,167042.0,18394.0,-715.0,9.08,0.3399999999999998,96384.0,57.7,2.710000000000001,46.0,14.0,4.0,7.0,21.0,48.23,2.18,15.8,-0.03951367781155
2023-12-25,15.899999618530272,15.899999618530272,15.699999809265137,15.699999809265137,15.699999809265137,557331.0,15.833333333333334,15.919999885559085,926206.6,15.752499961853028,15.999999904632569,-0.220000076293946,-0.300000095367432,-0.0525001525878909,-0.1333335240681972,-0.247499942779541,-0.167499923706055,0.0800000190734859,0.1666665712992348,-0.0808333714803062,0.0866665522257488,167042.0,18394.0,-715.0,9.08,0.3399999999999998,96384.0,57.7,2.710000000000001,46.0,14.0,4.0,7.0,21.0,48.23,2.18,15.8,-0.03951367781155
2023-12-26,15.899999618530272,15.899999618530272,15.75,15.800000190734863,15.800000190734863,436396.0,15.766666730244957,15.889999961853029,783195.8,15.782499980926511,16.01499996185303,-0.0899997711181637,-0.2149997711181654,0.0175002098083503,0.0333334604899082,-0.2324999809265158,-0.107499980926514,0.1250000000000017,0.2483332316080737,0.0158332506815579,0.1233332316080719,167042.0,18394.0,-715.0,9.08,0.3399999999999998,96384.0,57.7,2.710000000000001,46.0,14.0,4.0,7.0,21.0,48.23,2.18,15.8,-0.03951367781155
2023-12-27,15.850000381469728,16.149999618530273,15.800000190734863,15.850000381469728,15.850000381469728,874000.0,15.783333460489908,15.830000114440915,745915.8,15.8125,15.985000038146971,0.0200002670288093,-0.1349996566772464,0.0375003814697265,0.0666669209798183,-0.172500038146973,-0.0175001144409172,0.1549999237060557,0.2016665776570647,0.0291665395100917,0.0466666539510089,167042.0,18394.0,-715.0,9.08,0.3399999999999998,96384.0,57.7,2.710000000000001,46.0,14.0,4.0,7.0,21.0,48.23,2.18,15.8,-0.03951367781155
2023-12-28,15.949999809265137,15.949999809265137,15.600000381469728,15.75,15.75,1031035.0,15.800000190734863,15.780000114440918,807459.0,15.840000009536745,15.960000038146973,-0.0300001144409183,-0.2100000381469726,-0.0900000095367428,-0.0500001907348632,-0.1200000286102298,0.0599998950958244,0.1799999237060543,0.1599998474121093,0.0399998188018795,-0.0200000762939449,167042.0,18394.0,-715.0,9.08,0.3399999999999998,96384.0,57.7,2.710000000000001,46.0,14.0,4.0,7.0,21.0,48.23,2.18,15.8,-0.03951367781155
2023-12-29,15.899999618530272,15.899999618530272,15.699999809265137,15.75,15.75,381453.0,15.783333460489908,15.770000076293943,656043.0,15.857500028610229,15.889999961853029,-0.0200000762939449,-0.139999961853027,-0.1075000286102287,-0.0333334604899082,-0.0324999332427982,0.0874999523162838,0.119999885559082,0.1066665013631187,0.0741665681203205,-0.0133333841959633,167042.0,18383.0,-11.0,9.09,0.0099999999999997,96274.0,57.63,-0.0700000000000002,45.0,12.0,6.0,5.0,22.0,48.8,0.5700000000000003,15.75,-0.0031645569620253
2024-01-02,15.75,15.800000190734863,15.550000190734863,15.550000190734863,15.550000190734863,505003.0,15.68333339691162,15.740000152587893,645577.4,15.84500002861023,15.830000019073486,-0.1899999618530277,-0.2799998283386227,-0.2949998378753662,-0.1333332061767578,0.0150000095367435,0.1049998760223385,0.0899998664855949,0.1466666221618648,0.1616666316986084,0.0566667556762698,167042.0,18383.0,-11.0,9.09,0.0099999999999997,96274.0,57.63,-0.0700000000000002,45.0,12.0,6.0,5.0,22.0,48.8,0.5700000000000003,15.75,-0.0031645569620253
2024-01-03,15.550000190734863,15.550000190734863,15.300000190734863,15.399999618530272,15.399999618530272,774007.0,15.56666660308838,15.660000038146972,713099.6,15.830000019073486,15.775,-0.2600004196166985,-0.3750003814697269,-0.4300004005432125,-0.1666669845581054,0.0550000190734856,0.169999980926514,0.1149999618530284,0.2083333969116214,0.263333415985107,0.093333435058593,167042.0,18383.0,-11.0,9.09,0.0099999999999997,96274.0,57.63,-0.0700000000000002,45.0,12.0,6.0,5.0,22.0,48.8,0.5700000000000003,15.75,-0.0031645569620253
2024-01-04,15.399999618530272,15.449999809265137,15.25,15.300000190734863,15.300000190734863,732555.0,15.416666666666666,15.55,684810.6,15.80750002861023,15.69000005722046,-0.2499998092651374,-0.3899998664855957,-0.5074998378753666,-0.1166664759318028,0.1174999713897708,0.2575000286102291,0.1400000572204582,0.2733333905537929,0.3908333619435638,0.1333333333333346,167042.0,18383.0,-11.0,9.09,0.0099999999999997,96274.0,57.63,-0.0700000000000002,45.0,12.0,6.0,5.0,22.0,48.8,0.5700000000000003,15.75,-0.0031645569620253
2024-01-05,15.399999618530272,15.449999809265137,15.300000190734863,15.350000381469728,15.350000381469728,208218.0,15.350000063578287,15.470000076293946,520247.2,15.795000028610229,15.625000095367431,-0.1199996948242194,-0.2749997138977047,-0.4449996471405022,3.178914393942023e-07,0.1699999332427975,0.3249999523162827,0.1550000190734852,0.2750000317891441,0.4449999650319416,0.1200000127156588,167042.0,18537.0,154.0,9.01,-0.08,95395.0,57.11,-0.5200000000000031,44.0,10.0,7.0,7.0,20.0,47.48,-1.3200000000000005,15.35,-0.0253968253968254
