年月日,open,high,low,close,adj close,volume,MA3,MA5,MA5volume,MA20,MA10,volume_chage,adj close-MA5 distance,adj close-MA10 distance,adj close-MA20 distance,adj close-MA3 distance,MA20-MA10 distance,MA20-MA5 distance,MA10-MA5 distance,MA10-MA3 distance,MA20-MA3 distance,MA5-MA3 distance,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
2023-08-18,126.5,128.5,116.5,120.5,120.5,266505515.0,125.83333333333331,121.1,231954987.2,132.25,120.8,0.1489535888711429,-0.5999999999999943,-0.2999999999999971,-11.75,-5.333333333333329,11.450000000000005,11.150000000000006,-0.2999999999999971,-5.033333333333331,6.416666666666671,-4.733333333333334,2899966.0,249063.0,14614.0,11.64,-0.7299999999999986,2139115.0,73.76,-1.6199999999999903,542.0,129.0,64.0,48.0,301.0,68.55,-1.6500000000000057,120.5,0.0478260869565217
2023-08-21,122.5,124.5,118.5,121.0,121.0,134862759.0,123.5,123.0,213270875.8,130.925,120.4,-0.3676456830117261,-2.0,0.5999999999999943,-9.925000000000011,-2.5,10.525000000000006,7.925000000000011,-2.5999999999999943,-3.0999999999999943,7.425000000000011,-0.5,2899966.0,249063.0,14614.0,11.64,-0.7299999999999986,2139115.0,73.76,-1.6199999999999903,542.0,129.0,64.0,48.0,301.0,68.55,-1.6500000000000057,120.5,0.0478260869565217
2023-08-22,126.5,127.0,122.5,123.5,123.5,155619748.0,121.66666666666669,124.4,212671416.6,129.2,119.85,-0.2682620425071264,-0.9000000000000057,3.6500000000000057,-5.699999999999989,1.8333333333333288,9.349999999999994,4.799999999999983,-4.550000000000011,-1.816666666666677,7.533333333333317,2.7333333333333343,2899966.0,249063.0,14614.0,11.64,-0.7299999999999986,2139115.0,73.76,-1.6199999999999903,542.0,129.0,64.0,48.0,301.0,68.55,-1.6500000000000057,120.5,0.0478260869565217
2023-08-23,124.0,127.5,121.5,127.5,127.5,119241265.0,124.0,124.3,195050220.4,127.975,120.6,-0.3886637771776647,3.200000000000003,6.900000000000006,-0.4749999999999943,3.5,7.375,3.674999999999997,-3.700000000000003,-3.4000000000000057,3.9749999999999934,0.2999999999999971,2899966.0,249063.0,14614.0,11.64,-0.7299999999999986,2139115.0,73.76,-1.6199999999999903,542.0,129.0,64.0,48.0,301.0,68.55,-1.6500000000000057,120.5,0.0478260869565217
2023-08-24,135.0,135.5,121.0,122.5,122.5,322193897.0,124.5,123.0,199684636.8,126.275,121.5,0.6135136992171447,-0.5,1.0,-3.7750000000000057,-2.0,4.775000000000006,3.2750000000000057,-1.5,-3.0,1.7750000000000057,-1.5,2899966.0,249063.0,14614.0,11.64,-0.7299999999999986,2139115.0,73.76,-1.6199999999999903,542.0,129.0,64.0,48.0,301.0,68.55,-1.6500000000000057,120.5,0.0478260869565217
2023-08-25,111.5,115.5,110.5,111.0,111.0,262351271.0,120.33333333333331,121.1,198853788.0,124.125,121.1,0.3193174424215645,-10.099999999999994,-10.099999999999994,-13.125,-9.333333333333329,3.0250000000000057,3.0250000000000057,0.0,0.7666666666666657,3.791666666666672,0.7666666666666657,2899966.0,272743.0,23680.0,10.63,-1.0099999999999998,2077760.0,71.65,-2.1099999999999994,532.0,131.0,64.0,45.0,292.0,66.5,-2.049999999999997,111.0,-0.0788381742738589
2023-08-28,111.0,112.0,105.5,109.5,109.5,180397940.0,114.33333333333331,118.8,207960824.2,121.75,120.9,-0.1325388293974649,-9.299999999999995,-11.400000000000006,-12.25,-4.833333333333329,0.8499999999999943,2.950000000000003,2.1000000000000085,6.566666666666677,7.416666666666671,4.466666666666669,2899966.0,272743.0,23680.0,10.63,-1.0099999999999998,2077760.0,71.65,-2.1099999999999994,532.0,131.0,64.0,45.0,292.0,66.5,-2.049999999999997,111.0,-0.0788381742738589
2023-08-29,112.0,113.0,107.5,109.5,109.5,116529421.0,110.0,116.0,200142758.8,120.15,120.2,-0.4177684883596199,-6.5,-10.700000000000005,-10.650000000000006,-0.5,-0.0499999999999971,4.150000000000006,4.200000000000003,10.200000000000005,10.150000000000006,6.0,2899966.0,272743.0,23680.0,10.63,-1.0099999999999998,2077760.0,71.65,-2.1099999999999994,532.0,131.0,64.0,45.0,292.0,66.5,-2.049999999999997,111.0,-0.0788381742738589
2023-08-30,113.5,114.5,111.0,112.0,112.0,96227150.0,110.33333333333331,112.9,195539935.8,119.0,118.6,-0.5078900399229854,-0.9000000000000057,-6.599999999999994,-7.0,1.6666666666666714,0.4000000000000057,6.099999999999994,5.699999999999989,8.266666666666666,8.666666666666671,2.566666666666677,2899966.0,272743.0,23680.0,10.63,-1.0099999999999998,2077760.0,71.65,-2.1099999999999994,532.0,131.0,64.0,45.0,292.0,66.5,-2.049999999999997,111.0,-0.0788381742738589
2023-08-31,109.0,117.0,107.0,117.0,117.0,197095668.0,112.83333333333331,111.8,170520290.0,118.775,117.4,0.15584877318705,5.200000000000003,-0.4000000000000057,-1.7750000000000057,4.166666666666671,1.375,6.9750000000000085,5.6000000000000085,4.566666666666677,5.941666666666677,-1.0333333333333314,2899966.0,272743.0,23680.0,10.63,-1.0099999999999998,2077760.0,71.65,-2.1099999999999994,532.0,131.0,64.0,45.0,292.0,66.5,-2.049999999999997,111.0,-0.0788381742738589
