年月日,open,high,low,close,adj close,volume,MA3,MA5,MA5volume,MA20,MA10,volume_chage,adj close-MA5 distance,adj close-MA10 distance,adj close-MA20 distance,adj close-MA3 distance,MA20-MA10 distance,MA20-MA5 distance,MA10-MA5 distance,MA10-MA3 distance,MA20-MA3 distance,MA5-MA3 distance,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
2023-08-18,196.0,196.0,190.0,193.5,193.5,995707.0,196.16666666666663,202.5,1155263.8,207.3811454772949,204.4418029785156,-0.1381128708438713,-9.0,-10.941802978515623,-13.881145477294922,-2.666666666666657,2.939342498779297,4.881145477294922,1.941802978515625,8.275136311848968,11.214478810628265,6.333333333333343,298984.0,32893.0,-93.0,9.09,0.0299999999999993,250556.0,83.8,0.1299999999999954,97.0,17.0,11.0,14.0,55.0,73.92,1.0900000000000034,193.5,-0.0741626794258373
2023-08-21,193.5,195.5,191.5,193.5,193.5,320307.0,194.66666666666663,198.0,965082.4,206.6102439880371,202.8516387939453,-0.6681039878045647,-4.5,-9.351638793945312,-13.110243988037098,-1.1666666666666572,3.7586051940917855,8.610243988037098,4.8516387939453125,8.184972127278655,11.94357732137044,3.333333333333343,298984.0,32893.0,-93.0,9.09,0.0299999999999993,250556.0,83.8,0.1299999999999954,97.0,17.0,11.0,14.0,55.0,73.92,1.0900000000000034,193.5,-0.0741626794258373
2023-08-22,194.0,195.0,190.5,190.5,190.5,427689.0,192.5,194.5,880994.0,205.54426040649412,201.3,-0.5145381239826832,-4.0,-10.800000000000011,-15.044260406494146,-2.0,4.244260406494135,11.044260406494146,6.800000000000011,8.800000000000011,13.044260406494146,2.0,298984.0,32893.0,-93.0,9.09,0.0299999999999993,250556.0,83.8,0.1299999999999954,97.0,17.0,11.0,14.0,55.0,73.92,1.0900000000000034,193.5,-0.0741626794258373
2023-08-23,189.5,192.0,188.0,190.5,190.5,594001.0,191.5,193.0,677548.6,204.42991638183597,199.7,-0.1233086453134136,-2.5,-9.199999999999989,-13.929916381835938,-1.0,4.729916381835949,11.429916381835938,6.699999999999989,8.199999999999989,12.929916381835938,1.5,298984.0,32893.0,-93.0,9.09,0.0299999999999993,250556.0,83.8,0.1299999999999954,97.0,17.0,11.0,14.0,55.0,73.92,1.0900000000000034,193.5,-0.0741626794258373
2023-08-24,192.0,192.0,187.0,190.5,190.5,804060.0,190.5,191.7,628352.8,203.14631042480468,198.65,0.2796314427181671,-1.1999999999999886,-8.150000000000006,-12.646310424804682,0.0,4.496310424804676,11.446310424804691,6.950000000000017,8.150000000000006,12.646310424804682,1.1999999999999886,298984.0,32893.0,-93.0,9.09,0.0299999999999993,250556.0,83.8,0.1299999999999954,97.0,17.0,11.0,14.0,55.0,73.92,1.0900000000000034,193.5,-0.0741626794258373
2023-08-25,191.0,191.0,185.0,185.0,185.0,391282.0,188.66666666666663,190.0,507467.8,201.78114700317383,196.25,-0.2289520635595007,-5.0,-11.25,-16.781147003173828,-3.666666666666657,5.531147003173828,11.781147003173828,6.25,7.583333333333343,13.114480336507173,1.3333333333333428,298984.0,32940.0,47.0,9.08,-0.0099999999999997,250163.0,83.67,-0.1299999999999954,96.0,16.0,12.0,13.0,55.0,74.14,0.2199999999999988,185.0,-0.0439276485788113
2023-08-28,185.0,185.5,181.5,184.0,184.0,1105019.0,186.5,188.1,664410.2,200.6077865600586,193.05,0.6631577901723966,-4.099999999999994,-9.050000000000011,-16.6077865600586,-2.5,7.557786560058588,12.507786560058603,4.950000000000017,6.550000000000011,14.1077865600586,1.5999999999999943,298984.0,32940.0,47.0,9.08,-0.0099999999999997,250163.0,83.67,-0.1299999999999954,96.0,16.0,12.0,13.0,55.0,74.14,0.2199999999999988,185.0,-0.0439276485788113
2023-08-29,185.0,187.5,181.0,185.5,185.5,741037.0,184.83333333333331,187.1,727079.8,199.41270446777344,190.8,0.0191962422831716,-1.5999999999999943,-5.300000000000011,-13.912704467773438,0.6666666666666572,8.612704467773426,12.312704467773443,3.700000000000017,5.966666666666669,14.579371134440096,2.2666666666666515,298984.0,32940.0,47.0,9.08,-0.0099999999999997,250163.0,83.67,-0.1299999999999954,96.0,16.0,12.0,13.0,55.0,74.14,0.2199999999999988,185.0,-0.0439276485788113
2023-08-30,185.5,188.5,184.0,188.5,188.5,401319.0,186.0,186.7,688543.4,198.31926193237305,189.85,-0.4171478515370273,1.8000000000000114,-1.3499999999999943,-9.819261932373053,2.5,8.469261932373058,11.619261932373064,3.1500000000000057,3.8499999999999934,12.319261932373053,0.6999999999999886,298984.0,32940.0,47.0,9.08,-0.0099999999999997,250163.0,83.67,-0.1299999999999954,96.0,16.0,12.0,13.0,55.0,74.14,0.2199999999999988,185.0,-0.0439276485788113
2023-08-31,188.0,196.0,186.5,193.0,193.0,1118200.0,189.0,187.2,751371.4,197.5959014892578,189.45,0.4882120879234956,5.800000000000011,3.550000000000012,-4.5959014892578125,4.0,8.145901489257824,10.395901489257824,2.25,0.4499999999999886,8.595901489257812,-1.8000000000000114,298984.0,32940.0,47.0,9.08,-0.0099999999999997,250163.0,83.67,-0.1299999999999954,96.0,16.0,12.0,13.0,55.0,74.14,0.2199999999999988,185.0,-0.0439276485788113
