年月日,open_y,high_y,low_y,close_y,open_y_2day,high_y_2day,low_y_2day,close_y_2day,open_y_5day,high_y_5day,low_y_5day,close_y_5day
2023-08-18,0.4,1.2,-2.8000000000000003,-2.8000000000000003,-1.6,-1.6,-4.0,-4.0,-5.2,-3.2,-5.2,-3.6
2023-08-21,1.2345679012345678,1.2345679012345678,-1.2345679012345678,-1.2345679012345678,-1.2345679012345678,0.411522633744856,-3.7037037037037033,0.0,-1.2345679012345678,-0.411522633744856,-2.05761316872428,-1.2345679012345678
2023-08-22,0.0,1.6666666666666667,-2.5,1.25,2.083333333333333,2.083333333333333,-0.8333333333333334,0.4166666666666667,0.8333333333333334,0.8333333333333334,-2.083333333333333,0.0
2023-08-23,0.823045267489712,0.823045267489712,-2.05761316872428,-0.823045267489712,-2.469135802469136,-0.411522633744856,-2.469135802469136,-0.823045267489712,-0.411522633744856,1.646090534979424,-0.411522633744856,1.2345679012345678
2023-08-24,-1.6597510373443984,0.4149377593360996,-1.6597510373443984,0.0,-0.4149377593360996,0.4149377593360996,-1.2448132780082988,-0.4149377593360996,2.489626556016597,3.319502074688797,1.2448132780082988,2.489626556016597
2023-08-25,-0.4149377593360996,0.4149377593360996,-1.2448132780082988,-0.4149377593360996,0.4149377593360996,0.4149377593360996,-2.489626556016597,-0.4149377593360996,2.489626556016597,3.319502074688797,1.6597510373443984,2.489626556016597
2023-08-28,0.8333333333333334,0.8333333333333334,-2.083333333333333,0.0,0.8333333333333334,2.9166666666666665,0.8333333333333334,2.5,2.9166666666666665,2.9166666666666665,1.25,2.9166666666666665
2023-08-29,0.8333333333333334,2.9166666666666665,0.8333333333333334,2.5,2.9166666666666665,3.75,1.6666666666666667,2.9166666666666665,3.333333333333333,7.5,3.333333333333333,7.083333333333333
2023-08-30,0.4065040650406504,1.2195121951219512,-0.8130081300813009,0.4065040650406504,0.4065040650406504,1.2195121951219512,-0.4065040650406504,0.4065040650406504,5.284552845528456,5.691056910569105,3.252032520325204,4.878048780487805
2023-08-31,0.0,0.8097165991902834,-0.8097165991902834,0.0,0.0,0.0,-1.6194331983805668,0.0,4.048582995951417,5.263157894736842,3.238866396761133,3.238866396761133
2023-09-01,0.0,0.0,-1.6194331983805668,0.0,0.4048582995951417,4.453441295546559,0.4048582995951417,4.048582995951417,3.238866396761133,4.453441295546559,2.42914979757085,2.834008097165992
2023-09-04,0.4048582995951417,4.453441295546559,0.4048582995951417,4.048582995951417,4.8582995951417,5.263157894736842,2.834008097165992,4.453441295546559,4.048582995951417,4.453441295546559,2.0242914979757085,2.42914979757085
2023-09-05,0.7782101167315175,1.1673151750972763,-1.1673151750972763,0.3891050583657587,0.0,1.1673151750972763,-0.7782101167315175,-0.7782101167315175,0.0,0.7782101167315175,-1.1673151750972763,0.0
