年月日,open,high,low,close,adj close,volume,MA3,MA5,MA5volume,MA20,MA10,volume_chage,adj close-MA5 distance,adj close-MA10 distance,adj close-MA20 distance,adj close-MA3 distance,MA20-MA10 distance,MA20-MA5 distance,MA10-MA5 distance,MA10-MA3 distance,MA20-MA3 distance,MA5-MA3 distance,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
2023-08-18,670.0,679.0,669.0,674.0,656.6018676757812,3179069.0,661.4727986653646,659.914111328125,3990371.2,665.7105346679688,667.9024536132813,-0.2033149697952912,-3.3122436523437955,-11.300585937500044,-9.108666992187525,-4.870930989583371,-2.1919189453125227,5.796423339843727,7.98834228515625,6.429654947916674,4.237736002604152,-1.5586873372395758,1599621.0,226726.0,2404.0,7.06,-0.0700000000000002,1220646.0,76.31,-0.2599999999999909,488.0,112.0,83.0,48.0,245.0,66.61,-0.3499999999999943,674.0,-0.0073637702503681
2023-08-21,678.0,679.0,667.0,669.0,651.73095703125,2683227.0,654.9782307942709,659.3296020507812,3827330.6,665.0773132324218,664.2979614257813,-0.2989299121429437,-7.598645019531204,-12.567004394531295,-13.34635620117183,-3.2472737630208712,0.779351806640534,5.747711181640625,4.968359375000091,9.319730631510424,10.099082438150958,4.351371256510333,1599621.0,226726.0,2404.0,7.06,-0.0700000000000002,1220646.0,76.31,-0.2599999999999909,488.0,112.0,83.0,48.0,245.0,66.61,-0.3499999999999943,674.0,-0.0073637702503681
2023-08-22,675.0,682.0,668.0,672.0,654.6535034179688,3686021.0,654.3287760416666,658.1605712890625,4017636.0,664.931185913086,662.5444213867188,-0.0825398318812356,-3.5070678710937955,-7.890917968750045,-10.277682495117231,0.3247273763021212,2.3867645263671875,6.7706146240234375,4.38385009765625,8.215645345052167,10.602409871419354,3.8317952473959167,1599621.0,226726.0,2404.0,7.06,-0.0700000000000002,1220646.0,76.31,-0.2599999999999909,488.0,112.0,83.0,48.0,245.0,66.61,-0.3499999999999943,674.0,-0.0073637702503681
2023-08-23,672.0,676.0,670.0,671.0,653.6793212890625,2048921.0,653.3545939127604,654.6535034179688,3238443.0,665.2234405517578,659.6218627929687,-0.3673129340241591,-0.97418212890625,-5.942541503906227,-11.54411926269529,0.3247273763021212,5.601577758789063,10.56993713378904,4.968359374999977,6.2672688802083485,11.868846638997413,1.2989095052083712,1599621.0,226726.0,2404.0,7.06,-0.0700000000000002,1220646.0,76.31,-0.2599999999999909,488.0,112.0,83.0,48.0,245.0,66.61,-0.3499999999999943,674.0,-0.0073637702503681
2023-08-24,682.0,692.0,680.0,691.0,673.1630859375,5599510.0,660.4986368815104,657.9657470703125,3439349.6,666.9769775390625,659.4270263671875,0.6280723541450977,15.197338867187456,13.736059570312475,6.186108398437455,12.66444905598962,7.549951171875023,9.01123046875,1.4612792968749773,-1.071610514322856,6.478340657552167,-2.5328898111978333,1599621.0,226726.0,2404.0,7.06,-0.0700000000000002,1220646.0,76.31,-0.2599999999999909,488.0,112.0,83.0,48.0,245.0,66.61,-0.3499999999999943,674.0,-0.0073637702503681
2023-08-25,692.0,695.0,687.0,694.0,676.0856323242188,5624927.0,667.6426798502604,661.8625,3928521.2,668.7305145263672,660.8883056640625,0.4318179064427601,14.223132324218795,15.19732666015625,7.355117797851562,8.442952473958371,7.842208862304687,6.868014526367233,-0.9741943359374544,-6.754374186197879,1.0878346761068087,-5.780179850260424,1599668.0,225534.0,-1192.0,7.09,0.0300000000000002,1221688.0,76.37,0.0600000000000022,488.0,119.0,79.0,47.0,243.0,66.64,0.0300000000000011,694.0,0.029673590504451
2023-08-28,700.0,709.0,698.0,701.0,682.9049072265625,5872295.0,677.3845418294271,668.0972900390625,4566334.8,670.8250152587891,663.7134460449219,0.2859974700059225,14.8076171875,19.191461181640648,12.079891967773392,5.520365397135379,7.111569213867256,2.727725219726608,-4.383843994140648,-13.671095784505267,-6.559526570638013,-9.28725179036462,1599668.0,225534.0,-1192.0,7.09,0.0300000000000002,1221688.0,76.37,0.0600000000000022,488.0,119.0,79.0,47.0,243.0,66.64,0.0300000000000011,694.0,0.029673590504451
2023-08-29,714.0,716.0,702.0,710.0,691.672607421875,5186169.0,683.5543823242188,675.5011108398437,4866364.4,671.7992004394531,666.8308410644531,0.0657173556505549,16.171496582031295,24.841766357421875,19.873406982421898,8.11822509765625,4.968359374999977,-3.701910400390602,-8.67026977539058,-16.723541259765625,-11.755181884765648,-8.053271484375045,1599668.0,225534.0,-1192.0,7.09,0.0300000000000002,1221688.0,76.37,0.0600000000000022,488.0,119.0,79.0,47.0,243.0,66.64,0.0300000000000011,694.0,0.029673590504451
2023-08-30,714.0,715.0,702.0,709.0,690.6984252929688,4253988.0,688.4253133138021,682.904931640625,5307377.8,671.6043640136719,668.7792175292968,-0.1984765056672618,7.793493652343727,21.91920776367192,19.09406127929685,2.2731119791666288,2.825146484375068,-11.300567626953123,-14.125714111328191,-19.64609578450529,-16.820949300130223,-5.5203816731770985,1599668.0,225534.0,-1192.0,7.09,0.0300000000000002,1221688.0,76.37,0.0600000000000022,488.0,119.0,79.0,47.0,243.0,66.64,0.0300000000000011,694.0,0.029673590504451
2023-08-31,705.0,714.0,704.0,705.0,686.8016967773438,5761753.0,689.7242431640625,685.6326538085938,5339826.4,671.4095275878906,671.7992004394531,0.0790150406387742,1.1690429687499773,15.002496337890648,15.39216918945317,-2.92254638671875,-0.3896728515625227,-14.223126220703191,-13.83345336914067,-17.925042724609398,-18.31471557617192,-4.091589355468727,1599668.0,225534.0,-1192.0,7.09,0.0300000000000002,1221688.0,76.37,0.0600000000000022,488.0,119.0,79.0,47.0,243.0,66.64,0.0300000000000011,694.0,0.029673590504451
