年月日,open,high,low,close,adj close,volume,MA3,MA5,MA5volume,MA20,MA10,volume_chage,adj close-MA5 distance,adj close-MA10 distance,adj close-MA20 distance,adj close-MA3 distance,MA20-MA10 distance,MA20-MA5 distance,MA10-MA5 distance,MA10-MA3 distance,MA20-MA3 distance,MA5-MA3 distance,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
2023-08-11,216.0,228.0,214.0,223.5,223.5,110862767.0,222.5,229.9,118360450.8,228.075,232.3,-0.0633461916486718,-6.400000000000006,-8.800000000000011,-4.574999999999989,1.0,-4.225000000000023,-1.825000000000017,2.4000000000000057,9.800000000000011,5.574999999999989,7.400000000000006,3862627.0,153903.0,13024.0,25.1,-2.3200000000000003,3363233.0,87.07,-0.75,577.0,132.0,77.0,51.0,317.0,82.79,-0.8299999999999983,223.5,0.0159090909090909
2023-08-14,228.0,242.5,223.5,239.0,239.0,155264622.0,224.33333333333331,229.3,123705220.2,230.125,229.75,0.2551177852395916,9.699999999999989,9.25,8.875,14.666666666666655,0.375,0.8249999999999886,0.4499999999999886,5.416666666666657,5.791666666666657,4.966666666666669,3862627.0,153903.0,13024.0,25.1,-2.3200000000000003,3363233.0,87.07,-0.75,577.0,132.0,77.0,51.0,317.0,82.79,-0.8299999999999983,223.5,0.0159090909090909
2023-08-15,250.0,255.5,246.0,246.5,246.5,107489281.0,236.33333333333331,230.6,119380596.2,232.65,230.55,-0.0996084420627144,15.900000000000006,15.949999999999989,13.849999999999994,10.166666666666655,2.0999999999999943,2.050000000000012,-0.0499999999999829,-5.783333333333331,-3.683333333333337,-5.7333333333333485,3862627.0,153903.0,13024.0,25.1,-2.3200000000000003,3363233.0,87.07,-0.75,577.0,132.0,77.0,51.0,317.0,82.79,-0.8299999999999983,223.5,0.0159090909090909
2023-08-16,245.0,270.0,244.0,270.0,270.0,132269054.0,251.83333333333331,237.9,124190711.4,236.075,233.85,0.0650478808675219,32.099999999999994,36.150000000000006,33.92500000000001,18.166666666666657,2.2249999999999943,-1.825000000000017,-4.050000000000011,-17.98333333333335,-15.758333333333354,-13.933333333333335,3862627.0,153903.0,13024.0,25.1,-2.3200000000000003,3363233.0,87.07,-0.75,577.0,132.0,77.0,51.0,317.0,82.79,-0.8299999999999983,223.5,0.0159090909090909
2023-08-17,264.0,280.5,263.0,272.5,272.5,147588929.0,263.0,250.3,130694930.6,239.8,239.75,0.1292628438030633,22.19999999999999,32.75,32.69999999999999,9.5,0.0500000000000113,-10.5,-10.550000000000011,-23.25,-23.19999999999999,-12.699999999999989,3862627.0,153903.0,13024.0,25.1,-2.3200000000000003,3363233.0,87.07,-0.75,577.0,132.0,77.0,51.0,317.0,82.79,-0.8299999999999983,223.5,0.0159090909090909
2023-08-18,271.0,275.0,247.0,256.0,256.0,156514903.0,266.1666666666667,256.8,139825357.8,242.05,243.35,0.1193599320079836,-0.8000000000000114,12.650000000000006,13.949999999999989,-10.166666666666686,-1.299999999999983,-14.75,-13.450000000000015,-22.81666666666669,-24.116666666666674,-9.366666666666674,3862627.0,135523.0,-18380.0,28.5,3.3999999999999986,3396690.0,87.94,0.8700000000000045,597.0,135.0,83.0,58.0,321.0,83.35,0.5599999999999881,256.0,0.145413870246085
2023-08-21,261.5,263.5,250.5,250.5,250.5,88631692.0,259.6666666666667,259.1,126498771.8,243.275,244.2,-0.2993474107390503,-8.600000000000023,6.300000000000011,7.224999999999994,-9.166666666666686,-0.924999999999983,-15.825000000000015,-14.900000000000034,-15.466666666666695,-16.39166666666668,-0.5666666666666629,3862627.0,135523.0,-18380.0,28.5,3.3999999999999986,3396690.0,87.94,0.8700000000000045,597.0,135.0,83.0,58.0,321.0,83.35,0.5599999999999881,256.0,0.145413870246085
2023-08-22,261.0,267.0,256.5,258.5,258.5,114079823.0,255.0,261.5,127816880.2,243.775,246.05,-0.1074745149349999,-3.0,12.449999999999989,14.724999999999994,3.5,-2.2750000000000057,-17.724999999999994,-15.449999999999989,-8.949999999999989,-11.224999999999994,6.5,3862627.0,135523.0,-18380.0,28.5,3.3999999999999986,3396690.0,87.94,0.8700000000000045,597.0,135.0,83.0,58.0,321.0,83.35,0.5599999999999881,256.0,0.145413870246085
2023-08-23,260.0,262.0,253.0,262.0,262.0,65950906.0,257.0,259.9,114553250.6,244.45,248.9,-0.4242773063656737,2.1000000000000227,13.099999999999994,17.55000000000001,5.0,-4.450000000000017,-15.449999999999989,-10.999999999999972,-8.099999999999994,-12.550000000000011,2.8999999999999773,3862627.0,135523.0,-18380.0,28.5,3.3999999999999986,3396690.0,87.94,0.8700000000000045,597.0,135.0,83.0,58.0,321.0,83.35,0.5599999999999881,256.0,0.145413870246085
2023-08-24,282.0,282.0,257.5,262.5,262.5,159586965.0,261.0,257.9,116952857.8,244.65,254.1,0.3645409612213854,4.600000000000023,8.400000000000006,17.849999999999994,1.5,-9.449999999999989,-13.249999999999972,-3.799999999999983,-6.900000000000006,-16.349999999999994,-3.1000000000000227,3862627.0,135523.0,-18380.0,28.5,3.3999999999999986,3396690.0,87.94,0.8700000000000045,597.0,135.0,83.0,58.0,321.0,83.35,0.5599999999999881,256.0,0.145413870246085
