年月日,open,high,low,close,adj close,volume,MA3,MA5,MA5volume,MA20,MA10,volume_chage,adj close-MA5 distance,adj close-MA10 distance,adj close-MA20 distance,adj close-MA3 distance,MA20-MA10 distance,MA20-MA5 distance,MA10-MA5 distance,MA10-MA3 distance,MA20-MA3 distance,MA5-MA3 distance,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
2023-08-11,37.150001525878906,37.75,37.09999847412109,37.400001525878906,37.400001525878906,14066934.0,37.13333384195963,37.23000030517578,12138550.4,37.07499961853027,37.28999977111816,0.1588644060826241,0.1700012207031278,0.110001754760745,0.3250019073486356,0.2666676839192732,-0.2150001525878906,-0.1550006866455078,0.0599994659423828,0.1566659291585281,-0.0583342234293624,0.0966664632161453,7156182.0,507551.0,408.0,14.1,-0.0099999999999997,4339250.0,60.64,0.0499999999999971,814.0,232.0,108.0,84.0,390.0,56.95,0.0400000000000062,37.4,0.0013386880856759
2023-08-14,37.54999923706055,37.54999923706055,36.75,36.84999847412109,36.84999847412109,17312027.0,37.03333282470703,37.06999969482422,13053640.4,37.06749954223633,37.23999977111816,0.326222147195046,-0.220001220703125,-0.3900012969970703,-0.2175010681152329,-0.1833343505859375,-0.1725002288818373,-0.002500152587892,0.1700000762939453,0.2066669464111328,0.0341667175292954,0.0366668701171875,7156182.0,507551.0,408.0,14.1,-0.0099999999999997,4339250.0,60.64,0.0499999999999971,814.0,232.0,108.0,84.0,390.0,56.95,0.0400000000000062,37.4,0.0013386880856759
2023-08-15,36.84999847412109,36.900001525878906,36.54999923706055,36.70000076293945,36.70000076293945,11466627.0,36.98333358764648,36.99000015258789,12275529.0,37.0649995803833,37.179999923706056,-0.0658954901251098,-0.2899993896484361,-0.479999160766603,-0.3649988174438476,-0.2833328247070312,-0.1150003433227553,0.0749994277954115,0.1899997711181669,0.1966663360595717,0.0816659927368164,0.0066665649414048,7156182.0,507551.0,408.0,14.1,-0.0099999999999997,4339250.0,60.64,0.0499999999999971,814.0,232.0,108.0,84.0,390.0,56.95,0.0400000000000062,37.4,0.0013386880856759
2023-08-16,36.54999923706055,36.59999847412109,36.0,36.04999923706055,36.04999923706055,24380919.0,36.53333282470703,36.76999969482422,15360526.0,37.01249961853027,37.02999992370606,0.5872450591861242,-0.7200004577636747,-0.9800006866455108,-0.9625003814697236,-0.4833335876464844,-0.0175003051757869,0.242499923706049,0.2600002288818359,0.4966670989990263,0.4791667938232393,0.2366668701171903,7156182.0,507551.0,408.0,14.1,-0.0099999999999997,4339250.0,60.64,0.0499999999999971,814.0,232.0,108.0,84.0,390.0,56.95,0.0400000000000062,37.4,0.0013386880856759
2023-08-17,36.0,36.04999923706055,35.400001525878906,35.650001525878906,35.650001525878906,21860054.0,36.13333384195963,36.53000030517578,17817312.2,36.964999771118165,36.875,0.2268996442684548,-0.8799987792968764,-1.2249984741210938,-1.3149982452392592,-0.4833323160807268,0.0899997711181654,0.4349994659423828,0.3449996948242173,0.741666158040367,0.8316659291585324,0.3966664632161496,7156182.0,507551.0,408.0,14.1,-0.0099999999999997,4339250.0,60.64,0.0499999999999971,814.0,232.0,108.0,84.0,390.0,56.95,0.0400000000000062,37.4,0.0013386880856759
2023-08-18,35.79999923706055,35.79999923706055,35.099998474121094,35.150001525878906,35.150001525878906,26494550.0,35.61666742960612,36.08000030517578,20302835.4,36.89499988555908,36.65500030517578,0.3049679750642121,-0.9299987792968736,-1.5049987792968764,-1.7449983596801744,-0.4666659037272112,0.2399995803832979,0.8149995803833008,0.5750000000000028,1.0383328755696652,1.2783324559529632,0.4633328755696624,7156182.0,508281.0,730.0,14.08,-0.0199999999999995,4335718.0,60.59,-0.0499999999999971,806.0,226.0,110.0,83.0,387.0,56.93,-0.0200000000000031,35.15,-0.0601604278074866
2023-08-21,35.0,35.45000076293945,35.0,35.400001525878906,35.400001525878906,10749432.0,35.400001525878906,35.790000915527344,18990316.4,36.86000003814697,36.43000030517578,-0.4339519272043303,-0.3899993896484375,-1.029998779296875,-1.459998512268065,0.0,0.42999973297119,1.0699991226196277,0.6399993896484375,1.029998779296875,1.459998512268065,0.3899993896484375,7156182.0,508281.0,730.0,14.08,-0.0199999999999995,4335718.0,60.59,-0.0499999999999971,806.0,226.0,110.0,83.0,387.0,56.93,-0.0200000000000031,35.15,-0.0601604278074866
2023-08-22,35.54999923706055,35.54999923706055,35.29999923706055,35.400001525878906,35.400001525878906,6396337.0,35.31666819254557,35.53000106811523,17976258.4,36.80500011444092,36.26000061035156,-0.6441786239565849,-0.1299995422363267,-0.8599990844726548,-1.4049985885620089,0.0833333333333357,0.544999504089354,1.2749990463256822,0.7299995422363281,0.9433324178059904,1.4883319218953446,0.2133328755696624,7156182.0,508281.0,730.0,14.08,-0.0199999999999995,4335718.0,60.59,-0.0499999999999971,806.0,226.0,110.0,83.0,387.0,56.93,-0.0200000000000031,35.15,-0.0601604278074866
2023-08-23,35.5,35.54999923706055,35.29999923706055,35.29999923706055,35.29999923706055,7835220.0,35.36666742960612,35.380001068115234,14667118.6,36.7,36.07500038146973,-0.4657969152850513,-0.0800018310546875,-0.7750011444091811,-1.400000762939456,-0.0666681925455705,0.6249996185302749,1.3199989318847685,0.6949993133544936,0.7083329518636106,1.3333325703938854,0.0133336385091169,7156182.0,508281.0,730.0,14.08,-0.0199999999999995,4335718.0,60.59,-0.0499999999999971,806.0,226.0,110.0,83.0,387.0,56.93,-0.0200000000000031,35.15,-0.0601604278074866
2023-08-24,35.20000076293945,35.45000076293945,35.20000076293945,35.29999923706055,35.29999923706055,8834410.0,35.333333333333336,35.310000610351565,12061989.8,36.60249996185303,35.92000045776367,-0.2675827001611293,-0.0100013732910184,-0.6200012207031236,-1.3025007247924805,-0.0333340962727888,0.6824995040893569,1.292499351501462,0.6099998474121051,0.5866671244303348,1.2691666285196916,-0.0233327229817703,7156182.0,508281.0,730.0,14.08,-0.0199999999999995,4335718.0,60.59,-0.0499999999999971,806.0,226.0,110.0,83.0,387.0,56.93,-0.0200000000000031,35.15,-0.0601604278074866
2023-08-25,35.20000076293945,35.349998474121094,35.099998474121094,35.099998474121094,35.099998474121094,9722708.0,35.23333231608073,35.3,8707621.4,36.48999996185303,35.69000015258789,0.1165744987488775,-0.2000015258789034,-0.5900016784667983,-1.3900014877319364,-0.133333841959633,0.7999998092651381,1.189999961853033,0.3900001525878949,0.4566678365071652,1.2566676457723034,0.0666676839192703,7156182.0,509279.0,998.0,14.05,-0.0299999999999993,4336057.0,60.59,0.0,807.0,236.0,104.0,82.0,385.0,56.94,0.009999999999998,35.1,-0.0014224751066855
2023-08-28,35.150001525878906,35.29999923706055,35.099998474121094,35.20000076293945,35.20000076293945,8257478.0,35.199999491373696,35.25999984741211,8209230.6,36.38250007629394,35.525000381469724,0.0058772133895228,-0.0599990844726576,-0.3249996185302706,-1.1824993133544908,1.2715657575768091e-06,0.8574996948242202,1.122500228881833,0.2650005340576129,0.3250008900960281,1.1825005849202483,0.0600003560384152,7156182.0,509279.0,998.0,14.05,-0.0299999999999993,4336057.0,60.59,0.0,807.0,236.0,104.0,82.0,385.0,56.94,0.009999999999998,35.1,-0.0014224751066855
2023-08-29,35.20000076293945,35.45000076293945,35.20000076293945,35.400001525878906,35.400001525878906,7335442.0,35.233333587646484,35.25999984741211,8397051.6,36.28750019073486,35.39500045776367,-0.1264264709293914,0.1400016784667954,0.0050010681152343,-0.8874986648559542,0.1666679382324218,0.8924997329711886,1.0275003433227496,0.135000610351561,0.1616668701171875,1.054166603088376,0.0266662597656264,7156182.0,509279.0,998.0,14.05,-0.0299999999999993,4336057.0,60.59,0.0,807.0,236.0,104.0,82.0,385.0,56.94,0.009999999999998,35.1,-0.0014224751066855
2023-08-30,35.29999923706055,35.599998474121094,35.20000076293945,35.29999923706055,35.29999923706055,10675191.0,35.300000508626304,35.25999984741211,8965045.8,36.17500019073486,35.32000045776367,0.1907569953518808,0.039999389648436,-0.0200012207031221,-0.8750009536743164,-1.2715657575768091e-06,0.8549997329711942,0.9150003433227524,0.0600006103515582,0.0199999491373645,0.8749996821085588,-0.0400006612141936,7156182.0,509279.0,998.0,14.05,-0.0299999999999993,4336057.0,60.59,0.0,807.0,236.0,104.0,82.0,385.0,56.94,0.009999999999998,35.1,-0.0014224751066855
