年月日,open,high,low,close,adj close,volume,MA3,MA5,MA5volume,MA20,MA10,volume_chage,adj close-MA5 distance,adj close-MA10 distance,adj close-MA20 distance,adj close-MA3 distance,MA20-MA10 distance,MA20-MA5 distance,MA10-MA5 distance,MA10-MA3 distance,MA20-MA3 distance,MA5-MA3 distance,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
2023-08-18,205.5,207.5,202.0,203.0,195.1999969482422,1270142.0,199.04630533854169,201.83487854003903,1134134.8,214.311328125,206.01773223876955,0.1199215472446484,-6.634881591796869,-10.817735290527338,-19.1113311767578,-3.8463083902994697,8.293595886230463,12.476449584960932,4.182853698730469,6.971426900227868,15.265022786458331,2.7885732014974,392065.0,19536.0,-74.0,20.07,0.0800000000000018,317053.0,80.87,0.0300000000000011,146.0,42.0,19.0,11.0,74.0,69.57,0.4599999999999937,203.0,-0.064516129032258
2023-08-21,203.0,208.0,203.0,204.0,196.1615753173828,596132.0,196.80262756347656,199.8155670166016,1004674.8,212.9410820007324,204.19073791503905,-0.4066418307695187,-3.65399169921875,-8.029162597656239,-16.77950668334961,-0.64105224609375,8.75034408569337,13.12551498413086,4.375170898437489,7.388110351562489,16.13845443725586,3.012939453125,392065.0,19536.0,-74.0,20.07,0.0800000000000018,317053.0,80.87,0.0300000000000011,146.0,42.0,19.0,11.0,74.0,69.57,0.4599999999999937,203.0,-0.064516129032258
2023-08-22,208.0,209.0,203.5,203.5,195.6807861328125,574092.0,195.6807861328125,197.79625549316407,980568.2,211.1140869140625,202.7002944946289,-0.4145312891036034,-2.115469360351568,-7.019508361816406,-15.433300781250011,0.0,8.413792419433605,13.317831420898443,4.904039001464838,7.019508361816406,15.433300781250011,2.115469360351568,392065.0,19536.0,-74.0,20.07,0.0800000000000018,317053.0,80.87,0.0300000000000011,146.0,42.0,19.0,11.0,74.0,69.57,0.4599999999999937,203.0,-0.064516129032258
2023-08-23,203.5,205.5,200.5,201.5,193.75762939453125,1184667.0,195.1999969482422,195.9692596435547,997849.6,209.4072883605957,201.2098510742188,0.1872199978834486,-2.211630249023443,-7.452221679687511,-15.649658966064464,-1.4423675537109375,8.197437286376953,13.43802871704102,5.240591430664068,6.009854125976574,14.207291412353529,0.7692626953125057,392065.0,19536.0,-74.0,20.07,0.0800000000000018,317053.0,80.87,0.0300000000000011,146.0,42.0,19.0,11.0,74.0,69.57,0.4599999999999937,203.0,-0.064516129032258
2023-08-24,203.0,204.5,202.5,203.0,195.1999969482422,860752.0,194.8794708251953,195.1999969482422,897157.0,207.79664764404296,199.8636444091797,-0.0405781819681505,0.0,-4.663647460937511,-12.596650695800776,0.320526123046875,7.933003234863264,12.596650695800776,4.663647460937511,4.984173583984386,12.91717681884765,0.320526123046875,392065.0,19536.0,-74.0,20.07,0.0800000000000018,317053.0,80.87,0.0300000000000011,146.0,42.0,19.0,11.0,74.0,69.57,0.4599999999999937,203.0,-0.064516129032258
2023-08-25,195.0,198.0,191.0,191.0,191.0,1522433.0,193.31920878092447,194.35999755859376,947615.2,206.1923622131348,198.0974380493164,0.6065941111961902,-3.3599975585937614,-7.097438049316395,-15.192362213134771,-2.3192087809244697,8.094924163818376,11.83236465454101,3.7374404907226335,4.778229268391925,12.873153432210302,1.0407887776692917,392065.0,19631.0,95.0,19.97,-0.1000000000000014,319181.0,81.41,0.539999999999992,146.0,37.0,22.0,11.0,76.0,70.22,0.6500000000000057,191.0,-0.0591133004926108
2023-08-28,191.0,193.5,187.0,191.0,191.0,1129355.0,192.3999989827474,193.3276824951172,1054259.8,204.58807678222652,196.57162475585935,0.0712302603210327,-2.3276824951171875,-5.571624755859375,-13.588076782226551,-1.3999989827474053,8.016452026367176,11.260394287109364,3.2439422607421875,4.17162577311197,12.188077799479146,0.9276835123697822,392065.0,19631.0,95.0,19.97,-0.1000000000000014,319181.0,81.41,0.539999999999992,146.0,37.0,22.0,11.0,76.0,70.22,0.6500000000000057,191.0,-0.0591133004926108
2023-08-29,191.0,191.5,188.0,189.5,189.5,1185855.0,190.5,192.09152526855468,1176612.4,202.9087913513184,194.9438903808594,0.0078552631265828,-2.591525268554676,-5.443890380859386,-13.40879135131837,-1.0,7.964900970458984,10.817266082763696,2.8523651123047102,4.443890380859386,12.40879135131837,1.591525268554676,392065.0,19631.0,95.0,19.97,-0.1000000000000014,319181.0,81.41,0.539999999999992,146.0,37.0,22.0,11.0,76.0,70.22,0.6500000000000057,191.0,-0.0591133004926108
2023-08-30,191.0,193.0,189.5,192.5,192.5,1012877.0,191.0,191.83999938964843,1142254.4,201.4516242980957,193.9046295166016,-0.1132649609403999,0.6600006103515739,-1.404629516601574,-8.951624298095709,1.5,7.546994781494135,9.611624908447284,2.064630126953148,2.904629516601574,10.451624298095709,0.8399993896484261,392065.0,19631.0,95.0,19.97,-0.1000000000000014,319181.0,81.41,0.539999999999992,146.0,37.0,22.0,11.0,76.0,70.22,0.6500000000000057,191.0,-0.0591133004926108
2023-08-31,192.5,196.5,191.5,196.0,196.0,1632269.0,192.66666666666663,192.0,1296557.8,200.62620544433597,193.5999984741211,0.2589249781228418,4.0,2.4000015258789062,-4.6262054443359375,3.333333333333343,7.026206970214844,8.626205444335938,1.5999984741210938,0.9333318074544366,7.95953877766928,-0.6666666666666572,392065.0,19631.0,95.0,19.97,-0.1000000000000014,319181.0,81.41,0.539999999999992,146.0,37.0,22.0,11.0,76.0,70.22,0.6500000000000057,191.0,-0.0591133004926108
2023-09-01,195.5,195.5,191.5,191.5,191.5,1108149.0,193.33333333333331,192.1,1213701.0,199.6238655090332,193.2299987792969,-0.0869670536647823,-0.5999999999999943,-1.7299987792968636,-8.123865509033209,-1.8333333333333428,6.393866729736345,7.5238655090332145,1.129998779296869,-0.1033345540364791,6.290532175699866,-1.2333333333333485,392065.0,20119.0,488.0,19.49,-0.4800000000000004,317312.0,80.93,-0.4799999999999897,144.0,35.0,21.0,15.0,73.0,69.13,-1.0900000000000034,191.5,0.0026178010471204
2023-09-04,191.0,195.5,191.0,193.0,193.0,805854.0,193.5,192.5,1149000.8,198.5522895812988,192.9138412475586,-0.298648007903911,0.5,0.0861587524414062,-5.552289581298822,-0.5,5.638448333740229,6.052289581298822,0.4138412475585937,-0.5861587524414062,5.052289581298822,-1.0,392065.0,20119.0,488.0,19.49,-0.4800000000000004,317312.0,80.93,-0.4799999999999897,144.0,35.0,21.0,15.0,73.0,69.13,-1.0900000000000034,191.5,0.0026178010471204
2023-09-05,196.0,199.5,193.5,199.0,199.0,1232814.0,194.5,194.4,1158392.6,197.97302856445316,193.24576263427736,0.0642454035013689,4.599999999999994,5.754237365722645,1.026971435546869,4.5,4.727265930175776,3.573028564453125,-1.1542373657226506,-1.2542373657226449,3.4730285644531307,-0.0999999999999943,392065.0,20119.0,488.0,19.49,-0.4800000000000004,317312.0,80.93,-0.4799999999999897,144.0,35.0,21.0,15.0,73.0,69.13,-1.0900000000000034,191.5,0.0026178010471204
2023-09-06,199.0,199.0,193.5,194.5,194.5,1676214.0,195.5,194.8,1291060.0,197.2649253845215,193.31999969482425,0.2983238579152014,-0.3000000000000113,1.1800003051757812,-2.76492538452149,-1.0,3.9449256896972713,2.4649253845214787,-1.4800003051757926,-2.180000305175781,1.76492538452149,-0.6999999999999886,392065.0,20119.0,488.0,19.49,-0.4800000000000004,317312.0,80.93,-0.4799999999999897,144.0,35.0,21.0,15.0,73.0,69.13,-1.0900000000000034,191.5,0.0026178010471204
