年月日,open_y,high_y,low_y,close_y,open_y_2day,5,6,7,8,9,10,11
2023-08-18,0.89403397,2.7409143,-1.3850043,2.2682424,-1.3668592,1.7585894,-0.75657785,0.97379506,1.1812549,0.6509433,0.50120836,0.54792523
2023-08-21,1.1491908,2.5440803,-1.6821657,2.1320026,-1.352487,1.7753788,-1.7613659,0.88954437,0.66034055,0.6247352,1.246417,0.44145596
2023-08-22,1.1962942,3.0307245,-1.0216764,1.781023,-1.3361527,1.6619195,-1.0984099,0.40546316,2.8680906,-0.044476517,2.3137386,1.2118126
2023-08-23,1.0701029,2.038181,-0.8465199,1.4475816,-1.3686129,1.648836,-1.3873565,-0.41646096,2.1456084,-0.78502905,1.3481636,2.1658306
2023-08-24,1.0656636,2.06379,-1.2279508,2.3516235,1.4391388,2.3746712,-0.9939789,0.20914501,0.7792883,-0.85934615,0.29087117,1.2317709
2023-08-25,0.40094173,0.9229057,-1.227207,0.01715151,-0.09278629,0.8830772,-1.2608838,-0.30191112,0.56872463,0.0045463126,-1.4290261,0.36961475
2023-08-28,0.3601809,0.5942266,-0.7078385,0.35989776,1.1675255,1.9889477,-1.2152829,0.16551588,1.1855108,0.9569828,-0.55597526,0.56632906
2023-08-29,0.42952666,1.0760171,-0.56499636,0.43155354,1.4675653,1.6819628,-0.45049378,0.021478059,1.7238797,1.374821,-0.33036602,1.3187717
2023-08-30,0.3373704,1.8453193,-0.48919874,0.82163674,0.78888756,1.6194438,-0.4207514,0.37215298,1.878141,1.1374785,0.82046044,1.0348604
2023-08-31,0.38794917,1.0215852,-0.7559355,0.29534113,0.9771738,1.5998724,-0.7372428,0.97592866,0.14790717,-0.06478041,-0.36055154,1.909527
2023-09-01,0.2762463,1.1666325,-1.9718469,0.07859873,0.10641096,0.4506801,-0.6704147,-0.09130865,-2.9335546,-1.8372144,-0.6986946,-2.1523094
2023-09-04,0.2503049,1.7783122,-1.45337,-0.4066177,0.8580648,-0.65395766,-1.1731203,-1.048435,-2.4052658,-1.0510048,-0.59115833,-1.1168265
2023-09-05,0.17690904,1.8514097,-1.1645339,-0.43897936,0.5998063,-0.33166182,-1.1745358,-1.0203004,-2.7972074,-1.4089303,-1.0532104,-1.8407936
2023-09-06,0.030905267,1.0172422,-1.7401227,-0.51195985,0.29188928,-0.2601441,-1.7623959,-1.2952167,-2.2922995,-1.4372553,-1.2050056,-2.113785
2023-09-07,0.5105103,0.87562835,-2.2382157,-0.12932742,0.09985114,-0.52840525,-1.6665901,-1.3822528,-0.6816259,-0.2222411,-0.5823687,0.051178772
2023-09-08,-0.19707313,3.5290792,-1.1685281,-0.5667415,0.32786804,6.8592944,-0.31397262,1.7319627,4.3775105,5.3317695,2.3800616,4.113752
2023-09-11,-0.077299215,3.486593,-1.3594459,0.33050442,0.5758991,6.922398,-0.26775715,1.8461549,4.449637,5.3651958,2.4414878,3.6888754
2023-09-12,-0.23891616,3.518817,-0.14471808,1.769568,1.6302248,6.8217316,-0.23407339,1.4667878,5.435138,5.7299743,2.7155638,3.2867744
