年月日,open_y,high_y,low_y,close_y,open_y_2day,5,6,7,8,9,10,11
2023-08-18,-2.2686534,2.5669518,-7.1791415,2.3935928,2.5776618,5.471632,-2.6243317,-0.33128127,-5.1028347,-3.13284,5.294435,-5.2278833
2023-08-21,-2.0786772,2.7183566,-1.1642087,2.8489177,2.7000785,4.937653,-2.938939,-0.06870394,-5.1506925,-3.111202,3.1266272,-5.9149013
2023-08-22,-1.0414658,2.985088,-6.92061,2.8819852,-0.37679705,3.3204443,-4.2708144,-3.9661548,-4.7924566,-0.72832376,1.4544494,-5.7059975
2023-08-23,-2.2492948,2.7168005,-1.2956536,3.2026417,1.1484337,5.323874,-4.296131,-0.047655523,-6.0533714,-2.4387302,1.1305867,-6.330679
2023-08-24,-1.2643894,7.3070903,-5.746845,2.232119,-0.08886528,5.214429,-2.5274024,-2.9377115,-5.2683086,-2.7593122,4.115504,-6.16005
2023-08-25,2.4394786,4.7805066,0.27371004,0.7592657,4.6511984,5.8710146,-0.030750554,4.4887276,-1.588247,0.5951602,-3.689365,-2.5298455
2023-08-28,3.6688378,4.8399625,0.8898258,-0.06529944,3.5830152,2.8622773,-0.14211814,4.9514027,-1.4320867,0.055812236,-1.0294892,-2.6283338
2023-08-29,2.4197419,4.899654,1.0205585,2.3929424,4.8598375,5.3766704,-0.33829626,4.9893646,-1.1579611,-0.3460847,-1.1052818,-3.0678422
2023-08-30,1.9525518,4.5502086,0.20158392,0.5094311,3.9658647,4.228146,-1.0705856,1.0726,-1.5375943,-0.7601608,-1.1392852,-3.32259
2023-08-31,0.7777246,5.0494437,0.37065306,1.454523,3.9688277,2.3533933,-3.3658617,-0.6402041,-3.1902854,-3.5063114,-3.0910046,-6.2118797
2023-09-01,0.5106903,1.8821659,-1.93252,-0.14319134,1.4176507,1.9440113,-1.1687893,-0.12685943,9.662586,17.972536,3.9881513,12.906406
2023-09-04,0.5665563,2.9013588,-1.3245628,0.84976554,2.6655073,3.088159,-0.99661475,-0.058335185,9.642956,17.764471,4.1859775,12.730853
2023-09-05,0.123891465,1.872366,-3.7160304,-3.7983737,-0.8716367,0.81196684,-3.3194835,-2.1368766,3.1827035,8.267007,-1.579369,5.588081
2023-09-06,-0.016910663,2.0973368,-3.8181808,-1.4563358,-0.45758456,-2.7396977,-3.3031363,-0.67727005,1.9794118,9.044913,-1.4965023,5.6799927
2023-09-07,0.3618636,2.937776,-1.3749387,-0.22663307,0.524915,2.308448,-1.8949695,0.76166236,8.610374,17.080454,3.5639338,11.737748
2023-09-08,0.0032533966,1.51435,-1.1968861,0.17264688,2.695721,1.1482959,-0.7419525,1.4421237,0.996711,2.7897463,-0.33299592,1.0839862
2023-09-11,0.6037974,3.534002,-0.51551753,1.7269592,1.6680669,4.694922,-0.0719148,2.9664898,0.9702497,2.4400213,0.41985917,2.401244
2023-09-12,0.47111866,2.2478626,-0.10539571,1.224801,0.91501665,3.5882843,-0.24349284,3.4381716,1.7509328,2.7734716,1.420585,3.02638
2023-09-13,-0.18901348,2.219784,-0.31803244,1.8639356,1.1845257,4.1262527,-0.30036134,4.294363,2.398076,3.3768966,2.4921026,3.623296
2023-09-14,-0.55202395,1.8454902,-1.4385269,1.9868729,2.0133703,4.108478,-2.465148,0.1998078,1.4816347,2.2492325,0.7681028,1.7738372
2023-09-15,-0.14076965,1.4333606,-3.2105596,0.24653609,-0.29963785,2.1322975,-0.6147014,-0.6177251,-4.8073125,-3.3518686,-7.6360545,-4.274002
2023-09-18,0.34307742,1.9360753,0.26846308,0.59663284,0.67351645,2.5858428,0.5101686,2.3167295,-2.643578,-0.9680032,-5.795723,-2.415734
2023-09-19,0.6334599,2.294723,-0.617148,0.67873883,0.87219787,2.483098,0.43921185,2.0806465,-2.659584,-0.83602023,-6.0817456,-4.220462
2023-09-20,0.8855386,2.933428,-0.8618581,1.3588803,1.5087277,2.3896708,0.43921185,2.0806465,-2.659584,-1.0074813,-5.7082925,-4.298055
2023-09-21,0.3804931,2.1644855,-1.0700966,0.8443104,0.86426866,2.3084126,-0.52715147,0.64789784,-1.797229,-0.7733299,-5.842706,-3.6504512
2023-09-22,-0.6452586,1.0472171,-2.5907784,-1.030423,-2.343092,-0.87214476,-2.3525043,-1.4815831,-4.4015245,-2.835041,-5.696965,-5.095673
2023-09-25,-0.36678603,1.2742558,-2.8114514,-1.1402836,-2.5263286,0.121490635,-2.1227226,-1.863767,-4.138726,-3.00108,-5.6797757,-5.2076926
2023-09-26,-0.35574296,1.8295436,-1.2423033,0.24928728,-0.16273025,1.8087792,0.20713337,0.92056674,-2.0349433,-0.5679985,-4.0237956,-3.7144122
2023-09-27,-0.37088224,2.166278,-0.9217105,0.3532777,-0.017839415,2.4907508,0.46023372,0.77434236,-1.2314869,-0.31850657,-4.0212135,-3.8711383
2023-09-28,0.16404887,1.6152438,-1.3821481,-0.14329812,-1.715447,0.40308592,-1.4314653,-2.4179337,0.69169676,-0.83109176,-3.5398884,-4.1880264
2023-10-02,0.7852715,2.5509465,-1.5093002,3.6532333,3.4735646,7.8891006,-0.6359413,2.104101,3.8616645,1.4810172,-0.60378003,-0.6154425
2023-10-03,0.25020394,2.6201494,-1.6250992,-0.3438481,-0.73363584,1.2262872,-1.357701,-1.4018091,-0.56612086,3.2438467,-0.7369242,0.21595018
2023-10-04,0.25111985,3.918054,-1.6732451,-0.16119283,0.67984265,0.6734017,-1.2869866,-1.435407,1.1042061,2.5374823,0.52213913,0.73707426
2023-10-05,0.36698776,2.1575692,-1.6993346,-0.3622783,-0.1300355,-0.3421976,-2.0857224,-0.8375296,0.7064585,2.1319153,-0.26454672,1.1619129
2023-10-06,0.33148524,2.0052948,-1.6367804,-0.4987451,-1.5349729,-0.5409918,-2.2871966,-2.0017025,1.0830888,-0.05112338,4.3439765,4.513146
2023-10-11,0.879155,1.8611056,-3.3913617,-2.8162704,-2.1348965,1.0073745,-2.7566218,-1.9451919,0.35581422,0.48924735,-4.069249,-2.8217711
2023-10-12,0.9188651,1.0833682,-1.490838,-2.2797422,-1.4364654,1.1694739,-1.8672568,-0.48372528,-0.34808397,0.16355291,-3.6586478,4.9167905
2023-10-13,0.43662342,1.6787701,-2.252676,-2.6380079,0.18668775,2.4015486,-0.90414435,0.8991233,0.8978266,0.6726782,-3.7739356,8.348743
2023-10-16,0.2600245,1.4853622,-2.2962215,-1.0659407,0.8443118,2.884854,-0.78560454,0.62930197,0.79479593,0.6842518,-0.82035387,8.303818
2023-10-17,0.19352108,2.1207635,-1.7350421,-1.016661,-0.46229875,2.1160886,-1.4378575,0.5784422,1.1532568,0.3269715,-0.77556825,8.426162
2023-10-18,-0.56424016,1.426733,-2.1623003,0.123260185,-0.11525292,0.17318189,-3.4902244,-1.4631257,3.2365584,-1.8148805,3.6944375,1.4103332
2023-10-19,-0.22277917,1.1923667,-2.3351042,-0.087435186,0.38990754,1.7077771,-1.1764731,-0.7982444,3.390371,-1.6798483,2.7208667,1.2935412
2023-10-20,-0.6068562,1.2983538,-2.0007203,0.9104198,-1.129278,0.29811034,-0.44676512,0.28281283,-0.74449736,-1.2476369,1.2517316,1.008574
2023-10-23,-0.13101123,2.831004,0.14647941,0.9202791,-0.008390552,1.0047059,-0.35951984,0.6214974,-0.17236735,-0.21629937,-0.07269343,0.43231383
2023-10-24,-0.34760037,0.60518116,-1.1212834,-1.792229,-1.8554221,-0.87734574,-3.0064745,-3.0124643,-0.13425088,0.48742765,0.9226826,1.3936951
2023-10-25,0.30666095,1.1918508,-1.1675985,0.28016388,-0.85051876,1.1018158,-1.3869084,0.22040977,-1.7403067,-1.5529191,-6.645654,-6.226384
2023-10-26,0.03735826,2.1181695,-1.3430256,-0.21215472,-0.14200394,1.976641,-0.89216477,0.33416224,-0.39383557,-1.1491224,-3.694354,-5.0865817
2023-10-27,0.4113269,3.4831893,-0.74568796,0.6958476,0.42454514,2.6188154,-0.5466489,0.833082,-0.36337522,-0.4031591,-3.2141397,-4.142648
2023-10-30,-0.3607698,2.0593534,-1.0054811,0.63290703,0.58949983,1.8404193,-0.5735031,0.93413734,-0.28567648,-0.4374546,-3.253772,-4.09755
2023-10-31,1.2897323,2.026567,-0.7091118,0.35094196,-0.14413811,1.2933565,-1.1855364,0.9711491,-0.45784205,-0.5209635,-2.787791,-4.0042233
2023-11-01,0.0825573,1.5914716,-0.08198693,-0.11883452,0.4444407,2.0173159,0.4601021,1.4324423,0.732328,3.4220784,-0.41481033,2.2598321
2023-11-02,-0.32789275,0.64756566,-1.9015678,0.3000873,-0.76067495,0.5107308,-1.1630433,-2.6875718,-1.8247013,3.0868754,-2.6382928,0.8873154
2023-11-03,-0.31966642,0.45791516,-2.25726,-1.4748198,-1.232681,0.88207006,-2.3121192,-3.003192,-0.6011909,1.7198393,-1.4385389,3.2784848
2023-11-06,-0.8830311,1.2462403,-3.2225783,-2.3238199,-2.614165,-2.0104327,-5.0856996,-3.6921084,0.89234436,1.2403129,-2.7867193,-0.4397819
2023-11-07,-0.537261,1.3067752,-3.0271063,-1.6098132,-1.5145624,-0.45879588,-3.3639104,-2.9103632,-3.707615,1.1833591,-6.6702447,-1.450569
2023-11-08,-0.9401475,-0.29040033,-3.232443,-1.3418523,-1.7554024,-1.3299035,-3.9152184,-0.95992786,1.0524054,0.06776845,0.5258895,1.0236365
2023-11-09,-0.013219964,1.7739094,-1.2586272,0.006707588,0.49437535,1.6801951,-1.3921403,-0.27157944,-0.049657654,-0.23832849,0.012663494,1.039711
2023-11-10,0.13909344,2.3794982,-2.2503939,-1.9493189,-0.27228576,-0.1552841,-3.3094494,-3.1671767,-1.1547194,-1.3270838,-0.23712827,0.9550088
2023-11-13,0.2269954,0.9045314,-3.685554,-1.6627825,-1.8659968,-1.7779616,-4.987231,-3.5330868,-1.083423,-2.0985844,-0.9465047,0.21677332
2023-11-14,0.5888748,1.9513326,-2.723509,-1.8797966,-0.91559136,-0.9200713,-4.438771,-3.6777463,-1.1051273,-2.7125916,-0.9732789,0.027625542
2023-11-15,0.373651,2.1781304,-1.4382157,-0.2663415,-0.026444126,2.046819,-0.85759974,0.4174449,0.7183917,1.6582229,0.014463506,0.9949678
2023-11-16,0.28613368,1.7120048,-1.6837736,-0.630185,-0.18369168,1.3869306,-1.6201981,-0.28417143,0.45794636,1.6355071,-0.3400116,0.992056
2023-11-17,0.45158064,2.140667,-1.6316125,-1.066202,-0.96286017,-0.62153935,-2.4517143,-2.558784,-2.4940991,-3.0071728,-0.90388876,-0.90540314
2023-11-20,0.09657758,1.3783749,-2.2277186,-1.336538,-1.5572491,-0.81350994,-3.2418435,-2.0179496,-2.5226226,-2.9872115,-0.996256,-0.51142275
2023-11-21,-0.2712995,1.0775404,-2.312616,-1.7691162,-3.1225693,-0.6300008,-4.727842,-3.4506657,-3.5982928,-3.3720775,-0.11864258,-0.6360388
2023-11-22,-0.09496989,1.5246322,-1.9605879,-0.28650948,0.629757,2.0240827,-1.3714848,0.045270666,-0.9199399,-1.0092803,-2.9243755,-1.7052315
2023-11-23,0.20820619,3.045349,0.07101751,2.04164,1.0477558,2.9764378,0.3914156,1.3519017,-1.5715812,-0.9999281,-3.2455082,-1.5994935
2023-11-24,0.6376177,3.1477914,-1.2701578,1.4187317,-0.89206344,-0.40155473,-1.4522159,-1.2035997,-1.2432023,-3.0573566,-0.6215318,0.32796746
2023-11-27,0.17079872,2.6447463,-1.6650755,0.97822547,-1.4159697,-0.59216803,-1.6389066,-1.9048796,-1.8312274,-2.3910859,-0.41805705,-0.5197086
2023-11-28,0.085591555,3.4010053,-1.4516046,0.33653623,-1.1743987,-0.34205645,-1.9493088,-2.0119362,-2.1877546,-3.0037827,0.12985712,-0.3029143
2023-11-29,-0.40294996,2.7856586,-0.40594998,-0.12396389,-0.32276577,1.9358426,-1.4372214,0.9623783,-0.8584008,-0.82616657,-1.6794466,-0.9780508
2023-11-30,-0.692978,0.4506433,-1.7656372,-0.95121497,-2.8022926,-0.58043814,-2.3879626,-1.8874407,-2.4448273,-1.1865977,-3.5777547,-3.34501
2023-12-01,-0.21616802,1.279297,-2.5370288,-0.96984166,-1.2413307,0.25882167,-1.7517389,0.01077323,-0.7007877,-0.13232966,-2.6807413,-2.100378
2023-12-04,0.19473316,1.047875,-2.0092726,-1.0520386,-1.400765,0.30913755,-2.0008197,-0.49221966,-0.3015097,-1.5234959,-2.1404297,-1.7272221
2023-12-05,0.019719902,2.248813,-0.8894435,0.5145977,0.08738543,1.861199,-2.0187771,0.08453334,0.23731785,0.271139,-1.4340264,-1.7075617
2023-12-06,0.5609888,3.218513,-0.6537776,1.9132998,1.1912832,2.2026625,-0.56169045,0.8369302,2.7216902,3.0320926,0.66717947,0.99891955
2023-12-07,0.39628515,2.8932395,-1.3173462,0.009722223,0.13546017,1.0160693,-1.9369158,0.018324707,1.7226702,1.8142503,-1.0074593,-0.09095099
2023-12-08,0.010080874,1.4948136,-3.682563,-1.5954443,-2.003344,-1.211212,-2.524772,-2.172988,-0.37569243,0.36344302,-1.1803976,-0.88986397
2023-12-11,-0.3436748,0.84477234,-2.9326255,-1.0385741,-1.4111512,-0.2561889,-2.2139003,-1.3118685,0.094632566,1.7127398,-0.49276635,-0.519702
2023-12-12,0.23501804,0.8859174,-2.855276,-1.250928,-1.4111512,-0.085370935,-2.1642983,-0.7650526,-0.5772099,1.2993338,-1.1342555,-0.5137419
2023-12-13,2.9588706,3.3153038,-0.46174097,-0.21045499,2.561936,3.0323834,1.9377685,3.1895707,6.60188,11.804997,4.4647846,5.4035053
2023-12-14,3.8980286,3.705804,0.40006778,2.5170462,3.0781245,4.7474694,3.5347536,4.5811563,7.051594,11.318649,5.250283,8.631158
2023-12-15,-0.42555058,7.526497,-0.82868236,4.47283,6.2460113,10.305463,0.15037869,5.638367,-3.288704,-5.539677,-4.5336986,-0.78468484
2023-12-18,0.27333704,7.7780333,-0.7015202,4.811223,5.4491706,6.760126,-2.4412446,-1.6642579,-2.3683145,0.67907023,-2.677025,-0.671964
2023-12-19,0.26330882,3.529581,-2.4231343,5.078784,5.47446,5.945728,-2.238244,-0.4496089,-2.0432625,1.8087015,-0.82083833,0.32793593
2023-12-20,0.23992924,7.041243,-0.72520995,2.9419243,2.6273448,9.286487,2.3437793,11.762935,5.764971,15.831852,6.3009763,15.865862
2023-12-21,0.77275753,7.077182,-0.64092463,3.8884232,3.3848286,10.263861,3.3532233,8.750543,6.1889925,15.514058,7.004748,15.33687
2023-12-22,3.2779224,2.5192907,0.5585723,3.4926376,6.7184777,8.957707,5.5412235,15.324386,21.65891,22.985556,16.150179,22.911388
2023-12-25,3.2715313,2.792847,-0.45510277,3.567307,6.7184777,8.976593,6.044468,15.678548,21.65891,22.815023,16.150179,22.46005
2023-12-26,2.9702215,4.869482,-1.0025623,5.7148714,7.3949757,12.687186,6.9661813,15.461588,22.95202,23.002424,16.501076,21.885952
2023-12-27,0.18521605,2.0663323,-0.8942406,1.1393772,1.9440539,4.3759875,1.016016,2.0156603,1.8644012,1.5015932,-2.0856156,-0.75382763
2023-12-28,0.70060503,1.5595673,-1.772539,1.2111388,1.5322373,4.4556284,-1.2195332,0.5497406,-1.1513351,-0.9099695,-0.6936327,-1.0286433
2023-12-29,0.1236386,2.5887024,-2.3284824,-2.289959,-2.5781116,6.1270313,-0.059600014,-4.812866,-1.0128582,-0.62542266,-6.8151712,-6.43757
2024-01-02,0.5677305,3.5379376,-1.096488,-2.1571786,-2.3131397,5.082871,1.3139071,1.702702,0.3572689,1.133571,-5.8737473,-3.7400193
2024-01-03,0.35956532,4.2649198,-1.4881613,4.2268734,1.2592995,-0.06983942,1.6259612,2.7644367,1.3612118,1.4425539,-4.827448,-4.720259
2024-01-04,-0.09178863,1.7780092,-1.4140931,0.22524734,0.4255231,3.4169183,-0.5875162,0.17076966,-0.5756192,0.75884557,-1.9053012,-3.2490745
2024-01-05,-0.6685905,1.0794843,-2.1842074,-0.2586656,0.998905,1.036215,-1.755213,-0.96431696,-0.898399,1.8487284,-3.0469718,-3.692379
2024-01-08,-0.26568794,0.46328875,-2.9626372,-0.8357109,0.600245,0.42951182,-1.9317765,-0.7849208,-1.6313081,0.4651641,-6.09304,-3.453025
2024-01-09,-0.64267665,0.7595583,-2.3190866,-0.46917492,0.5482919,1.0122566,-1.7470148,-0.5656426,-1.4695768,0.5787722,-6.0595903,-5.136818
2024-01-10,-0.42772615,1.2141198,-2.3561926,-0.47987762,0.60175747,1.782671,-3.1479826,0.66454047,-1.0487047,1.3192873,-6.450235,-4.453337
2024-01-11,0.40634534,2.57732,-1.6243058,1.29472,0.13942686,2.3295321,-1.3584889,-0.62666076,-0.58718866,-0.24716577,-2.7275667,-2.118481
2024-01-12,0.70754313,2.1609607,-2.0350769,-0.38374957,-0.23403266,1.0712187,-4.104939,-2.4517372,-0.55985725,-1.2410632,-2.887638,-2.1082373
2024-01-15,-0.08810765,3.31573,-1.1369153,-0.8607433,5.01561,3.3185434,-2.322161,0.36526543,0.55793184,-0.56958675,-1.6283805,-1.3354732
2024-01-16,0.0717503,1.7144781,-1.1225775,-0.121626236,-0.14479053,2.2812665,-1.6896111,-0.5960226,-0.0040710177,-0.8931982,-1.501435,-1.8869618
2024-01-17,0.66109616,1.905755,-0.50111246,0.7815037,-0.8528615,2.063892,-0.8201641,-0.28822163,1.8588732,1.0082526,-0.85128546,-1.3405831
2024-01-18,0.61260974,1.6298152,-1.4686557,-0.5096535,1.1252141,3.258846,1.6748458,3.177193,14.993597,16.047508,10.967523,15.124874
2024-01-19,-0.6020093,4.4032373,-2.3092632,-2.5202243,-1.3191307,-2.392377,-4.895125,-1.750276,7.2865934,11.585674,0.14661153,4.3084135
2024-01-22,4.0619893,4.008741,1.262622,-1.6589746,1.6610054,0.6846831,-4.386399,-0.08898353,4.5845447,7.3507876,-2.1629307,0.43031767
2024-01-23,2.1916723,2.97044,-0.08842662,-1.9026462,-0.2241865,2.6266932,-4.018741,-1.5193352,1.7845114,4.9199038,-1.9429234,0.37875378
2024-01-24,-0.9449422,1.2167885,-1.7795149,-1.5079072,-2.4121242,3.607316,-1.9171827,2.314469,3.6981988,6.1408105,-1.9512719,-0.030862192
2024-01-25,0.6709197,2.8131032,-1.3166791,-0.8480052,-0.7006112,0.8321469,0.06421533,0.10473882,3.2916565,1.9420365,-1.9615644,-1.6941463
2024-01-26,0.75157213,2.613311,-1.5946412,0.11728791,1.1334271,3.226391,-1.6830796,0.22567289,3.6451948,4.6131077,-2.8116772,1.2572944
2024-01-29,0.3393933,1.9951875,-1.3662694,-0.37619862,0.8273148,2.2825584,-1.9930096,-0.09654109,0.60176533,2.609094,-3.932873,-0.05890272
2024-01-30,0.39122346,1.3590639,-1.6677408,-0.16786706,0.56222963,3.7988288,-2.9193661,-1.2722493,-0.36911285,2.3965113,-5.300077,-2.4536824
2024-01-31,0.6741313,2.1149936,-0.62846917,3.5780451,-0.18255083,8.517875,-1.1508883,4.1184573,2.6017716,5.311594,-1.6424032,-0.24357308
2024-02-01,-0.29602966,0.8633686,-2.1790395,-0.15360291,0.29314286,2.4974308,-0.30900145,0.5817058,4.121986,5.3780556,1.0781939,3.6090014
2024-02-02,1.1810887,2.0938566,-2.166857,-0.3942519,-0.27653947,0.73413426,-2.2780764,-1.6913308,-0.3593485,1.36316,-1.5022476,1.1203338
2024-02-05,-0.018406138,0.85088027,-2.5926516,-1.037874,-1.8340368,-1.0482044,-2.920893,-2.4153836,0.1538129,1.38436,-0.22740598,-0.11366546
2024-02-15,-0.89931417,2.5544057,-1.6386274,-1.8065704,-0.44755948,-0.47755682,-2.6413875,-2.0852625,-1.0662391,0.7402041,-2.8018441,-4.199972
2024-02-16,,,,,,,,,,,,
