年月日,open_y,high_y,low_y,close_y,open_y_2day,5,6,7,8,9,10,11
2023-08-18,-0.057201266,1.6578436,-2.2085183,-1.0342063,0.634997,-0.05366358,-5.0969124,-1.5071539,-5.6844854,-4.1860285,-8.311302,-8.935581
2023-08-21,-0.047705032,1.0229228,-1.7339203,-2.756608,-3.1499326,-2.353166,-6.7164507,-2.219852,-4.571026,-3.7952564,-8.227424,-9.401192
2023-08-22,-0.058347583,1.6415715,-2.4963899,-0.101582736,-1.4643348,-0.3412215,-4.8420744,-1.6604273,-3.313482,-2.2459817,-8.918323,-5.0518765
2023-08-23,0.549124,1.2778037,-0.82800794,-0.38933107,-2.089917,2.5051541,-1.6315371,0.45079815,-3.6403959,-1.6845541,-5.8799305,-4.623434
2023-08-24,0.2781971,1.5089605,-3.1021798,0.10616528,-1.0359156,1.6546779,-2.1255732,-0.7260786,-4.3795934,-3.8901668,-6.6660137,-7.373203
2023-08-25,0.46444383,2.488607,-1.5523754,-0.67643636,1.0357689,2.8004746,-2.4280682,-0.62033004,-0.672201,1.7295275,-3.9886227,-1.98051
2023-08-28,0.037135284,3.0418355,-1.6746941,-0.6910467,0.09332941,4.991529,-1.7575804,0.92760694,0.9375742,2.4472558,-2.8812244,-1.1754695
2023-08-29,0.573197,3.7055666,-1.7030437,-0.5626865,1.4173529,2.9364686,-2.5918322,-3.5543246,-2.1394365,1.9462912,-2.813866,-2.1723285
2023-08-30,0.32004863,2.528759,-1.2065775,-0.22508535,2.1029422,4.006242,-2.1354198,-1.5585722,1.3976312,2.560863,-2.233302,-1.873111
2023-08-31,0.2984017,3.0037634,-1.0926785,-0.23663078,0.5442035,2.4005988,-2.0725005,-2.488826,-0.7168009,2.023096,-3.4633768,-1.6731865
2023-09-01,0.62308073,2.9807882,-1.0085853,0.51254106,0.5800049,2.3108864,-1.2553109,0.9694849,1.7914845,1.7634094,-1.2144212,0.63704467
