年月日,open_y,high_y,low_y,close_y,open_y_2day,5,6,7,8,9,10,11
2023-08-11,-0.35042462,1.4266436,-4.2885194,-0.13822539,-10.268964,-2.6579652,-8.176473,-3.207743,7.4491153,13.753036,6.488424,8.650597
2023-08-14,-0.52410346,2.7377937,-9.059405,-7.6388535,-6.0014915,2.7647092,-7.872693,-3.0025313,5.250576,13.678515,3.332082,5.973028
2023-08-15,-0.9880606,-0.0812078,-9.32571,-8.63167,-10.570389,-5.095844,-11.793719,-5.717644,-1.4678338,7.997737,-9.707968,2.2558575
2023-08-16,-1.0446825,0.91406506,-9.2288,-8.987194,-8.481996,-2.1953716,-8.780513,-5.2321,0.25225684,1.643132,-15.55968,-0.7327056
2023-08-17,-1.7477198,3.0464914,-6.9038596,-0.47045916,-2.1639662,-0.9305007,-10.796161,-6.975257,-2.6403039,2.297904,-13.908242,-4.3355966
2023-08-18,-0.9944569,-0.38330296,-6.7894483,-3.9775417,-2.0322845,-2.3354576,-7.401803,-6.4848595,8.7847805,14.126432,9.641331,11.40307
2023-08-21,-0.92544353,0.91263866,-8.339394,-5.902664,-3.0501466,-0.9726974,-8.016207,-6.545072,9.135354,13.482053,7.715226,10.60751
2023-08-22,0.4331422,2.6532876,-7.4288635,-4.963771,-3.8027852,-1.2446449,-6.655798,-5.604984,10.5919485,14.15631,9.701658,7.7715225
2023-08-23,0.6239207,3.0531554,-7.612472,-5.8840313,-4.1178365,-1.5628068,-9.060991,-5.8959427,8.280358,12.448333,10.145413,7.9125433
2023-08-24,1.2959446,3.3894432,-6.052164,-2.8292341,-2.0314202,-0.80592716,-8.210135,-5.591946,8.327677,12.454827,7.9905653,10.081644
2023-08-25,-2.426551,2.747553,-6.2661276,-2.9827816,-2.0573692,8.483135,-5.235001,5.330041,4.55383,13.28339,4.8304205,16.846514
2023-08-28,-1.3823426,4.1297426,-5.9499903,-3.319908,-0.28208685,7.8365703,-4.0657687,5.4451065,20.040691,17.153336,19.11385,19.634762
2023-08-29,-1.3215404,4.1931586,-5.981481,-0.0076666363,5.316706,12.200243,-3.397402,6.4884434,17.788465,17.23671,19.679081,15.975884
2023-08-30,-1.407395,6.075308,-6.856259,0.54202193,-0.5708641,15.461279,-3.5161188,6.467647,15.618135,16.8997,18.820337,15.700344
2023-08-31,-1.0481414,5.167186,-6.8432746,-1.9567568,-1.936454,11.457412,-4.3006654,6.381134,15.427912,16.332094,17.511534,15.697522
2023-09-01,1.0407294,2.3294623,-2.7860377,0.564237,-0.022771692,0.27487525,0.56725615,-2.593109,4.133527,5.1556473,4.1391745,7.4044857
2023-09-04,0.54566485,3.0054345,-2.7406983,2.5853348,0.65212435,4.431717,1.1236504,2.9421,0.3749578,3.193545,4.8490496,5.8893113
2023-09-05,1.3094916,3.2450335,-2.5646791,2.6445596,1.273493,4.7778893,1.5847801,3.491337,0.5586081,3.034493,4.749811,6.2343535
2023-09-06,1.5287166,2.9557033,-2.8453658,-0.55600065,-1.4148307,4.1480665,-2.286767,0.22968772,-0.95594364,0.14850438,2.9801,6.7549176
2023-09-07,0.62562543,1.4971349,-3.7844653,-0.52449787,-0.09152261,1.692135,-3.3166416,-0.1097997,-2.107155,-0.30429342,2.3963258,4.2212853
2023-09-08,-0.38106272,1.947011,-1.1269692,1.4335022,0.6148001,0.39188418,-5.593969,-1.6741955,-2.278343,-2.5041697,-4.9686975,-2.6535811
2023-09-11,1.4648349,2.3624885,0.4495187,4.689968,5.146151,4.099506,4.265835,3.0461333,-0.8797066,-2.7129676,1.5264039,3.537187
