年月日,open_y,high_y,low_y,close_y,open_y_2day,5,6,7,8,9,10,11
2023-08-18,-0.1459612,0.43327454,-0.22613604,-0.010262661,0.7163531,0.6554347,0.018745689,0.22330034,-0.7322784,0.30380055,-0.93037325,0.01628636
2023-08-21,-0.10530475,0.6465374,-0.17587747,0.12406261,0.83920246,0.8222971,0.13869576,0.37695318,-0.7568391,0.28455684,-1.0115234,-0.14062238
2023-08-22,-0.029461818,0.41424662,-0.706677,-0.116822526,0.8191206,0.5799965,-0.36310983,0.084136985,-1.3062826,-0.08695778,-1.2210369,-0.44377646
2023-08-23,0.12713346,0.40114212,-0.29561213,-0.034776628,0.7566278,0.5389013,-0.7200524,-0.58106726,-2.2237835,-0.3332313,-1.4882846,-0.9142157
2023-08-24,-0.031879883,0.38139036,-0.45753342,-0.036452517,0.5310469,0.66017324,-0.57547003,-0.7156556,-2.1604953,-0.41526353,-1.7457521,-0.7523094
2023-08-25,0.254268,0.28509015,-0.17390294,0.09875799,0.24921992,0.2887762,-0.047026943,0.26571852,-0.056235895,0.35517642,-0.3993143,0.1875292
2023-08-28,0.35860208,0.27752507,-0.12784842,0.065282725,0.49484074,0.27639735,-0.18852353,0.20282066,-0.5362262,-0.17207026,-0.6091208,0.020371016
2023-08-29,0.23549548,0.32410157,-0.321002,0.1049838,0.20834655,0.17694995,-0.56012577,0.172498,-0.29070163,0.09403283,-0.23007412,0.012474724
2023-08-30,0.2537607,0.23236972,-0.29020953,0.1341294,0.14062057,0.2572896,-0.5281868,0.15843834,0.20446275,0.3051507,-0.050529763,-0.013121547
2023-08-31,0.17456606,0.010046191,-0.3372868,0.11531714,0.38292718,0.21621309,-0.5054084,-0.07586726,-0.5267693,-0.18457907,-0.88633865,-0.29198304
2023-09-01,-0.04080099,0.26296282,-0.543134,0.13812822,0.07264504,0.2928618,-0.3108501,0.53725594,-1.1520164,-0.044004444,-0.8084115,-0.7914898
2023-09-04,0.14949721,0.15530832,-0.40971413,0.16128416,0.087351546,0.33613345,-0.41199705,0.2116605,-1.5507581,-0.3714317,-0.6772295,-0.916524
2023-09-05,0.056808986,0.33026418,-0.17799191,0.047955923,0.15933776,0.76001245,-0.25619504,0.4457973,0.022446686,0.42964706,-0.17071518,0.082999766
2023-09-06,0.08145382,0.5053413,-0.14999855,0.1596103,0.3350464,0.51067024,-0.040696274,0.49630612,0.44372228,1.2179734,0.19079137,0.27370346
2023-09-07,0.039420493,0.61212194,-0.19373536,0.23581664,0.17505136,0.48967627,-0.24385087,0.53185755,0.3844423,1.1934372,0.14414525,0.3303583
2023-09-08,0.16946988,0.86925066,-0.29583266,0.41963077,0.7590756,0.65144515,-0.23296654,0.106621705,0.5183386,0.8570282,0.38680667,0.6246432
2023-09-11,0.04290952,0.8596402,-0.36210877,0.44728413,0.6506907,0.5511846,-0.2107606,-0.18325458,0.048755243,0.52542984,-0.048068143,0.02483963
2023-09-12,0.06241131,0.62912595,-0.25884184,0.27342054,0.49078268,0.595833,-0.19598782,0.021392053,0.099856436,0.37656116,-0.032543078,-0.24081993
2023-09-13,0.26597086,0.8040116,-0.3289467,0.21389605,0.081804484,0.5687558,-0.22258852,-0.52555144,0.248034,0.6454898,-0.5532703,-0.19388331
2023-09-14,0.2763493,0.6554441,-0.41533387,0.282994,0.02850987,0.4164826,-0.4424572,-0.28360784,0.243657,0.5251197,-0.9950857,-0.6226037
2023-09-15,0.21147317,0.71611357,0.0029042028,0.40363204,0.10408318,0.2957185,-0.45413104,0.07395622,0.535195,0.37956345,-0.4236054,0.19415596
2023-09-18,0.25763816,0.8873057,-0.1168958,0.54205644,0.17952982,0.29353794,-0.32900423,0.1738301,0.6703505,0.56428695,-0.17853202,0.18667385
2023-09-19,0.37809008,0.86235505,-0.07263054,0.6538606,0.18316543,0.23620501,-0.41185465,0.1308293,0.4961571,0.25437915,-0.16957502,0.078289375
2023-09-20,0.28656104,0.7590214,-0.072265334,0.6294857,0.081884906,0.41294694,-0.21255498,0.2984018,0.5969015,0.40730414,-0.6529584,0.16782041
2023-09-21,0.32566148,0.79705936,0.016988397,0.76562077,0.11757789,0.29037338,-0.38144773,-0.07896688,0.13929209,0.28300083,-0.31775457,0.0761549
2023-09-22,-0.122876525,0.43038929,-0.7210624,-0.07249613,-0.68816024,0.34019738,-0.8264035,0.01654794,0.15634064,0.2719878,-0.38582358,-0.24909057
2023-09-25,-0.034762494,0.49946412,-0.5605048,0.096757755,0.024744432,0.4985846,-0.5677875,-0.0132773835,0.08739522,0.08640859,-0.5899696,-0.46377218
2023-09-26,-0.17119662,0.56516826,-0.503314,0.39733413,0.37883118,0.755707,-0.41208357,-0.10079723,0.2906387,0.1543267,-0.80042833,-0.46909097
2023-09-27,-0.1127383,0.5225254,-0.5471849,0.3706493,0.18474479,0.776,-0.75192434,-0.24250005,0.122370124,0.1824983,-0.85651404,-0.5454431
2023-09-28,-0.02412218,0.46813944,-0.37571746,0.33898848,0.40254328,0.8520109,-0.7221174,-0.23360176,0.21807954,0.05186432,-0.41460752,-0.33031043
2023-10-02,-0.10175888,0.5647964,-0.29431292,-0.0745043,0.01242701,0.29248416,-0.38522363,-0.33074537,-0.63110816,-0.5036433,-2.1484952,-1.0266695
2023-10-03,0.045416646,0.39745203,-0.20421688,0.0834032,0.034030788,0.47386512,-0.43800792,-0.267394,0.26300406,0.22884303,-0.72808176,-0.2795385
2023-10-04,-0.05595328,0.42721236,-0.22863951,0.14916529,0.27550548,0.85643774,-0.18016279,-0.14110394,0.5295486,0.59990495,-0.29699734,0.3403394
2023-10-05,-0.017847812,0.3335888,-0.26946607,0.25364494,0.14064738,0.52962774,-0.6373275,-0.24472508,0.20923339,0.17974135,-0.41355485,-0.7975035
2023-10-06,0.06524063,0.3846704,-0.1988857,0.37154645,0.3134418,0.8496284,-0.32552722,0.33188358,0.11468613,0.7591985,-0.08849349,0.00855307
2023-10-11,0.11521421,0.43752497,-0.21321554,0.2259097,1.4835265,4.43485,0.94203234,2.3821948,1.0187659,1.7247355,0.5877067,1.900711
2023-10-12,0.29045725,0.596901,-0.75233763,-0.3574083,-0.05269858,2.9548144,-0.23934606,1.7282797,0.08955133,0.5479237,-1.4394572,-0.38252336
2023-10-13,-0.09616674,0.19688566,-0.9130759,-0.77555287,-0.6442287,2.9715986,-1.2377158,1.1395662,-0.40789008,0.4080472,-1.8020346,-0.80921143
2023-10-16,-0.38790253,0.20582555,-0.6534808,-0.13942133,0.81498665,3.6506631,-0.84120125,1.2974359,0.3584115,1.2132748,-1.401295,-0.6068386
2023-10-17,-0.08269996,0.571864,-0.3842329,-0.018255133,1.0759169,4.6003447,0.14257632,2.0600026,-0.05484975,1.3056726,-1.4970238,-0.07602531
2023-10-18,0.45644218,1.2916895,-0.69811505,0.07505745,0.62711245,1.315563,-0.2553874,-0.1104515,0.1313737,-0.30840248,-1.1306343,-0.27009252
2023-10-19,0.35197222,1.2496234,-0.30711693,0.20008549,0.71272963,1.5552753,-0.104018554,-0.01902428,-0.17379035,0.02802495,-0.98532385,-0.46508586
2023-10-20,0.2812237,0.87107664,-0.40850633,-0.2095421,0.16376063,1.1956594,-0.14381988,0.22103399,0.8874964,1.0442783,1.0041649,0.7790068
2023-10-23,0.20658079,0.9468856,-0.5392698,0.14530009,1.2492871,1.2591686,0.51535034,0.6711108,0.8127994,0.9569536,1.289371,0.58357847
2023-10-24,0.22048236,0.98593736,-0.22358765,0.034618586,0.85850626,0.92566127,0.35193014,0.6683902,0.41333023,0.45502943,0.7958661,0.14816242
2023-10-25,0.07236653,0.43720388,-0.2975632,0.2776434,-0.015739307,0.3667387,-0.4580629,0.1031609,0.5185652,1.0034733,0.022714458,0.13089488
2023-10-26,0.09698609,0.29273126,-0.46690252,0.0034646597,0.069587916,0.12862432,-0.29494905,0.0066962345,0.15219186,0.62066746,0.029530637,0.0010927361
2023-10-27,0.21185625,0.5158304,-0.52330136,-0.34213528,0.14219683,0.31529078,-0.64890474,-0.24562743,-0.52989817,0.008807696,-0.65072286,-0.384437
