年月日,open_y,high_y,low_y,close_y,open_y_2day,5,6,7,8,9,10,11
2023-08-18,-0.05308859,1.0526898,-0.6737052,-0.20216286,0.95180297,0.94556373,-1.5633692,0.114075534,0.9415072,2.4800673,-0.828915,-0.24702136
2023-08-21,0.2485816,1.9457257,-0.8565518,0.17494829,0.5313178,1.2404181,-0.98215264,0.09362191,0.05199314,0.9262408,-1.9049956,-0.09828706
2023-08-22,0.14612786,1.6692353,-1.0293766,0.08639131,0.58477074,1.3596547,-1.3733542,0.09362191,0.13804084,1.3672895,-2.401175,-0.13946092
2023-08-23,0.20638978,1.3477476,-1.1759651,-0.4351496,0.13457064,0.6104197,-1.081731,-0.16939533,1.0655876,2.1747856,-1.9779718,0.14246275
2023-08-24,0.1011609,0.9813006,-1.2130176,-1.0504776,-0.039965965,1.219448,-0.80677503,-0.704783,0.40143576,2.2468626,-1.4502151,-0.8334345
2023-08-25,3.0043037,2.0346477,-0.98871505,0.01886057,0.22911304,1.4042666,-1.2667309,-0.107973024,1.0848228,2.1503932,-0.9908605,0.6431732
2023-08-28,2.800741,2.3393848,-0.7341365,-0.008058119,-0.010052379,0.862392,-1.3699026,-0.7446491,0.68302983,1.1195965,-2.3289304,0.43148187
2023-08-29,2.8861156,2.4184172,-0.63141936,0.25205535,0.19930245,1.6166444,-1.1288567,-0.4816654,1.627635,2.7127798,-1.434382,0.72322744
2023-08-30,2.8785572,2.3100147,-1.3770444,-0.24979325,-0.3076949,1.3917576,-1.3466904,-0.13075307,1.934596,2.563638,-0.52324176,0.42897192
2023-08-31,2.87672,2.634671,-1.2641946,-0.6423363,-0.0013820305,1.9044002,-1.2091622,-0.29391065,2.4339707,4.4152822,-0.09139882,2.3908434
2023-09-01,0.48066977,1.1219023,-1.1286732,-0.4954544,0.31825724,0.7033794,-2.5269923,-1.2189128,-0.21823867,2.068914,-1.5394315,-0.14910212
2023-09-04,0.73985213,1.3854728,-0.9520175,-0.8554859,0.7662612,1.8430594,-2.2924726,-2.3412974,-1.6261075,0.7482205,-1.8441372,-0.6537273
2023-09-05,0.26028213,1.7930933,-1.1160067,-0.82697976,0.8401426,1.3990295,-2.6248598,-1.5806165,-2.2994797,-0.32182002,-3.0842931,-2.6761732
2023-09-06,0.5174725,2.255974,-1.0000008,-0.12454448,0.36867225,2.613473,-2.0874643,-1.2278316,-1.1161243,1.4793413,-0.77325076,-1.2753065
2023-09-07,0.32771274,2.0116858,-1.8526288,-0.5307398,0.67735296,2.4768336,-2.1960766,-1.1625737,-0.7680044,1.5091834,-2.1697288,-0.5564074
