年月日,open_y,high_y,low_y,close_y,open_y_2day,5,6,7,8,9,10,11
2023-08-18,0.35023603,1.2384722,-1.4421521,0.49890643,0.4655225,2.080035,-0.9570776,1.0535399,0.9947578,3.2286944,-0.020558784,0.33331794
2023-08-21,0.26577765,0.80611074,-1.5518712,-0.6073134,-0.78559744,0.6126612,-2.4464636,-0.9717949,-0.65464234,3.1426709,-0.74843466,-0.43333432
2023-08-22,-0.19817486,1.5332038,-0.31475085,0.7927468,1.3546009,1.7683342,-1.5336158,0.20035943,0.31601146,3.2905893,-0.44920224,-0.17084569
2023-08-23,-0.310752,1.218859,-1.3367555,-0.10020925,-0.06698217,0.2517579,-3.2487285,-1.513733,-0.4674197,2.8328345,-0.68521845,-0.7419049
2023-08-24,-0.26136553,0.33640733,-0.9934986,-0.4496442,-1.0703448,-0.5406879,-2.6812048,-1.4658762,-2.3077912,1.3013527,-2.7132673,-1.6086862
2023-08-25,0.5506852,2.6976037,-1.3294877,0.21065009,0.333973,1.6048322,-0.96074855,-0.83310086,0.0823076,2.5950842,-1.1126162,-0.58034384
2023-08-28,0.2995323,2.8888912,-1.3464748,-0.83457696,0.17197014,0.65163237,-0.80780846,-1.0423234,-0.51916564,2.851356,-0.9656875,-0.39476678
2023-08-29,0.22317266,2.8377252,-1.2146643,-0.41836375,0.6871218,1.5292584,-1.0992659,-0.80847555,-0.23299737,2.3645236,-0.4202426,-0.2596753
2023-08-30,0.31693637,1.4280494,-1.2555981,0.017638655,0.25950658,0.44344944,-0.24675012,-0.3384337,0.3638739,2.0502417,-0.66943884,-0.9042685
2023-08-31,0.2589531,1.506601,-1.1587198,-0.1394684,0.50885564,1.8226912,-0.49612272,0.26834014,1.1542066,1.9364636,-0.077091485,0.1004649
2023-09-01,0.9187864,3.6549149,-1.0217912,-0.20867017,0.5017253,2.69615,-1.0387878,1.5076785,0.59820163,2.4072986,-0.5317772,1.534464
2023-09-04,0.44307885,2.3886847,-0.796371,1.5008531,1.9043673,2.531696,-0.68386143,0.3192908,1.0607604,1.258192,0.064314365,0.24355713
2023-09-05,0.35221374,3.6871285,-0.73292875,1.6455525,0.8595065,2.911752,0.32215437,1.0423559,0.66779053,2.1086354,-0.43361306,0.286724
2023-09-06,0.0764942,3.181722,-0.6444607,0.22541773,0.4908493,2.610324,1.0802577,0.34827325,-0.07826019,1.7885242,-1.047672,0.34541744
2023-09-07,0.2279397,3.7678273,-0.7158421,-0.20755139,0.5502583,1.9338313,0.25363526,-0.13123457,1.2442467,1.5889943,-0.43677807,0.53225756
2023-09-08,0.4224688,0.8818227,-1.3037657,0.124326676,-0.46079743,2.6797607,-1.582023,0.7145207,-0.5279937,3.6124275,-0.9203586,-0.8435311
2023-09-11,0.13602367,2.546968,-1.7368939,-0.25263408,0.6206826,2.8195045,-0.9426412,-0.16084775,-0.5389568,1.3626822,-3.7605264,-4.6624994
2023-09-12,0.28291962,1.9343998,-1.1199254,0.21509477,0.61039114,3.3424242,-0.744676,0.5101199,1.1576371,3.1872184,-0.92445177,0.6378822
2023-09-13,1.3864039,4.047441,-2.1741333,-1.5756519,-0.31313992,2.7869232,-3.8008044,-2.393263,-3.1319196,0.28736913,-4.4611664,-5.2934237
2023-09-14,1.0185636,3.6330621,-0.98352414,0.30395103,0.95723987,1.8962375,-1.0225903,0.7204472,-1.8240157,0.29948136,-3.9394934,-4.272685
2023-09-15,0.17809066,1.6696098,-0.87368,-0.57011557,0.10451998,2.1128016,-1.3626733,0.18850869,-0.9051747,3.0193622,-2.448044,0.35073486
2023-09-18,0.3210416,2.4418314,-0.88721675,-0.25206333,0.28154674,2.1612551,-0.7883384,0.26101908,-0.4485725,2.038771,-1.385321,-1.876847
2023-09-19,2.0020425,1.6657454,-3.2003436,-2.2861419,-3.0864003,0.49396923,-4.221783,-2.6291788,-4.246859,-3.607114,-5.9971466,-4.6771727
2023-09-20,1.2015306,1.7400893,-1.7506846,-0.5403937,0.22933349,0.09390258,-2.1179004,-1.5103263,-3.9213462,-2.7673638,-6.4769325,-4.5948167
2023-09-21,0.33551785,1.7298781,-1.872253,-1.64698,-1.1865581,-0.46589133,-2.838829,-1.5245802,-5.946003,-5.270464,-8.51585,-6.245056
2023-09-22,0.48796964,2.756489,-1.051616,-0.5419266,-1.1174697,0.6569113,-2.8388207,-0.515163,-3.4519737,-3.4492834,-5.2021036,-4.0431247
2023-09-25,0.7861885,3.4839065,-1.9480549,-1.3379433,-0.2619138,2.7576945,-3.1039066,-0.4585325,-0.4036144,-2.0262914,-4.235983,-3.9102826
2023-09-26,0.608136,3.3946033,-1.370811,-0.5410196,0.5087033,4.0880327,-3.3007734,-0.6793028,-0.87547314,-2.7762635,-4.171644,-3.2467642
2023-09-27,0.26594275,3.5550442,-1.6058258,-0.6719322,0.5820522,1.1747615,-3.2498057,-1.1591498,-0.7545487,-2.9950237,-4.107059,-1.5381718
2023-09-28,0.38828063,1.971614,-1.3824128,-0.46792626,-0.8676797,1.1037918,-2.2691495,-0.234961,-0.3125217,-0.014070412,-3.7662435,-1.4751164
2023-10-02,0.44361588,1.6166639,-1.3199742,-0.07020207,-0.07092579,1.8031688,-1.044883,-0.7262212,-0.700705,-0.63236994,-1.4711008,-2.6847541
2023-10-03,-0.038107622,1.8495305,-1.1072096,0.14467825,0.30298173,1.1260751,-0.8437272,0.36354998,-0.76864076,-0.13634801,-1.3414247,-1.0904897
2023-10-04,-0.044110026,1.6145823,-0.3737467,0.44263673,0.8340212,1.8093779,-0.573736,0.050290808,0.85629565,4.361998,0.88321316,1.8746005
2023-10-05,0.25279567,1.652631,-0.4336857,0.38929024,0.37056705,0.6496646,-0.5143706,0.018134452,1.0488541,1.5791004,-0.31688303,0.6525698
2023-10-06,0.33859494,2.070629,-0.77647334,-0.36190695,0.37484205,0.97312313,-0.96612376,-0.78108937,0.4414434,1.12716,-0.7842562,1.0814722
2023-10-11,0.55865663,1.7857332,-0.48377106,0.38029084,0.51789796,1.7342252,-0.8894949,0.35165322,0.2927419,0.523463,-1.2983696,-0.4079397
2023-10-12,0.6433266,1.7077063,-0.71196496,0.48613307,0.95010525,1.0941293,-1.3629298,0.44738168,-0.42032784,1.8012309,-0.7672912,-0.47727552
2023-10-13,0.6842852,2.7603052,-0.79994416,0.6108803,0.76579785,3.8877635,-1.1859704,0.7285785,1.9837333,2.9737933,-1.1220554,0.99246097
2023-10-16,0.44525945,1.3886614,-0.3121146,-0.017861083,1.9008548,2.2193725,-0.33492818,1.8832821,3.4318469,4.506938,-0.5002473,3.8034132
2023-10-17,0.35874125,1.3653604,-0.5550359,0.3585045,0.94715804,2.5464847,-0.5201861,1.8022712,3.181009,5.3950486,0.71668315,3.4562128
