年月日,open_y,high_y,low_y,close_y,open_y_2day,5,6,7,8,9,10,11
2023-08-18,0.6835056,5.838292,-0.42962956,4.025882,5.376334,8.488241,-0.5566869,1.5430709,5.4622273,5.702008,1.3566685,3.2762308
2023-08-21,1.1731597,4.4806347,-0.8703139,3.2201002,3.6630733,9.534971,-1.6518455,3.2068233,4.299301,5.609577,1.7994906,3.4127696
2023-08-22,1.5523443,5.496712,-2.7274575,1.9252156,4.0846186,7.473816,-2.8320448,2.153548,2.3332448,6.527511,1.3976965,3.1867902
2023-08-23,1.5155182,4.1291814,-0.8599361,3.8369784,2.677624,8.108203,-0.92854214,3.8275757,4.1808553,8.20218,1.7391002,2.8817644
2023-08-24,0.9896406,2.1033332,-3.9490805,0.3885762,0.4470552,3.891552,-5.1743975,-1.3924408,1.3433725,4.700415,0.6169268,2.485309
2023-08-25,0.7759602,4.5696287,-3.560719,0.8348373,3.5838413,6.074339,-2.38525,-2.5763967,8.349559,11.022901,6.986576,10.92087
2023-08-28,1.0942997,3.4678743,0.61981905,2.8876703,5.5169454,6.5007114,0.9056049,0.27958274,8.904526,10.7129545,4.8101206,6.1074605
2023-08-29,0.50405574,4.5574255,-3.9645746,0.3479768,1.6970673,3.9273837,-3.9015524,-3.0833845,3.8113618,3.0990973,3.5411646,5.479775
2023-08-30,0.8885989,4.458146,-4.7508693,-2.9492557,-0.32213596,2.084163,-7.641256,-8.747447,1.8819572,0.6472074,-6.661543,-1.4663858
2023-08-31,0.06865226,0.92881364,-8.220064,-6.792387,-5.5214543,-5.0945673,-11.427102,-11.016335,0.2423732,1.2006944,-7.9610353,-0.98711896
2023-09-01,0.32759443,4.873498,-2.8598778,1.6361908,2.9318633,3.843943,-7.0599885,0.8312977,9.497815,8.167307,9.163579,3.2572675
2023-09-04,0.8470669,4.170752,-4.2253175,-3.8535628,1.1683476,0.3754781,-5.915695,-1.9615843,3.8405845,4.0051055,9.475834,2.7751741
2023-09-05,0.70472324,3.8220806,-4.534007,-3.5180588,-1.7176147,-3.5675948,-12.561546,-6.6965885,3.2307634,2.266252,6.885044,1.8635767
2023-09-06,0.02246555,2.7613091,-6.9734836,-4.798972,-2.572867,-4.470819,-11.075924,-8.473106,3.9929152,2.2978063,7.0023956,2.2983124
2023-09-07,0.007886149,4.468447,-2.5172129,0.66945595,-2.630019,-2.322751,-10.722753,-4.6797667,4.575426,2.0238998,7.3640203,3.592891
2023-09-08,2.336831,6.730642,-1.9001533,1.5052487,0.9821379,2.1883643,-0.35236332,-0.5619886,0.33131537,5.370927,-1.4942439,8.43619
2023-09-11,2.2816203,6.3839245,-4.240968,-1.9016585,0.26229253,1.4099202,-3.1998565,-0.66048855,-0.64503187,5.612667,-1.1953629,9.5283375
2023-09-12,2.037199,5.8941865,-4.567789,-2.3255384,0.30701786,1.774359,-5.25457,-1.9102219,1.5818201,4.9537916,-2.2762592,9.125984
2023-09-13,1.4662529,6.110879,-2.8774686,-2.8261425,0.87705487,0.6477016,-6.6370983,0.009039877,-2.155341,4.7669053,-3.64452,8.851181
2023-09-14,0.7889572,4.066578,-2.9970152,-0.7916373,-1.3659173,-2.1104982,-4.1715393,-1.1116141,0.14675573,3.6001732,-3.201121,2.5256295
2023-09-15,1.4506167,3.871905,-1.8953621,2.2865682,2.093074,4.2288218,-2.793266,1.9334257,-6.60165,-2.439732,-9.249873,-5.1849947
2023-09-18,0.589892,3.4928117,-2.035625,1.3133115,2.797786,3.78176,-3.695357,-0.696961,7.8086033,5.8805904,2.7358851,0.010943478
2023-09-19,0.9145088,4.6045933,-0.5596935,3.6098783,3.526508,8.924451,-0.050890293,3.4828465,9.925507,6.5161715,-0.26562122,0.7786201
2023-09-20,1.0966507,4.4446907,-1.9089633,2.945642,3.6308439,10.953116,0.07694922,6.4929423,8.048309,10.835942,2.2757902,2.674878
2023-09-21,1.0341741,5.3217072,-3.8136854,3.6081316,3.6709855,11.896958,0.11887246,8.548743,6.6659136,14.374398,5.9570894,6.1440845
2023-09-22,1.7762707,4.754406,-2.4845016,2.4176407,4.715687,8.458157,2.178335,6.230608,-1.3559291,-0.71144485,-0.48683372,-1.9853184
2023-09-25,1.6329103,1.8182954,-7.327863,-3.5686786,-0.56761605,0.9840963,-7.796261,0.5889012,-2.212907,-2.530691,-3.0573347,-2.8773065
2023-09-26,0.7883828,1.1899688,-6.3997855,-2.253666,-2.8977535,1.1371328,-8.331592,-0.30696973,3.5731106,0.8353846,1.2996739,2.2231534
2023-09-27,0.8360964,2.0352423,-2.7329152,2.5085456,1.5457587,6.006109,-5.912937,0.4618428,3.102535,1.325008,0.2654925,-1.4346426
2023-09-28,1.1465938,2.6048224,-0.8323552,3.337972,2.0461926,9.730415,1.5771569,6.271144,4.9289355,6.7897477,0.8214552,1.5281124
2023-10-02,1.3703047,4.9765186,-0.93672484,1.6593465,3.1821172,6.9000363,-0.3121513,5.382381,9.67958,12.240155,7.470453,7.211
2023-10-03,0.8410397,2.8707018,-3.033198,0.8029886,2.4110193,3.9743774,-2.3833816,3.4899423,12.4472885,15.036015,7.0682425,13.043021
2023-10-04,1.8050233,3.4342632,-3.0468702,-0.2984798,2.0775115,6.442541,-1.8271185,4.4642205,11.490656,13.601316,7.94552,10.800594
2023-10-05,0.67284423,2.0007632,-1.693721,0.40374357,0.79149556,4.5426717,-1.1642679,3.0157905,9.429212,13.788264,5.5985894,7.7101398
2023-10-06,0.1829654,4.4708514,-3.3666494,3.1911128,2.208193,4.122106,-1.8061776,-0.013989188,4.617366,11.066123,7.6997952,5.3216243
2023-10-11,1.921285,4.5908356,-1.1052448,0.85882986,2.6870234,8.152883,0.51551616,6.4619207,13.721274,16.78551,5.757221,10.335852
2023-10-12,0.1661958,3.1968808,-3.3711839,-1.171527,0.74414605,2.6840975,-4.8232684,0.5575831,3.9058323,6.6032014,-4.5297365,3.9687152
2023-10-13,0.13484597,2.6293044,-3.4573915,0.5547628,-0.8180497,4.915994,-1.8680352,-2.0332317,0.930247,3.758511,-5.604864,-3.367116
2023-10-16,0.016788192,3.0513065,-6.2596397,-2.754038,-1.9729017,-0.8153644,-3.3676429,-2.8663793,-0.3690758,5.466894,-4.8482075,-4.704908
2023-10-17,1.423642,3.035513,-2.517788,-2.2478385,-4.3703513,1.7823819,-3.6569524,-0.6266439,5.9738307,13.369033,1.49591,0.7843748
2023-10-18,0.83356667,3.6025813,-3.6251109,1.8535669,1.2630655,5.794939,-1.6896393,2.711357,5.2470956,9.044226,1.8676436,3.7388916
2023-10-19,0.47201112,3.822684,-1.3389125,2.0352933,4.5715003,6.9247923,-1.1719606,-1.2054728,0.7478282,3.853344,-3.5859942,-1.2074609
2023-10-20,0.9515959,4.8717394,-2.03114,3.4289653,2.6347187,7.976278,0.4700173,1.4125859,4.456449,6.6808677,0.16094911,2.6345198
2023-10-23,0.84509337,3.636672,-1.3373132,4.044978,3.097371,7.7916355,-0.70502704,5.668696,6.89264,11.473655,3.2071927,8.898526
2023-10-24,2.053015,5.3318305,-2.5123763,3.0093472,3.717072,8.57247,1.1964947,5.290329,5.349981,11.918862,2.0438588,11.231039
2023-10-25,1.5515811,5.069804,-1.5860112,1.6668344,3.6251633,7.118684,0.6215151,4.4994297,-4.3505483,-2.7768111,-7.056418,-7.628342
2023-10-26,1.2597659,4.312447,-2.9282625,0.22723176,2.0764563,7.5205717,-0.81269515,3.3541973,-2.1714284,-1.5372293,-7.255749,-3.9111645
2023-10-27,0.94729173,4.4913974,-2.8026545,1.1736952,2.9887955,3.7670388,0.3111216,5.464535,5.3953667,8.087875,3.6155748,7.7812524
2023-10-30,1.1928506,6.545856,-1.149197,4.27669,5.5669765,8.738981,2.0161164,6.162342,8.192047,10.681554,8.230492,8.688909
2023-10-31,1.2839825,5.0060534,-2.6907537,2.4337091,2.2089777,4.4922557,1.8425344,5.4942894,7.6200423,10.95027,7.7527122,9.567697
2023-11-01,2.8078191,3.5140498,-5.330994,-0.5260234,3.1870615,4.74194,-3.7655516,1.0603577,3.5951285,14.53063,3.6933408,10.341926
2023-11-02,2.602093,4.079316,-6.877806,-0.6318225,2.0820522,1.9773453,-0.8419765,0.6388108,5.3155704,14.205854,4.3572087,11.205778
2023-11-03,2.648339,5.7584634,-7.267554,0.43764803,2.7823424,0.19698282,-3.5630202,1.6227454,3.7827258,13.359831,4.981681,10.876895
2023-11-06,1.6275276,5.0384026,-5.211207,-1.3900951,1.6178766,-1.0759857,-5.3777475,-0.7741291,2.8622217,11.772484,4.0635557,8.525591
2023-11-07,1.720511,4.185983,-5.6295614,-1.845758,0.9585012,-1.1104895,-5.2085023,-0.7850084,0.30292517,11.702705,3.1834729,8.5518
2023-11-08,1.1262813,5.946857,-2.1887274,1.1012337,2.2196186,1.1527045,-2.8448749,-1.7607378,-7.572103,-2.771866,-10.152338,-5.8246083
2023-11-09,1.746638,5.477047,-1.0359571,5.3755503,4.3363,3.8994136,0.8762847,0.8603552,-1.9042677,2.8556783,-5.039132,0.24589112
2023-11-10,1.5344267,2.7673545,0.20226493,4.2273645,3.5516653,8.241274,2.0723226,4.1383796,10.500042,10.446386,6.3741713,6.490524
2023-11-13,1.2203673,3.798987,0.23591244,4.0141773,4.9816313,8.85037,3.0081818,6.5633497,8.597645,11.57748,4.4147534,8.885996
2023-11-14,1.3357986,5.8560705,-0.30528933,2.6930227,3.2017345,7.5559793,0.54467624,5.461383,7.8686886,9.531635,4.2999682,5.0326395
2023-11-15,1.1651151,4.4365726,-1.9584014,0.9283663,2.4566731,4.3299766,-0.9739306,2.1719964,1.0688219,-0.47870764,-3.1465127,-4.984327
2023-11-16,1.1737564,6.4286704,-1.8222795,1.0686636,1.4272559,3.8484628,-3.1975262,-0.1657095,3.915789,-1.9751166,-3.8410318,-4.7210793
2023-11-17,0.9019593,3.9646304,-2.2361965,0.4393154,1.692477,2.5342033,-3.9620848,-1.1924529,3.093326,0.97852254,-1.3514674,-1.4791365
2023-11-20,1.0249783,4.7867045,-2.102013,2.3835487,1.5954778,6.987013,0.41527054,3.5767772,5.9930677,7.6150885,2.760662,3.4745443
2023-11-21,1.1902667,5.5599494,-2.1079245,2.1700222,1.5954778,7.819326,0.6222864,3.7083528,5.9930677,8.391734,2.8864198,3.5172372
2023-11-22,1.2284826,3.097837,-0.797095,0.28807208,3.0895123,4.0321474,-0.9191801,0.61902267,-1.7641413,-3.0402746,-2.4654617,-2.3301592
2023-11-23,1.2877108,3.6754029,-0.52017766,0.34330717,2.6572409,3.6602702,-1.5745571,0.63706774,-0.8971191,-1.9970255,-2.4180593,-2.1920495
2023-11-24,1.358193,6.2878637,-0.13810788,1.5542701,3.5473866,6.5637217,-0.18928052,2.6011155,4.949262,2.3830936,0.7429561,0.08408642
2023-11-27,1.5674422,6.61785,-0.12219569,3.4416423,4.44857,7.5621862,-0.0778509,3.6241558,5.215159,3.3373995,0.79166955,1.13695
2023-11-28,1.783463,5.5672364,-1.0953518,1.849351,1.582277,4.9160132,-0.30718586,2.6536167,2.4689417,0.47222388,-0.12310815,-1.0418291
2023-11-29,1.2663293,3.6506758,-1.990593,0.18268618,0.7978176,3.902686,-0.5573658,2.1142597,1.9438767,3.9548135,-3.5898001,-3.0213435
2023-11-30,1.7505629,3.3206148,-2.472958,-1.5591717,-0.088712804,1.4880023,-5.3279104,-2.664889,1.1230457,1.3472651,-3.3384385,-0.4586619
2023-12-01,0.3901195,1.5868822,-4.745791,-1.9077542,-1.5202079,-0.73123574,-5.615278,-3.29015,-0.09116312,-3.4563675,-0.08684929,1.595035
2023-12-04,0.40750352,1.7646403,-2.118772,-0.69089115,1.4564989,-1.0493304,-3.7380898,-1.0808097,-1.0072334,-2.3665202,-0.28637898,1.8126429
2023-12-05,0.6296024,2.2904303,-3.405671,-0.041433867,0.3302409,2.6098466,-1.4131333,0.80807745,3.5553849,1.3222598,0.19530784,0.5192483
2023-12-06,0.88254404,3.109047,-3.5296326,-1.3703377,0.061112866,2.863463,-3.1574035,-2.1720173,-3.7578614,2.4219532,0.9187068,1.6739103
2023-12-07,1.2303027,4.0880165,-3.325543,-1.1830277,-0.3684043,2.2198892,-1.7156122,-1.1920209,-4.1646523,-2.805868,-4.689292,-2.7647734
2023-12-08,1.2821728,3.6689212,0.7192863,0.5530018,1.9466791,8.116236,0.09093868,0.5450426,5.66661,8.360555,-3.1893647,0.14394756
2023-12-11,1.4252193,3.922054,0.32955143,-0.71471596,2.7885382,7.826776,-0.57975906,-0.5208609,6.450624,8.202183,-3.561586,0.96121204
2023-12-12,0.6100996,3.3849354,0.345904,-1.8001298,1.2522075,7.105429,-0.72372234,0.35146645,6.016724,7.9739614,-5.715655,-2.2687104
2023-12-13,0.6061492,1.7803072,-1.9385884,-0.015365951,1.4921026,3.1411455,-1.1513205,-0.90807515,1.3314344,0.11319761,-4.510155,-3.687535
2023-12-14,1.0139476,1.755099,-1.2725812,0.66142356,2.3579922,3.5916386,-0.42230308,-0.97785586,0.956944,0.3402016,-2.66094,-0.9242675
2023-12-15,2.7391062,3.6645231,-1.03733,1.0122739,2.9914384,3.7172031,0.1764646,0.8510533,-0.14857261,1.9484407,-3.3047338,-0.8641967
2023-12-18,2.3873808,3.3221443,-0.65376997,-0.2949302,1.3485807,5.5200796,-3.446679,0.6015094,-2.0642598,-1.1671304,-6.9170938,-4.641352
2023-12-19,2.5729656,2.3213584,-1.3354505,0.8775691,3.4411697,2.2828555,-0.1690459,-0.64755845,0.8464039,2.1863248,-2.2250872,-1.1880617
2023-12-20,0.31633222,1.4492208,-1.6832579,-0.8599299,1.999348,3.1606927,0.7150927,0.9262689,3.9542325,7.0156627,2.7544017,3.7835147
2023-12-21,0.87489736,1.6689824,-1.9338727,-1.7429372,-0.2871209,2.3216648,-0.964438,0.43167284,3.1044507,4.3607464,1.0386431,0.27527538
2023-12-22,0.7087994,2.281218,-3.582065,-2.410005,-0.43118945,-2.9445024,-7.8159647,-1.8903924,1.4152884,1.1992384,-0.41695243,4.3835998
2023-12-25,0.7673794,1.2838302,-3.6610126,-3.754736,-1.5262116,-0.99382955,-5.712675,-5.158061,-0.7274648,-0.35971344,-0.97246104,2.3935597
2023-12-26,1.2410032,2.0688288,-1.8876532,-3.0077384,0.25462058,-0.030902563,-1.6997361,-3.4657116,2.364804,4.0536423,2.7957826,5.763457
2023-12-27,0.7093704,1.3435832,-0.6881271,0.094192624,0.30338296,1.795745,-1.0592346,0.8701611,1.0130185,1.8339173,-0.68447775,-1.4697337
2023-12-28,0.62830114,1.6816128,-0.9001828,-0.9963308,-0.3643758,1.1868603,-1.7483239,0.09298442,-0.8270086,1.8287194,-1.1786221,-1.8638064
2023-12-29,0.72939086,3.6499264,-0.99309695,0.0810377,0.10269271,4.2878623,-1.0193882,0.91809964,2.1857321,4.492632,-0.8912404,0.69603837
2024-01-02,1.0300606,4.605461,-0.54938734,2.3817608,3.542387,8.221639,-0.116595194,2.651418,3.781687,6.5785375,0.12094663,3.2319694
2024-01-03,0.8363676,4.7222834,-0.33179122,1.6727023,3.0801783,8.198458,-0.14356066,2.2156866,3.7405899,6.4804378,1.7209501,3.0623503
2024-01-04,0.6712858,4.322327,-1.5716333,2.074626,3.6726036,3.277572,2.14856,3.0250733,8.246053,13.212507,3.8694382,9.775216
2024-01-05,0.8180393,3.0245445,-3.0662165,-0.17252794,0.9102017,2.9835398,-2.4906895,-0.08197832,7.034477,7.0969815,2.1423225,5.5688066
2024-01-08,0.021202946,1.279489,-3.0179777,-1.8699507,-0.982142,1.4362274,-7.120856,-2.6115067,-0.32468742,6.1011314,1.0482409,-0.78392965
2024-01-09,-0.08862574,1.4019591,-2.1813183,-1.4816912,-0.26350668,1.7462561,-5.826574,-3.3711107,-1.224524,3.7285335,-2.8840895,-1.9207056
2024-01-10,0.33364874,2.8111203,-1.99135,1.5372212,1.4276184,2.6544178,-4.7667513,0.1942738,1.7409176,6.8814716,-0.8271452,-1.1363605
2024-01-11,0.2845806,1.9769574,-0.942185,-0.21219729,-0.0542393,1.7721933,-0.58012813,-0.5003755,2.9417048,1.6227148,-0.7220107,-0.8750272
2024-01-12,0.61598766,3.9150083,-1.6722974,3.4071994,1.8332794,6.0643587,1.4988617,5.4553227,10.222952,12.697846,-2.2839499,-1.8121337
2024-01-15,0.5619026,3.0965354,-1.6777879,1.8631399,2.2440314,6.0955033,1.0125555,5.39445,7.311932,8.429857,-2.5334084,-2.6002188
2024-01-16,0.23840237,3.670141,-1.6069614,2.4930925,2.571139,8.148452,2.521395,8.269758,7.7123556,10.924603,-2.1456792,-3.6366584
2024-01-17,-0.042317875,4.3715916,-1.4665169,3.407057,3.5175922,9.353271,2.7714868,8.76863,8.603042,11.852827,-1.4049245,0.64954144
2024-01-18,0.13618222,2.9970858,-0.12829107,0.16376789,4.4936695,3.8063738,-0.33811063,0.43501982,1.6061423,4.5803943,1.1902025,3.5524588
