年月日,open_y,high_y,low_y,close_y,open_y_2day,5,6,7,8,9,10,11
2023-08-18,-0.7649651,2.4227104,-1.5661638,0.53894037,1.3184042,2.2575562,-0.6053592,-0.44172004,1.2799147,1.5342767,-1.0978267,-1.5240953
2023-08-21,-0.40195075,3.4525363,-1.5596007,3.0338829,2.0401518,4.009333,0.09423433,-0.08699229,2.4349353,0.6765499,-1.3870693,-1.8564452
2023-08-22,0.21611644,3.7496681,-1.7243552,1.4418098,1.3984256,3.2404516,-0.8442203,-0.31572083,3.2259252,1.2738793,-0.09767361,-0.119404964
2023-08-23,0.25064126,2.4912963,-1.1237701,0.6025969,0.55187386,2.1777472,-1.4682732,-0.64242935,1.8256782,0.9966763,-1.625576,-1.4444472
2023-08-24,0.15510719,2.6944296,-1.0821154,0.107901916,1.106018,1.7063285,-0.94388276,0.12311554,2.5127823,2.360972,-1.4514105,-0.8357388
2023-08-25,-0.86638147,1.5447092,-1.2283256,0.17003706,-1.0660557,0.4531093,-1.521176,-0.40352824,0.8788962,3.9794984,0.025802264,1.1199399
2023-08-28,0.099320024,1.6851722,-1.1401253,-0.05270351,0.17749132,0.9581083,-1.5008295,-0.066325486,0.5675273,3.7456305,0.14458853,1.1199399
2023-08-29,0.30993593,1.3910892,-1.4149612,0.3495519,0.5405056,0.7959889,-0.9801351,0.13137466,0.73314434,3.4319746,0.029617231,1.7582417
2023-08-30,0.26587275,1.4947314,-1.7556732,0.6757025,-0.3326648,-0.008335579,-2.4792488,-1.2457551,0.6280907,3.2314677,-1.3784801,1.4426713
2023-08-31,-0.0394015,1.7484146,-1.4693846,1.0652604,0.019780083,1.0089921,-1.6213925,-0.3006241,0.9034429,2.6412556,-0.9325904,1.6539596
2023-09-01,0.76570624,1.0782006,-1.8803917,-1.5597334,-0.54334724,0.034836564,-0.8532051,0.08567004,3.3469384,2.6459885,1.3513044,2.1958616
2023-09-04,0.8786241,1.9151654,-1.2736597,-0.42933857,1.3330895,2.2429283,0.25242025,0.363728,3.7355692,3.1289277,1.3790027,2.1655223
2023-09-05,0.73742247,2.7923462,-1.1013662,0.16051294,-0.40851948,0.6616967,-1.0329328,0.4943448,0.11027726,0.84247494,0.4833704,0.57466936
2023-09-06,0.7157902,1.5360696,-1.7124834,-1.3027523,-0.5880079,-0.442089,-1.7328658,-0.4147712,-0.1550898,0.9201896,0.35897022,0.06981312
2023-09-07,0.3639016,1.5912701,-2.0530856,-1.5744128,-0.11862914,0.35036328,-1.1313134,0.54071724,1.281936,2.9298697,0.94299394,2.0830677
2023-09-08,0.9063543,2.6169767,-1.109686,0.37758312,1.5035858,3.5104027,-0.42610162,2.046643,2.5060365,3.685553,2.7303903,3.1836603
2023-09-11,0.7962036,1.8707618,-1.1517,0.82328475,1.1400306,2.2388825,-0.75072724,0.478097,2.3142383,3.5574465,2.099852,2.7290833
2023-09-12,0.8341071,2.3967438,-0.6888116,0.2645334,-0.1129717,1.7256489,-0.99534,1.0504526,2.2648265,3.582161,2.977531,2.907848
2023-09-13,0.68006533,1.4133148,-0.8240827,0.21824156,0.005384516,1.832878,-1.4274894,1.3259814,0.6167668,0.17128438,1.1534731,1.2339897
2023-09-14,0.654341,1.8851799,-2.1430726,-0.6110079,-0.7705289,1.6504546,-3.0052009,-0.37890345,1.0784825,2.5871434,0.5133351,0.37872198
