年月日,open_y,high_y,low_y,close_y,open_y_2day,5,6,7,8,9,10,11
2023-08-18,-0.6362728,-0.07484849,-1.6732795,-0.34856123,-0.48337126,0.80507624,-2.8854394,-0.5964903,-1.4242094,0.1991612,-1.0964948,-1.5776329
2023-08-21,-0.11832487,0.3825901,-1.3929844,-0.03880133,-0.5890395,0.97614527,-2.605904,-0.1878816,-0.52668405,-0.09116274,-1.0830287,-0.7481085
2023-08-22,-0.14484492,0.5008325,-1.503464,-0.09839075,-1.2047256,0.99927247,-2.9124393,0.0045471955,-1.4018623,-0.04812076,-1.5124826,-0.31147954
2023-08-23,0.21034873,0.5569108,-3.946265,-2.2364464,-2.5831234,-0.16054282,-4.6465592,-2.739278,-1.9955746,-0.15111168,-3.156705,-0.99961025
2023-08-24,2.4858427,5.266173,-1.665522,2.123945,0.6469823,2.4576416,-5.2197747,-2.1987307,-2.7437458,-1.1886537,-3.8014157,-2.9360905
2023-08-25,0.12723336,0.39892456,-1.0273582,-1.1077354,0.83667,0.42194274,-0.7963609,-0.18079525,-0.7686888,-0.9228822,-1.8786442,-1.8476983
2023-08-28,-0.15045513,1.0946677,-0.9728907,0.12650922,-0.98545,-0.28737357,-0.4421979,-0.34738192,-0.7367188,-0.3551486,-1.9104487,-2.0306005
2023-08-29,0.26159948,0.947449,-0.8252384,0.70826274,0.55978703,0.29741672,-0.8586106,0.303802,0.29090413,1.4266483,-1.9205223,-0.5981427
2023-08-30,-0.2194097,0.47680798,-0.8806025,0.43400553,-1.8043946,-1.2735212,-1.1917362,-0.4578216,-1.1668112,-0.7327351,-2.4177744,-1.9644262
2023-08-31,0.14531063,0.81163365,-1.0005044,0.6359398,-1.0202992,0.7332213,-0.8157368,0.9438649,-0.24697146,-0.40454265,-1.5974995,-0.86010045
2023-09-01,-0.12319927,1.0676727,-0.64395577,0.45512903,1.0305601,1.1078091,-0.48293576,0.11735173,0.2619304,2.310207,0.6478452,-0.22676137
2023-09-04,-0.04638708,1.3615117,-0.323076,0.94510496,0.7788955,1.8027165,-0.094018,0.7944939,0.81256545,3.4621773,1.2643287,0.072290145
2023-09-05,-0.19317654,1.3684443,-0.9223695,0.44109565,1.3681507,1.6228278,-0.9851562,0.3391565,0.6067069,1.9265324,0.37438154,-0.09705829
2023-09-06,-0.2573991,1.2112075,-0.8202049,-0.24909455,0.722449,1.1541905,-1.4229635,-0.27628538,0.028579747,1.0672829,-0.16801892,-0.529634
2023-09-07,-0.1846114,1.5785013,-0.5315439,0.34087628,0.7792615,1.0762905,-0.5956152,-0.023671877,0.22599758,1.4971553,0.30984667,-0.48407048
2023-09-08,-0.38579643,0.7302943,-0.79913944,0.06516412,-0.05036927,0.7159802,-0.952037,-0.49743372,-0.20031841,0.4715707,-1.0699228,-0.3837425
2023-09-11,-0.24992043,1.2748837,-0.39971307,0.88801163,1.5491327,2.489651,0.69748634,0.8595495,3.5411232,2.5530393,2.4327724,2.4141273
2023-09-12,0.011912882,1.0357872,-0.54411584,0.1604333,0.04898604,1.6285493,-0.30145988,0.7602441,1.6949458,1.4883144,0.8851448,1.0167775
2023-09-13,0.037802897,0.8720891,-0.4419369,0.5909024,0.024751432,1.4752257,-0.1713896,0.57192975,1.4796623,1.7971903,1.2702129,1.3954333
2023-09-14,-0.37832677,0.6897895,-0.6196314,0.4459454,0.29296416,0.6233156,-1.9399614,-0.80209565,0.6417949,1.8375473,-0.49386048,0.360841
2023-09-15,-0.3228576,0.92704517,-3.4794652,-2.1248367,-3.0650654,-1.1873184,-3.055226,-2.070615,-3.0491273,-2.641372,-6.817032,-3.9412045
2023-09-18,0.09746435,0.5393617,-1.1473992,-0.016249102,-1.3394492,0.08399558,-1.8106643,-0.8687593,-2.564966,-2.3570926,-6.6840324,-3.7440119
2023-09-19,0.14538686,0.687325,-1.1175183,0.18654567,-0.9843629,0.46463212,-2.096343,-0.5359112,-2.311768,-2.5100539,-6.6826444,-3.544101
2023-09-20,0.18100685,0.5448649,-0.5636784,0.41619125,-0.41588777,0.2996933,-1.9658197,-0.025989607,-2.2114904,-2.1621559,-7.024964,-3.6402729
2023-09-21,0.20003454,1.0202769,-0.29240885,0.58396435,0.5730427,1.4642806,-1.7555044,0.32112923,-2.155512,-1.6116998,-5.211198,-1.7310833
2023-09-22,-0.18781371,0.8136892,-0.4651864,-0.06837261,-0.6480629,1.2017685,-1.2155508,0.60156316,0.37399402,1.6409599,0.20063522,0.72112703
2023-09-25,-0.23017283,1.2763069,-0.34429422,0.04571589,-0.049825992,1.0356033,0.1132749,0.6111185,0.48702052,2.0000036,-0.12869124,0.6359646
2023-09-26,-0.17335024,1.3563286,-0.69504386,0.19067408,0.47324708,1.4816563,-0.26658148,1.1526315,0.9909755,2.310442,0.8101686,1.3592798
2023-09-27,-0.22754842,1.2707758,-0.32849252,-0.011858036,-0.12213153,0.94853,-0.2908983,0.32202804,0.75767344,2.2003105,0.4676891,0.75801337
2023-09-28,-0.0033190916,1.291827,-0.55725235,0.1863945,0.35652938,0.85125774,-0.087056495,0.4486828,0.97732246,2.530544,0.53520215,1.2204431
2023-10-02,-0.0880425,0.5447882,-0.67156136,0.110817716,-0.08297201,1.3425097,-0.27939996,1.4678855,1.2917843,2.018129,0.854106,0.92592615
