Date,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
2020-11-13,81324.0,15633.0,0.0,5.2,0.0,38554.0,47.41,0.0,26.0,5.0,6.0,1.0,14.0,38.15,0.0,159.0,0.0
2020-11-20,81324.0,15488.0,-145.0,5.25,0.04999999999999982,38699.0,47.59,0.18000000000000682,26.0,4.0,7.0,1.0,14.0,38.14,-0.00999999999999801,166.5,0.04716981132075472
2020-11-27,81324.0,15315.0,-173.0,5.31,0.05999999999999961,39635.0,48.74,1.1499999999999986,27.0,5.0,7.0,2.0,13.0,37.29,-0.8500000000000014,164.0,-0.015015015015015015
2020-12-04,81324.0,15247.0,-68.0,5.33,0.020000000000000462,39760.0,48.89,0.14999999999999858,27.0,4.0,8.0,3.0,12.0,36.11,-1.1799999999999997,174.5,0.06402439024390244
2020-12-11,81324.0,15133.0,-114.0,5.37,0.040000000000000036,39552.0,48.64,-0.25,26.0,3.0,5.0,5.0,13.0,36.99,0.8800000000000026,166.5,-0.045845272206303724
2020-12-18,81324.0,15081.0,-52.0,5.39,0.019999999999999574,39300.0,48.32,-0.3200000000000003,26.0,4.0,5.0,4.0,13.0,37.06,0.07000000000000028,166.0,-0.003003003003003003
2020-12-25,81324.0,15063.0,-18.0,5.4,0.010000000000000675,39056.0,48.03,-0.28999999999999915,25.0,3.0,4.0,5.0,13.0,37.17,0.10999999999999943,165.0,-0.006024096385542169
2020-12-31,81324.0,15021.0,-42.0,5.41,0.009999999999999787,38971.0,47.92,-0.10999999999999943,25.0,3.0,4.0,5.0,13.0,37.07,-0.10000000000000142,166.0,0.006060606060606061
2021-01-08,81324.0,14955.0,-66.0,5.44,0.03000000000000025,39234.0,48.24,0.3200000000000003,26.0,4.0,4.0,5.0,13.0,36.83,-0.240000000000002,169.5,0.02108433734939759
2021-01-15,81324.0,14890.0,-65.0,5.46,0.019999999999999574,39991.0,49.18,0.9399999999999977,28.0,5.0,5.0,5.0,13.0,36.52,-0.30999999999999517,166.0,-0.02064896755162242
2021-01-22,81324.0,14943.0,53.0,5.44,-0.019999999999999574,39833.0,48.98,-0.20000000000000284,28.0,5.0,5.0,5.0,13.0,36.1,-0.4200000000000017,164.5,-0.009036144578313253
2021-01-29,81324.0,14940.0,-3.0,5.44,0.0,40136.0,49.35,0.37000000000000455,28.0,5.0,5.0,4.0,14.0,37.51,1.4099999999999966,165.0,0.00303951367781155
2021-02-05,82016.0,15048.0,108.0,5.45,0.009999999999999787,40091.0,48.88,-0.46999999999999886,28.0,5.0,5.0,4.0,14.0,37.22,-0.28999999999999915,163.5,-0.00909090909090909
2021-02-09,82016.0,15045.0,-3.0,5.45,0.0,40065.0,48.85,-0.030000000000001137,28.0,5.0,5.0,4.0,14.0,37.19,-0.030000000000001137,163.5,0.0
2021-02-19,82162.0,15082.0,37.0,5.45,0.0,40023.0,48.71,-0.14000000000000057,28.0,5.0,5.0,4.0,14.0,37.05,-0.14000000000000057,166.0,0.01529051987767584
2021-02-26,82351.0,15273.0,191.0,5.39,-0.0600000000000005,39850.0,48.39,-0.3200000000000003,28.0,5.0,5.0,4.0,14.0,36.76,-0.28999999999999915,163.5,-0.015060240963855422
2021-03-05,82351.0,15562.0,289.0,5.29,-0.09999999999999964,39972.0,48.54,0.14999999999999858,28.0,5.0,5.0,4.0,14.0,36.91,0.14999999999999858,165.0,0.009174311926605505
