資料日期,集保總張數,總股東人數,平均張數/人,>400張大股東持有張數,>400張大股東持有百分比,>400張大股東人數,400~600張人數,600~800張人數,800~1000張人數,>1000張人數,>1000張大股東持有百分比,收盤價
20221125,"86,547","17,098",5.06,"43,893",50.72,30,8,4,3,15,39.74,187.00
20221118,"86,546","17,140",5.05,"43,719",50.51,30,8,4,3,15,39.68,183.00
20221111,"86,546","17,186",5.04,"43,583",50.36,30,8,6,1,15,39.71,175.50
20221104,"86,520","17,164",5.04,"43,796",50.62,30,8,6,1,15,40.05,168.00
20221028,"86,520","17,156",5.04,"44,160",51.04,31,9,6,1,15,40.00,164.00
20221021,"86,509","17,185",5.03,"44,708",51.68,32,10,5,2,15,40.02,165.50
20221014,"86,474","17,179",5.03,"44,809",51.82,32,10,5,2,15,40.17,151.00
20221007,"86,474","17,179",5.03,"44,684",51.67,32,10,5,2,15,39.99,157.50
20220930,"86,471","17,121",5.05,"44,750",51.75,32,10,5,2,15,40.08,161.50
20220923,"86,471","17,099",5.06,"44,821",51.83,32,10,5,2,15,40.16,164.50
20220916,"86,468","17,050",5.07,"45,481",52.60,33,10,6,2,15,40.23,168.50
20220908,"86,440","17,098",5.06,"45,625",52.78,33,10,6,2,15,40.36,171.00
20220902,"86,440","17,151",5.04,"45,661",52.82,33,10,6,2,15,40.33,169.50
20220826,"83,960","16,746",5.01,"43,376",51.66,30,7,6,4,13,38.20,176.00
20220819,"83,960","16,707",5.03,"43,539",51.86,30,7,6,3,14,39.61,179.50
20220812,"83,955","16,638",5.05,"43,620",51.96,30,7,6,3,14,39.72,174.00
20220805,"83,930","16,574",5.06,"44,096",52.54,31,8,6,4,13,38.60,168.00
20220729,"83,930","16,507",5.08,"44,195",52.66,31,8,6,3,14,39.82,168.50
20220722,"83,930","16,405",5.12,"44,626",53.17,32,9,6,4,13,38.69,180.50
20220715,"83,930","16,365",5.13,"44,618",53.16,32,9,6,4,13,38.66,174.50
20220708,"83,930","16,320",5.14,"44,600",53.14,32,9,6,4,13,38.61,172.50
20220701,"83,895","16,262",5.16,"44,465",53.00,32,9,6,4,13,38.45,160.50
20220624,"83,888","16,192",5.18,"44,866",53.48,33,10,6,4,13,38.42,171.00
20220617,"83,888","16,119",5.20,"44,961",53.60,33,10,6,4,13,38.41,174.00
20220610,"83,798","16,031",5.23,"45,219",53.96,33,10,6,4,13,38.62,191.00
20220602,"83,723","15,906",5.26,"45,857",54.77,34,10,7,4,13,38.74,197.50
20220527,"83,723","15,886",5.27,"46,058",55.01,34,10,7,2,15,41.33,196.00
20220520,"83,723","15,846",5.28,"46,078",55.04,34,10,7,2,15,41.33,200.00
20220513,"83,723","15,831",5.29,"46,230",55.22,34,10,7,2,15,41.53,198.00
20220506,"83,723","15,772",5.31,"46,079",55.04,33,9,7,3,14,40.65,206.00
20220429,"83,723","15,805",5.30,"45,955",54.89,33,9,7,2,15,41.75,204.00
20220422,"83,723","15,750",5.32,"46,054",55.01,33,9,7,3,14,40.74,208.50
20220415,"83,723","15,713",5.33,"45,890",54.81,32,8,7,3,14,41.07,207.50
20220408,"83,723","15,765",5.31,"45,980",54.92,32,8,7,3,14,41.09,218.00
20220401,"83,723","16,042",5.22,"46,058",55.01,32,8,6,3,15,42.31,220.00
20220325,"83,638","15,830",5.28,"45,711",54.65,32,9,6,3,14,40.92,212.50
20220318,"83,614","15,796",5.29,"45,497",54.41,32,9,6,4,13,39.66,209.50
20220311,"83,557","15,660",5.34,"45,643",54.63,32,9,5,5,13,39.68,206.50
20220304,"83,443","15,522",5.38,"45,681",54.75,32,9,5,4,14,40.95,205.50
20220225,"83,443","15,441",5.40,"45,521",54.55,32,9,4,6,13,39.54,210.50
20220218,"83,384","15,312",5.45,"46,018",55.19,33,10,4,5,14,40.70,202.00
20220211,"83,190","15,204",5.47,"45,953",55.24,33,10,4,5,14,40.79,198.00
20220126,"82,675","15,038",5.50,"45,929",55.55,33,10,4,5,14,41.00,191.00
20220121,"82,668","15,001",5.51,"46,053",55.71,33,9,5,5,14,41.01,191.50
20220114,"82,668","14,990",5.51,"46,184",55.87,33,9,5,4,15,42.30,191.50
20220107,"82,668","14,912",5.54,"46,437",56.17,33,9,5,3,16,43.59,199.50
20211230,"82,667","14,927",5.54,"45,798",55.40,31,7,5,3,16,43.84,204.00
20211224,"82,667","14,926",5.54,"45,806",55.41,31,7,5,3,16,43.85,201.50
20211217,"82,667","14,929",5.54,"45,786",55.39,31,7,5,3,16,43.88,201.00
20211210,"82,667","14,941",5.53,"45,294",54.79,30,6,5,4,15,42.55,204.50
20211203,"82,667","14,955",5.53,"45,410",54.93,30,6,5,4,15,42.62,200.50
20211126,"82,666","14,992",5.51,"45,953",55.59,31,7,5,4,15,42.65,200.00
20211119,"82,664","14,943",5.53,"46,110",55.78,31,6,6,4,15,42.64,202.50
20211112,"82,664","14,937",5.53,"45,959",55.60,31,6,6,4,15,42.53,196.00
20211105,"82,664","14,878",5.56,"45,383",54.90,30,5,6,5,14,41.19,194.00
20211029,"82,664","14,855",5.56,"45,719",55.31,31,6,6,5,14,41.20,191.50
20211022,"82,657","14,825",5.58,"45,729",55.32,31,6,6,5,14,41.34,188.50
20211015,"82,657","14,774",5.59,"45,856",55.48,31,6,6,5,14,41.48,188.50
20211008,"82,657","14,814",5.58,"45,399",54.92,31,6,6,5,14,41.04,189.50
20211001,"82,628","14,813",5.58,"45,950",55.61,33,8,6,5,14,40.66,177.00
20210924,"82,626","14,664",5.63,"45,814",55.45,33,8,7,4,14,40.48,197.00
20210917,"82,626","14,646",5.64,"45,947",55.61,33,8,7,4,14,40.52,198.00
20210910,"82,626","14,601",5.66,"46,079",55.77,33,7,9,2,15,41.79,211.00
20210903,"82,619","14,711",5.62,"45,753",55.38,34,7,10,2,15,41.05,223.50
20210827,"82,619","14,754",5.60,"46,187",55.90,35,7,11,2,15,40.73,223.50
20210820,"82,612","14,735",5.61,"45,790",55.43,35,7,11,2,15,40.18,222.00
20210813,"82,592","14,908",5.54,"45,420",54.99,35,7,11,2,15,39.76,223.00
20210806,"82,592","14,939",5.53,"45,676",55.30,36,7,10,3,16,39.55,244.00
20210730,"82,592","15,133",5.46,"44,118",53.42,34,6,10,2,16,39.35,240.00
20210723,"82,592","15,230",5.42,"43,519",52.69,33,6,11,2,14,37.63,228.00
20210716,"82,592","15,256",5.41,"43,233",52.35,31,6,9,2,14,38.96,206.00
20210709,"82,516","15,304",5.39,"43,632",52.88,30,5,8,3,14,39.90,206.50
20210702,"82,516","15,484",5.33,"43,454",52.66,29,4,8,3,14,40.28,193.00
20210625,"82,516","15,638",5.28,"43,446",52.65,29,4,8,3,14,40.24,187.50
20210618,"82,494","15,906",5.19,"43,929",53.25,30,5,8,4,13,39.15,183.00
20210611,"82,494","16,111",5.12,"43,277",52.46,29,5,7,4,13,39.04,179.00
20210604,"82,459","16,123",5.11,"43,246",52.45,29,5,7,4,13,39.02,169.00
20210528,"82,459","16,160",5.10,"43,278",52.48,29,4,8,4,13,38.85,171.00
20210521,"82,459","16,222",5.08,"43,164",52.35,29,5,7,5,12,37.53,163.00
20210514,"82,459","16,278",5.07,"43,769",53.08,31,8,6,4,13,38.48,164.50
20210507,"82,459","16,374",5.04,"43,038",52.19,30,6,7,4,13,38.25,180.50
20210429,"82,459","16,498",5.00,"42,256",51.24,30,7,6,4,13,37.39,179.50
20210423,"82,459","16,609",4.96,"41,405",50.21,29,6,6,4,13,37.16,181.00
20210416,"82,459","16,669",4.95,"41,120",49.87,29,6,6,4,13,36.82,177.00
20210409,"82,459","16,882",4.88,"40,699",49.36,29,6,6,4,13,36.38,178.50
20210401,"82,433","17,192",4.79,"40,218",48.79,28,5,6,4,13,36.40,172.50
20210326,"82,433","16,751",4.92,"40,106",48.65,28,5,6,4,13,36.25,169.00
20210319,"82,424","16,432",5.02,"40,154",48.72,28,5,5,5,13,36.12,173.00
20210312,"82,382","16,031",5.14,"39,936",48.48,28,5,5,4,14,36.84,165.50
20210305,"82,351","15,562",5.29,"39,972",48.54,28,5,5,4,14,36.91,165.00
20210226,"82,351","15,273",5.39,"39,850",48.39,28,5,5,4,14,36.76,163.50
20210219,"82,162","15,082",5.45,"40,023",48.71,28,5,5,4,14,37.05,166.00
20210209,"82,016","15,045",5.45,"40,065",48.85,28,5,5,4,14,37.19,163.50
20210205,"82,016","15,048",5.45,"40,091",48.88,28,5,5,4,14,37.22,163.50
20210129,"81,324","14,940",5.44,"40,136",49.35,28,5,5,4,14,37.51,165.00
20210122,"81,324","14,943",5.44,"39,833",48.98,28,5,5,5,13,36.10,164.50
20210115,"81,324","14,890",5.46,"39,991",49.18,28,5,5,5,13,36.52,166.00
20210108,"81,324","14,955",5.44,"39,234",48.24,26,4,4,5,13,36.83,169.50
20201231,"81,324","15,021",5.41,"38,971",47.92,25,3,4,5,13,37.07,166.00
20201225,"81,324","15,063",5.40,"39,056",48.03,25,3,4,5,13,37.17,165.00
20201218,"81,324","15,081",5.39,"39,300",48.32,26,4,5,4,13,37.06,166.00
20201211,"81,324","15,133",5.37,"39,552",48.64,26,3,5,5,13,36.99,166.50
20201204,"81,324","15,247",5.33,"39,760",48.89,27,4,8,3,12,36.11,174.50
20201127,"81,324","15,315",5.31,"39,635",48.74,27,5,7,2,13,37.29,164.00
20201120,"81,324","15,488",5.25,"38,699",47.59,26,4,7,1,14,38.14,166.50
20201113,"81,324","15,633",5.20,"38,554",47.41,26,5,6,1,14,38.15,159.00
,
