資料日期,集保總張數,總股東人數,平均張數/人,>400張大股東持有張數,>400張大股東持有百分比,>400張大股東人數,400~600張人數,600~800張人數,800~1000張人數,>1000張人數,>1000張大股東持有百分比,收盤價
20210625,"72,476","4,117",17.60,"49,764",68.66,21,4,2,2,13,61.77,75.00
20210618,"72,476","4,114",17.62,"49,782",68.69,21,4,2,2,13,61.79,76.00
20210611,"72,476","4,099",17.68,"50,192",69.25,22,5,2,2,13,61.79,74.50
20210604,"72,476","4,054",17.88,"50,199",69.26,22,5,2,2,13,61.79,73.80
20210528,"72,476","4,077",17.78,"50,159",69.21,22,5,2,2,13,61.74,73.70
20210521,"72,476","4,081",17.76,"50,178",69.23,22,5,2,3,12,60.47,72.10
20210514,"72,476","4,100",17.68,"49,657",68.51,21,5,2,2,12,60.97,71.40
20210507,"72,476","4,154",17.45,"49,173",67.85,21,4,2,2,13,60.96,78.50
20210429,"72,476","4,224",17.16,"48,492",66.91,21,4,2,2,13,60.03,79.70
20210423,"72,476","4,236",17.11,"48,167",66.46,21,4,2,2,13,59.62,78.40
20210416,"72,476","4,258",17.02,"48,293",66.63,21,4,2,2,13,59.71,79.10
20210409,"72,476","4,103",17.66,"48,248",66.57,21,4,2,2,13,59.68,81.00
20210401,"72,476","4,001",18.11,"47,750",65.88,20,4,2,2,12,58.88,79.00
20210326,"72,476","3,960",18.30,"47,830",65.99,20,3,3,2,12,58.83,79.30
20210319,"72,476","3,985",18.19,"47,829",65.99,20,3,2,3,12,58.52,77.80
20210312,"72,476","3,962",18.29,"47,914",66.11,20,3,2,2,13,59.80,78.00
20210305,"72,476","3,942",18.39,"48,311",66.66,21,4,2,2,13,59.74,76.00
20210226,"72,474","3,916",18.51,"48,395",66.78,21,4,2,2,13,59.75,77.70
20210219,"72,468","3,941",18.39,"48,690",67.19,21,4,2,2,13,59.73,77.10
20210209,"72,468","3,918",18.50,"48,810",67.35,21,2,4,2,13,59.73,73.50
20210205,"72,468","3,921",18.48,"48,821",67.37,21,2,4,2,13,59.72,73.50
20210129,"72,466","3,924",18.47,"48,897",67.48,21,2,4,2,13,59.82,71.50
20210122,"72,466","3,941",18.39,"49,032",67.66,21,2,4,2,13,59.95,71.50
20210115,"72,466","3,979",18.21,"48,948",67.55,21,2,4,2,13,59.84,73.20
20210108,"72,466","3,983",18.19,"48,940",67.53,21,2,4,2,13,59.84,73.70
20201231,"72,466","3,996",18.13,"48,948",67.55,21,2,4,2,13,59.83,75.10
20201225,"72,466","4,032",17.97,"49,007",67.63,21,2,4,2,13,59.89,72.70
20201218,"72,466","4,046",17.91,"48,931",67.52,21,2,4,2,13,59.79,73.30
20201211,"72,466","4,071",17.80,"48,909",67.49,21,2,4,2,13,59.77,72.00
20201204,"72,466","4,089",17.72,"48,970",67.58,21,2,4,2,13,59.88,72.30
20201127,"72,465","4,112",17.62,"48,865",67.43,21,2,4,2,13,59.75,74.00
20201120,"72,464","4,031",17.98,"48,885",67.46,21,2,4,2,13,59.77,71.30
20201113,"72,449","4,048",17.90,"48,785",67.34,21,2,4,2,13,59.67,71.10
,
