open,high,low,close,adj close,volume,MA3,MA5,MA5volume,MA20,MA10,volume_chage,adj close-MA5 distance,adj close-MA10 distance,adj close-MA20 distance,adj close-MA3 distance,MA20-MA10 distance,MA20-MA5 distance,MA10-MA5 distance,MA10-MA3 distance,MA20-MA3 distance,MA5-MA3 distance,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
140.0,141.5,139.5,141.0,141.0,311075.0,141.66666666666666,143.5,368180.8,138.95,141.85,-0.15510260176521967,-2.5,-0.8499999999999943,2.0500000000000114,-0.6666666666666572,-2.9000000000000057,-4.550000000000011,-1.6500000000000057,0.18333333333333712,-2.7166666666666686,1.8333333333333428,78830.0,5994.0,34.0,13.15,-0.03999999999999915,45853.0,58.17,-0.39000000000000057,16.0,2.0,2.0,1.0,11.0,54.14,-0.36999999999999744,141.0,-0.030927835051546393
