年月日,open,high,low,close,adj close,volume,MA3,MA5,MA5volume,MA20,MA10,volume_chage,adj close-MA5 distance,adj close-MA10 distance,adj close-MA20 distance,adj close-MA3 distance,MA20-MA10 distance,MA20-MA5 distance,MA10-MA5 distance,MA10-MA3 distance,MA20-MA3 distance,MA5-MA3 distance,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
2020-11-13,70.30000305175781,71.0999984741211,70.30000305175781,71.0999984741211,60.914405822753906,85000.0,61.08575693766276,61.719747161865236,126189.4,63.249033737182614,61.694044494628905,-0.3264093497552092,-0.8053413391113295,-0.7796386718749986,-2.334627914428708,-0.1713511149088518,1.5549892425537095,1.5292865753173785,-0.025702667236330967,0.6082875569661468,2.1632767995198563,0.6339902242024777,72449.0,4048.0,0.0,17.9,0.0,48785.0,67.34,0.0,21.0,2.0,4.0,2.0,13.0,59.67,0.0,71.1,0.0
2020-11-16,71.0999984741211,71.30000305175781,70.30000305175781,71.19999694824219,61.00008010864258,161629.0,60.85729217529297,61.308509826660156,140468.6,62.94488964080811,61.668342208862306,0.15064149567946142,-0.3084297180175781,-0.668262100219728,-1.9448095321655288,0.14278793334960938,1.2765474319458008,1.6363798141479506,0.35983238220214986,0.8110500335693374,2.087597465515138,0.4512176513671875,72449.0,4048.0,0.0,17.9,0.0,48785.0,67.34,0.0,21.0,2.0,4.0,2.0,13.0,59.67,0.0,71.1,0.0
2020-11-17,71.30000305175781,71.5,70.80000305175781,71.30000305175781,61.08576202392578,60045.0,61.000082651774086,61.06862258911133,116676.6,62.63646221160889,61.64264068603516,-0.48537238829379675,0.017139434814453125,-0.5568786621093764,-1.5507001876831055,0.08567937215169508,0.993821525573729,1.5678396224975586,0.5740180969238295,0.6425580342610715,1.6363795598348005,0.06853993733724195,72449.0,4048.0,0.0,17.9,0.0,48785.0,67.34,0.0,21.0,2.0,4.0,2.0,13.0,59.67,0.0,71.1,0.0
2020-11-18,71.19999694824219,71.9000015258789,71.0999984741211,71.9000015258789,61.59980010986328,77615.0,61.22854741414388,61.05148773193359,110426.8,62.375155448913574,61.65977554321289,-0.2971362024436097,0.5483123779296903,-0.05997543334960653,-0.775355339050293,0.3712526957193987,0.7153799057006864,1.3236677169799833,0.6082878112792969,0.4312281290690052,1.1466080347696916,-0.17705968221029167,72449.0,4048.0,0.0,17.9,0.0,48785.0,67.34,0.0,21.0,2.0,4.0,2.0,13.0,59.67,0.0,71.1,0.0
2020-11-19,71.9000015258789,71.9000015258789,71.5,71.5,61.257102966308594,73000.0,61.314221700032554,61.17143020629883,91457.8,62.11813259124756,61.63407325744629,-0.2018176689139691,0.0856727600097642,-0.3769702911376953,-0.8610296249389648,-0.0571187337239607,0.48405933380126953,0.946702384948729,0.4626430511474595,0.3198515574137346,0.8039108912150041,-0.1427914937337249,72449.0,4048.0,0.0,17.9,0.0,48785.0,67.34,0.0,21.0,2.0,4.0,2.0,13.0,59.67,0.0,71.1,0.0
2020-11-20,71.9000015258789,71.9000015258789,71.0999984741211,71.30000305175781,61.08576202392578,65200.0,61.314221700032554,61.205701446533205,87497.8,61.86967754364014,61.46272430419922,-0.2548384073656709,-0.1199394226074233,-0.3769622802734389,-0.7839155197143555,-0.2284596761067732,0.40695323944091655,0.6639760971069322,0.2570228576660156,0.14850260416666572,0.5554558436075823,-0.1085202534993499,72464.0,4031.0,-17.0,17.98,0.08000000000000185,48885.0,67.46,0.11999999999999034,21.0,2.0,4.0,2.0,13.0,59.77,0.10000000000000142,71.3,0.0028129395218003217
2020-11-23,70.30000305175781,71.19999694824219,70.30000305175781,70.80000305175781,60.65739059448242,107170.0,61.0000851949056,61.13716354370117,76606.0,61.664059448242185,61.22283668518067,0.39897658146881443,-0.4797729492187486,-0.565446090698245,-1.0066688537597628,-0.34269460042317945,0.44122276306151775,0.5268959045410142,0.08567314147949645,0.22275149027506558,0.6639742533365833,0.13707834879556913,72464.0,4031.0,-17.0,17.98,0.08000000000000185,48885.0,67.46,0.11999999999999034,21.0,2.0,4.0,2.0,13.0,59.77,0.10000000000000142,71.3,0.0028129395218003217
2020-11-24,70.80000305175781,72.80000305175781,70.80000305175781,72.19999694824219,61.8568229675293,186030.0,61.199991861979164,61.291375732421876,101803.0,61.64264068603516,61.1799991607666,0.827352828502107,0.5654472351074205,0.6768238067626982,0.2141822814941392,0.6568311055501326,0.46264152526855895,0.35126495361328125,-0.1113765716552777,-0.019992701212565578,0.4426488240559934,0.09138387044271212,72464.0,4031.0,-17.0,17.98,0.08000000000000185,48885.0,67.46,0.11999999999999034,21.0,2.0,4.0,2.0,13.0,59.77,0.10000000000000142,71.3,0.0028129395218003217
2020-11-25,72.5,76.0,72.5,74.69999694824219,63.99867630004883,433208.0,62.170963287353516,61.77115097045898,172921.6,61.70261192321777,61.41131935119629,1.505227802657389,2.227525329589845,2.5873569488525376,2.2960643768310547,1.8277130126953125,0.29129257202148295,-0.06853904724120952,-0.35983161926269247,-0.7596439361572251,-0.4683513641357422,-0.39981231689453267,72464.0,4031.0,-17.0,17.98,0.08000000000000185,48885.0,67.46,0.11999999999999034,21.0,2.0,4.0,2.0,13.0,59.77,0.10000000000000142,71.3,0.0028129395218003217
2020-11-26,75.0,76.0999984741211,74.5,74.80000305175781,64.08435821533203,139021.0,63.31328582763672,62.33660202026367,186125.8,61.792569923400876,61.75401611328125,-0.2530804434420161,1.7477561950683622,2.3303421020507784,2.291788291931155,0.7710723876953125,0.03855381011962322,-0.544032096862793,-0.5825859069824162,-1.559269714355466,-1.5207159042358427,-0.9766838073730497,72464.0,4031.0,-17.0,17.98,0.08000000000000185,48885.0,67.46,0.11999999999999034,21.0,2.0,4.0,2.0,13.0,59.77,0.10000000000000142,71.3,0.0028129395218003217
