資料日期,集保總張數,總股東人數,平均張數/人,>400張大股東持有張數,>400張大股東持有百分比,>400張大股東人數,400~600張人數,600~800張人數,800~1000張人數,>1000張人數,>1000張大股東持有百分比,收盤價
20230630,"201,418","39,602",5.09,"110,525",54.87,64,16,16,7,25,42.43,411.50
20230621,"201,418","39,868",5.05,"109,894",54.56,64,16,18,6,24,41.68,412.00
20230616,"201,418","39,703",5.07,"110,924",55.07,66,18,16,9,23,41.17,429.00
20230609,"200,923","39,806",5.05,"110,789",55.14,66,19,16,8,23,41.28,421.00
20230602,"199,625","40,202",4.97,"110,088",55.15,65,18,17,6,24,42.05,410.50
20230526,"199,625","41,637",4.79,"107,210",53.71,62,17,13,8,24,41.26,398.00
20230519,"199,625","41,834",4.77,"107,002",53.60,62,15,13,11,23,40.41,388.50
20230512,"199,625","41,961",4.76,"106,673",53.44,62,16,14,9,23,40.62,378.50
20230505,"199,625","41,876",4.77,"105,950",53.07,61,15,16,7,23,40.68,382.50
20230428,"199,625","41,689",4.79,"106,766",53.48,62,16,12,11,23,40.62,389.00
20230421,"199,625","41,599",4.80,"106,580",53.39,62,17,13,9,23,40.59,386.50
20230414,"199,625","41,765",4.78,"105,415",52.81,61,17,12,9,23,40.39,411.00
20230407,"199,624","42,481",4.70,"104,151",52.17,59,13,11,11,24,40.31,408.00
20230331,"199,609","43,568",4.58,"103,860",52.03,58,13,10,10,25,40.73,392.00
20230324,"199,413","43,567",4.58,"102,190",51.25,56,11,8,13,24,39.90,378.00
20230317,"199,339","42,853",4.65,"101,754",51.05,55,10,10,10,25,40.33,358.00
20230310,"199,310","42,300",4.71,"102,031",51.19,57,13,9,10,25,40.09,351.00
20230303,"199,272","42,041",4.74,"101,939",51.16,57,12,9,12,24,39.43,362.50
20230224,"199,248","41,995",4.74,"101,168",50.78,56,12,9,11,24,39.38,351.00
20230217,"199,095","41,727",4.77,"100,687",50.57,55,10,9,12,24,39.33,368.00
20230210,"199,016","41,850",4.76,"99,425",49.96,53,9,7,13,24,39.32,352.00
20230203,"198,840","41,465",4.80,"100,359",50.47,55,11,10,10,24,39.47,368.00
20230117,"198,797","41,732",4.76,"100,668",50.64,56,10,12,11,23,38.77,356.50
20230113,"198,739","41,924",4.74,"100,155",50.39,55,8,12,13,22,38.21,348.50
20230106,"198,674","43,384",4.58,"98,342",49.50,57,15,9,11,22,37.64,351.00
20221230,"198,658","44,157",4.50,"94,978",47.81,51,9,10,9,23,37.95,315.00
20221223,"198,613","44,450",4.47,"95,221",47.94,53,11,11,8,23,37.85,305.00
20221216,"198,613","44,476",4.47,"94,977",47.82,52,11,10,8,23,37.76,306.50
20221209,"198,613","44,794",4.43,"94,595",47.63,51,9,9,10,23,37.68,313.00
20221202,"198,613","43,665",4.55,"95,753",48.21,53,8,11,12,22,37.00,335.00
20221125,"198,613","43,690",4.55,"95,496",48.08,52,7,11,10,24,38.17,330.50
20221118,"198,465","44,019",4.51,"94,187",47.46,50,8,9,8,25,38.69,339.00
20221111,"198,314","44,430",4.46,"93,523",47.16,50,8,9,9,24,38.14,325.50
20221104,"197,541","44,887",4.40,"90,867",46.00,46,6,7,10,23,37.49,285.50
20221028,"197,469","44,620",4.43,"92,223",46.70,49,9,9,10,21,36.63,292.00
20221021,"197,398","44,637",4.42,"91,403",46.30,48,9,9,8,22,37.13,290.00
20221014,"197,262","44,611",4.42,"93,479",47.39,52,12,10,8,22,37.11,306.50
20221007,"197,074","45,356",4.35,"90,322",45.83,47,7,9,9,22,36.68,286.00
20220930,"197,074","45,466",4.33,"89,933",45.63,47,8,7,11,21,36.02,265.50
20220923,"197,074","45,312",4.35,"90,799",46.07,48,10,6,9,23,37.37,268.00
20220916,"197,074","44,985",4.38,"89,701",45.52,46,8,6,10,22,36.79,298.50
20220908,"197,074","45,080",4.37,"89,277",45.30,47,8,7,8,24,37.06,301.00
20220902,"197,074","45,206",4.36,"88,500",44.91,48,9,7,9,23,36.05,302.00
20220826,"197,074","45,160",4.36,"88,710",45.01,49,10,6,10,23,35.69,317.00
20220819,"197,074","45,278",4.35,"87,792",44.55,49,8,8,11,22,34.74,314.00
20220812,"197,074","45,663",4.32,"88,360",44.84,53,12,9,9,23,34.71,309.00
20220805,"197,074","45,771",4.31,"86,989",44.14,51,11,9,8,23,34.58,294.00
20220729,"197,074","45,633",4.32,"87,360",44.33,55,13,11,9,22,33.31,293.00
20220722,"197,074","45,637",4.32,"87,534",44.42,58,18,9,11,20,31.79,304.50
20220715,"197,074","45,727",4.31,"86,873",44.08,57,17,9,11,20,31.64,286.50
20220708,"197,074","45,682",4.31,"88,596",44.96,58,16,12,7,23,33.56,272.50
20220701,"197,074","45,512",4.33,"89,293",45.31,58,16,14,8,20,32.57,256.00
20220624,"197,074","44,801",4.40,"92,185",46.78,60,16,14,6,24,35.05,294.00
20220617,"197,074","44,509",4.43,"93,494",47.44,60,16,14,6,24,35.73,328.00
20220610,"197,074","43,597",4.52,"94,500",47.95,61,15,16,3,27,37.18,381.50
20220602,"197,074","43,215",4.56,"95,767",48.59,65,19,17,3,26,36.43,395.00
20220527,"197,074","43,628",4.52,"93,832",47.61,62,17,15,6,24,35.29,377.00
20220520,"197,074","42,833",4.60,"96,059",48.74,63,17,15,8,23,35.25,391.00
20220513,"197,074","42,878",4.60,"95,247",48.33,60,12,17,6,25,36.38,378.50
20220506,"197,074","42,048",4.69,"96,866",49.15,62,15,15,4,28,38.14,398.50
20220429,"197,074","42,005",4.69,"96,580",49.01,60,12,14,7,27,37.58,387.50
20220422,"197,074","41,485",4.75,"98,054",49.75,65,18,12,9,26,36.60,402.50
20220415,"197,074","40,722",4.84,"98,603",50.03,66,18,13,10,25,36.16,418.00
20220408,"197,074","39,314",5.01,"101,335",51.42,71,19,17,7,28,37.38,444.50
20220401,"197,074","38,605",5.10,"103,403",52.47,74,20,18,8,28,37.67,478.00
20220325,"197,074","38,265",5.15,"103,949",52.75,70,17,15,7,31,40.03,477.50
20220318,"197,074","37,609",5.24,"104,374",52.96,70,17,16,6,31,40.34,485.50
20220311,"197,074","36,535",5.39,"106,694",54.14,71,19,15,4,33,42.18,484.00
20220304,"197,074","35,460",5.56,"106,513",54.05,69,20,13,3,33,42.78,513.00
20220225,"197,074","36,234",5.44,"106,545",54.06,70,20,13,4,33,42.49,510.00
20220218,"197,074","37,146",5.31,"103,839",52.69,69,19,13,6,31,40.46,537.00
20220211,"197,074","40,635",4.85,"95,969",48.70,65,17,15,4,29,37.41,490.00
20220126,"197,074","41,989",4.69,"91,889",46.63,60,17,12,4,27,36.25,448.50
20220121,"197,074","41,940",4.70,"90,778",46.06,60,16,13,5,26,35.00,452.00
20220114,"197,074","41,719",4.72,"90,647",46.00,60,17,11,5,27,35.55,450.00
20220107,"197,074","40,613",4.85,"93,522",47.46,63,19,12,4,28,36.73,455.50
20211230,"197,074","38,355",5.14,"97,793",49.62,62,18,11,7,26,38.09,512.00
20211224,"197,074","39,910",4.94,"95,851",48.64,62,15,16,6,25,36.68,487.50
20211217,"197,074","40,412",4.88,"96,217",48.82,63,18,16,5,24,36.59,464.00
20211210,"197,074","39,849",4.95,"97,783",49.62,62,18,15,3,26,38.41,475.50
20211203,"197,074","39,917",4.94,"98,679",50.07,64,18,13,6,27,38.15,478.00
20211126,"197,074","42,053",4.69,"91,182",46.27,65,17,19,6,23,32.24,425.00
20211119,"197,074","42,405",4.65,"89,599",45.46,64,19,15,8,22,31.36,414.50
20211112,"197,074","42,053",4.69,"90,477",45.91,67,20,15,10,22,31.08,392.50
20211105,"197,074","41,296",4.77,"90,808",46.08,63,18,13,11,21,31.79,377.50
20211029,"197,074","41,491",4.75,"90,965",46.16,65,20,15,10,20,31.11,390.50
20211022,"197,074","41,419",4.76,"91,126",46.24,65,20,15,9,21,31.59,382.00
20211015,"197,074","41,268",4.78,"90,115",45.73,61,16,14,10,21,31.90,359.50
20211008,"197,074","41,166",4.79,"91,631",46.50,63,16,15,9,23,32.95,376.50
20211001,"197,074","40,994",4.81,"92,731",47.05,66,17,18,10,21,31.92,378.50
20210924,"197,074","40,844",4.83,"94,397",47.90,67,19,17,10,21,32.37,394.00
20210917,"197,074","40,843",4.83,"94,611",48.01,67,20,16,11,20,32.07,401.00
20210910,"197,074","40,638",4.85,"94,900",48.15,65,15,17,11,22,33.34,422.50
20210903,"197,074","40,240",4.90,"97,758",49.60,69,18,18,11,22,33.83,424.50
20210827,"197,074","39,745",4.96,"98,797",50.13,67,15,20,9,23,35.29,417.50
20210820,"197,074","39,266",5.02,"98,260",49.86,65,15,17,10,23,35.61,415.50
20210813,"197,074","38,499",5.12,"101,089",51.30,67,21,13,10,23,36.62,434.00
20210806,"197,074","35,919",5.49,"106,519",54.05,74,23,14,12,25,37.76,525.00
20210730,"197,074","36,881",5.34,"101,111",51.31,66,17,16,10,23,36.66,476.00
20210723,"197,074","36,495",5.40,"101,444",51.48,65,16,15,10,24,37.32,474.00
20210716,"197,074","36,372",5.42,"100,627",51.06,64,16,14,9,25,37.72,485.00
20210709,"197,074","34,998",5.63,"103,346",52.44,68,19,14,10,25,37.90,482.00
20210702,"197,074","35,242",5.59,"103,354",52.44,68,20,14,10,24,37.73,482.50
20210625,"197,074","34,842",5.66,"103,562",52.55,67,17,15,10,25,38.31,470.00
20210618,"197,074","34,131",5.77,"106,522",54.05,72,22,16,9,25,38.62,493.50
20210611,"197,074","34,027",5.79,"105,617",53.59,69,18,16,10,25,38.76,486.50
20210604,"197,074","34,614",5.69,"104,112",52.83,68,17,15,11,25,38.31,472.00
20210528,"197,074","32,853",6.00,"105,816",53.69,70,17,15,15,23,37.33,466.50
20210521,"197,074","31,950",6.17,"108,864",55.24,74,18,18,15,23,37.35,444.00
20210514,"197,074","29,756",6.62,"110,162",55.90,74,17,17,13,27,39.71,450.00
20210507,"197,074","28,186",6.99,"111,254",56.45,76,18,19,13,26,39.34,547.00
20210429,"197,074","27,702",7.11,"112,644",57.16,78,21,18,13,26,39.73,604.00
20210423,"197,074","27,922",7.06,"110,213",55.92,76,22,17,13,24,38.77,561.00
20210416,"197,074","29,741",6.63,"104,882",53.22,69,17,18,10,24,38.17,494.50
20210409,"197,074","30,190",6.53,"103,794",52.67,66,15,17,10,24,38.29,484.00
20210401,"197,074","29,904",6.59,"103,014",52.27,64,14,16,10,24,38.34,487.50
20210326,"197,074","30,585",6.44,"103,130",52.33,66,16,16,8,26,38.82,484.50
20210319,"197,074","30,410",6.48,"102,976",52.25,66,14,18,8,26,38.80,466.50
20210312,"197,074","28,321",6.96,"104,495",53.02,65,14,16,7,28,40.49,475.50
20210305,"197,074","28,348",6.95,"106,899",54.24,69,18,16,5,30,41.50,448.00
20210226,"197,074","27,237",7.24,"107,568",54.58,68,17,16,9,26,40.27,459.50
20210219,"197,074","28,934",6.81,"102,858",52.19,66,18,16,8,24,37.98,424.00
20210209,"197,074","29,579",6.66,"101,529",51.52,66,19,17,7,23,37.25,387.00
20210205,"197,074","29,339",6.72,"102,263",51.89,67,20,15,9,23,37.25,387.00
20210129,"197,074","29,107",6.77,"103,463",52.50,69,23,14,9,23,37.63,379.00
20210122,"197,074","27,897",7.06,"105,357",53.46,70,23,14,8,25,39.07,414.00
20210115,"197,074","28,700",6.87,"102,793",52.16,70,25,14,7,24,37.88,387.00
20210108,"197,074","28,391",6.94,"98,132",49.79,67,23,13,8,23,35.81,343.00
20201231,"197,074","28,285",6.97,"97,721",49.59,66,23,11,9,23,35.81,332.50
20201225,"197,074","28,017",7.03,"98,783",50.12,67,22,12,9,24,36.34,331.50
20201218,"197,074","28,060",7.02,"98,293",49.88,65,20,12,9,24,36.29,328.50
20201211,"197,074","27,691",7.12,"99,972",50.73,65,19,12,6,28,38.94,342.50
20201204,"197,074","27,936",7.05,"100,343",50.92,67,21,12,8,26,37.86,357.50
20201127,"197,074","27,925",7.06,"98,858",50.16,63,18,11,10,24,37.25,324.50
20201120,"197,074","27,980",7.04,"100,012",50.75,65,20,16,4,25,38.21,320.00
20201113,"197,074","28,160",7.00,"99,590",50.53,65,22,12,6,25,37.85,321.00
,
