open,high,low,close,adj close,volume,MA3,MA5,MA5volume,MA20,MA10,volume_chage,adj close-MA5 distance,adj close-MA10 distance,adj close-MA20 distance,adj close-MA3 distance,MA20-MA10 distance,MA20-MA5 distance,MA10-MA5 distance,MA10-MA3 distance,MA20-MA3 distance,MA5-MA3 distance,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
701.0,703.0,696.0,697.0,697.0,46448923.0,690.0,687.0,34946837.0,651.15,672.4,0.32913095969171685,10.0,24.600000000000023,45.85000000000002,7.0,-21.25,-35.85000000000002,-14.600000000000023,-17.600000000000023,-38.85000000000002,-3.0,25932071.0,1064838.0,521.0,24.35,-0.00999999999999801,23460803.0,90.47,-0.04000000000000625,2548.0,477.0,296.0,219.0,1556.0,88.03,-0.06999999999999318,697.0,0.020497803806734993
