Training RMSE  open_y,0.41459819298393447
Training R-squared open_y,0.90740269000719
Training RMSE  high_y,0.44497304015994776
Training R-squared high_y,0.9034967647595541
Training RMSE  low_y,0.44403857739228225
Training R-squared low_y,0.8962490896018617
Training RMSE  close_y,0.541571621944155
Training R-squared close_y,0.8944243473789596
Training RMSE  open_y_2day,0.6756068844079773
Training R-squared open_y_2day,0.9020129874003092
Training RMSE  high_y_2day,0.599455686398417
Training R-squared high_y_2day,0.9237383316605314
Training RMSE  low_y_2day,0.5823875321206499
Training R-squared low_y_2day,0.92081646589655
Training RMSE  close_y_2day,0.6995909266274613
Training R-squared close_y_2day,0.9084444787708241
Training RMSE  open_y_5day,0.7740561683788642
Training R-squared open_y_5day,0.9556382817705368
Training RMSE  high_y_5day,0.6908401186671411
Training R-squared high_y_5day,0.964907855088348
Training RMSE  low_y_5day,0.6733975298406074
Training R-squared low_y_5day,0.9650312435591439
Training RMSE  close_y_5day,0.7144149932512669
Training R-squared close_y_5day,0.964736235931269
Testing RMSE open_y,1.4422319889417157
Testing R-squared open_y,-0.00999908879498057
Testing RMSE high_y,1.5025699449817003
Testing R-squared high_y,0.10055680649400534
Testing RMSE low_y,1.4080092041390475
Testing R-squared low_y,-0.1014258964926038
Testing RMSE close_y,1.6540133749454395
Testing R-squared close_y,-0.005418671677140496
Testing RMSE open_y_2day,2.3438620237562664
Testing R-squared open_y_2day,0.1730438671445994
Testing RMSE high_y_2day,2.224273634816895
Testing R-squared high_y_2day,0.2704902823016191
Testing RMSE low_y_2day,2.3017648253806433
Testing R-squared low_y_2day,0.2616065686513934
Testing RMSE close_y_2day,2.336107302940921
Testing R-squared close_y_2day,0.29066224451524836
Testing RMSE open_y_5day,2.2343442028477325
Testing R-squared open_y_5day,0.6640269793569947
Testing RMSE high_y_5day,2.1354568423785647
Testing R-squared high_y_5day,0.6870853252186657
Testing RMSE low_y_5day,2.2769009844726855
Testing R-squared low_y_5day,0.6298602794962391
Testing RMSE close_y_5day,2.313631316429309
Testing R-squared close_y_5day,0.6263354716989373
