資料日期,集保總張數,總股東人數,平均張數/人,>400張大股東持有張數,>400張大股東持有百分比,>400張大股東人數,400~600張人數,600~800張人數,800~1000張人數,>1000張人數,>1000張大股東持有百分比,收盤價
20230818,"25,932,071","1,248,891",20.76,"23,195,093",89.45,"2,501",470,289,208,1534,87.07,539.00
20230811,"25,932,071","1,240,706",20.90,"23,212,869",89.51,"2,506",472,291,203,1540,87.15,546.00
20230804,"25,932,071","1,231,396",21.06,"23,226,041",89.56,"2,503",473,295,199,1536,87.19,554.00
20230728,"25,932,071","1,228,337",21.11,"23,235,408",89.60,"2,509",477,290,203,1539,87.23,567.00
20230721,"25,932,071","1,214,466",21.35,"23,253,658",89.67,"2,519",480,293,200,1546,87.30,560.00
20230714,"25,932,071","1,219,274",21.27,"23,247,868",89.65,"2,521",482,292,201,1546,87.27,591.00
20230707,"25,932,071","1,226,144",21.15,"23,236,552",89.61,"2,522",487,287,206,1542,87.22,565.00
20230630,"25,932,071","1,221,402",21.23,"23,251,538",89.66,"2,522",488,288,210,1536,87.25,576.00
20230621,"25,932,071","1,220,819",21.24,"23,259,906",89.70,"2,522",492,288,209,1533,87.28,581.00
20230616,"25,932,071","1,221,706",21.23,"23,258,372",89.69,"2,513",488,291,204,1530,87.29,589.00
20230609,"25,932,071","1,257,714",20.62,"23,213,098",89.52,"2,511",483,287,207,1534,87.13,565.00
20230602,"25,932,071","1,260,048",20.58,"23,203,469",89.48,"2,504",477,285,205,1537,87.11,562.00
20230526,"25,932,490","1,306,258",19.85,"23,144,941",89.25,"2,495",472,289,202,1532,86.89,566.00
20230519,"25,932,490","1,343,138",19.31,"23,091,283",89.04,"2,494",469,297,199,1529,86.68,532.00
20230512,"25,932,490","1,369,139",18.94,"23,045,535",88.87,"2,490",472,289,211,1518,86.48,496.00
20230505,"25,932,490","1,368,478",18.95,"23,047,648",88.88,"2,494",480,284,217,1513,86.46,500.00
20230428,"25,932,490","1,366,560",18.98,"23,047,448",88.87,"2,493",485,283,214,1511,86.46,502.00
20230421,"25,932,490","1,350,346",19.20,"23,068,611",88.96,"2,487",478,292,206,1511,86.56,511.00
20230414,"25,932,490","1,348,251",19.23,"23,073,563",88.98,"2,495",489,289,208,1509,86.56,516.00
20230407,"25,932,490","1,334,402",19.43,"23,093,767",89.05,"2,498",485,289,210,1514,86.64,531.00
20230331,"25,932,490","1,335,175",19.42,"23,091,629",89.05,"2,500",487,291,209,1513,86.63,533.00
20230324,"25,932,490","1,341,894",19.33,"23,083,934",89.02,"2,503",489,293,208,1513,86.59,539.00
20230317,"25,930,380","1,367,699",18.96,"23,037,833",88.84,"2,491",481,296,208,1506,86.43,518.00
20230310,"25,930,380","1,361,887",19.04,"23,050,859",88.90,"2,493",476,297,213,1507,86.47,513.00
20230303,"25,930,381","1,363,123",19.02,"23,050,943",88.90,"2,500",488,299,216,1497,86.43,516.00
20230224,"25,930,380","1,364,599",19.00,"23,047,901",88.88,"2,496",490,295,215,1496,86.43,511.00
20230217,"25,930,380","1,357,323",19.10,"23,060,963",88.93,"2,503",489,302,215,1497,86.46,518.00
20230210,"25,930,380","1,361,377",19.05,"23,048,817",88.89,"2,498",490,305,212,1491,86.42,545.00
20230203,"25,930,380","1,368,923",18.94,"23,026,833",88.80,"2,498",494,298,212,1494,86.35,542.00
20230117,"25,930,380","1,411,297",18.37,"22,954,356",88.52,"2,489",489,302,216,1482,86.06,503.00
20230113,"25,930,380","1,445,826",17.93,"22,886,078",88.26,"2,473",474,308,222,1469,85.79,500.00
20230106,"25,930,380","1,465,099",17.70,"22,849,368",88.12,"2,469",473,307,225,1464,85.64,458.50
20221230,"25,930,380","1,467,600",17.67,"22,843,469",88.10,"2,463",478,302,225,1458,85.62,448.50
20221223,"25,930,380","1,458,345",17.78,"22,866,937",88.19,"2,471",481,301,227,1462,85.70,455.00
20221216,"25,930,380","1,448,873",17.90,"22,889,346",88.27,"2,463",478,303,222,1460,85.80,471.00
20221209,"25,930,380","1,447,645",17.91,"22,889,711",88.27,"2,465",476,303,215,1471,85.83,481.50
20221202,"25,930,380","1,433,721",18.09,"22,915,508",88.37,"2,470",476,303,210,1481,85.94,492.50
20221125,"25,930,380","1,440,126",18.01,"22,904,607",88.33,"2,477",478,299,206,1494,85.92,498.00
20221118,"25,930,380","1,454,194",17.83,"22,880,598",88.24,"2,474",477,302,207,1488,85.82,487.00
20221111,"25,930,380","1,486,586",17.44,"22,809,534",87.96,"2,454",477,297,203,1477,85.57,441.50
20221104,"25,930,380","1,495,968",17.33,"22,787,469",87.88,"2,437",466,299,200,1472,85.52,382.00
20221028,"25,930,380","1,491,170",17.39,"22,800,885",87.93,"2,432",457,306,192,1477,85.59,379.50
20221021,"25,930,380","1,479,028",17.53,"22,821,359",88.01,"2,440",459,296,198,1487,85.68,389.50
20221014,"25,930,380","1,470,486",17.63,"22,849,128",88.12,"2,452",461,299,201,1491,85.77,412.00
20221007,"25,930,380","1,418,820",18.28,"22,915,323",88.37,"2,465",462,298,200,1505,86.03,438.00
20220930,"25,930,380","1,417,505",18.29,"22,919,233",88.39,"2,461",464,295,202,1500,86.04,422.00
20220923,"25,930,380","1,406,413",18.44,"22,949,083",88.50,"2,474",470,303,193,1508,86.15,455.00
20220916,"25,930,380","1,398,930",18.54,"22,966,785",88.57,"2,465",470,294,199,1502,86.22,472.00
20220908,"25,930,380","1,392,807",18.62,"22,980,117",88.62,"2,472",466,296,200,1510,86.27,475.00
20220902,"25,930,380","1,382,692",18.75,"23,003,200",88.71,"2,480",474,300,199,1507,86.33,485.00
20220826,"25,930,380","1,366,234",18.98,"23,036,886",88.84,"2,485",478,301,192,1514,86.47,512.00
20220819,"25,930,380","1,361,873",19.04,"23,050,345",88.89,"2,490",481,308,191,1510,86.50,519.00
20220812,"25,930,380","1,370,089",18.93,"23,034,459",88.83,"2,488",476,314,192,1506,86.43,517.00
20220805,"25,930,380","1,379,568",18.80,"23,015,167",88.76,"2,484",475,310,192,1507,86.37,516.00
20220729,"25,930,380","1,380,319",18.79,"23,014,606",88.76,"2,484",474,312,190,1508,86.38,509.00
20220722,"25,930,380","1,387,447",18.69,"23,003,676",88.71,"2,496",485,311,192,1508,86.31,503.00
20220715,"25,930,380","1,392,370",18.62,"22,998,916",88.69,"2,494",478,319,195,1502,86.27,492.50
20220708,"25,930,380","1,394,792",18.59,"22,992,350",88.67,"2,501",483,320,196,1502,86.23,467.00
20220701,"25,930,380","1,392,286",18.62,"22,988,615",88.66,"2,500",474,317,200,1509,86.23,453.50
20220624,"25,930,380","1,389,627",18.66,"22,992,755",88.67,"2,507",482,305,209,1511,86.22,486.50
20220617,"25,930,380","1,371,252",18.91,"23,030,535",88.82,"2,504",483,301,211,1509,86.37,501.00
20220610,"25,930,380","1,342,930",19.31,"23,091,269",89.05,"2,514",484,303,210,1517,86.60,530.00
20220602,"25,930,380","1,339,827",19.35,"23,096,185",89.07,"2,517",486,307,205,1519,86.62,540.00
20220527,"25,931,767","1,354,807",19.14,"23,071,595",88.97,"2,516",491,302,210,1513,86.51,530.00
20220520,"25,931,767","1,350,795",19.20,"23,077,699",88.99,"2,519",494,304,204,1517,86.54,530.00
20220513,"25,931,767","1,350,592",19.20,"23,073,715",88.98,"2,515",496,302,196,1521,86.55,511.00
20220506,"25,931,767","1,331,281",19.48,"23,109,325",89.12,"2,519",496,299,204,1520,86.67,528.00
20220429,"25,931,767","1,329,364",19.51,"23,108,825",89.11,"2,521",492,306,202,1521,86.67,538.00
20220422,"25,931,767","1,282,475",20.22,"23,186,660",89.41,"2,533",500,304,210,1519,86.93,558.00
20220415,"25,931,767","1,265,815",20.49,"23,208,405",89.50,"2,535",506,304,204,1521,87.02,562.00
20220408,"25,931,767","1,240,097",20.91,"23,247,091",89.65,"2,540",514,302,196,1528,87.19,567.00
20220401,"25,931,767","1,210,416",21.42,"23,289,253",89.81,"2,548",521,296,199,1532,87.34,589.00
20220325,"25,931,767","1,223,069",21.20,"23,270,582",89.74,"2,553",525,289,206,1533,87.26,598.00
20220318,"25,930,381","1,225,297",21.16,"23,261,678",89.71,"2,554",522,291,207,1534,87.23,581.00
20220311,"25,930,380","1,153,854",22.47,"23,340,824",90.01,"2,547",513,292,198,1544,87.58,575.00
20220304,"25,930,380","1,003,701",25.83,"23,481,738",90.56,"2,554",510,298,191,1555,88.14,595.00
20220225,"25,930,380","951,721",27.25,"23,557,686",90.85,"2,550",506,297,188,1559,88.45,604.00
20220218,"25,930,380","901,069",28.78,"23,636,479",91.15,"2,559",515,287,198,1559,88.73,637.00
20220211,"25,930,380","891,577",29.08,"23,645,054",91.19,"2,561",522,291,192,1556,88.76,650.00
20220126,"25,930,380","882,429",29.39,"23,656,088",91.23,"2,556",517,292,191,1556,88.82,636.00
20220121,"25,930,380","864,328",30.00,"23,681,873",91.33,"2,560",518,293,195,1554,88.90,641.00
20220114,"25,930,380","867,532",29.89,"23,672,114",91.29,"2,545",512,294,190,1549,88.89,672.00
20220107,"25,930,380","878,218",29.53,"23,656,240",91.23,"2,530",500,296,191,1543,88.84,634.00
20211230,"25,930,380","916,397",28.30,"23,594,657",90.99,"2,510",498,286,198,1528,88.61,615.00
20211224,"25,930,380","936,622",27.69,"23,557,838",90.85,"2,506",496,285,196,1529,88.48,604.00
20211217,"25,930,380","935,374",27.72,"23,559,090",90.86,"2,500",503,284,192,1521,88.49,607.00
20211210,"25,930,380","931,635",27.83,"23,566,076",90.88,"2,499",497,281,193,1528,88.53,605.00
20211203,"25,930,380","927,924",27.94,"23,574,904",90.92,"2,495",493,279,191,1532,88.58,608.00
20211126,"25,930,380","928,092",27.94,"23,568,003",90.89,"2,488",488,277,197,1526,88.55,596.00
20211119,"25,930,380","934,082",27.76,"23,564,930",90.88,"2,493",491,273,199,1530,88.54,618.00
20211112,"25,930,380","942,395",27.52,"23,552,136",90.83,"2,490",487,276,191,1536,88.51,604.00
20211105,"25,930,380","967,875",26.79,"23,509,440",90.66,"2,490",491,276,193,1530,88.34,600.00
20211029,"25,930,380","965,608",26.85,"23,515,740",90.69,"2,492",494,278,189,1531,88.36,590.00
20211022,"25,930,380","967,577",26.80,"23,513,808",90.68,"2,490",498,276,189,1527,88.35,600.00
20211015,"25,930,380","992,074",26.14,"23,469,256",90.51,"2,486",498,277,190,1521,88.17,600.00
20211008,"25,930,380","988,202",26.24,"23,478,933",90.55,"2,485",499,272,193,1521,88.20,575.00
20211001,"25,930,380","971,270",26.70,"23,507,882",90.66,"2,484",496,273,192,1523,88.32,574.00
20210924,"25,930,380","952,221",27.23,"23,538,130",90.77,"2,484",495,273,189,1527,88.45,598.00
20210917,"25,930,380","937,585",27.66,"23,559,800",90.86,"2,475",493,278,187,1517,88.53,600.00
20210910,"25,930,380","932,343",27.81,"23,575,981",90.92,"2,489",501,274,188,1526,88.59,622.00
20210903,"25,930,380","965,206",26.87,"23,529,357",90.74,"2,489",501,276,188,1524,88.41,620.00
20210827,"25,930,380","1,005,075",25.80,"23,469,340",90.51,"2,478",500,274,187,1517,88.18,599.00
20210820,"25,930,380","1,011,519",25.64,"23,457,192",90.46,"2,472",501,268,190,1513,88.13,552.00
20210813,"25,930,380","995,899",26.04,"23,490,677",90.59,"2,476",496,274,187,1519,88.27,581.00
20210806,"25,930,380","997,111",26.01,"23,488,166",90.58,"2,475",499,273,188,1515,88.25,591.00
20210730,"25,930,380","1,013,906",25.57,"23,454,987",90.45,"2,472",497,278,188,1509,88.12,580.00
20210723,"25,930,380","1,002,207",25.87,"23,475,734",90.53,"2,473",495,286,183,1509,88.20,585.00
20210716,"25,930,380","973,015",26.65,"23,521,104",90.71,"2,479",498,290,182,1509,88.35,589.00
20210709,"25,930,380","996,982",26.01,"23,486,122",90.57,"2,468",494,289,177,1508,88.25,584.00
20210702,"25,930,380","996,493",26.02,"23,484,973",90.57,"2,464",490,285,185,1504,88.24,588.00
20210625,"25,930,380","1,006,309",25.77,"23,468,045",90.50,"2,461",492,289,174,1506,88.19,591.00
20210618,"25,930,380","991,454",26.15,"23,489,677",90.59,"2,460",494,287,175,1504,88.27,603.00
20210611,"25,930,381","1,001,076",25.90,"23,474,701",90.53,"2,456",494,282,179,1501,88.21,602.00
20210604,"25,930,380","1,003,870",25.83,"23,472,436",90.52,"2,458",499,275,184,1500,88.20,595.00
20210528,"25,930,380","1,016,732",25.50,"23,448,904",90.43,"2,450",500,271,179,1500,88.13,590.00
20210521,"25,930,380","1,020,176",25.42,"23,437,268",90.39,"2,445",493,267,184,1501,88.10,573.00
20210514,"25,930,380","1,022,969",25.35,"23,407,229",90.27,"2,445",483,274,189,1499,87.96,557.00
20210507,"25,930,380","1,011,057",25.65,"23,426,318",90.34,"2,449",484,278,181,1506,88.06,599.00
20210429,"25,930,380","992,005",26.14,"23,454,559",90.45,"2,444",478,276,178,1512,88.19,600.00
20210423,"25,930,380","998,662",25.97,"23,441,840",90.40,"2,441",478,274,178,1511,88.15,602.00
20210416,"25,930,380","969,046",26.76,"23,483,579",90.56,"2,449",488,269,178,1514,88.30,610.00
20210409,"25,930,380","980,122",26.46,"23,472,836",90.52,"2,450",483,276,180,1511,88.24,610.00
20210401,"25,930,380","1,002,564",25.86,"23,430,832",90.36,"2,453",487,280,182,1504,88.06,602.00
20210326,"25,930,380","1,000,069",25.93,"23,428,624",90.35,"2,454",484,285,178,1507,88.06,590.00
20210319,"25,930,380","946,692",27.39,"23,514,149",90.68,"2,460",471,292,189,1508,88.36,591.00
20210312,"25,930,380","940,994",27.56,"23,519,860",90.70,"2,460",472,286,188,1514,88.40,614.00
20210305,"25,930,380","906,135",28.62,"23,556,607",90.85,"2,463",476,287,182,1518,88.55,601.00
20210226,"25,930,380","840,204",30.86,"23,647,367",91.20,"2,470",480,291,183,1516,88.88,606.00
20210219,"25,930,380","804,641",32.23,"23,685,175",91.34,"2,472",487,284,180,1521,89.04,652.00
20210209,"25,930,380","806,262",32.16,"23,677,760",91.31,"2,474",494,279,188,1513,88.99,632.00
20210205,"25,930,381","808,169",32.09,"23,677,143",91.31,"2,471",494,279,187,1511,88.99,632.00
20210129,"25,930,380","794,292",32.65,"23,677,300",91.31,"2,469",494,281,184,1510,89.00,591.00
20210122,"25,930,380","702,288",36.92,"23,791,965",91.75,"2,473",496,266,193,1518,89.45,649.00
20210115,"25,930,380","662,046",39.17,"23,820,540",91.86,"2,474",491,257,207,1519,89.54,601.00
20210108,"25,930,380","610,369",42.48,"23,895,460",92.15,"2,481",488,269,201,1523,89.83,580.00
20201231,"25,930,380","605,914",42.80,"23,893,548",92.14,"2,482",485,275,200,1522,89.81,530.00
20201225,"25,930,380","611,077",42.43,"23,876,550",92.08,"2,482",484,279,201,1518,89.74,511.00
20201218,"25,930,380","607,982",42.65,"23,874,128",92.07,"2,471",474,288,191,1518,89.76,510.00
20201211,"25,930,380","586,059",44.25,"23,903,657",92.18,"2,471",478,285,186,1522,89.89,516.00
20201204,"25,930,380","578,777",44.80,"23,902,528",92.18,"2,464",462,295,187,1520,89.89,503.00
20201127,"25,930,380","567,805",45.67,"23,920,614",92.25,"2,449",460,287,195,1507,89.95,489.00
20201120,"25,930,380","546,511",47.45,"23,949,626",92.36,"2,438",461,282,199,1496,90.05,488.00
20201113,"25,930,380","541,219",47.91,"23,927,829",92.28,"2,426",458,279,197,1492,89.99,462.00
,
