Date,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
2021-01-22,51077.0,3197.0,-53.0,15.98,0.2599999999999998,35602.0,69.7,0.0,6.0,1.0,0.0,0.0,5.0,68.86,0.0,121.0,-0.00819672131147541
2021-01-29,51077.0,3156.0,-41.0,16.18,0.1999999999999993,35602.0,69.7,0.0,6.0,1.0,0.0,0.0,5.0,68.86,0.0,120.0,-0.008264462809917356
2021-02-05,51077.0,3133.0,-23.0,16.3,0.120000000000001,36041.0,70.56,0.8599999999999994,7.0,2.0,0.0,0.0,5.0,68.86,0.0,119.5,-0.004166666666666667
2021-02-09,51077.0,3130.0,-3.0,16.32,0.019999999999999574,36031.0,70.54,-0.01999999999999602,7.0,2.0,0.0,0.0,5.0,68.86,0.0,119.5,0.0
2021-02-19,51077.0,3097.0,-33.0,16.49,0.16999999999999815,35602.0,69.7,-0.8400000000000034,6.0,1.0,0.0,0.0,5.0,68.86,0.0,123.5,0.03347280334728033
2021-02-26,51077.0,3057.0,-40.0,16.71,0.22000000000000242,35602.0,69.7,0.0,6.0,1.0,0.0,0.0,5.0,68.86,0.0,125.0,0.012145748987854251
2021-03-05,51077.0,3037.0,-20.0,16.82,0.10999999999999943,35602.0,69.7,0.0,6.0,1.0,0.0,0.0,5.0,68.86,0.0,128.5,0.028
2021-03-12,51077.0,3123.0,86.0,16.36,-0.46000000000000085,35602.0,69.7,0.0,6.0,1.0,0.0,0.0,5.0,68.86,0.0,132.5,0.0311284046692607
2021-03-19,51077.0,3118.0,-5.0,16.38,0.019999999999999574,35602.0,69.7,0.0,6.0,1.0,0.0,0.0,5.0,68.86,0.0,132.5,0.0
2021-03-26,51077.0,3046.0,-72.0,16.77,0.39000000000000057,35602.0,69.7,0.0,6.0,1.0,0.0,0.0,5.0,68.86,0.0,134.0,0.011320754716981131
2021-04-01,51077.0,3010.0,-36.0,16.97,0.1999999999999993,35602.0,69.7,0.0,6.0,1.0,0.0,0.0,5.0,68.86,0.0,132.0,-0.014925373134328358
2021-04-09,51077.0,3186.0,176.0,16.03,-0.9399999999999977,35602.0,69.7,0.0,6.0,1.0,0.0,0.0,5.0,68.86,0.0,135.0,0.022727272727272728
2021-04-16,51077.0,3175.0,-11.0,16.09,0.05999999999999872,35602.0,69.7,0.0,6.0,1.0,0.0,0.0,5.0,68.86,0.0,137.0,0.014814814814814815
2021-04-23,51077.0,3256.0,81.0,15.69,-0.40000000000000036,35602.0,69.7,0.0,6.0,1.0,0.0,0.0,5.0,68.86,0.0,130.0,-0.051094890510948905
2021-04-29,51077.0,3242.0,-14.0,15.75,0.0600000000000005,35602.0,69.7,0.0,6.0,1.0,0.0,0.0,5.0,68.86,0.0,133.0,0.023076923076923078
2021-05-07,51077.0,3229.0,-13.0,15.82,0.07000000000000028,35602.0,69.7,0.0,6.0,1.0,0.0,0.0,5.0,68.86,0.0,131.5,-0.011278195488721804
2021-05-14,51077.0,3202.0,-27.0,15.95,0.129999999999999,35602.0,69.7,0.0,6.0,1.0,0.0,0.0,5.0,68.86,0.0,122.0,-0.07224334600760456
2021-05-21,51077.0,3142.0,-60.0,16.26,0.3100000000000023,35602.0,69.7,0.0,6.0,1.0,0.0,0.0,5.0,68.86,0.0,107.0,-0.12295081967213115
2021-05-28,51077.0,3324.0,182.0,15.37,-0.8900000000000023,35602.0,69.7,0.0,6.0,1.0,0.0,0.0,5.0,68.86,0.0,106.5,-0.004672897196261682
2021-06-04,51077.0,3343.0,19.0,15.28,-0.08999999999999986,35602.0,69.7,0.0,6.0,1.0,0.0,0.0,5.0,68.86,0.0,109.0,0.023474178403755867
2021-06-11,51077.0,3313.0,-30.0,15.42,0.14000000000000057,35602.0,69.7,0.0,6.0,1.0,0.0,0.0,5.0,68.86,0.0,110.0,0.009174311926605505
2021-06-18,58576.0,3618.0,305.0,16.19,0.7700000000000014,40780.0,69.62,-0.0799999999999983,6.0,1.0,0.0,0.0,5.0,68.77,-0.09000000000000341,107.0,-0.02727272727272727
2021-06-25,58576.0,3643.0,25.0,16.08,-0.11000000000000298,41180.0,70.3,0.6799999999999926,7.0,2.0,0.0,0.0,5.0,68.77,0.0,106.5,-0.004672897196261682
2021-07-02,58576.0,3665.0,22.0,15.98,-0.09999999999999787,41190.0,70.32,0.01999999999999602,7.0,2.0,0.0,0.0,5.0,68.77,0.0,104.0,-0.023474178403755867
2021-07-09,58576.0,3683.0,18.0,15.9,-0.08000000000000007,41108.0,70.18,-0.13999999999998636,7.0,2.0,0.0,0.0,5.0,68.77,0.0,106.0,0.019230769230769232
2021-07-16,58576.0,3699.0,16.0,15.84,-0.0600000000000005,40706.0,69.49,-0.6900000000000119,6.0,1.0,0.0,0.0,5.0,68.77,0.0,102.0,-0.03773584905660377
2021-07-23,58576.0,3745.0,46.0,15.64,-0.1999999999999993,40706.0,69.49,0.0,6.0,1.0,0.0,0.0,5.0,68.77,0.0,101.0,-0.00980392156862745
2021-07-30,58576.0,3747.0,2.0,15.63,-0.009999999999999787,40706.0,69.49,0.0,6.0,1.0,0.0,0.0,5.0,68.77,0.0,100.0,-0.009900990099009901
2021-08-06,58576.0,3753.0,6.0,15.61,-0.02000000000000135,40706.0,69.49,0.0,6.0,1.0,0.0,0.0,5.0,68.77,0.0,95.5,-0.045
2021-08-13,58576.0,3745.0,-8.0,15.64,0.030000000000001137,40706.0,69.49,0.0,6.0,1.0,0.0,0.0,5.0,68.77,0.0,100.0,0.04712041884816754
2021-08-20,58576.0,3725.0,-20.0,15.72,0.08000000000000007,40707.0,69.49,0.0,6.0,1.0,0.0,0.0,5.0,68.77,0.0,96.7,-0.032999999999999974
2021-08-27,58576.0,3709.0,-16.0,15.79,0.06999999999999851,40707.0,69.49,0.0,6.0,1.0,0.0,0.0,5.0,68.77,0.0,98.8,0.021716649431230552
2021-09-03,58576.0,3698.0,-11.0,15.84,0.05000000000000071,40687.0,69.46,-0.030000000000001137,6.0,1.0,0.0,0.0,5.0,68.77,0.0,107.0,0.08299595141700408
2021-09-10,58576.0,3709.0,11.0,15.79,-0.05000000000000071,40684.0,69.45,-0.009999999999990905,6.0,1.0,0.0,0.0,5.0,68.77,0.0,102.5,-0.04205607476635514
2021-09-17,58576.0,3713.0,4.0,15.78,-0.009999999999999787,40684.0,69.45,0.0,6.0,1.0,0.0,0.0,5.0,68.77,0.0,101.5,-0.00975609756097561
2021-09-24,58576.0,3709.0,-4.0,15.79,0.009999999999999787,40707.0,69.49,0.03999999999999204,6.0,1.0,0.0,0.0,5.0,68.81,0.04000000000000625,101.0,-0.0049261083743842365
2021-10-01,58576.0,3679.0,-30.0,15.92,0.13000000000000078,40789.0,69.63,0.14000000000000057,6.0,1.0,0.0,0.0,5.0,68.95,0.14000000000000057,98.8,-0.021782178217821812
2021-10-08,58576.0,3663.0,-16.0,15.99,0.07000000000000028,40847.0,69.73,0.10000000000000853,6.0,1.0,0.0,0.0,5.0,69.05,0.09999999999999432,99.0,0.002024291497975737
2021-10-15,58576.0,3653.0,-10.0,16.03,0.040000000000000924,40930.0,69.87,0.14000000000000057,6.0,1.0,0.0,0.0,5.0,69.19,0.14000000000000057,98.6,-0.004040404040404098
2021-10-22,58576.0,3627.0,-26.0,16.15,0.11999999999999744,40996.0,69.99,0.11999999999999034,6.0,1.0,0.0,0.0,5.0,69.3,0.10999999999999943,101.5,0.02941176470588241
2021-10-29,58576.0,3632.0,5.0,16.13,-0.019999999999999574,40655.0,69.41,-0.5799999999999983,5.0,0.0,0.0,0.0,5.0,69.41,0.10999999999999943,99.9,-0.0157635467980295
2021-11-05,58576.0,3630.0,-2.0,16.14,0.010000000000001563,40666.0,69.42,0.010000000000005116,5.0,0.0,0.0,0.0,5.0,69.42,0.010000000000005116,99.1,-0.00800800800800812
2021-11-12,58576.0,3630.0,0.0,16.14,0.0,40666.0,69.42,0.0,5.0,0.0,0.0,0.0,5.0,69.42,0.0,99.5,0.004036326942482398
2021-11-19,58576.0,3631.0,1.0,16.13,-0.010000000000001563,40666.0,69.42,0.0,5.0,0.0,0.0,0.0,5.0,69.42,0.0,99.6,0.0010050251256280836
2021-11-26,58576.0,3613.0,-18.0,16.21,0.08000000000000185,40666.0,69.42,0.0,5.0,0.0,0.0,0.0,5.0,69.42,0.0,99.7,0.0010040160642571137
2021-12-03,58576.0,3602.0,-11.0,16.26,0.05000000000000071,40666.0,69.42,0.0,5.0,0.0,0.0,0.0,5.0,69.42,0.0,99.1,-0.006018054162487548
2021-12-10,58576.0,3577.0,-25.0,16.38,0.11999999999999744,40666.0,69.42,0.0,5.0,0.0,0.0,0.0,5.0,69.42,0.0,103.5,0.04439959636730581
2021-12-17,58576.0,3551.0,-26.0,16.5,0.120000000000001,40666.0,69.42,0.0,5.0,0.0,0.0,0.0,5.0,69.42,0.0,102.0,-0.014492753623188406
2021-12-24,58576.0,3543.0,-8.0,16.53,0.030000000000001137,40666.0,69.42,0.0,5.0,0.0,0.0,0.0,5.0,69.42,0.0,103.5,0.014705882352941176
2021-12-30,58576.0,3539.0,-4.0,16.55,0.019999999999999574,40666.0,69.42,0.0,5.0,0.0,0.0,0.0,5.0,69.42,0.0,104.5,0.00966183574879227
2022-01-07,58576.0,3513.0,-26.0,16.67,0.120000000000001,40666.0,69.42,0.0,5.0,0.0,0.0,0.0,5.0,69.42,0.0,103.5,-0.009569377990430622
2022-01-14,58063.0,3499.0,-14.0,16.59,-0.08000000000000185,40153.0,69.15,-0.269999999999996,5.0,0.0,0.0,0.0,5.0,69.15,-0.269999999999996,106.5,0.028985507246376812
2022-01-21,58063.0,3423.0,-76.0,16.96,0.370000000000001,40964.0,70.55,1.3999999999999915,7.0,2.0,0.0,0.0,5.0,69.15,0.0,107.5,0.009389671361502348
2022-01-26,58063.0,3401.0,-22.0,17.07,0.10999999999999943,40588.0,69.9,-0.6499999999999915,6.0,1.0,0.0,0.0,5.0,69.15,0.0,109.5,0.018604651162790697
2022-02-11,58063.0,3395.0,-6.0,17.1,0.030000000000001137,40602.0,69.93,0.030000000000001137,6.0,1.0,0.0,0.0,5.0,69.15,0.0,112.0,0.0228310502283105
2022-02-18,58063.0,3370.0,-25.0,17.23,0.129999999999999,40611.0,69.94,0.009999999999990905,6.0,1.0,0.0,0.0,5.0,69.15,0.0,114.0,0.017857142857142856
2022-02-25,58063.0,3359.0,-11.0,17.29,0.05999999999999872,40594.0,69.91,-0.030000000000001137,6.0,1.0,0.0,0.0,5.0,69.15,0.0,106.0,-0.07017543859649122
2022-03-04,58063.0,3350.0,-9.0,17.33,0.03999999999999915,41001.0,70.61,0.7000000000000028,7.0,2.0,0.0,0.0,5.0,69.15,0.0,109.0,0.02830188679245283
2022-03-11,58063.0,3527.0,177.0,16.46,-0.8699999999999974,40555.0,69.85,-0.7600000000000051,6.0,1.0,0.0,0.0,5.0,69.15,0.0,90.3,-0.17155963302752297
2022-03-18,58063.0,3518.0,-9.0,16.5,0.03999999999999915,40153.0,69.15,-0.6999999999999886,5.0,0.0,0.0,0.0,5.0,69.15,0.0,93.4,0.03433001107419722
2022-03-25,58063.0,3480.0,-38.0,16.68,0.17999999999999972,40562.0,69.86,0.7099999999999937,6.0,1.0,0.0,0.0,5.0,69.15,0.0,96.9,0.03747323340471092
2022-04-01,58063.0,3496.0,16.0,16.61,-0.07000000000000028,40153.0,69.15,-0.7099999999999937,5.0,0.0,0.0,0.0,5.0,69.15,0.0,96.0,-0.009287925696594486
2022-04-08,58063.0,3510.0,14.0,16.54,-0.07000000000000028,40153.0,69.15,0.0,5.0,0.0,0.0,0.0,5.0,69.15,0.0,98.5,0.026041666666666668
2022-04-15,58063.0,3503.0,-7.0,16.58,0.03999999999999915,40153.0,69.15,0.0,5.0,0.0,0.0,0.0,5.0,69.15,0.0,99.3,0.008121827411167484
2022-04-22,58063.0,3467.0,-36.0,16.75,0.1700000000000017,40153.0,69.15,0.0,5.0,0.0,0.0,0.0,5.0,69.15,0.0,99.8,0.005035246727089627
2022-04-29,58063.0,3430.0,-37.0,16.93,0.17999999999999972,40153.0,69.15,0.0,5.0,0.0,0.0,0.0,5.0,69.15,0.0,95.8,-0.04008016032064128
2022-05-06,58063.0,3431.0,1.0,16.92,-0.00999999999999801,40153.0,69.15,0.0,5.0,0.0,0.0,0.0,5.0,69.15,0.0,98.9,0.032359081419624305
2022-05-13,58063.0,3446.0,15.0,16.85,-0.07000000000000028,40153.0,69.15,0.0,5.0,0.0,0.0,0.0,5.0,69.15,0.0,98.0,-0.009100101112234638
2022-05-20,58063.0,3448.0,2.0,16.84,-0.010000000000001563,40153.0,69.15,0.0,5.0,0.0,0.0,0.0,5.0,69.15,0.0,100.5,0.025510204081632654
2022-05-27,58063.0,3416.0,-32.0,17.0,0.16000000000000014,40153.0,69.15,0.0,5.0,0.0,0.0,0.0,5.0,69.15,0.0,102.0,0.014925373134328358
2022-06-02,58063.0,3401.0,-15.0,17.07,0.07000000000000028,40153.0,69.15,0.0,5.0,0.0,0.0,0.0,5.0,69.15,0.0,105.0,0.029411764705882353
2022-06-10,58063.0,3496.0,95.0,16.61,-0.46000000000000085,40153.0,69.15,0.0,5.0,0.0,0.0,0.0,5.0,69.15,0.0,117.5,0.11904761904761904
2022-06-17,58350.0,3414.0,-82.0,17.09,0.4800000000000004,40153.0,68.81,-0.3400000000000034,5.0,0.0,0.0,0.0,5.0,68.81,-0.3400000000000034,112.5,-0.0425531914893617
2022-06-24,58402.0,3369.0,-45.0,17.34,0.25,40153.0,68.75,-0.060000000000002274,5.0,0.0,0.0,0.0,5.0,68.75,-0.060000000000002274,111.5,-0.008888888888888889
2022-07-01,58605.0,3384.0,15.0,17.32,-0.019999999999999574,40566.0,69.22,0.46999999999999886,6.0,1.0,0.0,0.0,5.0,68.51,-0.23999999999999488,106.0,-0.04932735426008968
2022-07-08,58605.0,3309.0,-75.0,17.71,0.39000000000000057,40636.0,69.34,0.12000000000000455,6.0,1.0,0.0,0.0,5.0,68.51,0.0,114.0,0.07547169811320754
2022-07-15,58605.0,3270.0,-39.0,17.92,0.21000000000000085,40153.0,68.51,-0.8299999999999983,5.0,0.0,0.0,0.0,5.0,68.51,0.0,107.0,-0.06140350877192982
2022-07-22,58605.0,3341.0,71.0,17.54,-0.38000000000000256,40153.0,68.51,0.0,5.0,0.0,0.0,0.0,5.0,68.51,0.0,106.5,-0.004672897196261682
2022-07-29,58605.0,3370.0,29.0,17.39,-0.14999999999999858,40153.0,68.51,0.0,5.0,0.0,0.0,0.0,5.0,68.51,0.0,106.5,0.0
2022-08-05,58605.0,3381.0,11.0,17.33,-0.060000000000002274,40153.0,68.51,0.0,5.0,0.0,0.0,0.0,5.0,68.51,0.0,106.0,-0.004694835680751174
2022-08-12,58605.0,3448.0,67.0,17.0,-0.3299999999999983,40153.0,68.51,0.0,5.0,0.0,0.0,0.0,5.0,68.51,0.0,113.0,0.0660377358490566
2022-08-19,59519.0,3505.0,57.0,16.98,-0.019999999999999574,40539.0,68.11,-0.4000000000000057,6.0,1.0,0.0,0.0,5.0,67.37,-1.1400000000000006,125.0,0.10619469026548672
2022-08-26,60648.0,3673.0,168.0,16.51,-0.46999999999999886,41166.0,67.88,-0.23000000000000398,8.0,2.0,1.0,0.0,5.0,65.01,-2.3599999999999994,128.0,0.024
2022-09-02,61167.0,3641.0,-32.0,16.8,0.28999999999999915,42006.0,68.67,0.7900000000000063,10.0,4.0,1.0,0.0,5.0,64.46,-0.5500000000000114,131.0,0.0234375
2022-09-08,61572.0,3726.0,85.0,16.52,-0.28000000000000114,42429.0,68.91,0.23999999999999488,11.0,5.0,0.0,1.0,5.0,63.19,-1.269999999999996,141.5,0.08015267175572519
2022-09-16,65457.0,4308.0,582.0,15.19,-1.33,42862.0,65.48,-3.4299999999999926,11.0,5.0,0.0,1.0,5.0,60.17,-3.019999999999996,138.0,-0.024734982332155476
2022-09-23,65457.0,4281.0,-27.0,15.29,0.09999999999999964,43242.0,66.06,0.5799999999999983,13.0,8.0,0.0,1.0,4.0,58.46,-1.7100000000000009,131.0,-0.050724637681159424
2022-09-30,65457.0,4250.0,-31.0,15.4,0.11000000000000121,42115.0,64.34,-1.7199999999999989,8.0,3.0,0.0,0.0,5.0,61.77,3.3100000000000023,120.0,-0.08396946564885496
2022-10-07,65457.0,4314.0,64.0,15.17,-0.23000000000000043,42383.0,64.75,0.4099999999999966,10.0,3.0,1.0,1.0,5.0,60.42,-1.3500000000000014,129.5,0.07916666666666666
2022-10-14,66467.0,4372.0,58.0,15.2,0.02999999999999936,41670.0,62.69,-2.0600000000000023,9.0,3.0,1.0,0.0,5.0,59.51,-0.9100000000000037,123.0,-0.05019305019305019
2022-10-21,66556.0,4472.0,100.0,14.88,-0.3199999999999985,41303.0,62.06,-0.6299999999999955,8.0,2.0,1.0,0.0,5.0,59.61,0.10000000000000142,110.5,-0.1016260162601626
2022-10-28,66561.0,4513.0,41.0,14.75,-0.13000000000000078,41202.0,61.9,-0.1600000000000037,8.0,1.0,1.0,1.0,5.0,59.02,-0.5899999999999963,108.0,-0.02262443438914027
2022-11-04,66589.0,4896.0,383.0,13.6,-1.1500000000000004,39830.0,59.81,-2.0899999999999963,7.0,3.0,0.0,0.0,4.0,57.47,-1.5500000000000043,120.5,0.11574074074074074
2022-11-11,66739.0,5033.0,137.0,13.26,-0.33999999999999986,40728.0,61.03,1.2199999999999989,9.0,4.0,1.0,0.0,4.0,57.34,-0.12999999999999545,126.0,0.04564315352697095
2022-11-18,67539.0,4319.0,-714.0,15.64,2.380000000000001,45986.0,68.09,7.060000000000002,17.0,10.0,1.0,0.0,6.0,59.79,2.4499999999999957,157.5,0.25
2022-11-25,69124.0,3950.0,-369.0,17.5,1.8599999999999994,48712.0,70.47,2.3799999999999955,19.0,9.0,2.0,2.0,6.0,59.58,-0.21000000000000085,165.0,0.047619047619047616
2022-12-02,69463.0,3676.0,-274.0,18.9,1.3999999999999986,50954.0,73.35,2.8799999999999955,22.0,10.0,3.0,2.0,7.0,60.77,1.1900000000000048,171.0,0.03636363636363636
2022-12-09,69463.0,3624.0,-52.0,19.17,0.2700000000000031,50571.0,72.8,-0.5499999999999972,20.0,11.0,1.0,0.0,8.0,64.41,3.6399999999999935,185.0,0.08187134502923976
2022-12-16,69463.0,3815.0,191.0,18.21,-0.9600000000000009,50395.0,72.55,-0.25,21.0,11.0,1.0,2.0,7.0,61.39,-3.019999999999996,176.5,-0.04594594594594595
2022-12-23,69463.0,3649.0,-166.0,19.04,0.8299999999999983,50940.0,73.33,0.7800000000000011,22.0,9.0,4.0,0.0,9.0,63.7,2.3100000000000023,172.0,-0.025495750708215296
2022-12-30,70243.0,3553.0,-96.0,19.77,0.7300000000000004,50178.0,71.43,-1.8999999999999915,21.0,10.0,2.0,1.0,8.0,61.53,-2.1700000000000017,178.0,0.03488372093023256
2023-01-06,70461.0,3563.0,10.0,19.78,0.010000000000001563,51173.0,72.63,1.1999999999999886,23.0,10.0,3.0,3.0,7.0,58.94,-2.5900000000000034,213.0,0.19662921348314608
2023-01-13,70709.0,3513.0,-50.0,20.13,0.34999999999999787,50681.0,71.68,-0.9499999999999886,22.0,9.0,3.0,4.0,6.0,57.71,-1.2299999999999969,254.5,0.19483568075117372
2023-01-17,70822.0,3795.0,282.0,18.66,-1.4699999999999989,49091.0,69.32,-2.3600000000000136,19.0,9.0,1.0,3.0,6.0,58.15,0.4399999999999977,276.0,0.08447937131630648
2023-02-03,70900.0,4252.0,457.0,16.67,-1.9899999999999984,50298.0,70.94,1.6200000000000045,23.0,9.0,6.0,1.0,7.0,58.12,-0.030000000000001137,260.5,-0.05615942028985507
2023-02-10,70943.0,4631.0,379.0,15.32,-1.3500000000000014,51052.0,71.96,1.019999999999996,24.0,10.0,6.0,3.0,5.0,55.28,-2.8399999999999963,286.0,0.09788867562380038
2023-02-17,70981.0,4725.0,94.0,15.02,-0.3000000000000007,50328.0,70.9,-1.059999999999988,24.0,14.0,3.0,1.0,6.0,56.75,1.4699999999999989,301.0,0.05244755244755245
2023-02-24,71033.0,3900.0,-825.0,18.21,3.1900000000000013,51592.0,72.63,1.7299999999999898,24.0,11.0,3.0,1.0,9.0,61.07,4.32,339.0,0.12624584717607973
2023-03-03,71081.0,5912.0,2012.0,12.02,-6.190000000000001,48446.0,68.16,-4.469999999999999,21.0,9.0,5.0,2.0,5.0,54.62,-6.450000000000003,338.0,-0.0029498525073746312
2023-03-10,71159.0,6389.0,477.0,11.14,-0.879999999999999,46823.0,65.8,-2.3599999999999994,16.0,5.0,2.0,3.0,6.0,56.59,1.970000000000006,321.5,-0.04881656804733728
2023-03-17,71299.0,6891.0,502.0,10.35,-0.7900000000000009,47861.0,67.13,1.3299999999999983,18.0,5.0,6.0,1.0,6.0,56.49,-0.10000000000000142,306.5,-0.04665629860031104
2023-03-24,71326.0,7092.0,201.0,10.06,-0.28999999999999915,48050.0,67.37,0.2400000000000091,18.0,5.0,4.0,2.0,7.0,57.55,1.0599999999999952,307.0,0.0016313213703099511
2023-03-31,71333.0,7178.0,86.0,9.94,-0.120000000000001,49694.0,69.66,2.289999999999992,19.0,3.0,7.0,1.0,8.0,59.64,2.0900000000000034,348.0,0.13355048859934854
2023-04-07,71333.0,6360.0,-818.0,11.22,1.2800000000000011,50606.0,70.94,1.2800000000000011,21.0,7.0,2.0,3.0,9.0,60.61,0.9699999999999989,400.0,0.14942528735632185
2023-04-14,71333.0,6076.0,-284.0,11.74,0.5199999999999996,51120.0,71.66,0.7199999999999989,21.0,5.0,4.0,4.0,8.0,59.61,-1.0,471.0,0.1775
2023-04-21,71113.0,5821.0,-255.0,12.22,0.4800000000000004,51006.0,71.73,0.07000000000000739,22.0,7.0,3.0,5.0,7.0,58.09,-1.519999999999996,435.0,-0.07643312101910828
2023-04-28,71113.0,6128.0,307.0,11.6,-0.620000000000001,51141.0,71.92,0.18999999999999773,22.0,8.0,2.0,4.0,8.0,59.56,1.4699999999999989,470.5,0.08160919540229886
2023-05-05,71113.0,6128.0,0.0,11.6,0.0,50481.0,70.99,-0.9300000000000068,22.0,9.0,1.0,4.0,8.0,58.81,-0.75,548.0,0.1647183846971307
2023-05-12,71113.0,7162.0,1034.0,9.93,-1.67,49364.0,69.42,-1.5699999999999932,21.0,9.0,1.0,3.0,8.0,58.55,-0.2600000000000051,546.0,-0.0036496350364963502
2023-05-19,71113.0,7056.0,-106.0,10.08,0.15000000000000036,49101.0,69.05,-0.37000000000000455,20.0,6.0,4.0,1.0,9.0,59.97,1.4200000000000017,578.0,0.05860805860805861
2023-05-26,71113.0,7888.0,832.0,9.02,-1.0600000000000005,46289.0,65.09,-3.9599999999999937,17.0,6.0,2.0,2.0,7.0,56.66,-3.3100000000000023,556.0,-0.03806228373702422
2023-06-02,71134.0,8309.0,421.0,8.56,-0.4599999999999991,46010.0,64.68,-0.4099999999999966,18.0,7.0,3.0,3.0,5.0,53.23,-3.4299999999999997,506.0,-0.08992805755395683
2023-06-09,71174.0,9476.0,1167.0,7.51,-1.0500000000000007,44782.0,62.92,-1.7600000000000051,17.0,8.0,2.0,3.0,4.0,51.63,-1.5999999999999943,514.0,0.015810276679841896
2023-06-16,71180.0,8685.0,-791.0,8.2,0.6899999999999995,47306.0,66.46,3.539999999999992,20.0,8.0,2.0,5.0,5.0,53.45,1.8200000000000003,562.0,0.0933852140077821
2023-06-21,71204.0,8791.0,106.0,8.1,-0.09999999999999964,46879.0,65.84,-0.6199999999999903,18.0,6.0,3.0,4.0,5.0,53.47,0.01999999999999602,533.0,-0.051601423487544484
2023-06-30,71206.0,7555.0,-1236.0,9.43,1.33,48442.0,68.03,2.1899999999999977,20.0,7.0,3.0,4.0,6.0,55.28,1.8100000000000023,552.0,0.03564727954971857
2023-07-07,71207.0,6700.0,-855.0,10.63,1.200000000000001,50847.0,71.41,3.3799999999999955,23.0,7.0,4.0,4.0,8.0,57.67,2.3900000000000006,655.0,0.18659420289855072
2023-07-14,71207.0,6791.0,91.0,10.49,-0.14000000000000057,51680.0,72.58,1.1700000000000017,23.0,7.0,5.0,4.0,7.0,57.04,-0.6300000000000026,757.0,0.15572519083969466
2023-07-21,71207.0,6550.0,-241.0,10.87,0.379999999999999,52866.0,74.24,1.6599999999999966,23.0,6.0,5.0,2.0,10.0,62.63,5.590000000000003,841.0,0.11096433289299867
2023-07-28,71207.0,7069.0,519.0,10.07,-0.7999999999999989,53457.0,75.07,0.8299999999999983,25.0,8.0,3.0,4.0,10.0,61.57,-1.0600000000000023,950.0,0.12960760998810938
2023-08-04,71207.0,7615.0,546.0,9.35,-0.7200000000000006,52584.0,73.85,-1.2199999999999989,23.0,7.0,2.0,4.0,10.0,61.82,0.25,842.0,-0.11368421052631579
2023-08-11,71207.0,8626.0,1011.0,8.25,-1.0999999999999996,50672.0,71.16,-2.6899999999999977,21.0,5.0,3.0,2.0,11.0,62.56,0.740000000000002,772.0,-0.0831353919239905
2023-08-18,71207.0,9150.0,524.0,7.78,-0.46999999999999975,50060.0,70.3,-0.8599999999999994,22.0,8.0,3.0,1.0,10.0,60.7,-1.8599999999999994,756.0,-0.02072538860103627
2023-08-25,75248.0,10222.0,1072.0,7.36,-0.41999999999999993,52685.0,70.02,-0.28000000000000114,24.0,7.0,5.0,2.0,10.0,58.51,-2.190000000000005,835.0,0.10449735449735449
2023-09-01,75262.0,9369.0,-853.0,8.03,0.669999999999999,52534.0,69.8,-0.21999999999999886,24.0,7.0,4.0,3.0,10.0,58.08,-0.4299999999999997,990.0,0.18562874251497005
