年月日,open,high,low,close,adj close,volume,MA3,MA5,MA5volume,MA20,MA10,volume_chage,adj close-MA5 distance,adj close-MA10 distance,adj close-MA20 distance,adj close-MA3 distance,MA20-MA10 distance,MA20-MA5 distance,MA10-MA5 distance,MA10-MA3 distance,MA20-MA3 distance,MA5-MA3 distance,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
2020-11-13,95.67694091796875,98.2931137084961,95.67694091796875,97.5456314086914,86.56678771972656,301414.0,86.01399993896484,86.23511810302735,419727.4,87.54522819519043,86.06928100585938,-0.2818815259618505,0.3316696166992159,0.4975067138671818,-0.97844047546387,0.5527877807617188,1.4759471893310518,1.310110092163086,-0.1658370971679659,0.055281066894536934,1.5312282562255888,0.22111816406250284,51077.0,2893.0,0.0,17.66,0.0,35180.0,68.88,0.0,5.0,0.0,0.0,0.0,5.0,68.88,0.0,130.5,0.0
2020-11-16,97.5456314086914,98.2931137084961,95.30320739746094,95.30320739746094,84.57675170898438,635205.0,85.35065460205078,85.7707748413086,391847.2,87.16380386352539,86.13561553955078,0.6210527981315165,-1.1940231323242188,-1.558863830566409,-2.587052154541013,-0.7739028930664062,1.0281883239746037,1.393029022216794,0.36484069824219034,0.7849609375000028,1.8131492614746065,0.4201202392578125,51077.0,2893.0,0.0,17.66,0.0,35180.0,68.88,0.0,5.0,0.0,0.0,0.0,5.0,68.88,0.0,130.5,0.0
2020-11-17,96.42442321777344,96.42442321777344,93.06077575683594,93.43451690673828,82.91838836669922,657144.0,84.68730926513672,85.10742797851563,459550.0,86.7989631652832,85.77077560424804,0.42997279947774997,-2.189039611816412,-2.8523872375488253,-3.8805747985839787,-1.7689208984375,1.0281875610351534,1.6915351867675668,0.6633476257324133,1.0834663391113253,2.1116539001464787,0.42011871337891193,51077.0,2893.0,0.0,17.66,0.0,35180.0,68.88,0.0,5.0,0.0,0.0,0.0,5.0,68.88,0.0,130.5,0.0
2020-11-18,94.9294662475586,95.30320739746094,93.43451690673828,94.9294662475586,84.24507141113281,346499.0,83.9134038289388,84.64308471679688,482025.6,86.5336238861084,85.50543594360352,-0.2811605856618403,-0.39801330566406534,-1.2603645324707031,-2.288552474975589,0.33166758219401515,1.0281879425048857,1.8905391693115234,0.8623512268066378,1.5920321146647183,2.620220057169604,0.7296808878580805,51077.0,2893.0,0.0,17.66,0.0,35180.0,68.88,0.0,5.0,0.0,0.0,0.0,5.0,68.88,0.0,130.5,0.0
2020-11-19,95.30320739746094,99.41432189941406,94.18199157714844,97.91937255859375,86.89846801757812,869700.0,84.68730926513672,85.04109344482421,561992.4,86.43412208557129,85.60493927001953,0.5475298242467336,1.857374572753912,1.2935287475585966,0.46434593200683594,2.2111587524414062,0.8291828155517607,1.393028640747076,0.5638458251953153,0.9176300048828097,1.7468128204345703,0.3537841796874943,51077.0,2893.0,0.0,17.66,0.0,35180.0,68.88,0.0,5.0,0.0,0.0,0.0,5.0,68.88,0.0,130.5,0.0
2020-11-20,98.2931137084961,98.2931137084961,95.30320739746094,95.67694091796875,84.9084243774414,500350.0,85.35065460205078,84.70942077636718,601779.6,86.08586502075195,85.47226943969727,-0.16854941576617083,0.19900360107422443,-0.5638450622558651,-1.1774406433105469,-0.442230224609375,0.6135955810546818,1.3764442443847713,0.7628486633300895,0.12161483764649006,0.7352104187011719,-0.6412338256835994,51077.0,3058.0,165.0,16.7,-0.9600000000000009,35180.0,68.88,0.0,5.0,0.0,0.0,0.0,5.0,68.88,0.0,128.0,-0.019157088122605363
2020-11-23,96.79815673828125,97.1718978881836,94.9294662475586,95.67694091796875,84.9084243774414,224756.0,85.57177225748698,84.7757553100586,519689.8,85.78735885620117,85.2732650756836,-0.567518931485667,0.13266906738280682,-0.36484069824219034,-0.8789344787597599,-0.6633478800455777,0.5140937805175696,1.0116035461425668,0.49750976562499716,-0.2985071818033873,0.2155865987141823,-0.7960169474283845,51077.0,3058.0,165.0,16.7,-0.9600000000000009,35180.0,68.88,0.0,5.0,0.0,0.0,0.0,5.0,68.88,0.0,128.0,-0.019157088122605363
2020-11-24,95.67694091796875,95.67694091796875,93.43451690673828,93.43451690673828,82.91838836669922,449512.0,84.24507904052734,84.7757553100586,478163.4,85.4391025543213,84.94159164428712,-0.059919684358945124,-1.8573669433593807,-2.0232032775878963,-2.520714187622076,-1.326690673828125,0.4975109100341797,0.6633472442626953,0.16583633422851562,0.6965126037597713,1.194023513793951,0.5306762695312557,51077.0,3058.0,165.0,16.7,-0.9600000000000009,35180.0,68.88,0.0,5.0,0.0,0.0,0.0,5.0,68.88,0.0,128.0,-0.019157088122605363
2020-11-25,94.55573272705078,94.55573272705078,93.06077575683594,93.43451690673828,82.91838836669922,303688.0,83.58173370361328,84.51041870117187,469601.2,85.20693130493164,84.57675170898438,-0.353306592913306,-1.5920303344726534,-1.6583633422851562,-2.2885429382324247,-0.6633453369140625,0.6301795959472685,0.6965126037597713,0.06633300781250284,0.9950180053710938,1.6251976013183622,0.9286849975585909,51077.0,3058.0,165.0,16.7,-0.9600000000000009,35180.0,68.88,0.0,5.0,0.0,0.0,0.0,5.0,68.88,0.0,128.0,-0.019157088122605363
2020-11-26,94.18199157714844,94.18199157714844,93.06077575683594,93.43451690673828,82.91838836669922,315929.0,82.91838836669922,83.71440277099609,358847.0,85.0742618560791,84.37774810791015,-0.11959971798565963,-0.7960144042968693,-1.4593597412109318,-2.1558734893798857,0.0,0.6965137481689538,1.3598590850830163,0.6633453369140625,1.4593597412109318,2.1558734893798857,0.7960144042968693,51077.0,3058.0,165.0,16.7,-0.9600000000000009,35180.0,68.88,0.0,5.0,0.0,0.0,0.0,5.0,68.88,0.0,128.0,-0.019157088122605363
