Date,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
2021-08-20,2670362.0,210519.0,89.0,12.68,-0.009999999999999787,1834136.0,68.68,-0.3999999999999915,341.0,87.0,42.0,35.0,177.0,64.79,-0.37999999999999545,64.2,-0.0228310502283105
2021-08-27,2670362.0,211152.0,633.0,12.65,-0.02999999999999936,1829608.0,68.52,-0.1600000000000108,341.0,84.0,45.0,33.0,179.0,64.67,-0.12000000000000455,64.7,0.00778816199376947
2021-09-03,2670362.0,211676.0,524.0,12.62,-0.030000000000001137,1826089.0,68.38,-0.14000000000000057,335.0,84.0,41.0,33.0,177.0,64.63,-0.04000000000000625,65.3,0.009273570324574872
2021-09-10,2670362.0,211554.0,-122.0,12.62,0.0,1824526.0,68.33,-0.04999999999999716,334.0,85.0,40.0,34.0,175.0,64.56,-0.06999999999999318,65.0,-0.004594180704440998
2021-09-17,2670362.0,211688.0,134.0,12.61,-0.009999999999999787,1824766.0,68.33,0.0,335.0,85.0,41.0,36.0,173.0,64.47,-0.09000000000000341,64.7,-0.004615384615384572
2021-09-24,2670362.0,211526.0,-162.0,12.62,0.009999999999999787,1821685.0,68.22,-0.10999999999999943,339.0,87.0,42.0,34.0,176.0,64.36,-0.10999999999999943,67.1,0.03709428129829971
2021-10-01,2669531.0,211333.0,-193.0,12.63,0.010000000000001563,1825500.0,68.38,0.1599999999999966,343.0,89.0,46.0,32.0,176.0,64.44,0.0799999999999983,66.0,-0.016393442622950737
2021-10-08,2669531.0,210345.0,-988.0,12.69,0.05999999999999872,1831673.0,68.61,0.23000000000000398,343.0,87.0,49.0,32.0,175.0,64.63,0.18999999999999773,66.8,0.012121212121212078
2021-10-15,2669531.0,209247.0,-1098.0,12.76,0.07000000000000028,1837708.0,68.84,0.23000000000000398,341.0,90.0,45.0,32.0,174.0,64.9,0.27000000000001023,67.7,0.013473053892215654
2021-10-22,2669531.0,208320.0,-927.0,12.81,0.05000000000000071,1841433.0,68.98,0.14000000000000057,342.0,92.0,42.0,35.0,173.0,65.01,0.10999999999999943,67.4,-0.004431314623338215
2021-10-29,2669531.0,207676.0,-644.0,12.85,0.03999999999999915,1844511.0,69.09,0.10999999999999943,346.0,92.0,43.0,33.0,178.0,65.17,0.1599999999999966,68.0,0.008902077151335227
2021-11-05,2669531.0,206655.0,-1021.0,12.92,0.07000000000000028,1849853.0,69.3,0.20999999999999375,347.0,91.0,41.0,37.0,178.0,65.28,0.10999999999999943,69.0,0.014705882352941176
2021-11-12,2669531.0,206380.0,-275.0,12.94,0.019999999999999574,1845609.0,69.14,-0.1599999999999966,348.0,93.0,42.0,34.0,179.0,65.16,-0.12000000000000455,67.7,-0.018840579710144887
2021-11-19,2669531.0,207042.0,662.0,12.89,-0.049999999999998934,1843320.0,69.05,-0.09000000000000341,348.0,95.0,40.0,33.0,180.0,65.12,-0.03999999999999204,68.1,0.0059084194977842164
2021-11-26,2669531.0,206821.0,-221.0,12.91,0.019999999999999574,1842878.0,69.03,-0.01999999999999602,347.0,92.0,42.0,31.0,182.0,65.17,0.04999999999999716,67.3,-0.011747430249632852
2021-12-03,2669531.0,207272.0,451.0,12.88,-0.02999999999999936,1839489.0,68.91,-0.12000000000000455,347.0,88.0,48.0,33.0,178.0,64.9,-0.269999999999996,66.4,-0.013372956909360944
2021-12-10,2669531.0,207099.0,-173.0,12.89,0.009999999999999787,1840879.0,68.96,0.04999999999999716,352.0,91.0,46.0,35.0,180.0,64.89,-0.010000000000005116,67.9,0.02259036144578313
2021-12-17,2669531.0,206794.0,-305.0,12.91,0.019999999999999574,1840503.0,68.94,-0.01999999999999602,357.0,96.0,46.0,33.0,182.0,64.84,-0.04999999999999716,68.2,0.0044182621502208705
2021-12-24,2669132.0,204468.0,-2326.0,13.05,0.14000000000000057,1851437.0,69.36,0.4200000000000017,356.0,95.0,45.0,33.0,183.0,65.33,0.4899999999999949,68.7,0.007331378299120234
2021-12-30,2669132.0,201940.0,-2528.0,13.22,0.16999999999999993,1863143.0,69.8,0.4399999999999977,360.0,97.0,46.0,34.0,183.0,65.67,0.3400000000000034,69.1,0.005822416302765523
2022-01-07,2669132.0,200428.0,-1512.0,13.32,0.09999999999999964,1867563.0,69.97,0.1700000000000017,362.0,96.0,47.0,36.0,183.0,65.76,0.09000000000000341,69.1,0.0
2022-01-14,2669132.0,199298.0,-1130.0,13.39,0.07000000000000028,1869791.0,70.05,0.0799999999999983,361.0,93.0,47.0,37.0,184.0,65.87,0.10999999999999943,69.0,-0.001447178002894274
2022-01-21,2669132.0,196160.0,-3138.0,13.61,0.21999999999999886,1888629.0,70.76,0.710000000000008,364.0,97.0,48.0,35.0,184.0,66.54,0.6700000000000017,70.4,0.02028985507246385
2022-01-26,2669132.0,195060.0,-1100.0,13.68,0.07000000000000028,1894564.0,70.98,0.21999999999999886,364.0,94.0,53.0,32.0,185.0,66.8,0.2599999999999909,69.3,-0.01562500000000012
2022-02-11,2669132.0,194238.0,-822.0,13.74,0.0600000000000005,1896480.0,71.05,0.06999999999999318,364.0,90.0,53.0,36.0,185.0,66.81,0.010000000000005116,70.6,0.018759018759018718
2022-02-18,2669132.0,193673.0,-565.0,13.78,0.03999999999999915,1899619.0,71.17,0.12000000000000455,368.0,95.0,53.0,35.0,185.0,66.86,0.04999999999999716,70.1,-0.00708215297450425
2022-02-25,2669132.0,193627.0,-46.0,13.78,0.0,1900178.0,71.19,0.01999999999999602,366.0,93.0,52.0,34.0,187.0,66.96,0.09999999999999432,69.1,-0.014265335235378032
2022-03-04,2669132.0,192462.0,-1165.0,13.87,0.08999999999999986,1907591.0,71.47,0.28000000000000114,368.0,96.0,51.0,36.0,185.0,67.14,0.18000000000000682,69.7,0.00868306801736626
2022-03-11,2668876.0,191668.0,-794.0,13.92,0.05000000000000071,1908659.0,71.52,0.04999999999999716,364.0,95.0,46.0,38.0,185.0,67.25,0.10999999999999943,70.4,0.010043041606886698
2022-03-18,2668876.0,187145.0,-4523.0,14.26,0.33999999999999986,1932250.0,72.4,0.8800000000000097,365.0,92.0,50.0,37.0,186.0,68.12,0.8700000000000045,72.8,0.03409090909090897
2022-03-25,2668876.0,183970.0,-3175.0,14.51,0.25,1945633.0,72.9,0.5,363.0,88.0,51.0,39.0,185.0,68.59,0.46999999999999886,73.6,0.01098901098901095
2022-04-01,2668876.0,182990.0,-980.0,14.58,0.07000000000000028,1948789.0,73.02,0.11999999999999034,364.0,86.0,56.0,37.0,185.0,68.71,0.11999999999999034,72.5,-0.014945652173912968
2022-04-08,2668876.0,182825.0,-165.0,14.6,0.019999999999999574,1949924.0,73.06,0.04000000000000625,364.0,85.0,52.0,39.0,188.0,68.8,0.09000000000000341,71.6,-0.012413793103448353
2022-04-15,2668876.0,182313.0,-512.0,14.64,0.040000000000000924,1953782.0,73.21,0.14999999999999147,369.0,91.0,53.0,40.0,185.0,68.77,-0.030000000000001137,70.3,-0.018156424581005547
2022-04-22,2668876.0,182122.0,-191.0,14.65,0.009999999999999787,1953948.0,73.21,0.0,368.0,96.0,52.0,34.0,186.0,68.9,0.13000000000000966,72.0,0.024182076813655803
2022-04-29,2668876.0,182087.0,-35.0,14.66,0.009999999999999787,1954738.0,73.24,0.030000000000001137,368.0,98.0,52.0,30.0,188.0,69.03,0.12999999999999545,70.3,-0.023611111111111152
2022-05-06,2668876.0,181835.0,-252.0,14.68,0.019999999999999574,1956882.0,73.32,0.0799999999999983,369.0,96.0,57.0,31.0,185.0,68.99,-0.04000000000000625,70.6,0.004267425320056859
2022-05-13,2668876.0,181918.0,83.0,14.67,-0.009999999999999787,1957499.0,73.35,0.030000000000001137,366.0,92.0,53.0,36.0,185.0,69.04,0.05000000000001137,64.6,-0.08498583569405099
2022-05-20,2668876.0,183626.0,1708.0,14.53,-0.14000000000000057,1946119.0,72.92,-0.4299999999999926,365.0,93.0,49.0,36.0,187.0,68.72,-0.3200000000000074,65.3,0.010835913312693544
2022-05-27,2668876.0,183812.0,186.0,14.52,-0.009999999999999787,1945180.0,72.88,-0.04000000000000625,361.0,90.0,49.0,35.0,187.0,68.78,0.060000000000002274,67.0,0.026033690658499278
2022-06-02,2668453.0,183133.0,-679.0,14.57,0.05000000000000071,1948361.0,73.01,0.13000000000000966,365.0,95.0,47.0,33.0,190.0,68.91,0.12999999999999545,68.9,0.028358208955223965
2022-06-10,2668453.0,182696.0,-437.0,14.61,0.03999999999999915,1953231.0,73.2,0.18999999999999773,367.0,96.0,44.0,33.0,194.0,69.15,0.2400000000000091,68.7,-0.002902757619738793
2022-06-17,2668453.0,182521.0,-175.0,14.62,0.009999999999999787,1955412.0,73.28,0.0799999999999983,364.0,91.0,46.0,35.0,192.0,69.21,0.05999999999998806,69.9,0.017467248908296984
2022-06-24,2668453.0,181924.0,-597.0,14.67,0.05000000000000071,1957390.0,73.35,0.06999999999999318,360.0,89.0,48.0,29.0,194.0,69.48,0.27000000000001023,68.5,-0.020028612303290495
2022-07-01,2668453.0,184571.0,2647.0,14.46,-0.20999999999999908,1941262.0,72.75,-0.5999999999999943,355.0,90.0,47.0,31.0,187.0,68.83,-0.6500000000000057,57.1,-0.16642335766423355
2022-07-08,2668453.0,185082.0,511.0,14.42,-0.040000000000000924,1937680.0,72.61,-0.14000000000000057,360.0,90.0,48.0,37.0,185.0,68.47,-0.35999999999999943,57.4,0.005253940455341456
2022-07-15,2668453.0,184856.0,-226.0,14.44,0.019999999999999574,1939563.0,72.68,0.07000000000000739,360.0,92.0,48.0,34.0,186.0,68.6,0.12999999999999545,58.7,0.022648083623693454
2022-07-22,2668453.0,184738.0,-118.0,14.44,0.0,1939749.0,72.69,0.009999999999990905,362.0,88.0,48.0,38.0,188.0,68.58,-0.01999999999999602,60.9,0.037478705281090215
2022-07-29,2668453.0,184287.0,-451.0,14.48,0.040000000000000924,1940769.0,72.73,0.04000000000000625,359.0,87.0,50.0,35.0,187.0,68.67,0.09000000000000341,62.2,0.021346469622331762
2022-08-05,2668453.0,183748.0,-539.0,14.52,0.03999999999999915,1943314.0,72.83,0.09999999999999432,356.0,86.0,50.0,32.0,188.0,68.9,0.23000000000000398,62.0,-0.0032154340836013317
2022-08-12,2668453.0,183524.0,-224.0,14.54,0.019999999999999574,1943368.0,72.83,0.0,355.0,86.0,49.0,34.0,186.0,68.86,-0.04000000000000625,64.5,0.04032258064516129
2022-08-19,2668453.0,183549.0,25.0,14.54,0.0,1943332.0,72.83,0.0,354.0,85.0,47.0,37.0,185.0,68.81,-0.04999999999999716,63.0,-0.023255813953488372
2022-08-26,2668453.0,183306.0,-243.0,14.56,0.02000000000000135,1946451.0,72.94,0.10999999999999943,352.0,84.0,46.0,35.0,187.0,69.04,0.23000000000000398,64.2,0.019047619047619094
2022-09-02,2668453.0,183309.0,3.0,14.56,0.0,1945855.0,72.92,-0.01999999999999602,353.0,84.0,47.0,36.0,186.0,68.94,-0.10000000000000853,62.1,-0.03271028037383179
2022-09-08,2667926.0,182609.0,-700.0,14.61,0.049999999999998934,1950365.0,73.1,0.1799999999999926,351.0,82.0,47.0,36.0,186.0,69.17,0.23000000000000398,63.7,0.025764895330112742
2022-09-16,2667926.0,182729.0,120.0,14.6,-0.009999999999999787,1950700.0,73.12,0.020000000000010232,351.0,88.0,47.0,31.0,185.0,69.24,0.06999999999999318,63.5,-0.0031397174254317556
2022-09-23,2667926.0,183386.0,657.0,14.55,-0.049999999999998934,1938149.0,72.65,-0.46999999999999886,349.0,83.0,51.0,32.0,183.0,68.69,-0.5499999999999972,60.4,-0.048818897637795296
2022-09-30,2667926.0,183561.0,175.0,14.53,-0.02000000000000135,1938704.0,72.67,0.01999999999999602,352.0,87.0,50.0,34.0,181.0,68.58,-0.10999999999999943,58.5,-0.031456953642384086
2022-10-07,2667926.0,183591.0,30.0,14.53,0.0,1937960.0,72.64,-0.030000000000001137,347.0,82.0,50.0,36.0,179.0,68.58,0.0,58.2,-0.00512820512820508
2022-10-14,2667926.0,183764.0,173.0,14.52,-0.009999999999999787,1936310.0,72.58,-0.060000000000002274,343.0,81.0,48.0,35.0,179.0,68.63,0.04999999999999716,57.3,-0.015463917525773294
2022-10-21,2667926.0,183955.0,191.0,14.5,-0.019999999999999574,1937446.0,72.62,0.04000000000000625,344.0,82.0,50.0,40.0,172.0,68.43,-0.19999999999998863,56.0,-0.02268760907504358
2022-10-28,2667926.0,183799.0,-156.0,14.52,0.019999999999999574,1937209.0,72.61,-0.010000000000005116,339.0,84.0,46.0,37.0,172.0,68.56,0.12999999999999545,56.7,0.012500000000000051
2022-11-04,2667926.0,183966.0,167.0,14.5,-0.019999999999999574,1937414.0,72.62,0.010000000000005116,340.0,89.0,43.0,35.0,173.0,68.62,0.060000000000002274,56.9,0.0035273368606701188
2022-11-11,2667926.0,183965.0,-1.0,14.5,0.0,1936726.0,72.59,-0.030000000000001137,341.0,86.0,46.0,34.0,175.0,68.61,-0.010000000000005116,60.0,0.054481546572935
2022-11-18,2667926.0,183438.0,-527.0,14.54,0.03999999999999915,1938744.0,72.67,0.0799999999999983,338.0,82.0,45.0,32.0,179.0,68.88,0.269999999999996,60.3,0.004999999999999952
2022-11-25,2667926.0,183354.0,-84.0,14.55,0.010000000000001563,1937987.0,72.64,-0.030000000000001137,337.0,83.0,44.0,32.0,178.0,68.85,-0.030000000000001137,60.2,-0.0016583747927030566
2022-12-02,2667926.0,183117.0,-237.0,14.57,0.019999999999999574,1939867.0,72.71,0.06999999999999318,335.0,81.0,46.0,32.0,176.0,68.91,0.060000000000002274,61.9,0.028239202657807237
2022-12-09,2667634.0,182220.0,-897.0,14.64,0.07000000000000028,1943816.0,72.87,0.1600000000000108,338.0,84.0,45.0,32.0,177.0,69.04,0.13000000000000966,63.1,0.019386106623586478
2022-12-16,2667634.0,181780.0,-440.0,14.68,0.03999999999999915,1944780.0,72.9,0.030000000000001137,336.0,85.0,48.0,30.0,173.0,69.04,0.0,64.0,0.01426307448494451
2022-12-23,2667634.0,181072.0,-708.0,14.73,0.05000000000000071,1945667.0,72.94,0.03999999999999204,338.0,81.0,46.0,28.0,183.0,69.27,0.22999999999998977,64.2,0.0031250000000000444
2022-12-30,2667634.0,180796.0,-276.0,14.75,0.019999999999999574,1948056.0,73.03,0.09000000000000341,338.0,81.0,47.0,27.0,183.0,69.36,0.09000000000000341,63.5,-0.010903426791277303
2023-01-06,2667634.0,180506.0,-290.0,14.78,0.02999999999999936,1950791.0,73.13,0.09999999999999432,341.0,85.0,46.0,27.0,183.0,69.43,0.07000000000000739,64.0,0.007874015748031496
2023-01-13,2667634.0,179649.0,-857.0,14.85,0.07000000000000028,1955257.0,73.3,0.1700000000000017,340.0,85.0,45.0,28.0,182.0,69.58,0.14999999999999147,64.3,0.004687499999999956
2023-01-17,2667634.0,179492.0,-157.0,14.86,0.009999999999999787,1956682.0,73.35,0.04999999999999716,340.0,85.0,46.0,27.0,182.0,69.64,0.060000000000002274,64.7,0.006220839813374894
2023-02-03,2667634.0,179093.0,-399.0,14.9,0.040000000000000924,1959833.0,73.47,0.12000000000000455,340.0,84.0,46.0,28.0,182.0,69.74,0.09999999999999432,65.4,0.010819165378670831
2023-02-10,2667634.0,178594.0,-499.0,14.94,0.03999999999999915,1962354.0,73.56,0.09000000000000341,337.0,82.0,44.0,27.0,184.0,69.97,0.23000000000000398,66.6,0.018348623853210833
2023-02-17,2667634.0,178460.0,-134.0,14.95,0.009999999999999787,1965007.0,73.66,0.09999999999999432,340.0,85.0,43.0,28.0,184.0,70.01,0.04000000000000625,67.5,0.0135135135135136
2023-02-24,2666923.0,177516.0,-944.0,15.02,0.07000000000000028,1969561.0,73.85,0.18999999999999773,340.0,85.0,43.0,27.0,185.0,70.22,0.20999999999999375,68.0,0.007407407407407408
2023-03-03,2666923.0,177149.0,-367.0,15.05,0.030000000000001137,1973007.0,73.98,0.13000000000000966,343.0,86.0,43.0,30.0,184.0,70.25,0.030000000000001137,68.3,0.004411764705882311
2023-03-10,2666923.0,176367.0,-782.0,15.12,0.06999999999999851,1977302.0,74.14,0.1599999999999966,344.0,84.0,46.0,31.0,183.0,70.34,0.09000000000000341,69.0,0.010248901903367538
2023-03-17,2666923.0,176207.0,-160.0,15.14,0.02000000000000135,1978493.0,74.19,0.04999999999999716,348.0,84.0,52.0,31.0,181.0,70.24,-0.10000000000000853,67.9,-0.015942028985507162
2023-03-24,2666923.0,175001.0,-1206.0,15.24,0.09999999999999964,1985970.0,74.47,0.28000000000000114,352.0,89.0,49.0,31.0,183.0,70.5,0.2600000000000051,69.9,0.02945508100147275
2023-03-31,2666923.0,174262.0,-739.0,15.3,0.0600000000000005,1990038.0,74.62,0.15000000000000568,350.0,86.0,46.0,35.0,183.0,70.64,0.14000000000000057,69.7,-0.002861230329041528
2023-04-07,2666923.0,173536.0,-726.0,15.37,0.06999999999999851,1993243.0,74.74,0.11999999999999034,351.0,88.0,45.0,32.0,186.0,70.85,0.20999999999999375,70.4,0.010043041606886698
2023-04-14,2666923.0,172979.0,-557.0,15.42,0.05000000000000071,1995973.0,74.84,0.10000000000000853,351.0,88.0,46.0,31.0,186.0,70.96,0.10999999999999943,70.2,-0.002840909090909131
2023-04-21,2666923.0,172441.0,-538.0,15.47,0.05000000000000071,2000184.0,75.0,0.1599999999999966,357.0,93.0,47.0,34.0,183.0,70.89,-0.06999999999999318,70.1,-0.001424501424501546
2023-04-28,2666923.0,171777.0,-664.0,15.53,0.05999999999999872,2003163.0,75.11,0.10999999999999943,354.0,86.0,48.0,34.0,186.0,71.1,0.20999999999999375,70.0,-0.001426533523537722
2023-05-05,2666923.0,171454.0,-323.0,15.55,0.02000000000000135,2004721.0,75.17,0.060000000000002274,355.0,87.0,50.0,32.0,186.0,71.17,0.07000000000000739,70.1,0.0014285714285713475
2023-05-12,2666923.0,170993.0,-461.0,15.6,0.049999999999998934,2006937.0,75.25,0.0799999999999983,356.0,86.0,51.0,33.0,186.0,71.22,0.04999999999999716,69.7,-0.005706134094151091
2023-05-19,2666923.0,169243.0,-1750.0,15.76,0.16000000000000014,2018052.0,75.67,0.4200000000000017,357.0,86.0,46.0,34.0,191.0,71.74,0.519999999999996,73.2,0.05021520803443329
2023-05-26,2666923.0,167674.0,-1569.0,15.91,0.15000000000000036,2027677.0,76.03,0.35999999999999943,361.0,87.0,47.0,35.0,192.0,72.05,0.3100000000000023,74.5,0.017759562841530015
2023-06-02,2666923.0,166469.0,-1205.0,16.02,0.10999999999999943,2036601.0,76.37,0.3400000000000034,363.0,88.0,49.0,34.0,192.0,72.32,0.269999999999996,77.1,0.03489932885906032
2023-06-09,2666648.0,163987.0,-2482.0,16.26,0.240000000000002,2053834.0,77.02,0.6499999999999915,367.0,86.0,48.0,33.0,200.0,73.08,0.7600000000000051,78.1,0.01297016861219196
2023-06-16,2666648.0,161882.0,-2105.0,16.47,0.2099999999999973,2065898.0,77.47,0.45000000000000284,365.0,85.0,45.0,33.0,202.0,73.63,0.5499999999999972,79.3,0.015364916773367515
2023-06-21,2666648.0,161964.0,82.0,16.46,-0.00999999999999801,2070625.0,77.65,0.18000000000000682,371.0,90.0,44.0,34.0,203.0,73.7,0.07000000000000739,77.0,-0.029003783102143722
