Training RMSE  open_y,0.27145407496749036
Training R-squared open_y,0.9016715421952947
Training RMSE  high_y,0.3289076908416741
Training R-squared high_y,0.9197021988687348
Training RMSE  low_y,0.3247809618826894
Training R-squared low_y,0.8997095172586177
Training RMSE  close_y,0.47855561981544725
Training R-squared close_y,0.864747190229738
Training RMSE  open_y_2day,0.4690398488373929
Training R-squared open_y_2day,0.923870407707748
Training RMSE  high_y_2day,0.4597667206431517
Training R-squared high_y_2day,0.9366707764287183
Training RMSE  low_y_2day,0.5081580625782323
Training R-squared low_y_2day,0.9062369261747445
Training RMSE  close_y_2day,0.5133485949859368
Training R-squared close_y_2day,0.9213342112604097
Training RMSE  open_y_5day,0.5018837649148756
Training R-squared open_y_5day,0.9667735024149795
Training RMSE  high_y_5day,0.442269890743038
Training R-squared high_y_5day,0.9760061648494256
Training RMSE  low_y_5day,0.46322371203742196
Training R-squared low_y_5day,0.9658881973839597
Training RMSE  close_y_5day,0.4825559022483826
Training R-squared close_y_5day,0.9693399714195999
Testing RMSE open_y,0.7274937265620226
Testing R-squared open_y,-0.11508147180055373
Testing RMSE high_y,1.0256045836302572
Testing R-squared high_y,-0.05199521923695616
Testing RMSE low_y,0.982425860289457
Testing R-squared low_y,-0.030817502991118628
Testing RMSE close_y,1.2976055806072166
Testing R-squared close_y,-0.158912143580217
Testing RMSE open_y_2day,1.5206087756996642
Testing R-squared open_y_2day,0.011798749234192218
Testing RMSE high_y_2day,1.8548763295531796
Testing R-squared high_y_2day,0.12707392747558954
Testing RMSE low_y_2day,1.412477452991464
Testing R-squared low_y_2day,0.1295675765310761
Testing RMSE close_y_2day,1.80020741220733
Testing R-squared close_y_2day,0.20100872530780534
Testing RMSE open_y_5day,1.6847599889155442
Testing R-squared open_y_5day,0.7065780125852559
Testing RMSE high_y_5day,1.73056483861362
Testing R-squared high_y_5day,0.7351765784912798
Testing RMSE low_y_5day,1.783749474210034
Testing R-squared low_y_5day,0.6626562310459578
Testing RMSE close_y_5day,1.6635436789916411
Testing R-squared close_y_5day,0.7163143356885148
