資料日期,集保總張數,總股東人數,平均張數/人,>400張大股東持有張數,>400張大股東持有百分比,>400張大股東人數,400~600張人數,600~800張人數,800~1000張人數,>1000張人數,>1000張大股東持有百分比,收盤價
20210507,"1,140,468","57,348",19.89,"884,123",77.52,221,56,32,20,113,71.61,61.40
20210429,"1,140,468","57,012",20.00,"888,828",77.94,220,54,30,20,116,72.18,66.40
20210423,"1,140,468","58,441",19.51,"880,435",77.20,217,53,27,21,116,71.62,61.40
20210416,"1,140,468","58,363",19.54,"877,338",76.93,216,55,25,22,114,71.23,55.20
20210409,"1,140,468","58,463",19.51,"876,222",76.83,222,54,35,20,113,70.75,55.30
20210401,"1,140,468","59,104",19.30,"874,496",76.68,223,58,33,18,114,70.67,55.00
20210326,"1,140,468","58,881",19.37,"873,402",76.58,222,56,36,16,114,70.64,54.50
20210319,"1,140,468","58,753",19.41,"869,317",76.22,227,59,32,20,116,70.11,54.80
20210312,"1,140,468","56,209",20.29,"870,424",76.32,227,58,33,24,112,69.95,50.40
20210305,"1,140,468","55,540",20.53,"876,314",76.84,230,60,35,21,114,70.45,49.00
20210226,"1,140,468","55,278",20.63,"876,430",76.85,229,63,32,18,116,70.78,50.50
20210219,"1,140,468","54,071",21.09,"878,386",77.02,229,63,34,16,116,70.98,52.60
20210209,"1,140,468","54,565",20.90,"874,266",76.66,222,59,33,15,115,70.92,48.05
20210205,"1,140,468","54,535",20.91,"875,311",76.75,224,61,32,16,115,70.94,48.05
20210129,"1,140,468","54,864",20.79,"871,526",76.42,225,60,36,15,114,70.48,49.10
20210122,"1,140,468","57,602",19.80,"851,098",74.63,222,61,34,16,111,68.67,48.10
20210115,"1,140,468","58,148",19.61,"848,242",74.38,219,61,26,20,112,68.65,44.30
20210108,"1,140,468","57,106",19.97,"854,011",74.88,220,61,30,20,109,68.80,47.45
20201231,"1,140,468","57,108",19.97,"849,663",74.50,206,53,26,17,110,69.37,45.80
20201225,"1,140,468","57,388",19.87,"849,633",74.50,207,53,30,14,110,69.36,45.30
20201218,"1,140,468","57,672",19.78,"849,585",74.49,209,54,29,17,109,69.11,46.10
20201211,"1,140,468","59,042",19.32,"839,161",73.58,204,57,29,15,103,68.24,45.40
20201204,"1,140,468","60,529",18.84,"831,020",72.87,203,61,25,17,100,67.42,43.05
20201127,"1,140,468","61,629",18.51,"826,459",72.47,205,63,26,15,101,66.96,41.75
20201120,"1,140,468","61,852",18.44,"820,388",71.93,201,59,26,17,99,66.50,41.90
20201113,"1,140,468","61,968",18.40,"821,309",72.02,199,61,22,18,98,66.66,39.35
,
