Date,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
2020-11-13,1140468.0,61968.0,0.0,18.4,0.0,821309.0,72.02,0.0,199.0,61.0,22.0,18.0,98.0,66.66,0.0,39.35,0.0
2020-11-20,1140468.0,61852.0,-116.0,18.44,0.0400000000000027,820388.0,71.93,-0.0899999999999892,201.0,59.0,26.0,17.0,99.0,66.5,-0.1599999999999966,41.9,0.06480304955527312
2020-11-27,1140468.0,61629.0,-223.0,18.51,0.07000000000000028,826459.0,72.47,0.539999999999992,205.0,63.0,26.0,15.0,101.0,66.96,0.45999999999999375,41.75,-0.003579952267303069
2020-12-04,1140468.0,60529.0,-1100.0,18.84,0.3299999999999983,831020.0,72.87,0.4000000000000057,203.0,61.0,25.0,17.0,100.0,67.42,0.46000000000000796,43.05,0.031137724550898135
2020-12-11,1140468.0,59042.0,-1487.0,19.32,0.4800000000000004,839161.0,73.58,0.7099999999999937,204.0,57.0,29.0,15.0,103.0,68.24,0.8199999999999932,45.4,0.054587688734030235
2020-12-18,1140468.0,57672.0,-1370.0,19.78,0.46000000000000085,849585.0,74.49,0.9099999999999966,209.0,54.0,29.0,17.0,109.0,69.11,0.8700000000000045,46.1,0.015418502202643234
2020-12-25,1140468.0,57388.0,-284.0,19.87,0.08999999999999986,849633.0,74.5,0.010000000000005116,207.0,53.0,30.0,14.0,110.0,69.36,0.25,45.3,-0.01735357917570508
2020-12-31,1140468.0,57108.0,-280.0,19.97,0.09999999999999787,849663.0,74.5,0.0,206.0,53.0,26.0,17.0,110.0,69.37,0.010000000000005116,45.8,0.011037527593818985
2021-01-08,1140468.0,57106.0,-2.0,19.97,0.0,854011.0,74.88,0.37999999999999545,220.0,61.0,30.0,20.0,109.0,68.8,-0.5700000000000074,47.45,0.03602620087336257
2021-01-15,1140468.0,58148.0,1042.0,19.61,-0.35999999999999943,848242.0,74.38,-0.5,219.0,61.0,26.0,20.0,112.0,68.65,-0.14999999999999147,44.3,-0.06638566912539527
2021-01-22,1140468.0,57602.0,-546.0,19.8,0.19000000000000128,851098.0,74.63,0.25,222.0,61.0,34.0,16.0,111.0,68.67,0.01999999999999602,48.1,0.08577878103837482
2021-01-29,1140468.0,54864.0,-2738.0,20.79,0.9899999999999984,871526.0,76.42,1.7900000000000063,225.0,60.0,36.0,15.0,114.0,70.48,1.8100000000000023,49.1,0.020790020790020788
2021-02-05,1140468.0,54535.0,-329.0,20.91,0.120000000000001,875311.0,76.75,0.3299999999999983,224.0,61.0,32.0,16.0,115.0,70.94,0.45999999999999375,48.05,-0.021384928716904363
2021-02-09,1140468.0,54565.0,30.0,20.9,-0.010000000000001563,874266.0,76.66,-0.09000000000000341,222.0,59.0,33.0,15.0,115.0,70.92,-0.01999999999999602,48.05,0.0
2021-02-19,1140468.0,54071.0,-494.0,21.09,0.19000000000000128,878386.0,77.02,0.35999999999999943,229.0,63.0,34.0,16.0,116.0,70.98,0.060000000000002274,52.6,0.09469302809573371
2021-02-26,1140468.0,55278.0,1207.0,20.63,-0.46000000000000085,876430.0,76.85,-0.1700000000000017,229.0,63.0,32.0,18.0,116.0,70.78,-0.20000000000000284,50.5,-0.0399239543726236
2021-03-05,1140468.0,55540.0,262.0,20.53,-0.09999999999999787,876314.0,76.84,-0.009999999999990905,230.0,60.0,35.0,21.0,114.0,70.45,-0.3299999999999983,49.0,-0.0297029702970297
2021-03-12,1140468.0,56209.0,669.0,20.29,-0.240000000000002,870424.0,76.32,-0.5200000000000102,227.0,58.0,33.0,24.0,112.0,69.95,-0.5,50.4,0.028571428571428543
2021-03-19,1140468.0,58753.0,2544.0,19.41,-0.879999999999999,869317.0,76.22,-0.09999999999999432,227.0,59.0,32.0,20.0,116.0,70.11,0.1599999999999966,54.8,0.08730158730158727
2021-03-26,1140468.0,58881.0,128.0,19.37,-0.03999999999999915,873402.0,76.58,0.35999999999999943,222.0,56.0,36.0,16.0,114.0,70.64,0.5300000000000011,54.5,-0.005474452554744474
2021-04-01,1140468.0,59104.0,223.0,19.3,-0.07000000000000028,874496.0,76.68,0.10000000000000853,223.0,58.0,33.0,18.0,114.0,70.67,0.030000000000001137,55.0,0.009174311926605505
2021-04-09,1140468.0,58463.0,-641.0,19.51,0.21000000000000085,876222.0,76.83,0.14999999999999147,222.0,54.0,35.0,20.0,113.0,70.75,0.0799999999999983,55.3,0.005454545454545403
2021-04-16,1140468.0,58363.0,-100.0,19.54,0.029999999999997584,877338.0,76.93,0.10000000000000853,216.0,55.0,25.0,22.0,114.0,71.23,0.480000000000004,55.2,-0.001808318264014364
2021-04-23,1140468.0,58441.0,78.0,19.51,-0.029999999999997584,880435.0,77.2,0.269999999999996,217.0,53.0,27.0,21.0,116.0,71.62,0.39000000000000057,61.4,0.11231884057971006
2021-04-29,1140468.0,57012.0,-1429.0,20.0,0.48999999999999844,888828.0,77.94,0.7399999999999949,220.0,54.0,30.0,20.0,116.0,72.18,0.5600000000000023,66.4,0.08143322475570045
2021-05-07,1140468.0,57348.0,336.0,19.89,-0.10999999999999943,884123.0,77.52,-0.4200000000000017,221.0,56.0,32.0,20.0,113.0,71.61,-0.5700000000000074,61.4,-0.07530120481927721
2021-05-14,1140468.0,57376.0,28.0,19.88,-0.010000000000001563,886108.0,77.7,0.18000000000000682,219.0,54.0,33.0,21.0,111.0,71.7,0.09000000000000341,56.8,-0.07491856677524432
2021-05-21,1140468.0,57804.0,428.0,19.73,-0.14999999999999858,883275.0,77.45,-0.25,216.0,53.0,27.0,21.0,115.0,71.86,0.1599999999999966,57.6,0.014084507042253596
2021-05-28,1140468.0,57837.0,33.0,19.72,-0.010000000000001563,883865.0,77.5,0.04999999999999716,216.0,47.0,32.0,22.0,115.0,71.81,-0.04999999999999716,61.5,0.0677083333333333
2021-06-04,1140468.0,56244.0,-1593.0,20.28,0.5600000000000023,890279.0,78.06,0.5600000000000023,218.0,47.0,32.0,19.0,120.0,72.65,0.8400000000000034,64.3,0.0455284552845528
2021-06-11,1140468.0,55850.0,-394.0,20.42,0.14000000000000057,891446.0,78.16,0.09999999999999432,220.0,49.0,30.0,21.0,120.0,72.67,0.01999999999999602,63.6,-0.010886469673405844
2021-06-18,1140468.0,54574.0,-1276.0,20.9,0.4799999999999969,897509.0,78.7,0.5400000000000063,219.0,46.0,33.0,20.0,120.0,73.17,0.5,70.6,0.1100628930817609
2021-06-25,1140468.0,54985.0,411.0,20.74,-0.16000000000000014,896769.0,78.63,-0.07000000000000739,219.0,48.0,33.0,20.0,118.0,72.99,-0.18000000000000682,73.4,0.03966005665722396
2021-07-02,1140468.0,54388.0,-597.0,20.97,0.23000000000000043,895132.0,78.49,-0.14000000000000057,217.0,51.0,32.0,20.0,114.0,72.72,-0.269999999999996,74.2,0.010899182561307862
2021-07-09,1140468.0,54283.0,-105.0,21.01,0.0400000000000027,900058.0,78.92,0.4300000000000068,222.0,58.0,30.0,17.0,117.0,73.21,0.4899999999999949,83.2,0.12129380053908355
2021-07-16,1140468.0,54328.0,45.0,20.99,-0.020000000000003126,902722.0,79.15,0.23000000000000398,225.0,66.0,27.0,18.0,114.0,73.3,0.09000000000000341,83.0,-0.002403846153846188
2021-07-23,1140468.0,57255.0,2927.0,19.92,-1.0699999999999967,901588.0,79.05,-0.10000000000000853,226.0,63.0,35.0,21.0,107.0,72.59,-0.7099999999999937,87.2,0.05060240963855425
2021-07-30,1140468.0,58351.0,1096.0,19.54,-0.38000000000000256,896735.0,78.63,-0.4200000000000017,232.0,72.0,31.0,25.0,104.0,71.69,-0.9000000000000057,80.6,-0.07568807339449551
2021-08-06,1140468.0,58392.0,41.0,19.53,-0.00999999999999801,898151.0,78.75,0.12000000000000455,234.0,74.0,29.0,24.0,107.0,71.96,0.269999999999996,87.3,0.08312655086848639
2021-08-13,1140468.0,60301.0,1909.0,18.91,-0.620000000000001,891450.0,78.17,-0.5799999999999983,226.0,74.0,25.0,17.0,110.0,72.15,0.19000000000001194,76.0,-0.12943871706758303
2021-08-20,1140468.0,60084.0,-217.0,18.98,0.07000000000000028,888352.0,77.89,-0.28000000000000114,221.0,65.0,29.0,19.0,108.0,71.83,-0.3200000000000074,77.2,0.015789473684210565
2021-08-27,1140405.0,60605.0,521.0,18.82,-0.16000000000000014,890926.0,78.12,0.23000000000000398,229.0,69.0,28.0,21.0,111.0,71.78,-0.04999999999999716,82.4,0.0673575129533679
2021-09-03,1140405.0,64626.0,4021.0,17.65,-1.1700000000000017,875319.0,76.76,-1.3599999999999994,224.0,65.0,30.0,25.0,104.0,70.15,-1.6299999999999955,75.8,-0.08009708737864088
2021-09-10,1140405.0,64177.0,-449.0,17.77,0.120000000000001,875677.0,76.79,0.030000000000001137,225.0,66.0,28.0,22.0,109.0,70.49,0.3399999999999892,78.9,0.04089709762532993
2021-09-17,1140405.0,64052.0,-125.0,17.8,0.030000000000001137,874429.0,76.68,-0.10999999999999943,221.0,63.0,28.0,22.0,108.0,70.5,0.010000000000005116,75.7,-0.04055766793409382
2021-09-24,1140405.0,63572.0,-480.0,17.94,0.14000000000000057,876806.0,76.89,0.20999999999999375,223.0,64.0,25.0,23.0,111.0,70.79,0.29000000000000625,82.5,0.08982826948480842
2021-10-01,1140405.0,64907.0,1335.0,17.57,-0.370000000000001,871564.0,76.43,-0.45999999999999375,221.0,60.0,31.0,26.0,104.0,69.87,-0.9200000000000017,72.5,-0.12121212121212122
2021-10-08,1140405.0,65130.0,223.0,17.51,-0.05999999999999872,870116.0,76.3,-0.13000000000000966,215.0,57.0,28.0,22.0,108.0,70.39,0.519999999999996,74.0,0.020689655172413793
2021-10-15,1140405.0,63567.0,-1563.0,17.94,0.4299999999999997,876330.0,76.84,0.5400000000000063,219.0,61.0,26.0,21.0,111.0,70.94,0.5499999999999972,79.0,0.06756756756756757
2021-10-22,1140405.0,61366.0,-2201.0,18.58,0.639999999999997,886111.0,77.7,0.8599999999999994,227.0,62.0,25.0,30.0,110.0,71.04,0.10000000000000853,86.6,0.09620253164556955
2021-10-29,1140405.0,59286.0,-2080.0,19.24,0.6600000000000001,894666.0,78.45,0.75,227.0,57.0,25.0,31.0,114.0,71.98,0.9399999999999977,91.9,0.061200923787529005
2021-11-05,1140405.0,58732.0,-554.0,19.42,0.18000000000000327,896220.0,78.59,0.14000000000000057,221.0,56.0,24.0,23.0,118.0,72.88,0.8999999999999915,93.4,0.016322089227421108
2021-11-12,1140405.0,57443.0,-1289.0,19.85,0.4299999999999997,899527.0,78.88,0.28999999999999204,224.0,55.0,27.0,25.0,117.0,72.84,-0.03999999999999204,94.0,0.006423982869378953
2021-11-19,1140405.0,55894.0,-1549.0,20.4,0.5499999999999972,905960.0,79.44,0.5600000000000023,222.0,53.0,27.0,26.0,116.0,73.44,0.5999999999999943,117.0,0.24468085106382978
2021-11-26,1140405.0,55197.0,-697.0,20.66,0.26000000000000156,919586.0,80.64,1.2000000000000028,218.0,57.0,21.0,22.0,118.0,75.09,1.6500000000000057,116.5,-0.004273504273504274
2021-12-03,1140405.0,55807.0,610.0,20.43,-0.23000000000000043,918787.0,80.57,-0.07000000000000739,227.0,55.0,25.0,26.0,121.0,74.6,-0.4900000000000091,127.0,0.09012875536480687
2021-12-10,1140405.0,55119.0,-688.0,20.69,0.26000000000000156,918651.0,80.55,-0.01999999999999602,231.0,60.0,24.0,24.0,123.0,74.61,0.010000000000005116,136.0,0.07086614173228346
2021-12-17,1140405.0,55066.0,-53.0,20.71,0.019999999999999574,916025.0,80.32,-0.23000000000000398,229.0,56.0,29.0,16.0,128.0,74.87,0.2600000000000051,143.0,0.051470588235294115
2021-12-24,1140405.0,57249.0,2183.0,19.92,-0.7899999999999991,912199.0,79.99,-0.3299999999999983,230.0,58.0,25.0,19.0,128.0,74.44,-0.4300000000000068,148.0,0.03496503496503497
2021-12-30,1140405.0,58323.0,1074.0,19.55,-0.370000000000001,913850.0,80.13,0.14000000000000057,235.0,63.0,22.0,21.0,129.0,74.41,-0.030000000000001137,151.0,0.02027027027027027
2022-01-07,1140405.0,60776.0,2453.0,18.76,-0.7899999999999991,910489.0,79.84,-0.28999999999999204,240.0,70.0,23.0,22.0,125.0,73.65,-0.7599999999999909,150.0,-0.006622516556291391
2022-01-14,1140405.0,64022.0,3246.0,17.81,-0.9500000000000028,906213.0,79.46,-0.38000000000000966,237.0,74.0,22.0,21.0,120.0,73.25,-0.4000000000000057,149.5,-0.0033333333333333335
2022-01-21,1140405.0,61013.0,-3009.0,18.69,0.8800000000000026,913142.0,80.07,0.6099999999999994,233.0,69.0,22.0,21.0,121.0,74.05,0.7999999999999972,153.0,0.023411371237458192
2022-01-26,1140405.0,61282.0,269.0,18.61,-0.08000000000000185,916753.0,80.39,0.3200000000000074,235.0,75.0,17.0,21.0,122.0,74.46,0.4099999999999966,146.5,-0.042483660130718956
2022-02-11,1140405.0,64229.0,2947.0,17.76,-0.8499999999999979,910055.0,79.8,-0.5900000000000034,237.0,76.0,18.0,22.0,121.0,73.69,-0.769999999999996,148.5,0.013651877133105802
2022-02-18,1140405.0,68739.0,4510.0,16.59,-1.1700000000000017,899688.0,78.89,-0.9099999999999966,231.0,70.0,18.0,23.0,120.0,72.95,-0.7399999999999949,146.0,-0.016835016835016835
2022-02-25,1140405.0,66791.0,-1948.0,17.07,0.4800000000000004,907518.0,79.58,0.6899999999999977,223.0,61.0,23.0,21.0,118.0,73.88,0.9299999999999926,147.5,0.010273972602739725
2022-03-04,1140405.0,68605.0,1814.0,16.62,-0.4499999999999993,892535.0,78.26,-1.3199999999999932,267.0,78.0,32.0,22.0,135.0,71.2,-2.6799999999999926,147.0,-0.003389830508474576
2022-03-11,1140405.0,70615.0,2010.0,16.15,-0.4700000000000024,889326.0,77.98,-0.28000000000000114,268.0,82.0,34.0,20.0,132.0,70.73,-0.46999999999999886,132.0,-0.10204081632653061
2022-03-18,1140405.0,68537.0,-2078.0,16.64,0.490000000000002,894961.0,78.48,0.5,268.0,75.0,35.0,21.0,137.0,71.46,0.7299999999999898,145.5,0.10227272727272728
2022-03-25,1140405.0,58451.0,-10086.0,19.51,2.870000000000001,913757.0,80.13,1.6499999999999915,290.0,88.0,37.0,25.0,140.0,72.14,0.6800000000000068,177.0,0.21649484536082475
2022-04-01,1140405.0,56580.0,-1871.0,20.16,0.6499999999999986,919447.0,80.62,0.4900000000000091,287.0,81.0,42.0,22.0,142.0,72.88,0.7399999999999949,180.5,0.01977401129943503
