年月日,open,high,low,close,adj close,volume,MA3,MA5,MA5volume,MA20,MA10,volume_chage,adj close-MA5 distance,adj close-MA10 distance,adj close-MA20 distance,adj close-MA3 distance,MA20-MA10 distance,MA20-MA5 distance,MA10-MA5 distance,MA10-MA3 distance,MA20-MA3 distance,MA5-MA3 distance,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
2020-11-13,46.849998474121094,48.900001525878906,46.5,48.54999923706055,42.86435317993164,17156932.0,42.496482849121094,42.917327117919925,19847813.2,43.146878242492676,43.34111442565918,-0.13557570160928356,-0.05297393798828409,-0.47676124572753764,-0.28252506256103516,0.3678703308105469,-0.19423618316650249,0.22955112457275106,0.42378730773925355,0.8446315765380845,0.650395393371582,0.42084426879883097,473625.0,54068.0,0.0,8.76,0.0,266731.0,56.32,0.0,122.0,38.0,14.0,13.0,57.0,47.6,0.0,48.55,0.0
2020-11-16,48.95000076293945,49.0,47.5,47.54999923706055,41.98146438598633,16613605.0,42.17275746663412,42.51119766235352,18657625.0,43.16012172698974,43.20868072509766,-0.10955413671354206,-0.5297332763671889,-1.2272163391113295,-1.1786573410034151,-0.19129308064778883,-0.04855899810791442,0.6489240646362262,0.6974830627441406,1.0359232584635407,0.9873642603556263,0.3384401957194001,473625.0,54068.0,0.0,8.76,0.0,266731.0,56.32,0.0,122.0,38.0,14.0,13.0,57.0,47.6,0.0,48.55,0.0
2020-11-17,47.5,48.70000076293945,47.0,47.650001525878906,42.06975173950195,16419480.0,42.305189768473305,42.30813293457031,17112115.8,43.23737468719482,43.036516952514646,-0.04047633899251668,-0.23838119506835653,-0.9667652130126925,-1.1676229476928697,-0.2354380289713518,0.2008577346801772,0.9292417526245131,0.7283840179443359,0.7313271840413407,0.9321849187215179,0.0029431660970047346,473625.0,54068.0,0.0,8.76,0.0,266731.0,56.32,0.0,122.0,38.0,14.0,13.0,57.0,47.6,0.0,48.55,0.0
2020-11-18,47.849998474121094,50.0,47.79999923706055,49.75,43.923824310302734,25423755.0,42.658346811930336,42.5023696899414,18745024.6,43.398502349853516,43.102734375,0.3562934988092786,1.421454620361331,0.8210899353027372,0.5253219604492188,1.2654774983723982,0.29576797485351847,0.8961326599121122,0.6003646850585938,0.444387563069661,0.7401555379231795,-0.15597712198893277,473625.0,54068.0,0.0,8.76,0.0,266731.0,56.32,0.0,122.0,38.0,14.0,13.0,57.0,47.6,0.0,48.55,0.0
2020-11-19,49.900001525878906,51.599998474121094,49.400001525878906,50.29999923706055,44.4094123840332,47634912.0,43.4676628112793,43.04976119995117,24649736.8,43.544179344177245,43.11156311035156,0.9324714250092926,1.3596511840820327,1.297849273681642,0.8652330398559585,0.9417495727539062,0.4326162338256836,0.4944181442260742,0.061801910400390625,-0.3560997009277358,0.0765165328979478,-0.4179016113281264,473625.0,54068.0,0.0,8.76,0.0,266731.0,56.32,0.0,122.0,38.0,14.0,13.0,57.0,47.6,0.0,48.55,0.0
2020-11-20,50.599998474121094,51.20000076293945,49.5,49.650001525878906,43.835533142089844,23058360.0,44.05625661214193,43.243997192382814,25830022.4,43.572873497009276,43.080662155151366,-0.10730391004229244,0.5915359497070298,0.754870986938478,0.2626596450805678,-0.2207234700520857,0.49221134185791016,0.328876304626462,-0.16333503723144815,-0.9755944569905637,-0.48338311513265353,-0.8122594197591155,475445.0,53175.0,-893.0,8.94,0.17999999999999972,272253.0,57.26,0.9399999999999977,124.0,31.0,19.0,14.0,60.0,48.38,0.7800000000000011,49.65,0.022657054582904252
2020-11-23,49.70000076293945,51.0,48.95000076293945,50.900001525878906,44.93914794921875,21936423.0,44.39469782511393,43.835533905029294,26894586.0,43.63688316345215,43.17336578369141,-0.18435543123809378,1.103614044189456,1.765782165527341,1.302264785766603,0.5444501241048201,0.4635173797607379,-0.19865074157714702,-0.6621681213378849,-1.2213320414225208,-0.7578146616617829,-0.5591639200846359,475445.0,53175.0,-893.0,8.94,0.17999999999999972,272253.0,57.26,0.9399999999999977,124.0,31.0,19.0,14.0,60.0,48.38,0.7800000000000011,49.65,0.022657054582904252
2020-11-24,51.5,52.099998474121094,50.0,51.0,45.02743911743164,30155955.0,44.60070673624674,44.42707138061523,29641881.0,43.736208534240724,43.36760215759277,0.017342826523053648,0.6003677368164091,1.65983695983887,1.2912305831909165,0.4267323811848982,0.3686063766479535,-0.6908628463745075,-1.059469223022461,-1.2331045786539718,-0.8644982020060183,-0.1736353556315109,475445.0,53175.0,-893.0,8.94,0.17999999999999972,272253.0,57.26,0.9399999999999977,124.0,31.0,19.0,14.0,60.0,48.38,0.7800000000000011,49.65,0.022657054582904252
2020-11-25,51.599998474121094,56.099998474121094,51.29999923706055,56.099998474121094,49.530174255371094,114012852.0,46.49892044067383,45.54834136962891,47359700.4,43.873056411743164,44.02535552978516,1.4073811919637904,3.981832885742186,5.504818725585935,5.65711784362793,3.0312538146972656,-0.15229911804199503,-1.6752849578857436,-1.5229858398437486,-2.473564910888669,-2.625864028930664,-0.9505790710449205,475445.0,53175.0,-893.0,8.94,0.17999999999999972,272253.0,57.26,0.9399999999999977,124.0,31.0,19.0,14.0,60.0,48.38,0.7800000000000011,49.65,0.022657054582904252
2020-11-26,54.79999923706055,57.400001525878906,54.79999923706055,55.599998474121094,49.08872985839844,76363596.0,47.88211441040039,46.484204864501955,53105437.2,44.03639087677002,44.76698303222656,0.4379619117418733,2.604524993896483,4.321746826171875,5.0523389816284165,1.2066154479980469,-0.7305921554565415,-2.4478139877319336,-1.717221832275392,-3.115131378173828,-3.8457235336303697,-1.397909545898436,475445.0,53175.0,-893.0,8.94,0.17999999999999972,272253.0,57.26,0.9399999999999977,124.0,31.0,19.0,14.0,60.0,48.38,0.7800000000000011,49.65,0.022657054582904252
2020-11-27,55.900001525878906,60.0,55.70000076293945,56.70000076293945,50.05991744995117,95451057.0,49.5596071879069,47.72908172607422,67583976.6,44.41382694244385,45.48653945922852,0.41233265341773345,2.3308357238769517,4.573377990722655,5.646090507507324,0.5003102620442732,-1.0727125167846694,-3.3152547836303725,-2.242542266845703,-4.073067728678382,-5.145780245463051,-1.8305254618326785,476093.0,51104.0,-2071.0,9.32,0.3800000000000008,287958.0,60.48,3.219999999999999,125.0,37.0,10.0,12.0,66.0,52.78,4.399999999999999,56.7,0.1419939577039276
2020-11-30,58.0,59.0,56.599998474121094,58.5,51.64911651611328,57770603.0,50.26592127482096,49.071075439453125,74750812.6,44.830992698669434,46.45330467224121,-0.22715752524140448,2.5780410766601562,5.195811843872072,6.818123817443848,1.38319524129232,-1.622311973571776,-4.240082740783691,-2.6177707672119155,-3.8126166025797517,-5.434928576151528,-1.1948458353678362,476093.0,51104.0,-2071.0,9.32,0.3800000000000008,287958.0,60.48,3.219999999999999,125.0,37.0,10.0,12.0,66.0,52.78,4.399999999999999,56.7,0.1419939577039276
2020-12-01,58.79999923706055,59.70000076293945,57.20000076293945,58.0,51.207672119140625,31615138.0,50.972235361735024,50.30712203979492,75042649.2,45.20180683135986,47.367096710205075,-0.5787043989379842,0.900550079345706,3.8405754089355497,6.005865287780765,0.23543675740560133,-2.165289878845215,-5.105315208435059,-2.9400253295898438,-3.6051386515299484,-5.770428530375163,-0.6651133219401046,476093.0,51104.0,-2071.0,9.32,0.3800000000000008,287958.0,60.48,3.219999999999999,125.0,37.0,10.0,12.0,66.0,52.78,4.399999999999999,56.7,0.1419939577039276
2020-12-02,58.0,58.900001525878906,57.20000076293945,57.400001525878906,50.677940368652344,18241429.0,51.178243001302086,50.53667526245117,55888364.6,45.57262134552002,48.04250831604004,-0.6736095405446879,0.14126510620117472,2.635432052612302,5.105319023132324,-0.500302632649742,-2.4698869705200224,-4.9640539169311495,-2.494166946411127,-3.135734685262044,-5.605621655782066,-0.6415677388509167,476093.0,51104.0,-2071.0,9.32,0.3800000000000008,287958.0,60.48,3.219999999999999,125.0,37.0,10.0,12.0,66.0,52.78,4.399999999999999,56.7,0.1419939577039276
2020-12-03,57.900001525878906,60.0,57.70000076293945,58.29999923706055,51.47254180908203,40449705.0,51.119384765625,51.01343765258789,48705586.4,45.930192184448245,48.74882125854492,-0.16950584132583196,0.45910415649414205,2.7237205505371094,5.542349624633786,0.35315704345703125,-2.818629074096677,-5.083245468139644,-2.2646163940429673,-2.370563507080078,-5.189192581176755,-0.1059471130371108,476093.0,51104.0,-2071.0,9.32,0.3800000000000008,287958.0,60.48,3.219999999999999,125.0,37.0,10.0,12.0,66.0,52.78,4.399999999999999,56.7,0.1419939577039276
2020-12-04,58.0,58.70000076293945,56.0,57.29999923706055,50.58964920043945,32586399.0,50.913377126057945,51.11938400268555,36132654.8,46.252447509765624,49.42423286437988,-0.09814545373510715,-0.5297348022460966,1.1654163360595717,4.3372016906738295,-0.32372792561849195,-3.171785354614258,-4.866936492919926,-1.6951511383056683,-1.4891442616780637,-4.6609296162923215,0.20600687662760464,476134.0,51884.0,780.0,9.18,-0.14000000000000057,287376.0,60.36,-0.11999999999999744,123.0,29.0,13.0,18.0,63.0,51.81,-0.9699999999999989,57.3,0.01058201058201048
2020-12-07,57.0,58.70000076293945,55.599998474121094,58.20000076293945,51.38425064086914,27363696.0,51.14881388346354,51.066410827636716,30051273.4,46.62105445861816,50.06874313354492,-0.0894330620944668,0.3178398132324247,1.3155075073242202,4.763196182250979,0.23543675740560133,-3.4476886749267592,-4.445356369018555,-0.9976676940917955,-1.0800707499186188,-4.527759424845378,-0.08240305582682339,476134.0,51884.0,780.0,9.18,-0.14000000000000057,287376.0,60.36,-0.11999999999999744,123.0,29.0,13.0,18.0,63.0,51.81,-0.9699999999999989,57.3,0.01058201058201048
2020-12-08,58.70000076293945,62.0,58.400001525878906,61.5,54.29779052734375,67314178.0,52.090563456217446,51.684434509277345,37191081.4,47.18169021606445,50.995778274536136,0.8099548457873021,2.613356018066405,3.3020122528076143,7.116100311279297,2.2072270711263045,-3.8140880584716825,-4.502744293212892,-0.6886562347412095,-1.09478518168131,-4.908873240152992,-0.4061289469401004,476134.0,51884.0,780.0,9.18,-0.14000000000000057,287376.0,60.36,-0.11999999999999744,123.0,29.0,13.0,18.0,63.0,51.81,-0.9699999999999989,57.3,0.01058201058201048
2020-12-09,61.0,64.0999984741211,60.599998474121094,63.29999923706055,55.886993408203125,40416245.0,53.856344858805336,52.7262451171875,41626044.6,47.82840785980225,51.631460189819336,-0.029063525291086665,3.160748291015622,4.255533218383789,8.058585548400877,2.030648549397789,-3.8030523300170884,-4.897837257385255,-1.094784927368167,-2.2248846689860002,-6.027936999003089,-1.1300997416178333,476134.0,51884.0,780.0,9.18,-0.14000000000000057,287376.0,60.36,-0.11999999999999744,123.0,29.0,13.0,18.0,63.0,51.81,-0.9699999999999989,57.3,0.01058201058201048
2020-12-10,63.29999923706055,65.9000015258789,61.29999923706055,61.70000076293945,54.474369049072266,52851759.0,54.88638432820638,53.32661056518555,44106455.4,48.46850357055664,52.17002410888672,0.1982771800791773,1.1477584838867188,2.304344940185544,6.005865478515624,-0.41201527913411695,-3.7015205383300795,-4.858106994628905,-1.1565864562988253,-2.716360219319661,-6.4178807576497405,-1.5597737630208357,476134.0,51884.0,780.0,9.18,-0.14000000000000057,287376.0,60.36,-0.11999999999999744,123.0,29.0,13.0,18.0,63.0,51.81,-0.9699999999999989,57.3,0.01058201058201048
2020-12-11,62.0,62.900001525878906,55.599998474121094,55.79999923706055,49.265316009521484,72046885.0,53.208892822265625,53.061743927001956,51998552.6,48.78855171203613,52.09056396484375,0.3855555856375894,-3.7964279174804716,-2.8252479553222685,0.476764297485353,-3.9435768127441406,-3.3020122528076215,-4.273192214965825,-0.9711799621582031,-1.1183288574218722,-4.420341110229494,-0.14714889526366903,476134.0,49244.0,-2640.0,9.67,0.4900000000000002,296034.0,62.17,1.8100000000000023,123.0,28.0,14.0,17.0,64.0,53.92,2.1099999999999994,55.8,-0.02617801047120419
