Date,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
2020-11-13,473625.0,54068.0,0.0,8.76,0.0,266731.0,56.32,0.0,122.0,38.0,14.0,13.0,57.0,47.6,0.0,48.55,0.0
2020-11-20,475445.0,53175.0,-893.0,8.94,0.17999999999999972,272253.0,57.26,0.9399999999999977,124.0,31.0,19.0,14.0,60.0,48.38,0.7800000000000011,49.65,0.022657054582904252
2020-11-27,476093.0,51104.0,-2071.0,9.32,0.3800000000000008,287958.0,60.48,3.219999999999999,125.0,37.0,10.0,12.0,66.0,52.78,4.399999999999999,56.7,0.1419939577039276
2020-12-04,476134.0,51884.0,780.0,9.18,-0.14000000000000057,287376.0,60.36,-0.11999999999999744,123.0,29.0,13.0,18.0,63.0,51.81,-0.9699999999999989,57.3,0.01058201058201048
2020-12-11,476134.0,49244.0,-2640.0,9.67,0.4900000000000002,296034.0,62.17,1.8100000000000023,123.0,28.0,14.0,17.0,64.0,53.92,2.1099999999999994,55.8,-0.02617801047120419
2020-12-18,476134.0,55728.0,6484.0,8.54,-1.1300000000000008,271207.0,56.96,-5.210000000000001,113.0,24.0,13.0,18.0,58.0,49.05,-4.8700000000000045,55.8,0.0
2020-12-25,476134.0,55879.0,151.0,8.52,-0.019999999999999574,272108.0,57.15,0.18999999999999773,111.0,23.0,10.0,18.0,60.0,49.87,0.8200000000000003,54.6,-0.021505376344085947
2020-12-31,476134.0,55973.0,94.0,8.51,-0.009999999999999787,269751.0,56.65,-0.5,112.0,25.0,11.0,20.0,56.0,48.54,-1.3299999999999983,53.6,-0.018315018315018316
2021-01-08,476134.0,61763.0,5790.0,7.71,-0.7999999999999998,242948.0,51.03,-5.619999999999997,94.0,17.0,17.0,10.0,50.0,44.87,-3.6700000000000017,48.2,-0.10074626865671639
2021-01-15,476134.0,63622.0,1859.0,7.48,-0.22999999999999954,238649.0,50.12,-0.9100000000000037,95.0,23.0,11.0,10.0,51.0,44.21,-0.6599999999999966,47.05,-0.023858921161825843
2021-01-22,476134.0,63339.0,-283.0,7.52,0.03999999999999915,237328.0,49.84,-0.27999999999999403,91.0,21.0,13.0,9.0,48.0,43.94,-0.2700000000000031,46.45,-0.012752391073326128
2021-01-29,476134.0,63307.0,-32.0,7.52,0.0,237989.0,49.98,0.13999999999999346,88.0,15.0,13.0,10.0,50.0,44.61,0.6700000000000017,47.9,0.03121636167922488
2021-02-05,476134.0,63023.0,-284.0,7.55,0.03000000000000025,239435.0,50.29,0.3100000000000023,88.0,16.0,11.0,11.0,50.0,44.94,0.3299999999999983,47.55,-0.007306889352818402
2021-02-09,476134.0,63194.0,171.0,7.53,-0.019999999999999574,238999.0,50.2,-0.0899999999999963,87.0,14.0,12.0,11.0,50.0,44.85,-0.0899999999999963,47.55,0.0
2021-02-19,476134.0,62072.0,-1122.0,7.67,0.13999999999999968,245550.0,51.57,1.3699999999999974,88.0,13.0,9.0,13.0,53.0,46.37,1.519999999999996,50.0,0.05152471083070458
2021-02-26,476134.0,63184.0,1112.0,7.54,-0.1299999999999999,245941.0,51.65,0.0799999999999983,91.0,17.0,8.0,11.0,55.0,46.56,0.19000000000000483,50.1,0.0020000000000000282
2021-03-05,476134.0,63868.0,684.0,7.45,-0.08999999999999986,246239.0,51.72,0.07000000000000028,87.0,13.0,9.0,13.0,52.0,46.58,0.01999999999999602,51.4,0.025948103792415113
2021-03-12,476134.0,63851.0,-17.0,7.46,0.009999999999999787,249967.0,52.5,0.7800000000000011,89.0,12.0,9.0,13.0,55.0,47.44,0.8599999999999994,54.6,0.06225680933852146
2021-03-19,476134.0,65126.0,1275.0,7.31,-0.15000000000000036,251404.0,52.8,0.29999999999999716,87.0,10.0,7.0,11.0,59.0,48.59,1.1500000000000057,54.0,-0.010989010989011014
2021-03-26,476134.0,66743.0,1617.0,7.13,-0.17999999999999972,244784.0,51.41,-1.3900000000000006,87.0,11.0,10.0,13.0,53.0,46.31,-2.280000000000001,52.6,-0.0259259259259259
2021-04-01,476134.0,67203.0,460.0,7.09,-0.040000000000000036,242898.0,51.01,-0.3999999999999986,86.0,10.0,12.0,12.0,52.0,45.81,-0.5,52.7,0.0019011406844106733
2021-04-09,476134.0,68588.0,1385.0,6.94,-0.14999999999999947,242006.0,50.83,-0.17999999999999972,90.0,17.0,9.0,11.0,53.0,45.55,-0.2600000000000051,57.3,0.08728652751423138
2021-04-16,476134.0,69029.0,441.0,6.9,-0.040000000000000036,241229.0,50.66,-0.1700000000000017,84.0,12.0,9.0,12.0,51.0,45.78,0.23000000000000398,56.1,-0.020942408376963276
2021-04-23,476134.0,68735.0,-294.0,6.93,0.02999999999999936,244249.0,51.3,0.6400000000000006,80.0,11.0,8.0,7.0,54.0,47.61,1.8299999999999983,53.7,-0.04278074866310158
2021-04-29,476134.0,69936.0,1201.0,6.81,-0.1200000000000001,239523.0,50.31,-0.9899999999999949,82.0,15.0,6.0,8.0,53.0,46.26,-1.3500000000000014,53.5,-0.0037243947858473527
2021-05-07,476134.0,69319.0,-617.0,6.87,0.0600000000000005,237346.0,49.85,-0.46000000000000085,85.0,21.0,8.0,6.0,50.0,45.3,-0.9600000000000009,52.5,-0.018691588785046728
2021-05-14,476134.0,68857.0,-462.0,6.91,0.040000000000000036,235315.0,49.42,-0.4299999999999997,85.0,21.0,6.0,8.0,50.0,44.91,-0.39000000000000057,47.5,-0.09523809523809523
2021-05-21,476134.0,68716.0,-141.0,6.93,0.019999999999999574,233907.0,49.13,-0.28999999999999915,81.0,18.0,6.0,8.0,49.0,44.89,-0.01999999999999602,48.1,0.01263157894736845
2021-05-28,476134.0,68128.0,-588.0,6.99,0.0600000000000005,237983.0,49.98,0.8499999999999943,82.0,19.0,5.0,7.0,51.0,45.94,1.0499999999999972,51.2,0.06444906444906448
2021-06-04,476134.0,67522.0,-606.0,7.05,0.05999999999999961,240776.0,50.57,0.5900000000000034,84.0,20.0,4.0,7.0,53.0,46.49,0.5500000000000043,50.3,-0.01757812500000011
2021-06-11,476134.0,67459.0,-63.0,7.06,0.009999999999999787,238860.0,50.17,-0.3999999999999986,83.0,17.0,6.0,7.0,53.0,46.16,-0.3300000000000054,50.0,-0.005964214711729566
2021-06-18,476134.0,66777.0,-682.0,7.13,0.07000000000000028,241013.0,50.62,0.44999999999999574,82.0,16.0,8.0,4.0,54.0,46.9,0.740000000000002,50.4,0.007999999999999972
2021-06-25,476134.0,66703.0,-74.0,7.14,0.009999999999999787,242732.0,50.98,0.35999999999999943,86.0,22.0,7.0,6.0,51.0,46.43,-0.46999999999999886,52.3,0.03769841269841267
2021-07-02,476134.0,67220.0,517.0,7.08,-0.05999999999999961,237752.0,49.93,-1.0499999999999972,84.0,18.0,8.0,6.0,52.0,45.65,-0.7800000000000011,50.0,-0.04397705544933073
2021-07-09,476134.0,67854.0,634.0,7.02,-0.0600000000000005,232874.0,48.91,-1.0200000000000031,82.0,15.0,8.0,9.0,50.0,44.45,-1.1999999999999957,49.1,-0.01799999999999997
2021-07-16,476134.0,68265.0,411.0,6.97,-0.04999999999999982,229007.0,48.1,-0.8099999999999952,79.0,13.0,10.0,8.0,48.0,43.75,-0.7000000000000028,50.2,0.02240325865580451
2021-07-23,476134.0,68240.0,-25.0,6.98,0.010000000000000675,228407.0,47.97,-0.13000000000000256,77.0,14.0,9.0,5.0,49.0,44.14,0.39000000000000057,49.55,-0.012948207171314853
2021-07-30,476134.0,69311.0,1071.0,6.87,-0.11000000000000032,224303.0,47.11,-0.8599999999999994,79.0,19.0,9.0,6.0,45.0,42.65,-1.490000000000002,50.5,0.019172552976791178
2021-08-06,476134.0,68953.0,-358.0,6.91,0.040000000000000036,225656.0,47.39,0.28000000000000114,85.0,19.0,13.0,8.0,45.0,41.96,-0.6899999999999977,50.0,-0.009900990099009901
2021-08-13,476134.0,69274.0,321.0,6.87,-0.040000000000000036,220717.0,46.36,-1.0300000000000011,80.0,19.0,11.0,4.0,46.0,41.96,0.0,47.1,-0.05799999999999997
2021-08-20,476134.0,69048.0,-226.0,6.9,0.03000000000000025,218224.0,45.83,-0.5300000000000011,75.0,15.0,9.0,6.0,45.0,41.77,-0.18999999999999773,46.0,-0.02335456475583867
2021-08-27,476134.0,68983.0,-65.0,6.9,0.0,218849.0,45.96,0.13000000000000256,74.0,14.0,8.0,6.0,46.0,42.08,0.30999999999999517,47.7,0.0369565217391305
2021-09-03,476134.0,68884.0,-99.0,6.91,0.009999999999999787,220657.0,46.34,0.38000000000000256,78.0,16.0,9.0,7.0,46.0,42.01,-0.07000000000000028,48.7,0.020964360587002094
2021-09-10,476134.0,69343.0,459.0,6.87,-0.040000000000000036,216890.0,45.55,-0.7900000000000063,72.0,12.0,10.0,6.0,44.0,41.73,-0.28000000000000114,45.55,-0.064681724845996
2021-09-17,476134.0,69389.0,46.0,6.86,-0.009999999999999787,217265.0,45.63,0.0800000000000054,74.0,13.0,12.0,5.0,44.0,41.66,-0.07000000000000028,45.9,0.007683863885839768
2021-09-24,476134.0,69314.0,-75.0,6.87,0.009999999999999787,216071.0,45.38,-0.25,71.0,12.0,9.0,6.0,44.0,41.66,0.0,46.25,0.007625272331154715
2021-10-01,476134.0,69421.0,107.0,6.86,-0.009999999999999787,217870.0,45.76,0.37999999999999545,76.0,12.0,11.0,8.0,45.0,41.4,-0.259999999999998,46.5,0.005405405405405406
2021-10-08,476134.0,69724.0,303.0,6.83,-0.03000000000000025,216739.0,45.52,-0.23999999999999488,78.0,18.0,9.0,4.0,47.0,41.6,0.20000000000000284,46.9,0.008602150537634377
2021-10-15,476134.0,69653.0,-71.0,6.84,0.009999999999999787,215880.0,45.34,-0.17999999999999972,76.0,15.0,8.0,5.0,48.0,41.68,0.0799999999999983,45.75,-0.024520255863539415
2021-10-22,476134.0,71456.0,1803.0,6.66,-0.17999999999999972,211445.0,44.41,-0.9300000000000068,74.0,17.0,11.0,4.0,42.0,40.23,-1.4500000000000028,41.5,-0.09289617486338798
2021-10-29,476134.0,72013.0,557.0,6.61,-0.04999999999999982,206290.0,43.33,-1.0799999999999983,69.0,13.0,11.0,4.0,41.0,39.66,-0.5700000000000003,41.15,-0.008433734939759071
2021-11-05,476134.0,71894.0,-119.0,6.62,0.009999999999999787,206668.0,43.41,0.0799999999999983,71.0,15.0,12.0,5.0,39.0,39.26,-0.3999999999999986,41.25,0.002430133657351189
2021-11-12,476134.0,70995.0,-899.0,6.71,0.08999999999999986,211594.0,44.44,1.0300000000000011,78.0,19.0,13.0,5.0,41.0,39.63,0.37000000000000455,43.6,0.056969696969697003
2021-11-19,476134.0,69746.0,-1249.0,6.83,0.1200000000000001,216803.0,45.53,1.0900000000000034,82.0,20.0,11.0,6.0,45.0,40.63,1.0,45.0,0.03211009174311923
2021-11-26,476134.0,69375.0,-371.0,6.86,0.03000000000000025,218360.0,45.86,0.3299999999999983,82.0,16.0,15.0,7.0,44.0,40.71,0.0799999999999983,44.7,-0.006666666666666604
2021-12-03,476134.0,69087.0,-288.0,6.89,0.02999999999999936,219846.0,46.17,0.3100000000000023,79.0,14.0,13.0,5.0,47.0,41.89,1.1799999999999997,44.95,0.005592841163310961
2021-12-10,476134.0,69029.0,-58.0,6.9,0.010000000000000675,219436.0,46.09,-0.0799999999999983,77.0,15.0,13.0,4.0,45.0,41.91,0.01999999999999602,43.7,-0.027808676307007785
2021-12-17,476134.0,69298.0,269.0,6.87,-0.03000000000000025,218077.0,45.8,-0.29000000000000625,76.0,12.0,14.0,5.0,45.0,41.59,-0.3199999999999932,43.05,-0.014874141876430335
2021-12-24,476134.0,69734.0,436.0,6.83,-0.040000000000000036,216122.0,45.39,-0.4099999999999966,77.0,15.0,13.0,6.0,43.0,40.82,-0.7700000000000031,44.9,0.042973286875725936
2021-12-30,476134.0,69314.0,-420.0,6.87,0.040000000000000036,218012.0,45.79,0.3999999999999986,80.0,15.0,15.0,5.0,45.0,41.14,0.3200000000000003,45.25,0.007795100222717181
2022-01-07,476134.0,68891.0,-423.0,6.91,0.040000000000000036,219794.0,46.16,0.36999999999999744,80.0,15.0,11.0,8.0,46.0,41.57,0.4299999999999997,44.7,-0.012154696132596622
2022-01-14,476134.0,68897.0,6.0,6.91,0.0,217785.0,45.74,-0.4199999999999946,75.0,15.0,10.0,6.0,44.0,41.57,0.0,43.5,-0.02684563758389268
2022-01-21,476134.0,69089.0,192.0,6.89,-0.020000000000000462,215840.0,45.33,-0.4100000000000037,73.0,14.0,11.0,4.0,44.0,41.47,-0.10000000000000142,42.3,-0.02758620689655179
2022-01-26,476134.0,69264.0,175.0,6.87,-0.019999999999999574,212295.0,44.59,-0.7399999999999949,69.0,12.0,10.0,3.0,44.0,41.31,-0.1599999999999966,42.0,-0.007092198581560217
2022-02-11,476134.0,69184.0,-80.0,6.88,0.009999999999999787,213279.0,44.79,0.19999999999999574,69.0,11.0,10.0,4.0,44.0,41.49,0.17999999999999972,43.7,0.04047619047619054
2022-02-18,476134.0,69207.0,23.0,6.88,0.0,214098.0,44.97,0.17999999999999972,70.0,13.0,9.0,4.0,44.0,41.58,0.0899999999999963,43.05,-0.014874141876430335
2022-02-25,476134.0,69365.0,158.0,6.86,-0.019999999999999574,212605.0,44.65,-0.3200000000000003,69.0,14.0,7.0,4.0,44.0,41.46,-0.11999999999999744,41.8,-0.029036004645760744
2022-03-04,476134.0,69558.0,193.0,6.85,-0.010000000000000675,214708.0,45.09,0.44000000000000483,73.0,13.0,10.0,5.0,45.0,41.38,-0.0799999999999983,43.75,0.04665071770334935
2022-03-11,476134.0,69495.0,-63.0,6.85,0.0,216619.0,45.5,0.4099999999999966,75.0,15.0,9.0,5.0,46.0,41.62,0.23999999999999488,45.55,0.04114285714285708
2022-03-18,476134.0,66949.0,-2546.0,7.11,0.2600000000000007,239010.0,50.2,4.700000000000003,82.0,16.0,10.0,3.0,53.0,46.5,4.880000000000003,50.8,0.11525795828759605
2022-03-25,476134.0,65120.0,-1829.0,7.31,0.1999999999999993,250989.0,52.71,2.509999999999998,85.0,18.0,11.0,5.0,51.0,48.3,1.7999999999999972,53.8,0.05905511811023623
2022-04-01,476134.0,67126.0,2006.0,7.09,-0.21999999999999975,249545.0,52.41,-0.30000000000000426,84.0,17.0,10.0,5.0,52.0,48.11,-0.18999999999999773,54.0,0.003717472118959161
2022-04-08,476134.0,67814.0,688.0,7.02,-0.07000000000000028,245994.0,51.66,-0.75,86.0,18.0,10.0,10.0,48.0,46.35,-1.759999999999998,52.9,-0.020370370370370396
2022-04-15,476134.0,67883.0,69.0,7.01,-0.009999999999999787,251766.0,52.88,1.220000000000006,88.0,16.0,14.0,6.0,52.0,48.02,1.6700000000000017,55.6,0.05103969754253314
2022-04-22,476134.0,67973.0,90.0,7.0,-0.009999999999999787,251816.0,52.89,0.00999999999999801,85.0,14.0,10.0,8.0,53.0,48.38,0.35999999999999943,56.5,0.016187050359712206
2022-04-29,476134.0,68650.0,677.0,6.94,-0.05999999999999961,257146.0,54.01,1.1199999999999974,92.0,16.0,11.0,9.0,56.0,48.85,0.46999999999999886,54.4,-0.03716814159292038
2022-05-06,476134.0,70431.0,1781.0,6.76,-0.1800000000000006,243853.0,51.22,-2.789999999999999,89.0,17.0,11.0,8.0,53.0,46.3,-2.5500000000000043,51.8,-0.04779411764705885
2022-05-13,476134.0,70387.0,-44.0,6.76,0.0,241404.0,50.7,-0.519999999999996,92.0,21.0,11.0,6.0,54.0,45.78,-0.519999999999996,48.75,-0.05888030888030883
2022-05-20,476134.0,70432.0,45.0,6.76,0.0,239094.0,50.22,-0.480000000000004,89.0,23.0,8.0,5.0,53.0,45.66,-0.12000000000000455,48.95,0.004102564102564161
2022-05-27,476134.0,70439.0,7.0,6.76,0.0,239783.0,50.36,0.14000000000000057,95.0,23.0,13.0,5.0,54.0,45.1,-0.5599999999999952,49.8,0.0173646578140959
2022-06-02,476134.0,71272.0,833.0,6.68,-0.08000000000000007,236485.0,49.67,-0.6899999999999977,91.0,21.0,11.0,7.0,52.0,44.56,-0.5399999999999991,50.2,0.008032128514056339
2022-06-10,476134.0,71701.0,429.0,6.64,-0.040000000000000036,235928.0,49.55,-0.12000000000000455,92.0,27.0,10.0,3.0,52.0,44.63,0.07000000000000028,51.3,0.02191235059760945
