Date,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
2021-06-11,5602580.0,323215.0,47334.0,17.33,-2.6000000000000014,3588160.0,64.04,-3.539999999999992,461.0,142.0,66.0,57.0,196.0,61.04,-3.279999999999994,18.6,-0.09268292682926822
2021-06-18,5625381.0,327127.0,3912.0,17.2,-0.129999999999999,3579785.0,63.64,-0.4000000000000057,462.0,146.0,57.0,61.0,198.0,60.65,-0.39000000000000057,19.35,0.04032258064516129
2021-06-25,5654405.0,332066.0,4939.0,17.03,-0.16999999999999815,3580292.0,63.32,-0.3200000000000003,456.0,144.0,56.0,58.0,198.0,60.42,-0.22999999999999687,20.05,0.03617571059431521
2021-07-02,5673445.0,334182.0,2116.0,16.98,-0.05000000000000071,3573349.0,62.98,-0.3400000000000034,451.0,143.0,57.0,52.0,199.0,60.19,-0.23000000000000398,19.0,-0.0523690773067332
2021-07-09,5704635.0,336379.0,2197.0,16.96,-0.019999999999999574,3602240.0,63.15,0.1700000000000017,460.0,150.0,58.0,55.0,197.0,60.24,0.05000000000000426,18.8,-0.010526315789473648
2021-07-16,5725278.0,340740.0,4361.0,16.8,-0.16000000000000014,3582025.0,62.57,-0.5799999999999983,450.0,142.0,57.0,58.0,193.0,59.71,-0.5300000000000011,18.2,-0.03191489361702135
2021-07-23,5731730.0,343002.0,2262.0,16.71,-0.08999999999999986,3557946.0,62.07,-0.5,454.0,139.0,61.0,60.0,194.0,59.17,-0.5399999999999991,17.95,-0.013736263736263736
2021-07-30,5732381.0,343184.0,182.0,16.7,-0.010000000000001563,3560914.0,62.12,0.04999999999999716,455.0,141.0,63.0,61.0,190.0,59.15,-0.020000000000003126,17.25,-0.038997214484679625
2021-08-06,5732540.0,344476.0,1292.0,16.64,-0.05999999999999872,3537397.0,61.71,-0.4099999999999966,452.0,135.0,66.0,58.0,193.0,58.81,-0.3399999999999963,17.1,-0.00869565217391296
2021-08-13,5734238.0,345779.0,1303.0,16.58,-0.060000000000002274,3539168.0,61.72,0.00999999999999801,463.0,139.0,65.0,56.0,203.0,58.84,0.030000000000001137,17.45,0.020467836257309815
2021-08-20,5734699.0,349993.0,4214.0,16.39,-0.18999999999999773,3498977.0,61.01,-0.7100000000000009,461.0,136.0,67.0,57.0,201.0,58.12,-0.720000000000006,16.55,-0.05157593123209161
2021-08-27,5738159.0,349597.0,-396.0,16.41,0.019999999999999574,3496605.0,60.94,-0.07000000000000028,454.0,134.0,63.0,55.0,202.0,58.14,0.020000000000003126,17.25,0.04229607250755282
2021-09-03,5739810.0,349050.0,-547.0,16.44,0.030000000000001137,3494521.0,60.88,-0.05999999999999517,459.0,139.0,63.0,55.0,202.0,58.05,-0.09000000000000341,16.5,-0.043478260869565216
2021-09-10,5740326.0,349696.0,646.0,16.42,-0.019999999999999574,3466708.0,60.39,-0.490000000000002,464.0,153.0,63.0,58.0,190.0,57.38,-0.6699999999999946,16.1,-0.024242424242424156
2021-09-17,5740326.0,349069.0,-627.0,16.44,0.019999999999999574,3465828.0,60.38,-0.00999999999999801,464.0,156.0,60.0,59.0,189.0,57.36,-0.020000000000003126,15.95,-0.009316770186335536
2021-09-24,5740484.0,347535.0,-1534.0,16.52,0.0799999999999983,3470352.0,60.45,0.07000000000000028,462.0,154.0,58.0,56.0,194.0,57.54,0.17999999999999972,16.2,0.015673981191222573
2021-10-01,5740484.0,341078.0,-6457.0,16.83,0.3099999999999987,3515489.0,61.24,0.7899999999999991,462.0,151.0,58.0,55.0,198.0,58.36,0.8200000000000003,16.7,0.0308641975308642
2021-10-08,5745246.0,340593.0,-485.0,16.87,0.0400000000000027,3510740.0,61.11,-0.13000000000000256,474.0,157.0,63.0,56.0,198.0,58.1,-0.259999999999998,16.7,0.0
2021-10-15,5745580.0,339435.0,-1158.0,16.93,0.05999999999999872,3512420.0,61.13,0.020000000000003126,476.0,158.0,64.0,57.0,197.0,58.09,-0.00999999999999801,16.75,0.002994011976047947
2021-10-22,5746230.0,339453.0,18.0,16.93,0.0,3504611.0,60.99,-0.14000000000000057,478.0,160.0,66.0,56.0,196.0,57.91,-0.18000000000000682,16.25,-0.029850746268656716
2021-10-29,5746381.0,337075.0,-2378.0,17.05,0.120000000000001,3514090.0,61.15,0.1599999999999966,480.0,162.0,65.0,58.0,195.0,58.04,0.13000000000000256,17.2,0.05846153846153842
2021-11-05,5753881.0,315306.0,-21769.0,18.25,1.1999999999999993,3711514.0,64.5,3.3500000000000014,485.0,150.0,64.0,57.0,214.0,61.53,3.490000000000002,19.55,0.13662790697674426
2021-11-12,5788032.0,266732.0,-48574.0,21.7,3.4499999999999993,4136181.0,71.46,6.959999999999994,515.0,149.0,62.0,62.0,242.0,68.45,6.920000000000002,25.55,0.3069053708439898
2021-11-19,5833699.0,253683.0,-13049.0,23.0,1.3000000000000007,4299252.0,73.7,2.240000000000009,541.0,160.0,68.0,61.0,252.0,70.55,2.0999999999999943,27.65,0.08219178082191772
2021-11-26,5889094.0,256252.0,2569.0,22.98,-0.019999999999999574,4355975.0,73.97,0.269999999999996,544.0,164.0,63.0,66.0,251.0,70.8,0.25,26.7,-0.03435804701627484
2021-12-03,5925771.0,268732.0,12480.0,22.05,-0.9299999999999997,4296691.0,72.51,-1.4599999999999937,545.0,175.0,64.0,57.0,249.0,69.37,-1.4299999999999926,25.8,-0.033707865168539276
2021-12-10,5930651.0,257184.0,-11548.0,23.06,1.009999999999998,4366803.0,73.63,1.1199999999999903,576.0,168.0,77.0,62.0,269.0,70.33,0.9599999999999937,28.7,0.11240310077519373
2021-12-17,5938641.0,280957.0,23773.0,21.14,-1.9199999999999982,4216398.0,71.0,-2.6299999999999955,546.0,167.0,75.0,53.0,251.0,67.87,-2.4599999999999937,26.2,-0.08710801393728224
2021-12-24,5940054.0,285549.0,4592.0,20.8,-0.33999999999999986,4186923.0,70.49,-0.5100000000000051,547.0,166.0,72.0,52.0,257.0,67.44,-0.4300000000000068,26.2,0.0
2021-12-30,5941224.0,285220.0,-329.0,20.83,0.029999999999997584,4191640.0,70.55,0.060000000000002274,555.0,170.0,75.0,56.0,254.0,67.36,-0.0799999999999983,27.55,0.051526717557251966
2022-01-07,5942908.0,278516.0,-6704.0,21.34,0.5100000000000016,4239509.0,71.34,0.7900000000000063,555.0,164.0,73.0,59.0,259.0,68.17,0.8100000000000023,27.0,-0.019963702359346667
2022-01-14,5944352.0,295883.0,17367.0,20.09,-1.25,4094937.0,68.89,-2.450000000000003,551.0,173.0,72.0,55.0,251.0,65.75,-2.4200000000000017,25.55,-0.05370370370370368
2022-01-21,5948432.0,297463.0,1580.0,20.0,-0.08999999999999986,4072290.0,68.46,-0.4300000000000068,535.0,168.0,62.0,57.0,248.0,65.44,-0.3100000000000023,23.95,-0.06262230919765172
2022-01-26,5953082.0,296177.0,-1286.0,20.1,0.10000000000000142,4077388.0,68.49,0.030000000000001137,531.0,158.0,72.0,56.0,245.0,65.44,0.0,23.4,-0.022964509394572057
2022-02-11,5954670.0,286496.0,-9681.0,20.78,0.6799999999999997,4166263.0,69.97,1.480000000000004,545.0,161.0,73.0,56.0,255.0,66.88,1.4399999999999977,27.75,0.18589743589743596
2022-02-18,5960028.0,255088.0,-31408.0,23.36,2.5799999999999983,4424852.0,74.24,4.269999999999996,564.0,171.0,72.0,60.0,261.0,71.0,4.1200000000000045,31.7,0.1423423423423423
2022-02-25,5975348.0,279539.0,24451.0,21.38,-1.9800000000000004,4314899.0,72.21,-2.030000000000001,559.0,157.0,76.0,56.0,270.0,69.12,-1.8799999999999955,27.9,-0.11987381703470035
2022-03-04,5982172.0,284350.0,4811.0,21.04,-0.33999999999999986,4299718.0,71.88,-0.3299999999999983,564.0,169.0,74.0,60.0,261.0,68.68,-0.4399999999999977,28.35,0.01612903225806462
2022-03-11,5987285.0,306772.0,22422.0,19.52,-1.5199999999999996,4167111.0,69.6,-2.280000000000001,523.0,162.0,60.0,53.0,248.0,66.72,-1.960000000000008,26.95,-0.04938271604938279
2022-03-18,5988753.0,293233.0,-13539.0,20.42,0.9000000000000021,4256703.0,71.08,1.480000000000004,561.0,185.0,66.0,59.0,251.0,67.86,1.1400000000000006,28.6,0.06122448979591845
2022-03-25,5993543.0,313835.0,20602.0,19.1,-1.3200000000000003,4120962.0,68.76,-2.319999999999993,539.0,177.0,71.0,51.0,240.0,65.67,-2.1899999999999977,26.35,-0.07867132867132867
2022-04-01,5993543.0,329293.0,15458.0,18.2,-0.9000000000000021,3995877.0,66.67,-2.0900000000000034,553.0,188.0,74.0,49.0,242.0,63.5,-2.1700000000000017,27.2,0.03225806451612895
2022-04-08,5993543.0,329437.0,144.0,18.19,-0.00999999999999801,3998584.0,66.71,0.03999999999999204,551.0,181.0,77.0,48.0,245.0,63.58,0.0799999999999983,27.1,-0.003676470588235216
2022-04-15,5993543.0,309802.0,-19635.0,19.35,1.1600000000000001,4139114.0,69.06,2.3500000000000085,550.0,178.0,73.0,49.0,250.0,65.99,2.4099999999999966,28.5,0.051660516605166
2022-04-22,5993543.0,288402.0,-21400.0,20.78,1.4299999999999997,4302865.0,71.79,2.730000000000004,546.0,155.0,78.0,50.0,263.0,68.84,2.8500000000000085,29.85,0.04736842105263163
2022-04-29,5993543.0,299387.0,10985.0,20.02,-0.7600000000000016,4241127.0,70.76,-1.0300000000000011,540.0,153.0,73.0,51.0,263.0,67.87,-0.9699999999999989,27.85,-0.06700167504187604
2022-05-06,5993543.0,297888.0,-1499.0,20.12,0.10000000000000142,4246886.0,70.86,0.09999999999999432,542.0,145.0,80.0,52.0,265.0,67.94,0.06999999999999318,28.35,0.017953321364452424
2022-05-13,5993543.0,317139.0,19251.0,18.9,-1.2200000000000024,4106903.0,68.52,-2.3400000000000034,519.0,148.0,76.0,49.0,246.0,65.67,-2.269999999999996,25.3,-0.10758377425044094
2022-05-20,5993543.0,324249.0,7110.0,18.48,-0.41999999999999815,4067041.0,67.86,-0.6599999999999966,488.0,140.0,65.0,54.0,229.0,65.12,-0.5499999999999972,25.1,-0.00790513833992092
2022-05-27,5993543.0,321487.0,-2762.0,18.64,0.16000000000000014,4089368.0,68.23,0.37000000000000455,490.0,147.0,60.0,49.0,234.0,65.57,0.44999999999998863,26.1,0.0398406374501992
2022-06-02,6000511.0,321525.0,38.0,18.66,0.019999999999999574,4089445.0,68.15,-0.0799999999999983,547.0,155.0,68.0,58.0,266.0,65.19,-0.37999999999999545,27.4,0.04980842911877383
2022-06-10,6008306.0,321914.0,389.0,18.66,0.0,4083948.0,67.97,-0.18000000000000682,543.0,153.0,66.0,49.0,275.0,65.2,0.010000000000005116,25.95,-0.05291970802919706
2022-06-17,6013537.0,336055.0,14141.0,17.89,-0.7699999999999996,3997898.0,66.48,-1.4899999999999949,546.0,160.0,72.0,51.0,263.0,63.54,-1.6600000000000037,23.35,-0.10019267822736024
2022-06-24,6013537.0,347252.0,11197.0,17.32,-0.5700000000000003,3901431.0,64.88,-1.6000000000000085,536.0,160.0,70.0,55.0,251.0,61.9,-1.6400000000000006,22.35,-0.042826552462526764
2022-07-01,6013537.0,345864.0,-1388.0,17.39,0.07000000000000028,3913032.0,65.07,0.18999999999999773,526.0,154.0,72.0,54.0,246.0,62.13,0.23000000000000398,22.0,-0.015659955257270756
2022-07-08,6013537.0,349155.0,3291.0,17.22,-0.1700000000000017,3877253.0,64.48,-0.5899999999999892,527.0,149.0,77.0,51.0,250.0,61.56,-0.5700000000000003,23.25,0.056818181818181816
2022-07-15,6013537.0,348582.0,-573.0,17.25,0.030000000000001137,3874729.0,64.43,-0.04999999999999716,534.0,156.0,74.0,53.0,251.0,61.47,-0.09000000000000341,22.65,-0.025806451612903288
2022-07-22,6013537.0,350378.0,1796.0,17.16,-0.08999999999999986,3857499.0,64.15,-0.28000000000000114,533.0,159.0,73.0,48.0,253.0,61.26,-0.21000000000000085,23.2,0.0242825607064018
2022-07-29,6013537.0,351656.0,1278.0,17.1,-0.05999999999999872,3843281.0,63.91,-0.2400000000000091,539.0,163.0,74.0,47.0,255.0,61.0,-0.259999999999998,22.6,-0.02586206896551715
2022-08-05,6013537.0,355351.0,3695.0,16.92,-0.17999999999999972,3801792.0,63.22,-0.6899999999999977,539.0,167.0,71.0,49.0,252.0,60.28,-0.7199999999999989,21.75,-0.03761061946902661
2022-08-12,6013537.0,354713.0,-638.0,16.95,0.029999999999997584,3801582.0,63.22,0.0,537.0,171.0,68.0,47.0,251.0,60.31,0.030000000000001137,22.05,0.013793103448275895
2022-08-19,6013537.0,355174.0,461.0,16.93,-0.019999999999999574,3784960.0,62.94,-0.28000000000000114,526.0,168.0,66.0,50.0,242.0,60.03,-0.28000000000000114,21.4,-0.029478458049886715
2022-08-26,6013537.0,357934.0,2760.0,16.8,-0.129999999999999,3743967.0,62.26,-0.6799999999999997,527.0,161.0,75.0,50.0,241.0,59.31,-0.7199999999999989,22.9,0.07009345794392524
2022-09-02,6013537.0,357804.0,-130.0,16.81,0.00999999999999801,3761653.0,62.55,0.28999999999999915,540.0,168.0,76.0,52.0,244.0,59.5,0.18999999999999773,22.0,-0.03930131004366806
2022-09-08,6013537.0,361039.0,3235.0,16.66,-0.14999999999999858,3724662.0,61.94,-0.6099999999999994,533.0,168.0,74.0,52.0,239.0,58.9,-0.6000000000000014,21.9,-0.00454545454545461
2022-09-16,6013537.0,361182.0,143.0,16.65,-0.010000000000001563,3724909.0,61.94,0.0,525.0,159.0,74.0,52.0,240.0,58.99,0.09000000000000341,22.6,0.03196347031963483
2022-09-23,6013537.0,362331.0,1149.0,16.6,-0.04999999999999716,3714715.0,61.77,-0.1699999999999946,531.0,165.0,72.0,58.0,236.0,58.7,-0.28999999999999915,21.4,-0.05309734513274349
2022-09-30,6013537.0,374426.0,12095.0,16.06,-0.5400000000000027,3626006.0,60.3,-1.470000000000006,528.0,170.0,71.0,57.0,230.0,57.21,-1.490000000000002,19.65,-0.08177570093457945
2022-10-07,6013537.0,376171.0,1745.0,15.99,-0.06999999999999851,3617091.0,60.15,-0.14999999999999858,531.0,171.0,71.0,57.0,232.0,57.05,-0.1600000000000037,20.35,0.03562340966921134
2022-10-14,6013537.0,383129.0,6958.0,15.7,-0.2900000000000009,3553195.0,59.09,-1.0599999999999952,522.0,172.0,72.0,59.0,219.0,55.96,-1.0899999999999963,16.9,-0.16953316953316966
2022-10-21,6013537.0,380822.0,-2307.0,15.79,0.08999999999999986,3578319.0,59.5,0.4099999999999966,503.0,164.0,70.0,54.0,215.0,56.54,0.5799999999999983,16.55,-0.02071005917159751
2022-10-28,6013537.0,379427.0,-1395.0,15.85,0.0600000000000005,3594797.0,59.78,0.28000000000000114,490.0,159.0,65.0,55.0,211.0,56.89,0.3500000000000014,16.95,0.024169184290030125
2022-11-04,6013537.0,380362.0,935.0,15.81,-0.03999999999999915,3580662.0,59.54,-0.240000000000002,485.0,151.0,66.0,54.0,214.0,56.73,-0.1600000000000037,17.7,0.04424778761061947
2022-11-11,6013537.0,381599.0,1237.0,15.76,-0.05000000000000071,3569215.0,59.35,-0.18999999999999773,493.0,157.0,65.0,54.0,217.0,56.5,-0.22999999999999687,17.3,-0.022598870056497095
2022-11-18,6013537.0,382361.0,762.0,15.73,-0.02999999999999936,3554398.0,59.11,-0.240000000000002,485.0,147.0,69.0,53.0,216.0,56.32,-0.17999999999999972,17.2,-0.005780346820809331
2022-11-25,6013537.0,383958.0,1597.0,15.66,-0.07000000000000028,3532124.0,58.74,-0.36999999999999744,484.0,150.0,72.0,51.0,211.0,55.91,-0.4100000000000037,17.35,0.008720930232558264
2022-12-02,6013537.0,385503.0,1545.0,15.6,-0.0600000000000005,3531346.0,58.72,-0.020000000000003126,481.0,148.0,69.0,51.0,213.0,55.95,0.04000000000000625,17.9,0.031700288184437875
2022-12-09,6013537.0,384384.0,-1119.0,15.64,0.040000000000000924,3548951.0,59.02,0.30000000000000426,497.0,152.0,69.0,54.0,222.0,56.15,0.19999999999999574,19.65,0.09776536312849163
2022-12-16,6013537.0,381987.0,-2397.0,15.74,0.09999999999999964,3566819.0,59.31,0.28999999999999915,496.0,145.0,71.0,59.0,221.0,56.41,0.259999999999998,19.3,-0.01781170483460549
2022-12-23,6013537.0,381999.0,12.0,15.74,0.0,3561181.0,59.22,-0.09000000000000341,483.0,139.0,72.0,54.0,218.0,56.43,0.020000000000003126,19.0,-0.015544041450777238
2022-12-30,6013537.0,384090.0,2091.0,15.66,-0.08000000000000007,3536582.0,58.81,-0.4099999999999966,483.0,145.0,68.0,52.0,218.0,56.04,-0.39000000000000057,19.0,0.0
2023-01-06,6013537.0,384145.0,55.0,15.65,-0.009999999999999787,3528403.0,58.67,-0.14000000000000057,479.0,145.0,69.0,55.0,210.0,55.84,-0.19999999999999574,18.95,-0.0026315789473684583
2023-01-13,6013537.0,381934.0,-2211.0,15.74,0.08999999999999986,3546171.0,58.97,0.29999999999999716,483.0,145.0,69.0,55.0,214.0,56.15,0.30999999999999517,19.15,0.010554089709762496
2023-01-17,6013537.0,381267.0,-667.0,15.77,0.02999999999999936,3550243.0,59.04,0.07000000000000028,493.0,149.0,74.0,54.0,216.0,56.14,-0.00999999999999801,18.95,-0.010443864229764977
2023-02-03,6013537.0,377170.0,-4097.0,15.94,0.16999999999999993,3579488.0,59.52,0.480000000000004,489.0,146.0,76.0,49.0,218.0,56.71,0.5700000000000003,19.6,0.03430079155672835
2023-02-10,6013537.0,377871.0,701.0,15.91,-0.02999999999999936,3563647.0,59.26,-0.2600000000000051,474.0,139.0,73.0,47.0,215.0,56.57,-0.14000000000000057,18.85,-0.038265306122448974
2023-02-17,6013537.0,370317.0,-7554.0,16.24,0.3299999999999983,3655560.0,60.79,1.5300000000000011,483.0,142.0,75.0,50.0,216.0,57.99,1.4200000000000017,21.0,0.1140583554376657
2023-02-24,6013537.0,377301.0,6984.0,15.94,-0.29999999999999893,3598966.0,59.85,-0.9399999999999977,477.0,136.0,75.0,48.0,218.0,57.15,-0.8400000000000034,20.3,-0.0333333333333333
2023-03-03,6013537.0,377044.0,-257.0,15.95,0.009999999999999787,3598892.0,59.85,0.0,476.0,136.0,72.0,50.0,218.0,57.15,0.0,20.3,0.0
2023-03-10,6013537.0,376212.0,-832.0,15.98,0.030000000000001137,3605642.0,59.96,0.10999999999999943,479.0,137.0,70.0,52.0,220.0,57.24,0.09000000000000341,20.05,-0.01231527093596059
2023-03-17,6013537.0,382502.0,6290.0,15.72,-0.2599999999999998,3531521.0,58.73,-1.230000000000004,472.0,143.0,69.0,46.0,214.0,56.05,-1.1900000000000048,19.0,-0.0523690773067332
2023-03-24,6013537.0,382941.0,439.0,15.7,-0.02000000000000135,3527327.0,58.66,-0.07000000000000028,475.0,145.0,67.0,47.0,216.0,55.97,-0.0799999999999983,19.3,0.015789473684210565
2023-03-31,6013537.0,382354.0,-587.0,15.73,0.030000000000001137,3537929.0,58.83,0.1700000000000017,473.0,151.0,64.0,46.0,212.0,56.15,0.17999999999999972,19.5,0.010362694300518097
2023-04-07,6013537.0,382493.0,139.0,15.72,-0.009999999999999787,3530166.0,58.7,-0.12999999999999545,479.0,152.0,65.0,48.0,214.0,55.98,-0.1700000000000017,19.35,-0.007692307692307619
2023-04-14,6013537.0,380303.0,-2190.0,15.81,0.08999999999999986,3554279.0,59.1,0.3999999999999986,481.0,151.0,63.0,50.0,217.0,56.38,0.4000000000000057,19.8,0.023255813953488334
2023-04-21,6013537.0,381879.0,1576.0,15.75,-0.0600000000000005,3525007.0,58.62,-0.480000000000004,493.0,159.0,67.0,52.0,215.0,55.76,-0.6200000000000045,19.1,-0.03535353535353532
2023-04-28,6013537.0,383339.0,1460.0,15.69,-0.0600000000000005,3495719.0,58.13,-0.4899999999999949,480.0,151.0,64.0,52.0,213.0,55.37,-0.39000000000000057,19.0,-0.005235602094240912
2023-05-05,6013537.0,382513.0,-826.0,15.72,0.030000000000001137,3498887.0,58.18,0.04999999999999716,491.0,158.0,65.0,54.0,214.0,55.32,-0.04999999999999716,18.9,-0.005263157894736917
2023-05-12,6013537.0,381699.0,-814.0,15.75,0.02999999999999936,3495439.0,58.13,-0.04999999999999716,484.0,151.0,66.0,53.0,214.0,55.33,0.00999999999999801,19.0,0.005291005291005366
2023-05-19,6013537.0,379751.0,-1948.0,15.84,0.08999999999999986,3513071.0,58.42,0.28999999999999915,479.0,145.0,67.0,51.0,216.0,55.68,0.3500000000000014,20.0,0.05263157894736842
2023-05-26,6013537.0,371620.0,-8131.0,16.18,0.33999999999999986,3600755.0,59.88,1.4600000000000009,490.0,144.0,69.0,50.0,227.0,57.14,1.4600000000000009,20.85,0.04250000000000007
2023-06-02,6013537.0,358486.0,-13134.0,16.77,0.5899999999999999,3712145.0,61.73,1.8499999999999943,473.0,126.0,71.0,50.0,226.0,59.11,1.9699999999999989,23.05,0.10551558752997597
2023-06-09,6014346.0,358595.0,109.0,16.77,0.0,3695685.0,61.45,-0.27999999999999403,480.0,137.0,65.0,51.0,227.0,58.8,-0.3100000000000023,22.7,-0.015184381778741927
2023-06-16,6018521.0,341878.0,-16717.0,17.6,0.8300000000000018,3903300.0,64.85,3.3999999999999915,493.0,142.0,71.0,55.0,225.0,62.02,3.220000000000006,27.6,0.2158590308370045
2023-06-21,6023669.0,356635.0,14757.0,16.89,-0.7100000000000009,3848465.0,63.89,-0.9599999999999937,485.0,143.0,72.0,50.0,220.0,61.11,-0.9100000000000037,27.9,0.0108695652173912
2023-06-30,6023669.0,354317.0,-2318.0,17.0,0.10999999999999943,3836367.0,63.69,-0.20000000000000284,469.0,145.0,65.0,44.0,215.0,61.07,-0.03999999999999915,26.2,-0.06093189964157704
