open,high,low,close,adj close,volume,MA3,MA5,MA5volume,MA20,MA10,volume_chage,adj close-MA5 distance,adj close-MA10 distance,adj close-MA20 distance,adj close-MA3 distance,MA20-MA10 distance,MA20-MA5 distance,MA10-MA5 distance,MA10-MA3 distance,MA20-MA3 distance,MA5-MA3 distance,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
19.850000381469727,19.950000762939453,19.600000381469727,19.649999618530273,19.649999618530273,24191953.0,19.666666666666668,19.65,26120919.6,19.89000005722046,19.7,-0.07384757617798424,-3.8146972514141453e-07,-0.05000038146972585,-0.24000043869018484,-0.016667048136394413,0.19000005722045898,0.2400000572204597,0.05000000000000071,0.03333333333333144,0.22333339055379042,-0.016666666666669272,6051396.0,365647.0,-176.0,16.55,0.010000000000001563,3494878.0,57.75,-0.13000000000000256,510.0,174.0,78.0,63.0,195.0,54.52,-0.14999999999999858,19.8,0.0
