資料日期,集保總張數,總股東人數,平均張數/人,>400張大股東持有張數,>400張大股東持有百分比,>400張大股東人數,400~600張人數,600~800張人數,800~1000張人數,>1000張人數,>1000張大股東持有百分比,收盤價
20230728,"6,042,541","348,210",17.35,"3,827,897",63.35,496,154,65,52,225,60.56,25.45
20230721,"6,036,441","350,769",17.21,"3,809,567",63.11,486,147,65,54,220,60.34,25.45
20230714,"6,023,669","351,011",17.16,"3,820,647",63.43,477,138,65,55,219,60.70,25.05
20230707,"6,023,669","356,535",16.90,"3,785,832",62.85,476,147,63,51,215,60.13,26.25
20230630,"6,023,669","354,317",17.00,"3,836,367",63.69,469,145,65,44,215,61.07,26.20
20230621,"6,023,669","356,635",16.89,"3,848,465",63.89,485,143,72,50,220,61.11,27.90
20230616,"6,018,521","341,878",17.60,"3,903,300",64.85,493,142,71,55,225,62.02,27.60
20230609,"6,014,346","358,595",16.77,"3,695,685",61.45,480,137,65,51,227,58.80,22.70
20230602,"6,013,537","358,486",16.77,"3,712,145",61.73,473,126,71,50,226,59.11,23.05
20230526,"6,013,537","371,620",16.18,"3,600,755",59.88,490,144,69,50,227,57.14,20.85
20230519,"6,013,537","379,751",15.84,"3,513,071",58.42,479,145,67,51,216,55.68,20.00
20230512,"6,013,537","381,699",15.75,"3,495,439",58.13,484,151,66,53,214,55.33,19.00
20230505,"6,013,537","382,513",15.72,"3,498,887",58.18,491,158,65,54,214,55.32,18.90
20230428,"6,013,537","383,339",15.69,"3,495,719",58.13,480,151,64,52,213,55.37,19.00
20230421,"6,013,537","381,879",15.75,"3,525,007",58.62,493,159,67,52,215,55.76,19.10
20230414,"6,013,537","380,303",15.81,"3,554,279",59.10,481,151,63,50,217,56.38,19.80
20230407,"6,013,537","382,493",15.72,"3,530,166",58.70,479,152,65,48,214,55.98,19.35
20230331,"6,013,537","382,354",15.73,"3,537,929",58.83,473,151,64,46,212,56.15,19.50
20230324,"6,013,537","382,941",15.70,"3,527,327",58.66,475,145,67,47,216,55.97,19.30
20230317,"6,013,537","382,502",15.72,"3,531,521",58.73,472,143,69,46,214,56.05,19.00
20230310,"6,013,537","376,212",15.98,"3,605,642",59.96,479,137,70,52,220,57.24,20.05
20230303,"6,013,537","377,044",15.95,"3,598,892",59.85,476,136,72,50,218,57.15,20.30
20230224,"6,013,537","377,301",15.94,"3,598,966",59.85,477,136,75,48,218,57.15,20.30
20230217,"6,013,537","370,317",16.24,"3,655,560",60.79,483,142,75,50,216,57.99,21.00
20230210,"6,013,537","377,871",15.91,"3,563,647",59.26,474,139,73,47,215,56.57,18.85
20230203,"6,013,537","377,170",15.94,"3,579,488",59.52,489,146,76,49,218,56.71,19.60
20230117,"6,013,537","381,267",15.77,"3,550,243",59.04,493,149,74,54,216,56.14,18.95
20230113,"6,013,537","381,934",15.74,"3,546,171",58.97,483,145,69,55,214,56.15,19.15
20230106,"6,013,537","384,145",15.65,"3,528,403",58.67,479,145,69,55,210,55.84,18.95
20221230,"6,013,537","384,090",15.66,"3,536,582",58.81,483,145,68,52,218,56.04,19.00
20221223,"6,013,537","381,999",15.74,"3,561,181",59.22,483,139,72,54,218,56.43,19.00
20221216,"6,013,537","381,987",15.74,"3,566,819",59.31,496,145,71,59,221,56.41,19.30
20221209,"6,013,537","384,384",15.64,"3,548,951",59.02,497,152,69,54,222,56.15,19.65
20221202,"6,013,537","385,503",15.60,"3,531,346",58.72,481,148,69,51,213,55.95,17.90
20221125,"6,013,537","383,958",15.66,"3,532,124",58.74,484,150,72,51,211,55.91,17.35
20221118,"6,013,537","382,361",15.73,"3,554,398",59.11,485,147,69,53,216,56.32,17.20
20221111,"6,013,537","381,599",15.76,"3,569,215",59.35,493,157,65,54,217,56.50,17.30
20221104,"6,013,537","380,362",15.81,"3,580,662",59.54,485,151,66,54,214,56.73,17.70
20221028,"6,013,537","379,427",15.85,"3,594,797",59.78,490,159,65,55,211,56.89,16.95
20221021,"6,013,537","380,822",15.79,"3,578,319",59.50,503,164,70,54,215,56.54,16.55
20221014,"6,013,537","383,129",15.70,"3,553,195",59.09,522,172,72,59,219,55.96,16.90
20221007,"6,013,537","376,171",15.99,"3,617,091",60.15,531,171,71,57,232,57.05,20.35
20220930,"6,013,537","374,426",16.06,"3,626,006",60.30,528,170,71,57,230,57.21,19.65
20220923,"6,013,537","362,331",16.60,"3,714,715",61.77,531,165,72,58,236,58.70,21.40
20220916,"6,013,537","361,182",16.65,"3,724,909",61.94,525,159,74,52,240,58.99,22.60
20220908,"6,013,537","361,039",16.66,"3,724,662",61.94,533,168,74,52,239,58.90,21.90
20220902,"6,013,537","357,804",16.81,"3,761,653",62.55,540,168,76,52,244,59.50,22.00
20220826,"6,013,537","357,934",16.80,"3,743,967",62.26,527,161,75,50,241,59.31,22.90
20220819,"6,013,537","355,174",16.93,"3,784,960",62.94,526,168,66,50,242,60.03,21.40
20220812,"6,013,537","354,713",16.95,"3,801,582",63.22,537,171,68,47,251,60.31,22.05
20220805,"6,013,537","355,351",16.92,"3,801,792",63.22,539,167,71,49,252,60.28,21.75
20220729,"6,013,537","351,656",17.10,"3,843,281",63.91,539,163,74,47,255,61.00,22.60
20220722,"6,013,537","350,378",17.16,"3,857,499",64.15,533,159,73,48,253,61.26,23.20
20220715,"6,013,537","348,582",17.25,"3,874,729",64.43,534,156,74,53,251,61.47,22.65
20220708,"6,013,537","349,155",17.22,"3,877,253",64.48,527,149,77,51,250,61.56,23.25
20220701,"6,013,537","345,864",17.39,"3,913,032",65.07,526,154,72,54,246,62.13,22.00
20220624,"6,013,537","347,252",17.32,"3,901,431",64.88,536,160,70,55,251,61.90,22.35
20220617,"6,013,537","336,055",17.89,"3,997,898",66.48,546,160,72,51,263,63.54,23.35
20220610,"6,008,306","321,914",18.66,"4,083,948",67.97,543,153,66,49,275,65.20,25.95
20220602,"6,000,511","321,525",18.66,"4,089,445",68.15,547,155,68,58,266,65.19,27.40
20220527,"5,993,543","321,487",18.64,"4,089,368",68.23,490,147,60,49,234,65.57,26.10
20220520,"5,993,543","324,249",18.48,"4,067,041",67.86,488,140,65,54,229,65.12,25.10
20220513,"5,993,543","317,139",18.90,"4,106,903",68.52,519,148,76,49,246,65.67,25.30
20220506,"5,993,543","297,888",20.12,"4,246,886",70.86,542,145,80,52,265,67.94,28.35
20220429,"5,993,543","299,387",20.02,"4,241,127",70.76,540,153,73,51,263,67.87,27.85
20220422,"5,993,543","288,402",20.78,"4,302,865",71.79,546,155,78,50,263,68.84,29.85
20220415,"5,993,543","309,802",19.35,"4,139,114",69.06,550,178,73,49,250,65.99,28.50
20220408,"5,993,543","329,437",18.19,"3,998,584",66.71,551,181,77,48,245,63.58,27.10
20220401,"5,993,543","329,293",18.20,"3,995,877",66.67,553,188,74,49,242,63.50,27.20
20220325,"5,993,543","313,835",19.10,"4,120,962",68.76,539,177,71,51,240,65.67,26.35
20220318,"5,988,753","293,233",20.42,"4,256,703",71.08,561,185,66,59,251,67.86,28.60
20220311,"5,987,285","306,772",19.52,"4,167,111",69.60,523,162,60,53,248,66.72,26.95
20220304,"5,982,172","284,350",21.04,"4,299,718",71.88,564,169,74,60,261,68.68,28.35
20220225,"5,975,348","279,539",21.38,"4,314,899",72.21,559,157,76,56,270,69.12,27.90
20220218,"5,960,028","255,088",23.36,"4,424,852",74.24,564,171,72,60,261,71.00,31.70
20220211,"5,954,670","286,496",20.78,"4,166,263",69.97,545,161,73,56,255,66.88,27.75
20220126,"5,953,082","296,177",20.10,"4,077,388",68.49,531,158,72,56,245,65.44,23.40
20220121,"5,948,432","297,463",20.00,"4,072,290",68.46,535,168,62,57,248,65.44,23.95
20220114,"5,944,352","295,883",20.09,"4,094,937",68.89,551,173,72,55,251,65.75,25.55
20220107,"5,942,908","278,516",21.34,"4,239,509",71.34,555,164,73,59,259,68.17,27.00
20211230,"5,941,224","285,220",20.83,"4,191,640",70.55,555,170,75,56,254,67.36,27.55
20211224,"5,940,054","285,549",20.80,"4,186,923",70.49,547,166,72,52,257,67.44,26.20
20211217,"5,938,641","280,957",21.14,"4,216,398",71.00,546,167,75,53,251,67.87,26.20
20211210,"5,930,651","257,184",23.06,"4,366,803",73.63,576,168,77,62,269,70.33,28.70
20211203,"5,925,771","268,732",22.05,"4,296,691",72.51,545,175,64,57,249,69.37,25.80
20211126,"5,889,094","256,252",22.98,"4,355,975",73.97,544,164,63,66,251,70.80,26.70
20211119,"5,833,699","253,683",23.00,"4,299,252",73.70,541,160,68,61,252,70.55,27.65
20211112,"5,788,032","266,732",21.70,"4,136,181",71.46,515,149,62,62,242,68.45,25.55
20211105,"5,753,881","315,306",18.25,"3,711,514",64.50,485,150,64,57,214,61.53,19.55
20211029,"5,746,381","337,075",17.05,"3,514,090",61.15,480,162,65,58,195,58.04,17.20
20211022,"5,746,230","339,453",16.93,"3,504,611",60.99,478,160,66,56,196,57.91,16.25
20211015,"5,745,580","339,435",16.93,"3,512,420",61.13,476,158,64,57,197,58.09,16.75
20211008,"5,745,246","340,593",16.87,"3,510,740",61.11,474,157,63,56,198,58.10,16.70
20211001,"5,740,484","341,078",16.83,"3,515,489",61.24,462,151,58,55,198,58.36,16.70
20210924,"5,740,484","347,535",16.52,"3,470,352",60.45,462,154,58,56,194,57.54,16.20
20210917,"5,740,326","349,069",16.44,"3,465,828",60.38,464,156,60,59,189,57.36,15.95
20210910,"5,740,326","349,696",16.42,"3,466,708",60.39,464,153,63,58,190,57.38,16.10
20210903,"5,739,810","349,050",16.44,"3,494,521",60.88,459,139,63,55,202,58.05,16.50
20210827,"5,738,159","349,597",16.41,"3,496,605",60.94,454,134,63,55,202,58.14,17.25
20210820,"5,734,699","349,993",16.39,"3,498,977",61.01,461,136,67,57,201,58.12,16.55
20210813,"5,734,238","345,779",16.58,"3,539,168",61.72,463,139,65,56,203,58.84,17.45
20210806,"5,732,540","344,476",16.64,"3,537,397",61.71,452,135,66,58,193,58.81,17.10
20210730,"5,732,381","343,184",16.70,"3,560,914",62.12,455,141,63,61,190,59.15,17.25
20210723,"5,731,730","343,002",16.71,"3,557,946",62.07,454,139,61,60,194,59.17,17.95
20210716,"5,725,278","340,740",16.80,"3,582,025",62.57,450,142,57,58,193,59.71,18.20
20210709,"5,704,635","336,379",16.96,"3,602,240",63.15,460,150,58,55,197,60.24,18.80
20210702,"5,673,445","334,182",16.98,"3,573,349",62.98,451,143,57,52,199,60.19,19.00
20210625,"5,654,405","332,066",17.03,"3,580,292",63.32,456,144,56,58,198,60.42,20.05
20210618,"5,625,381","327,127",17.20,"3,579,785",63.64,462,146,57,61,198,60.65,19.35
20210611,"5,602,580","323,215",17.33,"3,588,160",64.04,461,142,66,57,196,61.04,18.60
20210604,"5,497,199","275,881",19.93,"3,715,210",67.58,488,157,65,62,204,64.32,20.50
20210528,"5,433,445","273,857",19.84,"3,651,854",67.21,466,149,72,59,186,63.95,18.10
20210521,"5,420,993","279,846",19.37,"3,607,406",66.55,439,146,63,54,176,63.51,15.40
20210514,"5,420,993","275,723",19.66,"3,643,441",67.21,447,149,64,53,181,64.14,15.10
20210507,"5,420,993","277,340",19.55,"3,642,644",67.20,464,145,73,51,195,64.08,17.25
20210429,"5,420,993","264,687",20.48,"3,743,327",69.05,468,157,66,53,192,65.86,21.20
20210423,"5,420,993","263,738",20.55,"3,744,501",69.07,465,140,69,54,202,65.98,20.40
20210416,"5,420,993","244,773",22.15,"3,725,953",68.73,478,143,69,60,206,65.52,18.30
20210409,"5,420,993","227,107",23.87,"3,783,089",69.79,510,156,73,63,218,66.33,16.20
20210401,"5,420,993","236,196",22.95,"3,696,256",68.18,488,146,78,57,207,64.87,15.25
20210326,"5,420,993","235,072",23.06,"3,699,609",68.25,474,146,77,53,198,65.00,15.05
20210319,"5,420,993","227,582",23.82,"3,719,837",68.62,481,142,76,56,207,65.36,14.95
20210312,"5,420,993","224,751",24.12,"3,699,737",68.25,489,153,80,53,203,64.90,14.15
20210305,"5,420,985","219,579",24.69,"3,716,939",68.57,499,157,75,59,208,65.14,13.65
20210226,"5,420,985","187,187",28.96,"3,888,310",71.73,536,177,78,51,230,68.21,14.00
20210219,"5,420,985","181,300",29.90,"3,889,131",71.74,518,179,73,50,216,68.31,11.55
20210209,"5,420,985","178,763",30.32,"3,913,729",72.20,509,170,78,46,215,68.85,11.65
20210205,"5,420,985","179,737",30.16,"3,900,148",71.95,510,169,79,46,216,68.60,11.65
20210129,"5,420,985","179,996",30.12,"3,904,490",72.03,502,164,78,50,210,68.66,11.00
20210122,"5,420,985","181,117",29.93,"3,895,994",71.87,487,152,75,43,217,68.77,10.20
20210115,"5,420,985","182,648",29.68,"3,905,354",72.04,490,157,75,38,220,69.00,10.25
20210108,"5,420,985","181,277",29.90,"3,933,790",72.57,498,164,75,39,220,69.45,11.05
20201231,"5,420,985","175,585",30.87,"3,998,510",73.76,502,161,75,43,223,70.60,12.05
20201225,"5,420,985","170,931",31.71,"4,037,701",74.48,489,149,75,39,226,71.50,11.95
20201218,"5,420,985","161,564",33.55,"4,082,969",75.32,492,148,67,50,227,72.26,12.15
20201211,"5,420,985","152,660",35.51,"4,117,020",75.95,490,155,63,54,218,72.82,10.50
20201204,"5,420,985","145,124",37.35,"4,179,263",77.09,486,148,70,43,225,74.13,10.85
20201127,"5,420,985","144,558",37.50,"4,169,213",76.91,487,154,68,42,223,73.93,10.05
,
