Training RMSE  open_y,0.4353101685206468
Training R-squared open_y,0.9010935053708286
Training RMSE  high_y,0.64247578679111
Training R-squared high_y,0.9159659375116216
Training RMSE  low_y,0.6978100689601291
Training R-squared low_y,0.8917092316773725
Training RMSE  close_y,0.9523077595162485
Training R-squared close_y,0.8805776977509502
Training RMSE  open_y_2day,1.067535065508522
Training R-squared open_y_2day,0.882425306729967
Training RMSE  high_y_2day,1.0303376928065429
Training R-squared high_y_2day,0.9184263409745341
Training RMSE  low_y_2day,0.9640364718318235
Training R-squared low_y_2day,0.9212332528193544
Training RMSE  close_y_2day,1.1906648191841631
Training R-squared close_y_2day,0.90852493847506
Training RMSE  open_y_5day,1.0785393684722742
Training R-squared open_y_5day,0.967703105002224
Training RMSE  high_y_5day,1.1375637799269094
Training R-squared high_y_5day,0.9707241922993116
Training RMSE  low_y_5day,1.0365729228878682
Training R-squared low_y_5day,0.9694743178437922
Training RMSE  close_y_5day,1.09562959745217
Training R-squared close_y_5day,0.9717725340352646
Testing RMSE open_y,1.7593778423094726
Testing R-squared open_y,-0.28708538635209835
Testing RMSE high_y,2.630417077725858
Testing R-squared high_y,-0.010983349262279507
Testing RMSE low_y,2.220994994673369
Testing R-squared low_y,-0.07385309634326287
Testing RMSE close_y,3.3665936676723565
Testing R-squared close_y,-0.08580219306483938
Testing RMSE open_y_2day,3.7197342726621603
Testing R-squared open_y_2day,0.11911638099589394
Testing RMSE high_y_2day,4.323773337335747
Testing R-squared high_y_2day,0.27386310927592394
Testing RMSE low_y_2day,3.321612881249718
Testing R-squared low_y_2day,0.20650292966408612
Testing RMSE close_y_2day,4.003219614158091
Testing R-squared close_y_2day,0.26692882796438755
Testing RMSE open_y_5day,4.45343048109223
Testing R-squared open_y_5day,0.5585849977806063
Testing RMSE high_y_5day,4.54427723750868
Testing R-squared high_y_5day,0.5978820151591344
Testing RMSE low_y_5day,3.631662253499211
Testing R-squared low_y_5day,0.6696202378596863
Testing RMSE close_y_5day,3.853773334592885
Testing R-squared close_y_5day,0.676125247060889
