資料日期,集保總張數,總股東人數,平均張數/人,>400張大股東持有張數,>400張大股東持有百分比,>400張大股東人數,400~600張人數,600~800張人數,800~1000張人數,>1000張人數,>1000張大股東持有百分比,收盤價
20221021,"1,599,463","192,048",8.33,"1,245,048",77.84,498,132,77,56,233,67.34,567.00
20221014,"1,599,463","192,896",8.29,"1,244,027",77.78,499,133,79,55,232,67.17,585.00
20221007,"1,599,463","192,355",8.32,"1,244,500",77.81,504,137,75,57,235,67.13,566.00
20220930,"1,599,190","193,453",8.27,"1,241,507",77.63,503,134,77,54,238,67.17,551.00
20220923,"1,599,190","192,981",8.29,"1,240,077",77.54,504,141,71,54,238,67.07,580.00
20220916,"1,599,190","191,258",8.36,"1,244,755",77.84,509,145,73,53,238,67.24,600.00
20220908,"1,599,189","190,237",8.41,"1,244,528",77.82,512,146,71,58,237,67.03,623.00
20220902,"1,599,188","188,328",8.49,"1,246,325",77.93,515,141,77,56,241,67.12,620.00
20220826,"1,599,186","186,016",8.60,"1,249,028",78.10,517,144,72,62,239,67.10,678.00
20220819,"1,599,186","182,618",8.76,"1,253,558",78.39,521,147,69,62,243,67.43,693.00
20220812,"1,599,196","184,118",8.69,"1,251,728",78.27,519,143,76,61,239,67.20,684.00
20220805,"1,599,165","182,503",8.76,"1,252,883",78.35,518,145,73,61,239,67.33,717.00
20220729,"1,599,149","182,652",8.76,"1,254,241",78.43,520,149,70,62,239,67.39,683.00
20220722,"1,599,136","181,335",8.82,"1,256,378",78.57,523,148,72,59,244,67.67,705.00
20220715,"1,599,111","183,746",8.70,"1,254,459",78.45,519,146,72,62,239,67.44,648.00
20220708,"1,599,100","183,940",8.69,"1,257,072",78.61,525,147,79,60,239,67.43,651.00
20220701,"1,599,085","184,070",8.69,"1,258,083",78.68,532,154,85,55,238,67.27,612.00
20220624,"1,599,085","179,485",8.91,"1,258,703",78.71,529,153,81,54,241,67.59,670.00
20220617,"1,599,085","166,606",9.60,"1,268,683",79.34,536,157,81,53,245,68.08,831.00
20220610,"1,599,085","164,646",9.71,"1,267,332",79.25,528,151,78,58,241,68.04,930.00
20220602,"1,599,085","167,868",9.53,"1,266,136",79.18,525,152,73,58,242,68.08,898.00
20220527,"1,599,085","172,949",9.25,"1,262,503",78.95,526,160,71,54,241,67.97,851.00
20220520,"1,599,088","173,449",9.22,"1,261,077",78.86,523,158,69,54,242,68.06,846.00
20220513,"1,599,088","174,779",9.15,"1,260,925",78.85,525,160,68,59,238,67.75,843.00
20220506,"1,599,088","173,915",9.19,"1,261,989",78.92,533,166,71,57,239,67.66,834.00
20220429,"1,599,088","173,384",9.22,"1,260,854",78.85,533,163,73,62,235,67.29,830.00
20220422,"1,599,088","169,435",9.44,"1,262,539",78.95,535,166,75,54,240,67.67,854.00
20220415,"1,599,088","166,393",9.61,"1,263,361",79.01,541,173,71,57,240,67.50,832.00
20220408,"1,599,088","158,758",10.07,"1,266,458",79.20,551,176,76,56,243,67.46,840.00
20220401,"1,599,085","146,107",10.94,"1,268,729",79.34,552,171,80,55,246,67.58,900.00
20220325,"1,599,072","129,174",12.38,"1,276,382",79.82,554,168,84,55,247,67.94,971.00
20220318,"1,598,914","126,809",12.61,"1,275,451",79.77,548,165,77,51,255,68.41,969.00
20220311,"1,598,907","116,932",13.67,"1,280,285",80.07,556,170,76,55,255,68.43,963.00
20220304,"1,598,904","106,298",15.04,"1,281,834",80.17,555,163,79,53,260,68.76,1025.00
20220225,"1,598,920","105,304",15.18,"1,281,659",80.16,556,160,82,56,258,68.53,1085.00
20220218,"1,598,918","102,399",15.61,"1,282,940",80.24,557,162,82,56,257,68.54,1120.00
20220211,"1,598,912","101,300",15.78,"1,283,702",80.29,558,165,83,56,254,68.47,1150.00
20220126,"1,598,909","101,537",15.75,"1,282,173",80.19,540,156,77,53,254,69.05,1075.00
20220121,"1,598,906","99,874",16.01,"1,283,268",80.26,541,157,77,53,254,69.12,1070.00
20220114,"1,598,905","97,752",16.36,"1,285,184",80.38,540,158,76,54,252,69.19,1065.00
20220107,"1,598,890","94,703",16.88,"1,286,407",80.46,542,159,75,58,250,69.00,1100.00
20211230,"1,598,886","90,517",17.66,"1,289,338",80.64,538,152,78,58,250,69.31,1190.00
20211224,"1,598,883","93,182",17.16,"1,287,408",80.52,533,149,77,61,246,69.13,1120.00
20211217,"1,598,883","93,680",17.07,"1,286,364",80.45,531,147,78,59,247,69.19,1075.00
20211210,"1,598,883","94,318",16.95,"1,286,551",80.47,530,147,81,57,245,69.23,1075.00
20211203,"1,598,874","96,149",16.63,"1,287,154",80.50,528,142,86,52,248,69.41,1060.00
20211126,"1,598,874","97,588",16.38,"1,284,465",80.34,524,142,83,55,244,69.20,1005.00
20211119,"1,598,845","97,360",16.42,"1,286,507",80.46,528,145,82,56,245,69.29,1090.00
20211112,"1,598,852","105,147",15.21,"1,282,668",80.22,529,149,80,55,245,69.06,983.00
20211105,"1,598,852","109,687",14.58,"1,278,621",79.97,524,149,81,51,243,68.98,940.00
20211029,"1,598,852","110,075",14.53,"1,278,306",79.95,527,152,76,55,244,68.89,913.00
20211022,"1,598,852","115,074",13.89,"1,272,712",79.60,526,147,80,54,245,68.62,926.00
20211015,"1,598,852","118,659",13.47,"1,267,250",79.26,525,149,77,51,248,68.49,857.00
20211008,"1,598,852","113,860",14.04,"1,275,193",79.76,531,154,75,54,248,68.75,910.00
20211001,"1,590,464","110,044",14.45,"1,271,134",79.92,535,156,77,54,248,68.70,885.00
20210924,"1,590,464","111,642",14.25,"1,266,257",79.62,528,148,76,53,251,68.76,920.00
20210917,"1,590,459","111,355",14.28,"1,267,164",79.67,528,150,78,52,248,68.68,940.00
20210910,"1,590,458","115,846",13.73,"1,263,028",79.41,531,153,77,59,242,68.01,925.00
20210903,"1,590,458","114,109",13.94,"1,267,075",79.67,531,153,82,55,241,68.28,919.00
20210827,"1,590,456","119,066",13.36,"1,261,821",79.34,529,151,84,54,240,67.95,896.00
20210820,"1,590,442","116,386",13.67,"1,262,925",79.41,529,149,86,54,240,67.99,873.00
20210813,"1,590,465","114,525",13.89,"1,265,605",79.57,532,149,86,54,243,68.19,910.00
20210806,"1,590,454","112,171",14.18,"1,264,905",79.53,526,144,89,47,246,68.47,936.00
20210730,"1,590,432","116,624",13.64,"1,262,268",79.37,523,141,86,48,248,68.49,910.00
20210723,"1,590,426","115,509",13.77,"1,263,064",79.42,528,146,81,53,248,68.33,933.00
20210716,"1,590,409","114,225",13.92,"1,266,369",79.63,531,148,82,49,252,68.64,957.00
20210709,"1,590,409","115,615",13.76,"1,265,902",79.60,532,149,79,52,252,68.62,919.00
20210702,"1,590,409","111,504",14.26,"1,269,470",79.82,532,148,81,50,253,68.93,957.00
20210625,"1,590,409","112,555",14.13,"1,268,373",79.75,536,158,76,52,250,68.60,927.00
20210618,"1,590,409","105,607",15.06,"1,272,288",80.00,539,158,82,51,248,68.61,965.00
20210611,"1,590,409","102,391",15.53,"1,276,967",80.29,541,159,82,52,248,68.83,980.00
20210604,"1,590,409","104,529",15.21,"1,273,214",80.06,537,156,82,52,247,68.68,977.00
20210528,"1,590,409","104,139",15.27,"1,274,933",80.16,538,156,81,57,244,68.56,961.00
20210521,"1,590,471","101,214",15.71,"1,279,768",80.46,541,159,82,57,243,68.73,955.00
20210514,"1,590,471","100,144",15.88,"1,280,851",80.53,535,157,80,58,240,68.92,895.00
20210507,"1,590,471","87,114",18.26,"1,284,216",80.74,544,166,81,54,243,68.90,1060.00
20210429,"1,590,471","77,804",20.44,"1,292,166",81.24,549,157,85,61,246,69.19,1185.00
20210423,"1,590,471","82,928",19.18,"1,288,514",81.01,548,157,92,54,245,69.10,1035.00
20210416,"1,590,471","84,630",18.79,"1,283,077",80.67,542,154,89,55,244,68.96,975.00
20210409,"1,590,423","81,079",19.62,"1,286,520",80.89,547,155,91,54,247,69.05,999.00
20210401,"1,590,398","87,073",18.27,"1,282,974",80.67,545,151,95,52,247,68.88,961.00
20210326,"1,590,390","91,412",17.40,"1,279,593",80.46,544,149,97,53,245,68.59,943.00
20210319,"1,590,385","94,608",16.81,"1,276,827",80.28,548,150,102,55,241,68.10,885.00
20210312,"1,590,366","94,489",16.83,"1,277,187",80.31,547,147,110,49,241,68.21,899.00
20210305,"1,590,357","89,856",17.70,"1,280,687",80.53,550,146,108,52,244,68.42,883.00
20210226,"1,590,353","84,001",18.93,"1,287,363",80.95,549,144,107,55,243,68.81,896.00
20210219,"1,590,371","79,817",19.93,"1,292,116",81.25,555,150,103,55,247,69.15,964.00
20210209,"1,590,367","78,063",20.37,"1,291,150",81.19,548,146,102,55,245,69.18,950.00
20210205,"1,590,364","78,127",20.36,"1,293,866",81.36,552,153,99,55,245,69.28,950.00
20210129,"1,590,355","81,311",19.56,"1,289,987",81.11,549,154,98,52,245,69.20,875.00
20210122,"1,590,345","73,615",21.60,"1,296,610",81.53,545,155,94,49,247,69.88,917.00
20210115,"1,590,317","72,351",21.98,"1,297,222",81.57,545,159,86,52,248,69.96,850.00
20210108,"1,590,290","68,051",23.37,"1,300,295",81.76,544,161,83,51,249,70.24,838.00
20201231,"1,590,273","70,544",22.54,"1,296,961",81.56,546,163,84,48,251,70.11,747.00
20201225,"1,590,273","73,557",21.62,"1,290,714",81.16,544,162,85,47,250,69.75,715.00
20201218,"1,590,270","75,827",20.97,"1,287,317",80.95,544,166,82,49,247,69.45,699.00
20201211,"1,590,264","73,761",21.56,"1,291,336",81.20,550,169,78,54,249,69.56,707.00
20201204,"1,590,258","72,778",21.85,"1,289,924",81.11,547,167,77,56,247,69.48,705.00
20201127,"1,590,246","67,405",23.59,"1,298,775",81.67,548,169,77,55,247,70.02,725.00
20201120,"1,590,216","67,656",23.50,"1,297,371",81.58,547,168,80,57,242,69.74,747.00
20201113,"1,590,212","71,706",22.18,"1,288,262",81.01,547,170,82,53,242,69.27,675.00
,
