open,high,low,close,adj close,volume,MA3,MA5,MA5volume,MA20,MA10,volume_chage,adj close-MA5 distance,adj close-MA10 distance,adj close-MA20 distance,adj close-MA3 distance,MA20-MA10 distance,MA20-MA5 distance,MA10-MA5 distance,MA10-MA3 distance,MA20-MA3 distance,MA5-MA3 distance,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
1035.0,1100.0,1010.0,1100.0,1100.0,23431414.0,1032.0,1008.2,10142458.6,955.9,978.6,1.3102301842277178,91.79999999999995,121.39999999999998,144.10000000000002,68.0,-22.700000000000045,-52.30000000000007,-29.600000000000023,-53.39999999999998,-76.10000000000002,-23.799999999999955,1599623.0,182240.0,-10856.0,8.78,0.5,1231735.0,77.0,0.7000000000000028,527.0,139.0,86.0,54.0,248.0,65.97,0.5499999999999972,1100.0,0.13402061855670103
