年月日,open,high,low,close,adj close,volume,MA3,MA5,MA5volume,MA20,MA10,volume_chage,adj close-MA5 distance,adj close-MA10 distance,adj close-MA20 distance,adj close-MA3 distance,MA20-MA10 distance,MA20-MA5 distance,MA10-MA5 distance,MA10-MA3 distance,MA20-MA3 distance,MA5-MA3 distance,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
2020-11-13,671.0,677.0,667.0,675.0,519.297607421875,4677318.0,519.0411783854166,524.9906616210938,5876159.6,525.1060409545898,523.3750518798828,-0.2040178758929556,-5.69305419921875,-4.07744445800779,-5.808433532714844,0.25642903645837123,1.730989074707054,0.11537933349609375,-1.6156097412109602,4.333873494466161,6.064862569173215,5.949483235677121,1590212.0,71706.0,0.0,22.18,0.0,1288262.0,81.01,0.0,547.0,170.0,82.0,53.0,242.0,69.27,0.0,675.0,0.0
2020-11-16,685.0,695.0,681.0,694.0,533.9148559570312,6299216.0,523.6571451822916,523.7597290039063,5827050.8,525.1829727172851,526.5293060302735,0.08102987535306887,10.155126953124977,7.38554992675779,8.73188323974614,10.257710774739621,-1.3463333129883495,1.423243713378838,2.7695770263671875,2.8721608479818315,1.525827534993482,0.10258382161464397,1590212.0,71706.0,0.0,22.18,0.0,1288262.0,81.01,0.0,547.0,170.0,82.0,53.0,242.0,69.27,0.0,675.0,0.0
2020-11-17,701.0,703.0,691.0,696.0,535.4534912109375,6367119.0,529.5553181966146,525.2983764648437,5899136.0,525.1445022583008,528.9142211914062,0.0793307697940851,10.155114746093773,6.539270019531273,10.308988952636696,5.898173014322879,-3.7697189331054233,-0.15387420654292328,3.6158447265625,-0.641097005208394,-4.410815938313817,-4.256941731770894,1590212.0,71706.0,0.0,22.18,0.0,1288262.0,81.01,0.0,547.0,170.0,82.0,53.0,242.0,69.27,0.0,675.0,0.0
2020-11-18,702.0,728.0,701.0,728.0,560.0721435546875,21063886.0,543.1468302408854,533.2994140625,8515688.6,526.5677658081055,532.8378112792968,1.4735387811151293,26.772729492187523,27.23433227539067,33.50437774658201,16.92531331380212,-6.270045471191338,-6.731648254394486,-0.46160278320314774,-10.30901896158855,-16.579064432779887,-9.847416178385402,1590212.0,71706.0,0.0,22.18,0.0,1288262.0,81.01,0.0,547.0,170.0,82.0,53.0,242.0,69.27,0.0,675.0,0.0
2020-11-19,732.0,738.0,727.0,733.0,563.918701171875,8842836.0,553.1481119791666,542.5313598632813,9450075.0,528.2987564086914,535.6843322753906,-0.06425758525725986,21.387341308593705,28.234368896484398,35.61994476318364,10.770589192708371,-7.3855758666992415,-14.232603454589935,-6.847027587890693,-17.463779703776027,-24.849355570475268,-10.616752115885333,1590212.0,71706.0,0.0,22.18,0.0,1288262.0,81.01,0.0,547.0,170.0,82.0,53.0,242.0,69.27,0.0,675.0,0.0
2020-11-20,732.0,754.0,723.0,747.0,574.6893920898438,11419475.0,566.2267456054688,553.609716796875,10798506.4,530.9529464721679,539.3001892089844,0.057505045327379684,21.079675292968773,35.38920288085933,43.73644561767583,8.462646484375,-8.347242736816497,-22.656770324707054,-14.309527587890557,-26.92655639648433,-35.27379913330083,-12.617028808593773,1590216.0,67656.0,-4050.0,23.5,1.3200000000000003,1297371.0,81.58,0.5699999999999932,547.0,168.0,80.0,57.0,242.0,69.74,0.46999999999999886,747.0,0.10666666666666667
2020-11-23,754.0,758.0,738.0,743.0,571.6119995117188,7022977.0,570.0733642578125,561.1491455078125,10943258.6,533.6071334838867,542.4544372558594,-0.35823713422983533,10.462854003906273,29.157562255859375,38.00486602783201,1.53863525390625,-8.847303771972634,-27.542012023925736,-18.694708251953102,-27.618927001953125,-36.46623077392576,-8.924218750000023,1590216.0,67656.0,-4050.0,23.5,1.3200000000000003,1297371.0,81.58,0.5699999999999932,547.0,168.0,80.0,57.0,242.0,69.74,0.46999999999999886,747.0,0.10666666666666667
2020-11-24,752.0,752.0,734.0,742.0,570.8427124023438,5754058.0,572.3813680013021,568.2269897460938,10820646.4,535.799723815918,546.7626831054688,-0.46823343196946166,2.61572265625,24.080029296874955,35.042988586425736,-1.5386555989583712,-10.962959289550781,-32.427265930175736,-21.464306640624955,-25.618684895833326,-36.58164418538411,-4.154378255208371,1590216.0,67656.0,-4050.0,23.5,1.3200000000000003,1297371.0,81.58,0.5699999999999932,547.0,168.0,80.0,57.0,242.0,69.74,0.46999999999999886,747.0,0.10666666666666667
2020-11-25,746.0,748.0,724.0,724.0,556.9947509765625,7106689.0,566.483154296875,567.6115112304688,8029207.0,537.4537857055664,550.4554626464844,-0.11489528168846562,-10.61676025390625,6.5392883300780795,19.54096527099614,-9.4884033203125,-13.00167694091806,-30.15772552490239,-17.15604858398433,-16.02769165039058,-29.02936859130864,1.12835693359375,1590216.0,67656.0,-4050.0,23.5,1.3200000000000003,1297371.0,81.58,0.5699999999999932,547.0,168.0,80.0,57.0,242.0,69.74,0.46999999999999886,747.0,0.10666666666666667
2020-11-26,733.0,737.0,725.0,730.0,561.6107177734375,3654252.0,563.1493937174479,567.1499145507812,6991490.2,539.2232437133789,554.8406372070312,-0.4773285958406979,-5.5391967773437045,6.77008056640625,22.387474060058594,-1.5386759440103788,-15.617393493652344,-27.9266708374023,-12.309277343749955,-8.308756510416629,-23.926150004068973,4.000520833333326,1590216.0,67656.0,-4050.0,23.5,1.3200000000000003,1297371.0,81.58,0.5699999999999932,547.0,168.0,80.0,57.0,242.0,69.74,0.46999999999999886,747.0,0.10666666666666667
2020-11-27,725.0,731.0,721.0,725.0,557.7640991210938,3418735.0,558.7898559570312,563.7648559570313,5391342.2,541.031169128418,558.6872863769531,-0.36588425049331874,-6.000756835937523,-0.923187255859375,16.732929992675736,-1.0257568359375,-17.65611724853511,-22.73368682861326,-5.077569580078148,-0.102569580078125,-17.758686828613236,4.975000000000023,1590246.0,67405.0,-251.0,23.59,0.08999999999999986,1298775.0,81.67,0.09000000000000341,548.0,169.0,77.0,55.0,247.0,70.02,0.28000000000000114,725.0,-0.029451137884872823
2020-11-30,711.0,718.0,703.0,704.0,541.608154296875,13232551.0,553.6609903971354,557.7640869140625,6633257.0,542.9929611206055,559.4566162109375,0.9948798908288945,-16.155932617187545,-17.848461914062455,-1.3848068237305142,-12.052836100260379,-16.46365509033194,-14.771125793457031,1.692529296874909,5.795625813802076,-10.668029276529865,4.103096516927167,1590246.0,67405.0,-251.0,23.59,0.08999999999999986,1298775.0,81.67,0.09000000000000341,548.0,169.0,77.0,55.0,247.0,70.02,0.28000000000000114,725.0,-0.029451137884872823
2020-12-01,700.0,708.0,693.0,697.0,536.222900390625,8450506.0,545.1983846028646,550.8401245117187,7172546.6,544.2238891601562,559.5335571289063,0.17817373260426086,-14.617224121093727,-23.310656738281295,-8.000988769531205,-8.975484212239621,-15.309667968750091,-6.616235351562523,8.693432617187568,14.335172526041674,-0.9744954427084167,5.641739908854106,1590246.0,67405.0,-251.0,23.59,0.08999999999999986,1298775.0,81.67,0.09000000000000341,548.0,169.0,77.0,55.0,247.0,70.02,0.28000000000000114,725.0,-0.029451137884872823
2020-12-02,706.0,717.0,695.0,712.0,547.7628173828125,8354076.0,541.8646240234375,548.9937377929688,7422024.0,545.5702178955078,558.3026245117187,0.12557922205587047,-1.2309204101562727,-10.539807128906205,2.192599487304733,5.898193359375,-12.732406616210938,-3.4235198974610057,9.308886718749932,16.438000488281205,3.705593872070267,7.129113769531273,1590246.0,67405.0,-251.0,23.59,0.08999999999999986,1298775.0,81.67,0.09000000000000341,548.0,169.0,77.0,55.0,247.0,70.02,0.28000000000000114,725.0,-0.029451137884872823
2020-12-03,715.0,715.0,698.0,700.0,538.5308227539062,6972483.0,540.8388468424479,544.3777587890625,8085670.2,545.7240844726563,555.7638366699218,-0.13767407926185268,-5.8469360351562045,-17.23301391601558,-7.193261718750023,-2.3080240885416288,-10.039752197265557,1.3463256835938182,11.386077880859375,14.92498982747395,4.885237630208394,3.5389119466145758,1590246.0,67405.0,-251.0,23.59,0.08999999999999986,1298775.0,81.67,0.09000000000000341,548.0,169.0,77.0,55.0,247.0,70.02,0.28000000000000114,725.0,-0.029451137884872823
2020-12-04,700.0,707.0,696.0,705.0,542.3775024414062,5398397.0,542.890380859375,541.300439453125,8481602.6,545.9164184570312,552.5326477050781,-0.36351686649407505,1.0770629882812273,-10.155145263671898,-3.5389160156249773,-0.51287841796875,-6.6162292480469205,4.6159790039062045,11.232208251953125,9.642266845703148,3.0260375976562273,-1.5899414062499773,1590258.0,72778.0,5373.0,21.85,-1.7399999999999984,1289924.0,81.11,-0.5600000000000023,547.0,167.0,77.0,56.0,247.0,69.48,-0.539999999999992,705.0,-0.027586206896551724
