open,high,low,close,adj close,volume,MA3,MA5,MA5volume,MA20,MA10,volume_chage,adj close-MA5 distance,adj close-MA10 distance,adj close-MA20 distance,adj close-MA3 distance,MA20-MA10 distance,MA20-MA5 distance,MA10-MA5 distance,MA10-MA3 distance,MA20-MA3 distance,MA5-MA3 distance,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
195.5,199.0,192.0,196.5,196.5,679081.0,195.33333333333334,195.7,1429914.2,178.425,188.0,-0.5250896871994137,0.8000000000000114,8.5,18.07499999999999,1.1666666666666572,-9.574999999999989,-17.274999999999977,-7.699999999999989,-7.333333333333343,-16.90833333333333,0.3666666666666458,298984.0,35799.0,-283.0,8.35,0.0600000000000005,246345.0,82.39,0.07000000000000739,87.0,11.0,12.0,13.0,51.0,73.75,-0.14000000000000057,196.5,-0.010075566750629723
