Date,open,high,low,close,adj close,volume,MA3,MA5,MA5volume,MA20,MA10,volume_chage,adj close-MA5 distance,adj close-MA10 distance,adj close-MA20 distance,adj close-MA3 distance,MA20-MA10 distance,MA20-MA5 distance,MA10-MA5 distance,MA10-MA3 distance,MA20-MA3 distance,MA5-MA3 distance
2015-11-04,18.75,19.5,18.700000762939453,19.200000762939453,12.191289901733398,21351000.0,11.958470344543457,11.880158233642579,8608400.0,11.608711767196656,11.829361248016358,1.4802518470331305,0.3111316680908196,0.3619286537170403,0.5825781345367425,0.2328195571899414,-0.22064948081970215,-0.27144646644592285,-0.0507969856262207,-0.1291090965270989,-0.34975857734680105,-0.0783121109008782
2015-11-05,19.350000381469727,20.299999237060547,19.149999618530273,20.299999237060547,12.889748573303223,25883000.0,12.318282127380371,12.127793502807616,12812600.0,11.705543565750123,11.959528636932372,1.020120818569221,0.7619550704956062,0.9302199363708503,1.1842050075530999,0.5714664459228516,-0.25398507118224956,-0.4222499370574937,-0.16826486587524414,-0.35875349044799876,-0.6127385616302483,-0.19048862457275462
2015-11-06,20.299999237060547,20.350000381469727,19.799999237060547,19.950000762939453,12.667511940002441,19850000.0,12.582850138346354,12.286534309387207,15480000.0,11.780151653289796,12.057947731018066,0.28229974160206717,0.3809776306152344,0.6095642089843754,0.8873602867126458,0.08466180165608783,-0.2777960777282704,-0.5063826560974114,-0.22858657836914098,-0.5249024073282875,-0.8026984850565579,-0.29631582895914654
2015-11-09,19.649999618530273,19.950000762939453,19.200000762939453,19.350000381469727,12.28653621673584,12148000.0,12.614598910013834,12.381778907775878,16806000.0,11.837298440933228,12.099220561981202,-0.2771629180054742,-0.09524269104003835,0.18731565475463796,0.4492377758026116,-0.3280626932779942,-0.26192212104797363,-0.54448046684265,-0.2825583457946763,-0.5153783480326322,-0.7773004690806058,-0.23282000223795585
2015-11-10,19.049999237060547,19.700000762939453,18.850000381469727,19.700000762939453,12.508770942687988,10870000.0,12.487606366475424,12.508771514892578,18020400.0,11.888095426559449,12.156367206573487,-0.3967947437348783,-5.722045894884786e-07,0.3524037361145016,0.6206755161285393,0.021164576212564512,-0.26827178001403773,-0.6206760883331288,-0.3524043083190911,-0.3312391599019371,-0.5995109399159748,0.021165148417154
2015-11-11,19.75,19.75,18.700000762939453,18.700000762939453,11.873807907104492,20680000.0,12.22303835550944,12.445275115966798,17886200.0,11.902382087707519,12.162716674804688,0.15619863358343303,-0.5714672088623054,-0.288908767700196,-0.028574180603026633,-0.3492304484049473,-0.2603345870971694,-0.5428930282592788,-0.2825584411621094,-0.0603216807047513,-0.3206562678019207,0.22223676045735807
2015-11-12,18.75,19.100000381469727,18.299999237060547,18.700000762939453,11.873807907104492,13306000.0,12.08546225229899,12.24208698272705,15370800.0,11.921430921554565,12.184940242767334,-0.13433263070237073,-0.36827907562255824,-0.31113233566284215,-0.04762301445007289,-0.2116543451944981,-0.26350932121276927,-0.32065606117248535,-0.057146739959716086,0.09947799046834405,-0.16403133074442522,0.15662473042806013
2015-11-13,18.450000762939453,18.700000762939453,18.049999237060547,18.049999237060547,11.461082458496094,10428000.0,11.73623275756836,12.000801086425781,13486400.0,11.919843482971192,12.143667697906494,-0.22677660457942816,-0.5397186279296875,-0.6825852394104004,-0.45876102447509837,-0.2751502990722656,-0.22382421493530202,-0.08095760345458913,0.1428666114807129,0.40743494033813477,0.18361072540283274,0.2645683288574219
2015-11-16,17.600000381469727,18.399999618530273,17.600000381469727,18.350000381469727,11.651572227478027,8543000.0,11.662154197692871,11.873808288574219,12765400.0,11.924605703353881,12.12779359817505,-0.33076911025114764,-0.22223606109619176,-0.4762213706970222,-0.27303347587585414,-0.01058197021484375,-0.20318789482116806,0.050797414779662375,0.25398530960083043,0.46563940048217844,0.2624515056610104,0.211654090881348
2015-11-17,18.649999618530273,18.75,18.450000762939453,18.549999237060547,11.778564453125,4957000.0,11.630406379699707,11.727766990661621,11582800.0,11.93571753501892,12.1182692527771,-0.5720378492247125,0.050797462463378906,-0.3397047996521003,-0.1571530818939202,0.14815807342529297,-0.18255171775818013,0.2079505443572991,0.3905022621154792,0.4878628730773933,0.30531115531921316,0.09736061096191406
2015-11-18,18.549999237060547,18.549999237060547,18.0,18.25,11.588074684143066,7384000.0,11.672737121582031,11.670620346069336,8923600.0,11.943654489517211,12.057947731018066,-0.1725312654085795,-0.08254566192626989,-0.46987304687499964,-0.3555798053741448,-0.08466243743896484,-0.11429324150085485,0.2730341434478749,0.38732738494872976,0.3852106094360348,0.27091736793517995,-0.0021167755126949572
2015-11-19,18.399999618530273,18.450000762939453,18.0,18.450000762939453,11.715068817138672,6406000.0,11.693902651468912,11.638872528076172,7543600.0,11.950004196166992,11.940479755401611,-0.1508033299750782,0.07619628906249964,-0.22541093826293945,-0.23493537902831996,0.021166165669759707,0.009524440765380504,0.3111316680908196,0.3016072273254391,0.24657710393269916,0.25610154469807966,-0.05503012339273994
2015-11-20,18.399999618530273,18.399999618530273,18.0,18.149999618530273,11.524580001831055,5474000.0,11.609241167704264,11.651572036743165,6552800.0,11.94206714630127,11.826186561584473,-0.16463191307532657,-0.12699203491211009,-0.3016065597534183,-0.41748714447021484,-0.08466116587320904,0.11588058471679652,0.29049510955810476,0.17461452484130824,0.21694539388020928,0.3328259785970058,0.04233086903890104
2015-11-23,18.399999618530273,18.399999618530273,18.049999237060547,18.100000381469727,11.492831230163574,3540000.0,11.5774933497111,11.619823837280274,5552200.0,11.923018312454223,11.746816062927246,-0.36241489859875364,-0.12699260711669957,-0.25398483276367223,-0.43018708229064906,-0.08466211954752545,0.17620224952697683,0.3031944751739495,0.12699222564697266,0.16932271321614678,0.3455249627431236,0.042330487569174124
2015-11-24,18.25,18.700000762939453,18.149999618530273,18.399999618530273,11.683320999145508,9305000.0,11.566910743713379,11.600775146484375,6421800.0,11.910319137573243,11.664271068572997,0.4489706935750101,0.08254585266113246,0.019049930572510476,-0.22699813842773509,0.1164102554321289,0.24604806900024556,0.30954399108886754,0.06349592208862198,0.09736032485961843,0.343408393859864,0.03386440277099645
2015-11-25,18.5,18.600000381469727,18.149999618530273,18.25,11.588074684143066,6122000.0,11.588075637817383,11.600775146484375,6169400.0,11.899207210540771,11.635697746276856,-0.007683081012740299,-0.012700462341308949,-0.04762306213378942,-0.3111325263977047,-9.5367431640625e-07,0.2635094642639153,0.2984320640563958,0.03492259979248047,0.04762210845947301,0.3111315727233883,0.012699508666992543
2015-11-26,18.399999618530273,19.200000762939453,18.299999237060547,19.0,12.064298629760742,19577000.0,11.77856477101644,11.670621109008788,8803600.0,11.919843530654907,11.654746818542481,1.2237493752555773,0.39367752075195384,0.409551811218261,0.14445509910583532,0.2857338587443028,0.2650967121124257,0.24922242164611852,-0.015874290466307173,-0.12381795247395821,0.14127875963846748,-0.10794366200765104
