open,high,low,close,adj close,volume,MA3,MA5,MA5volume,MA20,MA10,volume_chage,adj close-MA5 distance,adj close-MA10 distance,adj close-MA20 distance,adj close-MA3 distance,MA20-MA10 distance,MA20-MA5 distance,MA10-MA5 distance,MA10-MA3 distance,MA20-MA3 distance,MA5-MA3 distance,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
57.099998474121094,57.400001525878906,55.0,55.099998474121094,55.099998474121094,58008713.0,55.99999872843424,56.29999923706055,45775918.4,55.74749984741211,56.569999313354494,0.267232095555291,-1.2000007629394531,-1.4700008392333999,-0.6475013732910142,-0.9000002543131487,-0.8224994659423857,-0.5524993896484389,0.27000007629394673,0.5700005849202512,-0.25249888102213447,0.30000050862630445,3587475.0,217647.0,3662.0,16.48,-0.28999999999999915,2689340.0,74.96,-0.39000000000000057,388.0,94.0,46.0,22.0,226.0,72.23,-0.14999999999999147,55.1,-0.05163511187607573
