年月日,open,high,low,close,adj close,volume,MA3,MA5,MA5volume,MA20,MA10,adj close-MA5 distance,adj close-MA10 distance,adj close-MA20 distance,adj close-MA3 distance,MA20-MA10 distance,MA20-MA5 distance,MA10-MA5 distance,MA10-MA3 distance,MA20-MA3 distance,MA5-MA3 distance,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
2020-11-27,14.554495811462402,15.498303413391113,14.554495811462402,15.498303413391113,15.185050964355469,216183.0,14.195426940917969,14.026704025268554,76150.6,13.997501707077026,13.924496936798096,1.1583469390869148,1.2605540275573723,1.1875492572784427,0.9896240234375,0.0730047702789296,-0.029202318191527965,-0.10220708847045756,-0.27093000411987234,-0.19792523384094274,-0.16872291564941477,71448.0,19407.0,-19.0,3.68,0.0,51276.0,71.77,-0.07000000000000739,10.0,1.0,5.0,1.0,3.0,65.07,-0.07000000000000739,15.6,0.08710801393728224
2020-11-30,15.895695686340332,16.789827346801758,15.597650527954102,15.995043754577637,15.671751022338867,361060.0,14.893030802408854,14.377128410339356,144332.2,14.085107803344727,14.099709129333496,1.294622611999511,1.5720418930053714,1.5866432189941406,0.7787202199300136,-0.014601325988769176,-0.2920206069946296,-0.27741928100586044,-0.7933216730753578,-0.807922999064127,-0.5159023920694974,71448.0,19407.0,-19.0,3.68,0.0,51276.0,71.77,-0.07000000000000739,10.0,1.0,5.0,1.0,3.0,65.07,-0.07000000000000739,15.6,0.08710801393728224
2020-12-01,16.04471778869629,16.04471778869629,15.398955345153809,15.398955345153809,15.0877103805542,89810.0,15.314837455749512,14.669148445129395,153008.2,14.141078329086303,14.226251125335693,0.4185619354248047,0.8614592552185059,0.9466320514678959,-0.2271270751953125,-0.08517279624939,-0.5280701160430912,-0.44289731979370117,-1.0885863304138184,-1.1737591266632084,-0.6456890106201172,71448.0,19407.0,-19.0,3.68,0.0,51276.0,71.77,-0.07000000000000739,10.0,1.0,5.0,1.0,3.0,65.07,-0.07000000000000739,15.6,0.08710801393728224
2020-12-02,15.696998596191406,15.696998596191406,15.150585174560547,15.150585174560547,14.8443603515625,47308.0,15.201273918151855,14.922232627868652,153602.0,14.180014371871948,14.338192176818847,-0.07787227630615234,0.506168174743653,0.6643459796905518,-0.35691356658935547,-0.1581778049468987,-0.7422182559967041,-0.5840404510498054,-0.8630817413330085,-1.0212595462799072,-0.2790412902832031,71448.0,19407.0,-19.0,3.68,0.0,51276.0,71.77,-0.07000000000000739,10.0,1.0,5.0,1.0,3.0,65.07,-0.07000000000000739,15.6,0.08710801393728224
2020-12-03,15.647324562072754,15.895695686340332,15.448629379272461,15.448629379272461,15.136381149291992,53630.0,15.022817293802897,15.185050773620606,153598.2,14.2505859375,14.4842022895813,-0.04866962432861399,0.652178859710693,0.8857952117919918,0.11356385548909564,-0.23361635208129883,-0.9344648361206058,-0.700848484039307,-0.5386150042215974,-0.7722313563028962,0.16223347981770964,71448.0,19407.0,-19.0,3.68,0.0,51276.0,71.77,-0.07000000000000739,10.0,1.0,5.0,1.0,3.0,65.07,-0.07000000000000739,15.6,0.08710801393728224
2020-12-04,15.995043754577637,15.995043754577637,15.398955345153809,15.398955345153809,15.0877103805542,45742.0,15.022817293802897,15.165582656860352,119510.0,14.284654998779297,14.596143341064453,-0.07787227630615234,0.49156703948974645,0.803055381774902,0.06489308675130268,-0.31148834228515554,-0.8809276580810543,-0.5694393157958988,-0.4266739527384438,-0.7381622950235993,0.14276536305745502,71448.0,19404.0,-3.0,3.68,0.0,51225.0,71.7,-0.06999999999999318,10.0,1.0,5.0,1.0,3.0,65.0,-0.06999999999999318,15.5,-0.0064102564102563875
2020-12-07,16.93885040283203,16.93885040283203,16.93885040283203,16.93885040283203,16.596481323242188,192092.0,15.606857617696127,15.350528717041016,85716.4,14.39902958869934,14.863828563690186,1.2459526062011719,1.7326527595520016,2.197451734542847,0.9896237055460606,-0.46479897499084544,-0.9514991283416752,-0.4867001533508297,-0.743029054005941,-1.2078280289967864,-0.25632890065511127,71448.0,19404.0,-3.0,3.68,0.0,51225.0,71.7,-0.06999999999999318,10.0,1.0,5.0,1.0,3.0,65.0,-0.06999999999999318,15.5,-0.0064102564102563875
2020-12-08,18.180702209472656,18.230375289916992,16.889177322387695,16.889177322387695,16.54781150817871,377675.0,16.0773344039917,15.642548942565918,143289.4,14.518271207809448,15.155848693847656,0.9052625656127926,1.3919628143310554,2.0295403003692627,0.4704771041870117,-0.6375774860382073,-1.12427773475647,-0.4867002487182628,-0.9214857101440437,-1.559063196182251,-0.4347854614257809,71448.0,19404.0,-3.0,3.68,0.0,51225.0,71.7,-0.06999999999999318,10.0,1.0,5.0,1.0,3.0,65.0,-0.06999999999999318,15.5,-0.0064102564102563875
2020-12-09,17.485265731811523,17.485265731811523,15.398955345153809,16.144065856933594,15.817761421203613,154530.0,16.320684750874836,15.837229156494141,164733.8,14.603443813323974,15.379730892181396,-0.0194677352905277,0.4380305290222175,1.2143176078796394,-0.5029233296712228,-0.7762870788574219,-1.233785343170167,-0.4574982643127452,-0.9409538586934403,-1.7172409375508622,-0.4834555943806951,71448.0,19404.0,-3.0,3.68,0.0,51225.0,71.7,-0.06999999999999318,10.0,1.0,5.0,1.0,3.0,65.0,-0.06999999999999318,15.5,-0.0064102564102563875
2020-12-10,16.04471778869629,16.39243507385254,15.696998596191406,16.39243507385254,16.06110954284668,105548.0,16.142227490743,16.022174835205078,175117.4,14.708084297180175,15.603612804412842,0.03893470764160156,0.45749673843383754,1.3530252456665046,-0.08111794789632043,-0.8955285072326671,-1.314090538024903,-0.418562030792236,-0.538614686330158,-1.434143193562825,-0.12005265553792199,71448.0,19404.0,-3.0,3.68,0.0,51225.0,71.7,-0.06999999999999318,10.0,1.0,5.0,1.0,3.0,65.0,-0.06999999999999318,15.5,-0.0064102564102563875
2020-12-11,16.39243507385254,16.39243507385254,15.796346664428711,16.293088912963867,15.96377182006836,94204.0,15.947547594706217,16.19738712310791,184809.8,14.802990913391113,15.68148488998413,-0.23361530303954936,0.2822869300842292,1.160780906677246,0.01622422536214252,-0.8784939765930169,-1.3943962097167955,-0.5159022331237786,-0.2660627047220867,-1.1445566813151036,0.24983952840169188,71448.0,19404.0,0.0,3.68,0.0,51171.0,71.62,-0.0799999999999983,10.0,1.0,5.0,1.0,3.0,64.92,-0.0799999999999983,16.4,0.058064516129032163
2020-12-14,16.293088912963867,16.39243507385254,15.895695686340332,15.895695686340332,15.574411392211914,43602.0,15.86643091837565,15.992973136901856,155111.8,14.885730028152466,15.671750926971436,-0.4185617446899421,-0.09733953475952184,0.6886813640594482,-0.2920195261637364,-0.7860208988189701,-1.1072431087493904,-0.3212222099304203,-0.19467999140421455,-0.9807008902231846,0.12654221852620573,71448.0,19404.0,0.0,3.68,0.0,51171.0,71.62,-0.0799999999999983,10.0,1.0,5.0,1.0,3.0,64.92,-0.0799999999999983,16.4,0.058064516129032163
2020-12-15,15.945369720458984,15.945369720458984,15.597650527954102,15.597650527954102,15.282389640808105,30205.0,15.606857617696127,15.739888763427734,85617.8,14.95873498916626,15.691218852996826,-0.45749912261962855,-0.4088292121887207,0.3236546516418457,-0.3244679768880214,-0.7324838638305664,-0.7811537742614743,-0.04866991043090785,0.08436123530069928,-0.6481226285298671,0.13303114573160713,71448.0,19404.0,0.0,3.68,0.0,51171.0,71.62,-0.0799999999999983,10.0,1.0,5.0,1.0,3.0,64.92,-0.0799999999999983,16.4,0.058064516129032163
2020-12-16,15.647324562072754,16.193740844726562,15.647324562072754,15.796346664428711,15.477069854736328,55613.0,15.444623629252115,15.671750450134278,65834.4,15.046340990066529,15.75448980331421,-0.19468059539794957,-0.2774199485778812,0.4307288646697991,0.03244622548421283,-0.7081488132476803,-0.6254094600677487,0.08273935317993164,0.30986617406209405,-0.39828263918558626,0.2271268208821624,71448.0,19404.0,0.0,3.68,0.0,51171.0,71.62,-0.0799999999999983,10.0,1.0,5.0,1.0,3.0,64.92,-0.0799999999999983,16.4,0.058064516129032163
2020-12-17,16.2434139251709,16.293088912963867,15.746672630310059,15.796346664428711,15.477069854736328,52393.0,15.412176450093588,15.554942512512207,55203.4,15.136380481719971,15.788558673858642,-0.07787265777587926,-0.31148881912231374,0.3406893730163567,0.0648934046427403,-0.6521781921386705,-0.418562030792236,0.23361616134643448,0.37638222376505404,-0.2757959683736164,0.14276606241861955,71448.0,19404.0,0.0,3.68,0.0,51171.0,71.62,-0.0799999999999983,10.0,1.0,5.0,1.0,3.0,64.92,-0.0799999999999983,16.4,0.058064516129032163
2020-12-18,15.945369720458984,15.945369720458984,15.448629379272461,15.547977447509766,15.233720779418945,86860.0,15.395953496297201,15.408932304382324,53734.6,15.199651527404786,15.803159713745117,-0.17521152496337855,-0.5694389343261719,0.034069252014159446,-0.1622327168782558,-0.6035081863403313,-0.209280776977538,0.3942274093627933,0.4072062174479161,-0.19630196889241525,0.01297880808512275,71448.0,19375.0,-29.0,3.69,0.009999999999999787,51542.0,72.14,0.519999999999996,11.0,2.0,5.0,1.0,3.0,64.84,-0.0799999999999983,15.65,-0.045731707317073066
2020-12-21,15.498303413391113,16.094392776489258,15.498303413391113,15.597650527954102,15.282389640808105,19523.0,15.331060091654459,15.350527954101562,48918.8,15.267789554595947,15.671750545501709,-0.06813831329345632,-0.3893609046936035,0.014600086212158914,-0.048670450846353575,-0.40396099090576243,-0.08273839950561523,0.3212225914001472,0.34069045384724994,-0.06327053705851249,0.019467862447102746,71448.0,19375.0,-29.0,3.69,0.009999999999999787,51542.0,72.14,0.519999999999996,11.0,2.0,5.0,1.0,3.0,64.84,-0.0799999999999983,15.65,-0.045731707317073066
2020-12-22,15.597650527954102,15.647324562072754,15.2002592086792,15.2002592086792,14.893031120300293,32411.0,15.136380513509115,15.27265625,49360.0,15.331060600280761,15.506272506713866,-0.37962512969970774,-0.6132413864135735,-0.43802947998046804,-0.2433493932088222,-0.17521190643310547,0.0584043502807603,0.23361625671386577,0.3698919932047513,0.19468008677164583,0.13627573649088554,71448.0,19375.0,-29.0,3.69,0.009999999999999787,51542.0,72.14,0.519999999999996,11.0,2.0,5.0,1.0,3.0,64.84,-0.0799999999999983,15.65,-0.045731707317073066
2020-12-23,15.249933242797852,15.746672630310059,15.249933242797852,15.448629379272461,15.136381149291992,35441.0,15.103933970133463,15.204518508911132,45325.6,15.40893268585205,15.438134479522706,-0.06813735961913991,-0.3017533302307136,-0.2725515365600586,0.03244717915852924,-0.029201793670655007,0.20441417694091868,0.2336159706115737,0.33420050938924284,0.30499871571858783,0.10058453877766915,71448.0,19375.0,-29.0,3.69,0.009999999999999787,51542.0,72.14,0.519999999999996,11.0,2.0,5.0,1.0,3.0,64.84,-0.0799999999999983,15.65,-0.045731707317073066
2020-12-24,15.498303413391113,15.696998596191406,15.398955345153809,15.448629379272461,15.136381149291992,45728.0,15.055264472961426,15.136380767822265,43992.6,15.474637222290038,15.345661640167236,3.8146972691777137e-07,-0.20928049087524414,-0.33825607299804616,0.0811166763305664,0.12897558212280202,0.3382564544677731,0.20928087234497106,0.29039716720581055,0.41937274932861257,0.08111629486083949,71448.0,19375.0,-29.0,3.69,0.009999999999999787,51542.0,72.14,0.519999999999996,11.0,2.0,5.0,1.0,3.0,64.84,-0.0799999999999983,15.65,-0.045731707317073066
2020-12-25,15.448629379272461,15.448629379272461,15.249933242797852,15.448629379272461,15.136381149291992,23201.0,15.136381149291992,15.116912841796875,31260.8,15.472203731536865,15.2629225730896,0.019468307495117188,-0.12654142379760813,-0.33582258224487305,0.0,0.20928115844726491,0.35529088973999023,0.14600973129272532,0.12654142379760813,0.33582258224487305,-0.019468307495117188,71448.0,19339.0,-36.0,3.69,0.0,51525.0,72.12,-0.01999999999999602,11.0,2.0,5.0,1.0,3.0,64.77,-0.07000000000000739,15.55,-0.006389776357827453
2020-12-28,15.647324562072754,16.541458129882812,15.150585174560547,15.547977447509766,15.233720779418945,73145.0,15.168827692667643,15.107179069519043,41985.2,15.450302219390869,15.228853511810303,0.126541709899902,0.004867267608641868,-0.21658143997192347,0.06489308675130268,0.22144870758056534,0.34312314987182546,0.12167444229126012,0.06002581914266081,0.28147452672322615,-0.06164862314859931,71448.0,19339.0,-36.0,3.69,0.0,51525.0,72.12,-0.01999999999999602,11.0,2.0,5.0,1.0,3.0,64.77,-0.07000000000000739,15.55,-0.006389776357827453
2020-12-29,15.696998596191406,16.293088912963867,15.597650527954102,15.647324562072754,15.331060409545898,36881.0,15.233720779418945,15.194784927368165,42879.2,15.462469720840454,15.233720588684083,0.13627548217773366,0.0973398208618157,-0.13140931129455602,0.09733963012695312,0.22874913215637172,0.2676847934722897,0.03893566131591797,-1.9073486257070726e-07,0.22874894142150914,-0.03893585205078054,71448.0,19339.0,-36.0,3.69,0.0,51525.0,72.12,-0.01999999999999602,11.0,2.0,5.0,1.0,3.0,64.77,-0.07000000000000739,15.55,-0.006389776357827453
2020-12-30,15.995043754577637,16.094392776489258,15.597650527954102,15.597650527954102,15.282389640808105,41644.0,15.282390276590982,15.223986625671387,44119.8,15.484371185302734,15.21425256729126,0.05840301513671875,0.06813707351684606,-0.2019815444946289,-6.357828770120477e-07,0.27011861801147496,0.26038455963134766,-0.009734058380127308,-0.06813770929972307,0.2019809087117519,-0.05840365091959576,71448.0,19339.0,-36.0,3.69,0.0,51525.0,72.12,-0.01999999999999602,11.0,2.0,5.0,1.0,3.0,64.77,-0.07000000000000739,15.55,-0.006389776357827453
2020-12-31,15.647324562072754,15.895695686340332,15.398955345153809,15.398955345153809,15.0877103805542,38810.0,15.233720143636068,15.214252471923828,42736.2,15.481937646865845,15.175316619873048,-0.1265420913696289,-0.08760623931884837,-0.3942272663116455,-0.14600976308186908,0.30662102699279714,0.2676851749420166,-0.03893585205078054,-0.058403523763020715,0.24821750322977643,-0.019467671712240175,71448.0,19308.0,-31.0,3.7,0.010000000000000231,51501.0,72.08,-0.04000000000000625,11.0,2.0,5.0,1.0,3.0,64.72,-0.04999999999999716,15.5,-0.0032154340836013317
2021-01-04,15.498303413391113,15.696998596191406,15.498303413391113,15.696998596191406,15.379730224609375,31722.0,15.249943415323893,15.262922286987305,44440.4,15.496538639068604,15.18991756439209,0.11680793762207031,0.18981266021728516,-0.11680841445922852,0.12978680928548236,0.30662107467651367,0.23361635208129883,-0.07300472259521484,-0.06002585093180279,0.24659522374471088,0.01297887166341205,71448.0,19308.0,-31.0,3.7,0.010000000000000231,51501.0,72.08,-0.04000000000000625,11.0,2.0,5.0,1.0,3.0,64.72,-0.04999999999999716,15.5,-0.0032154340836013317
2021-01-05,15.696998596191406,15.846020698547363,15.398955345153809,15.647324562072754,15.331060409545898,41513.0,15.266167004903158,15.282390213012695,38114.0,15.433267593383789,15.19478464126587,0.04867019653320348,0.1362757682800293,-0.10220718383789062,0.0648934046427403,0.23848295211791992,0.1508773803710941,-0.08760557174682582,-0.071382363637289,0.16710058848063092,0.016223208109536813,71448.0,19308.0,-31.0,3.7,0.010000000000000231,51501.0,72.08,-0.04000000000000625,11.0,2.0,5.0,1.0,3.0,64.72,-0.04999999999999716,15.5,-0.0032154340836013317
2021-01-06,15.796346664428711,15.945369720458984,15.647324562072754,15.647324562072754,15.331060409545898,46434.0,15.347283681233725,15.282390213012695,40024.6,15.372430038452148,15.238587570190429,0.04867019653320348,0.09247283935546946,-0.04136962890624929,-0.016223271687826113,0.13384246826171875,0.09003982543945277,-0.04380264282226598,-0.10869611104329557,0.025146357218423177,-0.0648934682210296,71448.0,19308.0,-31.0,3.7,0.010000000000000231,51501.0,72.08,-0.04000000000000625,11.0,2.0,5.0,1.0,3.0,64.72,-0.04999999999999716,15.5,-0.0032154340836013317
2021-01-07,15.597650527954102,15.895695686340332,15.498303413391113,15.547977447509766,15.233720779418945,33714.0,15.298613866170248,15.272656440734863,38438.6,15.343228006362915,15.248321533203125,-0.03893566131591797,-0.014600753784179688,-0.10950722694397008,-0.06489308675130268,0.0949064731597904,0.07057156562805211,-0.02433490753173828,-0.05029233296712299,0.044614140192667406,-0.025957425435384707,71448.0,19308.0,-31.0,3.7,0.010000000000000231,51501.0,72.08,-0.04000000000000625,11.0,2.0,5.0,1.0,3.0,64.72,-0.04999999999999716,15.5,-0.0032154340836013317
2021-01-08,15.895695686340332,16.39243507385254,15.796346664428711,15.895695686340332,15.574411392211914,112798.0,15.379730860392252,15.369996643066406,53236.2,15.318893098831177,15.292124557495118,0.20441474914550817,0.28228683471679616,0.25551829338073695,0.19468053181966205,0.026768541336059215,-0.05110354423522878,-0.077872085571288,-0.08760630289713411,-0.0608377615610749,-0.009734217325846117,71448.0,19273.0,-35.0,3.71,0.009999999999999787,51449.0,72.01,-0.06999999999999318,11.0,2.0,5.0,1.0,3.0,64.65,-0.06999999999999318,16.0,0.03225806451612903
2021-01-11,16.094392776489258,16.39243507385254,15.895695686340332,15.995043754577637,15.671751022338867,47981.0,15.493294397989908,15.428400802612305,56488.0,15.304292058944702,15.345661544799805,0.2433502197265618,0.32608947753906214,0.3674589633941654,0.17845662434895893,-0.04136948585510325,-0.1241087436676036,-0.08273925781250036,-0.14763285319010322,-0.18900233904520647,-0.06489359537760286,71448.0,19273.0,-35.0,3.71,0.009999999999999787,51449.0,72.01,-0.06999999999999318,11.0,2.0,5.0,1.0,3.0,64.65,-0.06999999999999318,16.0,0.03225806451612903
2021-01-12,16.39243507385254,17.38591766357422,16.04471778869629,17.13754653930664,16.791160583496094,229785.0,16.012440999348957,15.720420837402344,94142.4,15.365129518508912,15.50140552520752,1.07073974609375,1.2897550582885735,1.426031064987182,0.7787195841471366,-0.1362760066986084,-0.3552913188934319,-0.2190153121948235,-0.5110354741414369,-0.6473114808400453,-0.2920201619466134,71448.0,19273.0,-35.0,3.71,0.009999999999999787,51449.0,72.01,-0.06999999999999318,11.0,2.0,5.0,1.0,3.0,64.65,-0.06999999999999318,16.0,0.03225806451612903
2021-01-13,16.889177322387695,17.53493881225586,15.945369720458984,16.2434139251709,15.915101051330566,140813.0,16.126004219055176,15.837228965759277,113018.2,15.396765089035034,15.559809589385987,0.07787208557128977,0.3552914619445797,0.5183359622955326,-0.21090316772460938,-0.16304450035095286,-0.4404638767242428,-0.27741937637328995,-0.5661946296691891,-0.729239130020142,-0.28877525329589915,71448.0,19273.0,-35.0,3.71,0.009999999999999787,51449.0,72.01,-0.06999999999999318,11.0,2.0,5.0,1.0,3.0,64.65,-0.06999999999999318,16.0,0.03225806451612903
2021-01-14,16.491783142089844,16.491783142089844,16.04471778869629,16.094392776489258,15.769091606140137,63644.0,16.158451080322266,15.944303131103515,119004.2,15.411366176605224,15.60847978591919,-0.17521152496337855,0.16061182022094656,0.3577254295349128,-0.3893594741821289,-0.19711360931396626,-0.5329369544982914,-0.3358233451843251,-0.5499712944030755,-0.7470849037170417,-0.21414794921875036,71448.0,19273.0,-35.0,3.71,0.009999999999999787,51449.0,72.01,-0.06999999999999318,11.0,2.0,5.0,1.0,3.0,64.65,-0.06999999999999318,16.0,0.03225806451612903
2021-01-15,16.094392776489258,16.094392776489258,15.696998596191406,15.696998596191406,15.379730224609375,42740.0,15.687974294026693,15.905366897583008,104992.6,15.406499195098878,15.637681770324708,-0.5256366729736328,-0.25795154571533274,-0.026768970489502664,-0.3082440694173183,-0.23118257522583008,-0.49886770248413015,-0.26768512725830007,-0.05029252370198556,-0.28147509892781564,0.2173926035563145,71448.0,19245.0,-28.0,3.71,0.0,51447.0,72.01,0.0,10.0,2.0,4.0,1.0,3.0,65.41,0.7599999999999909,15.8,-0.012499999999999956
2021-01-18,15.696998596191406,16.094392776489258,15.696998596191406,15.746672630310059,15.428400039672852,21283.0,15.525740623474121,15.856696701049804,99653.0,15.416233158111572,15.642548751831054,-0.42829666137695277,-0.21414871215820241,0.012166881561279652,-0.09734058380126953,-0.22631559371948207,-0.4404635429382324,-0.21414794921875036,0.11680812835693288,-0.10950746536254918,0.33095607757568324,71448.0,19245.0,-28.0,3.71,0.0,51447.0,72.01,0.0,10.0,2.0,4.0,1.0,3.0,65.41,0.7599999999999909,15.8,-0.012499999999999956
2021-01-19,15.895695686340332,16.541458129882812,15.895695686340332,16.541458129882812,16.207120895385742,100399.0,15.67175038655599,15.739888763427734,73775.8,15.462469720840454,15.73015480041504,0.46723213195800817,0.4769660949707024,0.7446511745452877,0.535370508829752,-0.2676850795745853,-0.27741904258727956,-0.009733963012694247,0.0584044138590496,-0.20928066571553572,0.06813837687174384,71448.0,19245.0,-28.0,3.71,0.0,51447.0,72.01,0.0,10.0,2.0,4.0,1.0,3.0,65.41,0.7599999999999909,15.8,-0.012499999999999956
2021-01-20,16.094392776489258,18.180702209472656,16.094392776489258,18.180702209472656,17.813232421875,934089.0,16.48291778564453,16.119515037536623,232431.0,15.60847978591919,15.97837200164795,1.6937173843383775,1.8348604202270504,2.20475263595581,1.3303146362304688,-0.3698922157287594,-0.5110352516174324,-0.14114303588867294,-0.5045457839965817,-0.8744379997253411,-0.36340274810790874,71448.0,19245.0,-28.0,3.71,0.0,51447.0,72.01,0.0,10.0,2.0,4.0,1.0,3.0,65.41,0.7599999999999909,15.8,-0.012499999999999956
2021-01-21,18.528419494628906,18.578094482421875,17.435590744018555,18.230375289916992,17.861902236938477,740733.0,17.294085184733074,16.53807716369629,367848.8,15.744755840301513,16.2411901473999,1.3238250732421868,1.620712089538575,2.1171463966369632,0.5678170522054025,-0.4964343070983883,-0.7933213233947765,-0.29688701629638814,-1.0528950373331725,-1.5493293444315608,-0.7560080210367843,71448.0,19245.0,-28.0,3.71,0.0,51447.0,72.01,0.0,10.0,2.0,4.0,1.0,3.0,65.41,0.7599999999999909,15.8,-0.012499999999999956
