資料日期,集保總張數,總股東人數,平均張數/人,>400張大股東持有張數,>400張大股東持有百分比,>400張大股東人數,400~600張人數,600~800張人數,800~1000張人數,>1000張人數,>1000張大股東持有百分比,收盤價
20230714,"71,448","24,096",2.97,"34,434",48.20,8,1,4,1,2,42.37,75.40
20230707,"71,448","23,740",3.01,"34,847",48.77,9,2,4,1,2,42.37,82.40
20230630,"71,448","23,311",3.06,"35,704",49.97,11,5,2,2,2,42.37,95.60
20230621,"71,448","23,416",3.05,"36,154",50.60,11,4,3,2,2,42.37,95.00
20230616,"71,448","23,250",3.07,"37,658",52.71,13,5,2,4,2,42.37,94.80
20230609,"71,448","22,141",3.23,"42,108",58.93,17,5,4,2,6,49.64,96.00
20230602,"71,448","22,939",3.11,"37,763",52.85,13,6,3,0,4,45.65,83.20
20230526,"71,448","23,192",3.08,"39,979",55.95,7,5,1,0,1,51.83,80.30
20230519,"71,448","23,381",3.06,"38,932",54.49,5,4,0,0,1,51.83,81.80
20230512,"71,448","23,245",3.07,"38,940",54.50,5,4,0,0,1,51.83,83.20
20230505,"71,448","22,999",3.11,"39,327",55.04,6,5,0,0,1,51.83,73.40
20230428,"71,448","22,799",3.13,"38,933",54.49,5,4,0,0,1,51.83,72.30
20230421,"71,448","22,833",3.13,"39,975",55.95,7,6,0,0,1,51.83,69.60
20230414,"71,448","22,923",3.12,"40,726",57.00,8,6,1,0,1,51.83,72.30
20230407,"71,448","22,600",3.16,"41,353",57.88,9,6,2,0,1,51.83,70.00
20230331,"71,448","22,900",3.12,"39,231",54.91,5,3,1,0,1,51.83,70.50
20230324,"71,448","22,796",3.13,"39,860",55.79,6,3,2,0,1,51.83,70.10
20230317,"71,448","22,510",3.17,"39,720",55.59,5,2,1,1,1,51.83,67.10
20230310,"71,448","22,162",3.22,"39,543",55.34,4,2,0,0,2,53.93,71.80
20230303,"71,448","22,572",3.17,"40,189",56.25,5,2,1,0,2,53.93,52.30
20230224,"71,448","22,582",3.16,"40,189",56.25,5,2,1,0,2,53.93,52.50
20230217,"71,448","22,670",3.15,"40,189",56.25,5,2,1,0,2,53.93,52.70
20230210,"71,448","22,870",3.12,"40,189",56.25,5,2,1,0,2,53.93,52.70
20230203,"71,448","22,072",3.24,"40,726",57.00,6,3,1,0,2,53.93,47.90
20230117,"71,448","22,168",3.22,"40,726",57.00,6,3,1,0,2,53.93,44.55
20230113,"71,448","22,223",3.22,"40,706",56.97,6,3,1,0,2,53.93,44.40
20230106,"71,448","22,325",3.20,"40,682",56.94,6,3,1,0,2,53.93,46.80
20221230,"71,448","22,309",3.20,"41,088",57.51,7,4,1,0,2,53.93,47.30
20221223,"71,448","22,313",3.20,"41,083",57.50,7,4,1,0,2,53.93,46.30
20221216,"71,448","22,379",3.19,"41,223",57.70,7,4,1,0,2,53.93,49.55
20221209,"71,448","22,481",3.18,"41,110",57.54,7,4,1,0,2,53.93,52.10
20221202,"71,448","22,394",3.19,"41,724",58.40,8,5,0,1,2,53.93,56.60
20221125,"71,448","22,548",3.17,"41,340",57.86,7,4,0,1,2,53.93,55.60
20221118,"71,448","22,790",3.14,"39,993",55.98,5,3,0,0,2,53.93,60.80
20221111,"71,448","23,039",3.10,"39,993",55.98,5,3,0,0,2,53.93,52.80
20221104,"71,448","22,718",3.14,"39,993",55.98,5,3,0,0,2,53.93,57.30
20221028,"71,448","21,930",3.26,"41,883",58.62,7,3,1,0,3,55.53,44.55
20221021,"71,448","22,191",3.22,"41,246",57.73,7,4,0,1,2,53.93,51.20
20221014,"71,448","21,995",3.25,"42,719",59.79,8,4,0,2,2,54.35,61.70
20221007,"71,448","21,476",3.33,"42,588",59.61,8,4,1,1,2,54.63,54.30
20220930,"71,448","21,162",3.38,"42,370",59.30,6,2,2,0,2,56.03,53.10
20220923,"71,448","20,607",3.47,"43,473",60.85,6,2,1,1,2,57.29,42.25
20220916,"71,448","19,998",3.57,"44,923",62.88,6,2,1,1,2,59.32,36.50
20220908,"71,448","20,003",3.57,"44,915",62.86,6,2,1,1,2,59.32,32.35
20220902,"71,448","19,875",3.59,"44,915",62.86,6,2,1,1,2,59.32,34.70
20220826,"71,448","19,905",3.59,"44,904",62.85,6,2,1,1,2,59.32,32.40
20220819,"71,448","19,993",3.57,"44,904",62.85,6,2,1,1,2,59.32,32.95
20220812,"71,448","19,985",3.58,"44,904",62.85,6,2,1,1,2,59.32,32.60
20220805,"71,448","20,050",3.56,"44,904",62.85,6,2,1,1,2,59.32,29.90
20220729,"71,448","20,067",3.56,"44,790",62.69,6,2,2,0,2,59.32,29.85
20220722,"71,448","20,079",3.56,"44,790",62.69,6,2,2,0,2,59.32,29.00
20220715,"71,448","20,108",3.55,"44,790",62.69,6,2,2,0,2,59.32,27.95
20220708,"71,448","20,067",3.56,"44,790",62.69,6,2,2,0,2,59.32,27.40
20220701,"71,448","20,086",3.56,"44,753",62.64,6,2,2,0,2,59.32,23.70
20220624,"71,448","20,098",3.55,"44,753",62.64,6,2,2,0,2,59.32,27.05
20220617,"71,448","20,141",3.55,"45,156",63.20,7,3,2,0,2,59.32,27.70
20220610,"71,448","20,196",3.54,"44,753",62.64,6,2,2,0,2,59.32,30.15
20220602,"71,448","20,091",3.56,"45,153",63.20,6,2,2,0,2,59.88,28.90
20220527,"71,448","20,117",3.55,"45,153",63.20,6,2,2,0,2,59.88,28.15
20220520,"71,448","20,121",3.55,"45,153",63.20,6,2,2,0,2,59.88,28.70
20220513,"71,448","20,185",3.54,"45,152",63.20,6,2,2,0,2,59.88,28.60
20220506,"71,448","20,252",3.53,"45,158",63.20,6,2,2,0,2,59.88,30.30
20220429,"71,448","20,287",3.52,"45,158",63.20,6,2,2,0,2,59.88,32.45
20220422,"71,448","20,385",3.50,"45,159",63.21,6,2,2,0,2,59.88,36.00
20220415,"71,448","20,315",3.52,"45,159",63.21,6,2,2,0,2,59.88,39.60
20220408,"71,448","20,272",3.52,"45,159",63.21,6,2,2,0,2,59.88,33.45
20220401,"71,448","20,259",3.53,"45,159",63.21,6,2,2,0,2,59.88,32.10
20220325,"71,448","20,281",3.52,"45,159",63.21,6,2,2,0,2,59.88,33.35
20220318,"71,448","20,345",3.51,"45,159",63.21,6,2,2,0,2,59.88,31.60
20220311,"71,448","20,419",3.50,"45,560",63.77,7,3,2,0,2,59.88,31.95
20220304,"71,448","20,409",3.50,"45,159",63.21,6,2,2,0,2,59.88,31.45
20220225,"71,448","20,473",3.49,"45,159",63.21,6,2,2,0,2,59.88,30.75
20220218,"71,448","20,544",3.48,"45,159",63.21,6,2,2,0,2,59.88,34.00
20220211,"71,448","20,554",3.48,"45,159",63.21,6,2,2,0,2,59.88,34.60
20220126,"71,448","20,528",3.48,"45,159",63.21,6,2,2,0,2,59.88,32.75
20220121,"71,448","20,616",3.47,"45,161",63.21,6,2,2,0,2,59.88,35.05
20220114,"71,448","20,700",3.45,"45,227",63.30,6,2,2,0,2,59.88,35.70
20220107,"71,448","20,672",3.46,"45,205",63.27,6,2,2,0,2,59.88,38.85
20211230,"71,448","20,803",3.43,"45,174",63.23,6,2,2,0,2,59.88,45.35
20211224,"71,448","20,914",3.42,"45,175",63.23,6,2,2,0,2,59.88,47.00
20211217,"71,448","20,838",3.43,"45,372",63.50,6,2,2,0,2,60.16,46.40
20211210,"71,448","20,324",3.52,"45,682",63.94,6,1,3,0,2,60.52,43.70
20211203,"71,448","20,326",3.52,"45,783",64.08,6,1,3,0,2,60.66,39.70
20211126,"71,448","20,171",3.54,"46,420",64.97,7,2,3,0,2,60.93,40.00
20211119,"71,448","18,934",3.77,"48,777",68.27,8,1,4,0,3,63.59,30.40
20211112,"71,448","19,067",3.75,"49,114",68.74,8,1,4,0,3,64.11,24.35
20211105,"71,448","19,126",3.74,"49,216",68.88,8,1,4,0,3,64.31,24.90
20211029,"71,448","19,322",3.70,"49,245",68.92,8,0,5,0,3,64.32,23.20
20211022,"71,448","19,211",3.72,"49,263",68.95,8,0,5,0,3,64.33,22.15
20211015,"71,448","19,246",3.71,"49,252",68.93,8,0,5,0,3,64.32,22.70
20211008,"71,448","19,274",3.71,"49,248",68.93,8,0,5,0,3,64.32,22.25
20211001,"71,448","19,296",3.70,"49,243",68.92,8,0,5,0,3,64.32,18.80
20210924,"71,448","19,317",3.70,"49,231",68.90,8,1,4,0,3,64.32,19.20
20210917,"71,448","19,317",3.70,"49,244",68.92,8,0,5,0,3,64.32,19.70
20210910,"71,448","19,337",3.69,"49,211",68.88,8,1,4,0,3,64.32,20.00
20210903,"71,448","19,353",3.69,"49,198",68.86,8,1,4,0,3,64.32,21.60
20210827,"71,448","19,373",3.69,"49,184",68.84,8,1,4,0,3,64.32,21.30
20210820,"71,448","19,390",3.68,"49,152",68.79,8,1,4,0,3,64.32,20.75
20210813,"71,448","19,426",3.68,"49,164",68.81,8,1,4,0,3,64.32,22.00
20210806,"71,448","19,441",3.68,"49,197",68.86,8,1,4,0,3,64.32,23.15
20210730,"71,448","19,463",3.67,"49,196",68.86,8,1,4,0,3,64.32,23.00
20210723,"71,448","19,489",3.67,"49,189",68.85,8,1,4,0,3,64.32,23.20
20210716,"71,448","19,509",3.66,"49,184",68.84,8,1,4,0,3,64.32,24.10
20210709,"71,448","19,580",3.65,"49,201",68.86,8,1,4,0,3,64.31,24.85
20210702,"71,448","19,630",3.64,"49,195",68.85,8,1,4,0,3,64.32,22.55
20210625,"71,448","19,683",3.63,"49,187",68.84,8,1,4,0,3,64.32,23.35
20210618,"71,448","19,689",3.63,"49,219",68.89,8,1,4,0,3,64.32,24.35
20210611,"71,448","19,713",3.62,"49,167",68.82,8,1,4,0,3,64.32,23.10
20210604,"71,448","19,698",3.63,"49,175",68.83,8,1,4,0,3,64.32,24.25
20210528,"71,448","19,755",3.62,"48,635",68.07,7,0,4,0,3,64.33,22.40
20210521,"71,448","19,770",3.61,"48,612",68.04,7,1,3,0,3,64.32,22.85
20210514,"71,448","19,798",3.61,"48,632",68.07,7,1,3,0,3,64.35,21.45
20210507,"71,448","20,002",3.57,"49,248",68.93,8,2,3,0,3,64.42,28.00
20210429,"71,448","19,886",3.59,"49,769",69.66,9,3,3,0,3,64.50,32.55
20210423,"71,448","19,844",3.60,"50,251",70.33,9,1,4,1,3,64.58,24.20
20210416,"71,448","19,889",3.59,"50,267",70.35,9,2,3,1,3,64.62,24.80
20210409,"71,448","19,498",3.66,"50,956",71.32,10,2,4,1,3,64.70,27.00
20210401,"71,448","19,165",3.73,"51,238",71.71,10,1,4,2,3,64.76,19.60
20210326,"71,448","19,205",3.72,"51,275",71.76,10,1,4,2,3,64.82,18.10
20210319,"71,448","19,216",3.72,"51,329",71.84,10,1,4,2,3,64.90,18.20
20210312,"71,448","19,246",3.71,"51,354",71.88,10,2,3,2,3,64.97,15.85
20210305,"71,448","19,205",3.72,"51,363",71.89,10,2,3,2,3,65.04,15.10
20210226,"71,448","19,201",3.72,"51,342",71.86,10,2,3,2,3,65.10,15.45
20210219,"71,448","19,186",3.72,"51,354",71.88,10,2,4,1,3,65.17,15.05
20210209,"71,448","19,217",3.72,"51,328",71.84,10,2,4,1,3,65.19,14.90
20210205,"71,448","19,226",3.72,"51,333",71.85,10,2,4,1,3,65.20,14.90
20210129,"71,448","19,245",3.71,"51,382",71.92,10,2,4,1,3,65.27,15.55
20210122,"71,448","19,276",3.71,"51,409",71.95,10,2,4,1,3,65.34,16.75
20210115,"71,448","19,245",3.71,"51,447",72.01,10,2,4,1,3,65.41,15.80
20210108,"71,448","19,273",3.71,"51,449",72.01,11,2,5,1,3,64.65,16.00
20201231,"71,448","19,308",3.70,"51,501",72.08,11,2,5,1,3,64.72,15.50
20201225,"71,448","19,339",3.69,"51,525",72.12,11,2,5,1,3,64.77,15.55
20201218,"71,448","19,375",3.69,"51,542",72.14,11,2,5,1,3,64.84,15.65
20201211,"71,448","19,404",3.68,"51,171",71.62,10,1,5,1,3,64.92,16.40
20201204,"71,448","19,404",3.68,"51,225",71.70,10,1,5,1,3,65.00,15.50
20201127,"71,448","19,407",3.68,"51,276",71.77,10,1,5,1,3,65.07,15.60
20201120,"71,448","19,426",3.68,"51,331",71.84,10,1,5,1,3,65.14,14.35
20201113,"71,448","19,438",3.68,"51,375",71.91,10,1,5,1,3,65.21,14.45
,
