Date,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
2020-11-13,71448.0,19438.0,0.0,3.68,0.0,51375.0,71.91,0.0,10.0,1.0,5.0,1.0,3.0,65.21,0.0,14.45,0.0
2020-11-20,71448.0,19426.0,-12.0,3.68,0.0,51331.0,71.84,-0.06999999999999318,10.0,1.0,5.0,1.0,3.0,65.14,-0.06999999999999318,14.35,-0.006920415224913471
2020-11-27,71448.0,19407.0,-19.0,3.68,0.0,51276.0,71.77,-0.07000000000000739,10.0,1.0,5.0,1.0,3.0,65.07,-0.07000000000000739,15.6,0.08710801393728224
2020-12-04,71448.0,19404.0,-3.0,3.68,0.0,51225.0,71.7,-0.06999999999999318,10.0,1.0,5.0,1.0,3.0,65.0,-0.06999999999999318,15.5,-0.0064102564102563875
2020-12-11,71448.0,19404.0,0.0,3.68,0.0,51171.0,71.62,-0.0799999999999983,10.0,1.0,5.0,1.0,3.0,64.92,-0.0799999999999983,16.4,0.058064516129032163
2020-12-18,71448.0,19375.0,-29.0,3.69,0.009999999999999787,51542.0,72.14,0.519999999999996,11.0,2.0,5.0,1.0,3.0,64.84,-0.0799999999999983,15.65,-0.045731707317073066
2020-12-25,71448.0,19339.0,-36.0,3.69,0.0,51525.0,72.12,-0.01999999999999602,11.0,2.0,5.0,1.0,3.0,64.77,-0.07000000000000739,15.55,-0.006389776357827453
2020-12-31,71448.0,19308.0,-31.0,3.7,0.010000000000000231,51501.0,72.08,-0.04000000000000625,11.0,2.0,5.0,1.0,3.0,64.72,-0.04999999999999716,15.5,-0.0032154340836013317
2021-01-08,71448.0,19273.0,-35.0,3.71,0.009999999999999787,51449.0,72.01,-0.06999999999999318,11.0,2.0,5.0,1.0,3.0,64.65,-0.06999999999999318,16.0,0.03225806451612903
2021-01-15,71448.0,19245.0,-28.0,3.71,0.0,51447.0,72.01,0.0,10.0,2.0,4.0,1.0,3.0,65.41,0.7599999999999909,15.8,-0.012499999999999956
2021-01-22,71448.0,19276.0,31.0,3.71,0.0,51409.0,71.95,-0.060000000000002274,10.0,2.0,4.0,1.0,3.0,65.34,-0.06999999999999318,16.75,0.060126582278480965
2021-01-29,71448.0,19245.0,-31.0,3.71,0.0,51382.0,71.92,-0.030000000000001137,10.0,2.0,4.0,1.0,3.0,65.27,-0.07000000000000739,15.55,-0.07164179104477608
2021-02-05,71448.0,19226.0,-19.0,3.72,0.010000000000000231,51333.0,71.85,-0.07000000000000739,10.0,2.0,4.0,1.0,3.0,65.2,-0.06999999999999318,14.9,-0.04180064308681674
2021-02-09,71448.0,19217.0,-9.0,3.72,0.0,51328.0,71.84,-0.009999999999990905,10.0,2.0,4.0,1.0,3.0,65.19,-0.010000000000005116,14.9,0.0
2021-02-19,71448.0,19186.0,-31.0,3.72,0.0,51354.0,71.88,0.03999999999999204,10.0,2.0,4.0,1.0,3.0,65.17,-0.01999999999999602,15.05,0.010067114093959755
2021-02-26,71448.0,19201.0,15.0,3.72,0.0,51342.0,71.86,-0.01999999999999602,10.0,2.0,3.0,2.0,3.0,65.1,-0.07000000000000739,15.45,0.0265780730897009
2021-03-05,71448.0,19205.0,4.0,3.72,0.0,51363.0,71.89,0.030000000000001137,10.0,2.0,3.0,2.0,3.0,65.04,-0.05999999999998806,15.1,-0.022653721682847874
2021-03-12,71448.0,19246.0,41.0,3.71,-0.010000000000000231,51354.0,71.88,-0.010000000000005116,10.0,2.0,3.0,2.0,3.0,64.97,-0.07000000000000739,15.85,0.049668874172185434
2021-03-19,71448.0,19216.0,-30.0,3.72,0.010000000000000231,51329.0,71.84,-0.03999999999999204,10.0,1.0,4.0,2.0,3.0,64.9,-0.06999999999999318,18.2,0.14826498422712933
2021-03-26,71448.0,19205.0,-11.0,3.72,0.0,51275.0,71.76,-0.0799999999999983,10.0,1.0,4.0,2.0,3.0,64.82,-0.0800000000000125,18.1,-0.005494505494505378
2021-04-01,71448.0,19165.0,-40.0,3.73,0.009999999999999787,51238.0,71.71,-0.05000000000001137,10.0,1.0,4.0,2.0,3.0,64.76,-0.05999999999998806,19.6,0.08287292817679558
2021-04-09,71448.0,19498.0,333.0,3.66,-0.06999999999999984,50956.0,71.32,-0.39000000000000057,10.0,2.0,4.0,1.0,3.0,64.7,-0.060000000000002274,27.0,0.3775510204081632
2021-04-16,71448.0,19889.0,391.0,3.59,-0.07000000000000028,50267.0,70.35,-0.9699999999999989,9.0,2.0,3.0,1.0,3.0,64.62,-0.0799999999999983,24.8,-0.08148148148148146
2021-04-23,71448.0,19844.0,-45.0,3.6,0.010000000000000231,50251.0,70.33,-0.01999999999999602,9.0,1.0,4.0,1.0,3.0,64.58,-0.04000000000000625,24.2,-0.024193548387096833
2021-04-29,71448.0,19886.0,42.0,3.59,-0.010000000000000231,49769.0,69.66,-0.6700000000000017,9.0,3.0,3.0,0.0,3.0,64.5,-0.0799999999999983,32.55,0.3450413223140495
2021-05-07,71448.0,20002.0,116.0,3.57,-0.020000000000000018,49248.0,68.93,-0.7299999999999898,8.0,2.0,3.0,0.0,3.0,64.42,-0.0799999999999983,28.0,-0.13978494623655907
2021-05-14,71448.0,19798.0,-204.0,3.61,0.040000000000000036,48632.0,68.07,-0.8600000000000136,7.0,1.0,3.0,0.0,3.0,64.35,-0.07000000000000739,21.45,-0.23392857142857146
2021-05-21,71448.0,19770.0,-28.0,3.61,0.0,48612.0,68.04,-0.029999999999986926,7.0,1.0,3.0,0.0,3.0,64.32,-0.030000000000001137,22.85,0.06526806526806538
2021-05-28,71448.0,19755.0,-15.0,3.62,0.010000000000000231,48635.0,68.07,0.029999999999986926,7.0,0.0,4.0,0.0,3.0,64.33,0.010000000000005116,22.4,-0.019693654266958547
2021-06-04,71448.0,19698.0,-57.0,3.63,0.009999999999999787,49175.0,68.83,0.7600000000000051,8.0,1.0,4.0,0.0,3.0,64.32,-0.010000000000005116,24.25,0.08258928571428578
2021-06-11,71448.0,19713.0,15.0,3.62,-0.009999999999999787,49167.0,68.82,-0.010000000000005116,8.0,1.0,4.0,0.0,3.0,64.32,0.0,23.1,-0.04742268041237108
2021-06-18,71448.0,19689.0,-24.0,3.63,0.009999999999999787,49219.0,68.89,0.07000000000000739,8.0,1.0,4.0,0.0,3.0,64.32,0.0,24.35,0.05411255411255411
2021-06-25,71448.0,19683.0,-6.0,3.63,0.0,49187.0,68.84,-0.04999999999999716,8.0,1.0,4.0,0.0,3.0,64.32,0.0,23.35,-0.04106776180698152
2021-07-02,71448.0,19630.0,-53.0,3.64,0.010000000000000231,49195.0,68.85,0.009999999999990905,8.0,1.0,4.0,0.0,3.0,64.32,0.0,22.55,-0.03426124197002144
2021-07-09,71448.0,19580.0,-50.0,3.65,0.009999999999999787,49201.0,68.86,0.010000000000005116,8.0,1.0,4.0,0.0,3.0,64.31,-0.009999999999990905,24.85,0.10199556541019958
2021-07-16,71448.0,19509.0,-71.0,3.66,0.010000000000000231,49184.0,68.84,-0.01999999999999602,8.0,1.0,4.0,0.0,3.0,64.32,0.009999999999990905,24.1,-0.030181086519114688
2021-07-23,71448.0,19489.0,-20.0,3.67,0.009999999999999787,49189.0,68.85,0.009999999999990905,8.0,1.0,4.0,0.0,3.0,64.32,0.0,23.2,-0.03734439834024905
2021-07-30,71448.0,19463.0,-26.0,3.67,0.0,49196.0,68.86,0.010000000000005116,8.0,1.0,4.0,0.0,3.0,64.32,0.0,23.0,-0.008620689655172384
2021-08-06,71448.0,19441.0,-22.0,3.68,0.010000000000000231,49197.0,68.86,0.0,8.0,1.0,4.0,0.0,3.0,64.32,0.0,23.15,0.006521739130434721
2021-08-13,71448.0,19426.0,-15.0,3.68,0.0,49164.0,68.81,-0.04999999999999716,8.0,1.0,4.0,0.0,3.0,64.32,0.0,22.0,-0.049676025917926504
2021-08-20,71448.0,19390.0,-36.0,3.68,0.0,49152.0,68.79,-0.01999999999999602,8.0,1.0,4.0,0.0,3.0,64.32,0.0,20.75,-0.056818181818181816
2021-08-27,71448.0,19373.0,-17.0,3.69,0.009999999999999787,49184.0,68.84,0.04999999999999716,8.0,1.0,4.0,0.0,3.0,64.32,0.0,21.3,0.026506024096385576
2021-09-03,71448.0,19353.0,-20.0,3.69,0.0,49198.0,68.86,0.01999999999999602,8.0,1.0,4.0,0.0,3.0,64.32,0.0,21.6,0.014084507042253554
2021-09-10,71448.0,19337.0,-16.0,3.69,0.0,49211.0,68.88,0.01999999999999602,8.0,1.0,4.0,0.0,3.0,64.32,0.0,20.0,-0.07407407407407414
2021-09-17,71448.0,19317.0,-20.0,3.7,0.010000000000000231,49244.0,68.92,0.04000000000000625,8.0,0.0,5.0,0.0,3.0,64.32,0.0,19.7,-0.015000000000000036
2021-09-24,71448.0,19317.0,0.0,3.7,0.0,49231.0,68.9,-0.01999999999999602,8.0,1.0,4.0,0.0,3.0,64.32,0.0,19.2,-0.025380710659898477
2021-10-01,71448.0,19296.0,-21.0,3.7,0.0,49243.0,68.92,0.01999999999999602,8.0,0.0,5.0,0.0,3.0,64.32,0.0,18.8,-0.02083333333333326
2021-10-08,71448.0,19274.0,-22.0,3.71,0.009999999999999787,49248.0,68.93,0.010000000000005116,8.0,0.0,5.0,0.0,3.0,64.32,0.0,22.25,0.18351063829787229
2021-10-15,71448.0,19246.0,-28.0,3.71,0.0,49252.0,68.93,0.0,8.0,0.0,5.0,0.0,3.0,64.32,0.0,22.7,0.020224719101123563
2021-10-22,71448.0,19211.0,-35.0,3.72,0.010000000000000231,49263.0,68.95,0.01999999999999602,8.0,0.0,5.0,0.0,3.0,64.33,0.010000000000005116,22.15,-0.024229074889867874
2021-10-29,71448.0,19322.0,111.0,3.7,-0.020000000000000018,49245.0,68.92,-0.030000000000001137,8.0,0.0,5.0,0.0,3.0,64.32,-0.010000000000005116,23.2,0.047404063205417644
2021-11-05,71448.0,19126.0,-196.0,3.74,0.040000000000000036,49216.0,68.88,-0.04000000000000625,8.0,1.0,4.0,0.0,3.0,64.31,-0.009999999999990905,24.9,0.07327586206896548
2021-11-12,71448.0,19067.0,-59.0,3.75,0.009999999999999787,49114.0,68.74,-0.14000000000000057,8.0,1.0,4.0,0.0,3.0,64.11,-0.20000000000000284,24.35,-0.022088353413654505
2021-11-19,71448.0,18934.0,-133.0,3.77,0.020000000000000018,48777.0,68.27,-0.46999999999999886,8.0,1.0,4.0,0.0,3.0,63.59,-0.519999999999996,30.4,0.24845995893223807
2021-11-26,71448.0,20171.0,1237.0,3.54,-0.22999999999999998,46420.0,64.97,-3.299999999999997,7.0,2.0,3.0,0.0,2.0,60.93,-2.6600000000000037,40.0,0.31578947368421056
2021-12-03,71448.0,20326.0,155.0,3.52,-0.020000000000000018,45783.0,64.08,-0.8900000000000006,6.0,1.0,3.0,0.0,2.0,60.66,-0.2700000000000031,39.7,-0.007499999999999929
2021-12-10,71448.0,20324.0,-2.0,3.52,0.0,45682.0,63.94,-0.14000000000000057,6.0,1.0,3.0,0.0,2.0,60.52,-0.13999999999999346,43.7,0.10075566750629722
2021-12-17,71448.0,20838.0,514.0,3.43,-0.08999999999999986,45372.0,63.5,-0.4399999999999977,6.0,2.0,2.0,0.0,2.0,60.16,-0.36000000000000654,46.4,0.06178489702517152
2021-12-24,71448.0,20914.0,76.0,3.42,-0.010000000000000231,45175.0,63.23,-0.2700000000000031,6.0,2.0,2.0,0.0,2.0,59.88,-0.27999999999999403,47.0,0.012931034482758652
2021-12-30,71448.0,20803.0,-111.0,3.43,0.010000000000000231,45174.0,63.23,0.0,6.0,2.0,2.0,0.0,2.0,59.88,0.0,45.35,-0.03510638297872337
2022-01-07,71448.0,20672.0,-131.0,3.46,0.029999999999999805,45205.0,63.27,0.04000000000000625,6.0,2.0,2.0,0.0,2.0,59.88,0.0,38.85,-0.14332965821389196
2022-01-14,71448.0,20700.0,28.0,3.45,-0.009999999999999787,45227.0,63.3,0.02999999999999403,6.0,2.0,2.0,0.0,2.0,59.88,0.0,35.7,-0.08108108108108104
2022-01-21,71448.0,20616.0,-84.0,3.47,0.020000000000000018,45161.0,63.21,-0.0899999999999963,6.0,2.0,2.0,0.0,2.0,59.88,0.0,35.05,-0.018207282913165423
2022-01-26,71448.0,20528.0,-88.0,3.48,0.009999999999999787,45159.0,63.21,0.0,6.0,2.0,2.0,0.0,2.0,59.88,0.0,32.75,-0.06562054208273888
2022-02-11,71448.0,20554.0,26.0,3.48,0.0,45159.0,63.21,0.0,6.0,2.0,2.0,0.0,2.0,59.88,0.0,34.6,0.05648854961832065
2022-02-18,71448.0,20544.0,-10.0,3.48,0.0,45159.0,63.21,0.0,6.0,2.0,2.0,0.0,2.0,59.88,0.0,34.0,-0.017341040462427786
2022-02-25,71448.0,20473.0,-71.0,3.49,0.010000000000000231,45159.0,63.21,0.0,6.0,2.0,2.0,0.0,2.0,59.88,0.0,30.75,-0.09558823529411764
2022-03-04,71448.0,20409.0,-64.0,3.5,0.009999999999999787,45159.0,63.21,0.0,6.0,2.0,2.0,0.0,2.0,59.88,0.0,31.45,0.0227642276422764
2022-03-11,71448.0,20419.0,10.0,3.5,0.0,45560.0,63.77,0.5600000000000023,7.0,3.0,2.0,0.0,2.0,59.88,0.0,31.95,0.01589825119236884
2022-03-18,71448.0,20345.0,-74.0,3.51,0.009999999999999787,45159.0,63.21,-0.5600000000000023,6.0,2.0,2.0,0.0,2.0,59.88,0.0,31.6,-0.01095461658841934
2022-03-25,71448.0,20281.0,-64.0,3.52,0.010000000000000231,45159.0,63.21,0.0,6.0,2.0,2.0,0.0,2.0,59.88,0.0,33.35,0.055379746835443035
2022-04-01,71448.0,20259.0,-22.0,3.53,0.009999999999999787,45159.0,63.21,0.0,6.0,2.0,2.0,0.0,2.0,59.88,0.0,32.1,-0.037481259370314844
2022-04-08,71448.0,20272.0,13.0,3.52,-0.009999999999999787,45159.0,63.21,0.0,6.0,2.0,2.0,0.0,2.0,59.88,0.0,33.45,0.04205607476635518
2022-04-15,71448.0,20315.0,43.0,3.52,0.0,45159.0,63.21,0.0,6.0,2.0,2.0,0.0,2.0,59.88,0.0,39.6,0.18385650224215241
2022-04-22,71448.0,20385.0,70.0,3.5,-0.020000000000000018,45159.0,63.21,0.0,6.0,2.0,2.0,0.0,2.0,59.88,0.0,36.0,-0.09090909090909094
2022-04-29,71448.0,20287.0,-98.0,3.52,0.020000000000000018,45158.0,63.2,-0.00999999999999801,6.0,2.0,2.0,0.0,2.0,59.88,0.0,32.45,-0.09861111111111104
2022-05-06,71448.0,20252.0,-35.0,3.53,0.009999999999999787,45158.0,63.2,0.0,6.0,2.0,2.0,0.0,2.0,59.88,0.0,30.3,-0.06625577812018496
2022-05-13,71448.0,20185.0,-67.0,3.54,0.010000000000000231,45152.0,63.2,0.0,6.0,2.0,2.0,0.0,2.0,59.88,0.0,28.6,-0.056105610561056084
2022-05-20,71448.0,20121.0,-64.0,3.55,0.009999999999999787,45153.0,63.2,0.0,6.0,2.0,2.0,0.0,2.0,59.88,0.0,28.7,0.003496503496503422
2022-05-27,71448.0,20117.0,-4.0,3.55,0.0,45153.0,63.2,0.0,6.0,2.0,2.0,0.0,2.0,59.88,0.0,28.15,-0.019163763066202117
2022-06-02,71448.0,20091.0,-26.0,3.56,0.010000000000000231,45153.0,63.2,0.0,6.0,2.0,2.0,0.0,2.0,59.88,0.0,28.9,0.026642984014209593
2022-06-10,71448.0,20196.0,105.0,3.54,-0.020000000000000018,44753.0,62.64,-0.5600000000000023,6.0,2.0,2.0,0.0,2.0,59.32,-0.5600000000000023,30.15,0.043252595155709346
2022-06-17,71448.0,20141.0,-55.0,3.55,0.009999999999999787,45156.0,63.2,0.5600000000000023,7.0,3.0,2.0,0.0,2.0,59.32,0.0,27.7,-0.08126036484245437
2022-06-24,71448.0,20098.0,-43.0,3.55,0.0,44753.0,62.64,-0.5600000000000023,6.0,2.0,2.0,0.0,2.0,59.32,0.0,27.05,-0.023465703971119082
2022-07-01,71448.0,20086.0,-12.0,3.56,0.010000000000000231,44753.0,62.64,0.0,6.0,2.0,2.0,0.0,2.0,59.32,0.0,23.7,-0.12384473197781891
2022-07-08,71448.0,20067.0,-19.0,3.56,0.0,44790.0,62.69,0.04999999999999716,6.0,2.0,2.0,0.0,2.0,59.32,0.0,27.4,0.1561181434599156
2022-07-15,71448.0,20108.0,41.0,3.55,-0.010000000000000231,44790.0,62.69,0.0,6.0,2.0,2.0,0.0,2.0,59.32,0.0,27.95,0.020072992700729955
2022-07-22,71448.0,20079.0,-29.0,3.56,0.010000000000000231,44790.0,62.69,0.0,6.0,2.0,2.0,0.0,2.0,59.32,0.0,29.0,0.03756708407871201
2022-07-29,71448.0,20067.0,-12.0,3.56,0.0,44790.0,62.69,0.0,6.0,2.0,2.0,0.0,2.0,59.32,0.0,29.85,0.029310344827586255
2022-08-05,71448.0,20050.0,-17.0,3.56,0.0,44904.0,62.85,0.1600000000000037,6.0,2.0,1.0,1.0,2.0,59.32,0.0,29.9,0.0016750418760468058
2022-08-12,71448.0,19985.0,-65.0,3.58,0.020000000000000018,44904.0,62.85,0.0,6.0,2.0,1.0,1.0,2.0,59.32,0.0,32.6,0.0903010033444817
2022-08-19,71448.0,19993.0,8.0,3.57,-0.010000000000000231,44904.0,62.85,0.0,6.0,2.0,1.0,1.0,2.0,59.32,0.0,32.95,0.010736196319018449
2022-08-26,71448.0,19905.0,-88.0,3.59,0.020000000000000018,44904.0,62.85,0.0,6.0,2.0,1.0,1.0,2.0,59.32,0.0,32.4,-0.016691957511381007
2022-09-02,71448.0,19875.0,-30.0,3.59,0.0,44915.0,62.86,0.00999999999999801,6.0,2.0,1.0,1.0,2.0,59.32,0.0,34.7,0.07098765432098779
2022-09-08,71448.0,20003.0,128.0,3.57,-0.020000000000000018,44915.0,62.86,0.0,6.0,2.0,1.0,1.0,2.0,59.32,0.0,32.35,-0.0677233429394813
2022-09-16,71448.0,19998.0,-5.0,3.57,0.0,44923.0,62.88,0.020000000000003126,6.0,2.0,1.0,1.0,2.0,59.32,0.0,36.5,0.12828438948995358
2022-09-23,71448.0,20607.0,609.0,3.47,-0.09999999999999964,43473.0,60.85,-2.030000000000001,6.0,2.0,1.0,1.0,2.0,57.29,-2.030000000000001,42.25,0.15753424657534246
2022-09-30,71448.0,21162.0,555.0,3.38,-0.0900000000000003,42370.0,59.3,-1.5500000000000043,6.0,2.0,2.0,0.0,2.0,56.03,-1.259999999999998,53.1,0.2568047337278107
2022-10-07,71448.0,21476.0,314.0,3.33,-0.04999999999999982,42588.0,59.61,0.3100000000000023,8.0,4.0,1.0,1.0,2.0,54.63,-1.3999999999999986,54.3,0.022598870056497095
2022-10-14,71448.0,21995.0,519.0,3.25,-0.08000000000000007,42719.0,59.79,0.17999999999999972,8.0,4.0,0.0,2.0,2.0,54.35,-0.28000000000000114,61.7,0.13627992633517508
2022-10-21,71448.0,22191.0,196.0,3.22,-0.029999999999999805,41246.0,57.73,-2.0600000000000023,7.0,4.0,0.0,1.0,2.0,53.93,-0.4200000000000017,51.2,-0.17017828200972446
2022-10-28,71448.0,21930.0,-261.0,3.26,0.03999999999999959,41883.0,58.62,0.8900000000000006,7.0,3.0,1.0,0.0,3.0,55.53,1.6000000000000014,44.55,-0.1298828125000001
2022-11-04,71448.0,22718.0,788.0,3.14,-0.11999999999999966,39993.0,55.98,-2.6400000000000006,5.0,3.0,0.0,0.0,2.0,53.93,-1.6000000000000014,57.3,0.2861952861952862
