Date,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
2020-11-13,188452.0,11996.0,0.0,15.71,0.0,129568.0,68.75,0.0,55.0,10.0,10.0,3.0,32.0,60.88,0.0,44.5,0.0
2020-11-20,188452.0,11955.0,-41.0,15.76,0.049999999999998934,129568.0,68.75,0.0,55.0,10.0,10.0,3.0,32.0,60.88,0.0,44.85,0.007865168539325874
2020-11-27,188452.0,11890.0,-65.0,15.85,0.08999999999999986,129604.0,68.77,0.01999999999999602,55.0,10.0,10.0,3.0,32.0,60.88,0.0,45.55,0.015607580824972035
2020-12-04,188452.0,11827.0,-63.0,15.93,0.08000000000000007,129671.0,68.81,0.04000000000000625,55.0,10.0,10.0,3.0,32.0,60.88,0.0,44.85,-0.015367727771679381
2020-12-11,188452.0,11864.0,37.0,15.88,-0.049999999999998934,130050.0,69.01,0.20000000000000284,56.0,11.0,10.0,3.0,32.0,60.88,0.0,44.6,-0.005574136008918617
2020-12-18,188452.0,11841.0,-23.0,15.92,0.03999999999999915,130574.0,69.29,0.28000000000000114,57.0,11.0,11.0,3.0,32.0,60.88,0.0,45.1,0.011210762331838564
2020-12-25,188452.0,11853.0,12.0,15.9,-0.019999999999999574,130652.0,69.33,0.03999999999999204,57.0,11.0,12.0,2.0,32.0,60.88,0.0,44.5,-0.013303769401330408
2020-12-31,188452.0,11845.0,-8.0,15.91,0.009999999999999787,130706.0,69.36,0.030000000000001137,57.0,11.0,12.0,2.0,32.0,60.88,0.0,44.85,0.007865168539325874
2021-01-08,188452.0,11853.0,8.0,15.9,-0.009999999999999787,130783.0,69.4,0.04000000000000625,57.0,10.0,13.0,2.0,32.0,60.89,0.00999999999999801,44.8,-0.0011148272017838185
2021-01-15,188452.0,11865.0,12.0,15.88,-0.019999999999999574,130379.0,69.18,-0.21999999999999886,55.0,8.0,13.0,2.0,32.0,61.15,0.259999999999998,44.8,0.0
2021-01-22,188452.0,11856.0,-9.0,15.9,0.019999999999999574,130362.0,69.18,0.0,55.0,8.0,13.0,2.0,32.0,61.15,0.0,43.65,-0.02566964285714283
2021-01-29,188452.0,11865.0,9.0,15.88,-0.019999999999999574,130367.0,69.18,0.0,55.0,8.0,13.0,2.0,32.0,61.15,0.0,43.55,-0.0022909507445590246
2021-02-05,188452.0,11887.0,22.0,15.85,-0.030000000000001137,130359.0,69.17,-0.010000000000005116,55.0,8.0,13.0,2.0,32.0,61.15,0.0,44.0,0.01033295063145816
2021-02-09,188452.0,11886.0,-1.0,15.85,0.0,130352.0,69.17,0.0,55.0,8.0,13.0,2.0,32.0,61.15,0.0,44.0,0.0
2021-02-19,188452.0,11923.0,37.0,15.81,-0.03999999999999915,129662.0,68.8,-0.37000000000000455,54.0,8.0,12.0,2.0,32.0,61.02,-0.12999999999999545,44.0,0.0
2021-02-26,188452.0,12048.0,125.0,15.64,-0.16999999999999993,128053.0,67.95,-0.8499999999999943,52.0,6.0,13.0,2.0,31.0,60.43,-0.5900000000000034,44.25,0.005681818181818182
2021-03-05,188452.0,12247.0,199.0,15.39,-0.25,128011.0,67.93,-0.01999999999999602,52.0,6.0,13.0,2.0,31.0,60.43,0.0,45.15,0.020338983050847425
2021-03-12,188452.0,12242.0,-5.0,15.39,0.0,128078.0,67.96,0.029999999999986926,52.0,6.0,13.0,2.0,31.0,60.47,0.03999999999999915,45.25,0.0022148394241417813
2021-03-19,188452.0,12351.0,109.0,15.26,-0.13000000000000078,128120.0,67.99,0.030000000000001137,52.0,6.0,13.0,2.0,31.0,60.47,0.0,45.9,0.01436464088397787
2021-03-26,188452.0,12342.0,-9.0,15.27,0.009999999999999787,128140.0,68.0,0.010000000000005116,52.0,6.0,13.0,2.0,31.0,60.45,-0.01999999999999602,46.0,0.002178649237472798
2021-04-01,188452.0,12229.0,-113.0,15.41,0.14000000000000057,128779.0,68.34,0.3400000000000034,53.0,6.0,14.0,2.0,31.0,60.47,0.01999999999999602,46.8,0.017391304347826025
2021-04-09,188452.0,12287.0,58.0,15.34,-0.07000000000000028,128946.0,68.42,0.0799999999999983,53.0,6.0,14.0,2.0,31.0,60.47,0.0,46.65,-0.003205128205128175
2021-04-16,188452.0,12285.0,-2.0,15.34,0.0,128888.0,68.39,-0.030000000000001137,53.0,6.0,14.0,2.0,31.0,60.45,-0.01999999999999602,47.7,0.022508038585209094
2021-04-23,188452.0,12260.0,-25.0,15.37,0.02999999999999936,129257.0,68.59,0.20000000000000284,54.0,7.0,14.0,2.0,31.0,60.37,-0.0800000000000054,48.2,0.010482180293501047
2021-04-29,188452.0,12191.0,-69.0,15.46,0.09000000000000163,129217.0,68.57,-0.020000000000010232,54.0,7.0,14.0,3.0,30.0,59.83,-0.5399999999999991,48.0,-0.004149377593361055
2021-05-07,188452.0,12176.0,-15.0,15.48,0.019999999999999574,129131.0,68.52,-0.04999999999999716,54.0,7.0,14.0,3.0,30.0,59.83,0.0,46.5,-0.03125
2021-05-14,188452.0,12251.0,75.0,15.38,-0.09999999999999964,129061.0,68.48,-0.03999999999999204,54.0,7.0,13.0,4.0,30.0,59.83,0.0,43.85,-0.056989247311827924
2021-05-21,188452.0,12377.0,126.0,15.23,-0.15000000000000036,128604.0,68.24,-0.2400000000000091,53.0,6.0,13.0,4.0,30.0,59.83,0.0,43.75,-0.002280501710376315
2021-05-28,188452.0,12411.0,34.0,15.18,-0.05000000000000071,128559.0,68.22,-0.01999999999999602,53.0,7.0,12.0,3.0,31.0,60.36,0.5300000000000011,44.6,0.01942857142857146
2021-06-04,188452.0,12426.0,15.0,15.17,-0.009999999999999787,128598.0,68.24,0.01999999999999602,53.0,7.0,12.0,3.0,31.0,60.36,0.0,44.7,0.0022421524663677446
2021-06-11,188452.0,12444.0,18.0,15.14,-0.02999999999999936,128622.0,68.25,0.010000000000005116,53.0,7.0,12.0,3.0,31.0,60.36,0.0,45.05,0.007829977628635219
2021-06-18,188452.0,12477.0,33.0,15.1,-0.040000000000000924,128738.0,68.31,0.060000000000002274,53.0,7.0,12.0,2.0,32.0,60.9,0.5399999999999991,45.15,0.002219755826859077
2021-06-25,188452.0,12612.0,135.0,14.94,-0.16000000000000014,128123.0,67.99,-0.3200000000000074,52.0,7.0,11.0,2.0,32.0,60.9,0.0,45.15,0.0
2021-07-02,188452.0,12606.0,-6.0,14.95,0.009999999999999787,128222.0,68.04,0.05000000000001137,52.0,7.0,11.0,2.0,32.0,60.95,0.05000000000000426,45.6,0.009966777408637937
2021-07-09,188452.0,12632.0,26.0,14.92,-0.02999999999999936,128219.0,68.04,0.0,52.0,7.0,11.0,2.0,32.0,60.95,0.0,46.3,0.015350877192982362
2021-07-16,188452.0,12728.0,96.0,14.81,-0.10999999999999943,128115.0,67.98,-0.060000000000002274,52.0,6.0,13.0,1.0,32.0,60.9,-0.05000000000000426,46.0,-0.006479481641468622
2021-07-23,188452.0,13097.0,369.0,14.39,-0.41999999999999993,127250.0,67.52,-0.46000000000000796,51.0,5.0,13.0,1.0,32.0,60.68,-0.21999999999999886,43.3,-0.05869565217391311
2021-07-30,188452.0,13206.0,109.0,14.27,-0.120000000000001,126986.0,67.38,-0.14000000000000057,51.0,5.0,13.0,1.0,32.0,60.55,-0.13000000000000256,42.95,-0.008083140877598021
2021-08-06,188452.0,13250.0,44.0,14.22,-0.049999999999998934,126820.0,67.3,-0.0799999999999983,51.0,5.0,13.0,1.0,32.0,60.47,-0.0799999999999983,42.8,-0.003492433061699783
2021-08-13,188452.0,13607.0,357.0,13.85,-0.370000000000001,125656.0,66.68,-0.6199999999999903,51.0,6.0,13.0,1.0,31.0,59.55,-0.9200000000000017,40.3,-0.058411214953271035
2021-08-20,188452.0,13706.0,99.0,13.75,-0.09999999999999964,125027.0,66.34,-0.3400000000000034,50.0,6.0,12.0,1.0,31.0,59.56,0.010000000000005116,39.95,-0.008684863523573061
2021-08-27,188452.0,13752.0,46.0,13.7,-0.05000000000000071,125017.0,66.34,0.0,50.0,6.0,12.0,1.0,31.0,59.56,0.0,41.2,0.03128911138923654
2021-09-03,188452.0,13759.0,7.0,13.7,0.0,125055.0,66.36,0.01999999999999602,50.0,6.0,12.0,1.0,31.0,59.59,0.030000000000001137,41.85,0.01577669902912618
2021-09-10,188452.0,13737.0,-22.0,13.72,0.02000000000000135,125094.0,66.38,0.01999999999999602,50.0,6.0,12.0,1.0,31.0,59.61,0.01999999999999602,41.2,-0.01553166069295098
2021-09-17,188452.0,13815.0,78.0,13.64,-0.08000000000000007,124968.0,66.31,-0.06999999999999318,50.0,6.0,11.0,3.0,30.0,59.01,-0.6000000000000014,40.6,-0.014563106796116538
2021-09-24,188452.0,13847.0,32.0,13.61,-0.030000000000001137,124810.0,66.23,-0.0799999999999983,50.0,6.0,11.0,3.0,30.0,58.93,-0.0799999999999983,40.7,0.002463054187192153
2021-10-01,188452.0,13919.0,72.0,13.54,-0.07000000000000028,124472.0,66.05,-0.18000000000000682,50.0,6.0,12.0,2.0,30.0,58.76,-0.1700000000000017,40.05,-0.01597051597051611
2021-10-08,188452.0,14048.0,129.0,13.41,-0.129999999999999,124043.0,65.82,-0.23000000000000398,50.0,6.0,12.0,2.0,30.0,58.55,-0.21000000000000085,40.05,0.0
2021-10-15,188452.0,13994.0,-54.0,13.47,0.0600000000000005,123710.0,65.65,-0.1699999999999875,50.0,6.0,12.0,2.0,30.0,58.39,-0.1599999999999966,40.85,0.019975031210986375
2021-10-22,188452.0,13835.0,-159.0,13.62,0.14999999999999858,125145.0,66.41,0.7599999999999909,52.0,7.0,12.0,2.0,31.0,58.87,0.4799999999999969,41.35,0.012239902080783353
2021-10-29,188452.0,14006.0,171.0,13.46,-0.15999999999999837,124529.0,66.08,-0.3299999999999983,53.0,8.0,13.0,1.0,31.0,58.46,-0.4099999999999966,40.45,-0.021765417170495734
2021-11-05,188452.0,14208.0,202.0,13.26,-0.20000000000000107,123332.0,65.44,-0.6400000000000006,53.0,9.0,12.0,1.0,31.0,57.92,-0.5399999999999991,40.25,-0.004944375772558784
