Training RMSE  open_y,0.19009083776090122
Training R-squared open_y,0.8425435118041154
Training RMSE  high_y,0.2368774403927221
Training R-squared high_y,0.9119725996159348
Training RMSE  low_y,0.21609739208484977
Training R-squared low_y,0.914078256412564
Training RMSE  close_y,0.2708894393693229
Training R-squared close_y,0.9080738090475287
Training RMSE  open_y_2day,0.3023871258135652
Training R-squared open_y_2day,0.9009417780295731
Training RMSE  high_y_2day,0.28676120020708545
Training R-squared high_y_2day,0.9422218818479762
Training RMSE  low_y_2day,0.29788890449220856
Training R-squared low_y_2day,0.9268863560566908
Training RMSE  close_y_2day,0.3005209654744904
Training R-squared close_y_2day,0.9394527611358015
Training RMSE  open_y_5day,0.3935869653749464
Training R-squared open_y_5day,0.9473131769341958
Training RMSE  high_y_5day,0.4242948161563651
Training R-squared high_y_5day,0.9496045376771509
Training RMSE  low_y_5day,0.35503742877680644
Training R-squared low_y_5day,0.9600197651580336
Training RMSE  close_y_5day,0.4015657362893409
Training R-squared close_y_5day,0.9562016479953931
Testing RMSE open_y,0.47666345081069456
Testing R-squared open_y,-0.15207678622188014
Testing RMSE high_y,0.7393733717164275
Testing R-squared high_y,-0.4806556688525947
Testing RMSE low_y,0.8071091510227932
Testing R-squared low_y,-0.07349863308029847
Testing RMSE close_y,0.9084769699633487
Testing R-squared close_y,-0.17551036805019038
Testing RMSE open_y_2day,0.8619900236011779
Testing R-squared open_y_2day,0.006683765253191254
Testing RMSE high_y_2day,0.984782036402536
Testing R-squared high_y_2day,0.01202874457987324
Testing RMSE low_y_2day,0.8881491100086887
Testing R-squared low_y_2day,0.11660205794473744
Testing RMSE close_y_2day,0.9872952056771652
Testing R-squared close_y_2day,-0.01084157014017828
Testing RMSE open_y_5day,1.1274821922204354
Testing R-squared open_y_5day,0.3719307986853898
Testing RMSE high_y_5day,1.1450420179759948
Testing R-squared high_y_5day,0.3691208479769247
Testing RMSE low_y_5day,1.0503828699763276
Testing R-squared low_y_5day,0.5177963006580097
Testing RMSE close_y_5day,1.0288792202398511
Testing R-squared close_y_5day,0.5064549676121645
