open,high,low,close,adj close,volume,MA3,MA5,MA5volume,MA20,MA10,volume_chage,adj close-MA5 distance,adj close-MA10 distance,adj close-MA20 distance,adj close-MA3 distance,MA20-MA10 distance,MA20-MA5 distance,MA10-MA5 distance,MA10-MA3 distance,MA20-MA3 distance,MA5-MA3 distance,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
53.0,53.20000076293945,52.20000076293945,52.20000076293945,52.20000076293945,506470.0,52.63333384195963,52.15999984741211,760712.0,50.10499954223633,51.13999938964844,-0.3342158398973593,0.04000091552734375,1.0600013732910156,2.095001220703125,-0.4333330790201799,-1.0349998474121094,-2.0550003051757812,-1.0200004577636719,-1.4933344523111955,-2.528334299723305,-0.4733339945475237,188452.0,14191.0,-235.0,13.28,0.21999999999999886,118566.0,62.92,0.7199999999999989,60.0,9.0,12.0,5.0,34.0,53.5,1.1199999999999974,52.2,0.011627906976744214
