資料日期,集保總張數,總股東人數,平均張數/人,>400張大股東持有張數,>400張大股東持有百分比,>400張大股東人數,400~600張人數,600~800張人數,800~1000張人數,>1000張人數,>1000張大股東持有百分比,收盤價
20230117,"9,556,456","591,891",16.15,"4,637,963",48.53,"1,409",512,222,130,545,43.12,11.45
20230113,"9,556,456","592,453",16.13,"4,636,381",48.52,"1,397",504,219,126,548,43.19,11.55
20230106,"9,556,456","594,427",16.08,"4,612,758",48.27,"1,411",509,225,123,554,42.90,11.75
20221230,"9,556,456","595,155",16.06,"4,605,296",48.19,"1,415",517,219,124,555,42.81,11.05
20221223,"9,556,456","595,220",16.06,"4,604,135",48.18,"1,415",511,223,124,557,42.81,11.10
20221216,"9,556,456","593,513",16.10,"4,659,942",48.76,"1,414",514,217,130,553,43.37,11.45
20221209,"9,556,456","592,757",16.12,"4,682,354",49.00,"1,400",510,213,121,556,43.74,12.00
20221202,"9,556,456","591,990",16.14,"4,706,420",49.25,"1,390",503,214,120,553,44.02,12.65
20221125,"9,556,456","592,968",16.12,"4,697,952",49.16,"1,409",520,210,121,558,43.87,12.50
20221118,"9,556,456","592,325",16.13,"4,726,938",49.46,"1,399",508,206,124,561,44.23,12.60
20221111,"9,556,456","594,908",16.06,"4,704,653",49.23,"1,409",510,212,122,565,43.96,12.90
20221104,"9,556,456","593,373",16.11,"4,702,066",49.20,"1,391",509,205,120,557,44.02,12.60
20221028,"9,556,456","595,006",16.06,"4,679,512",48.97,"1,387",500,211,116,560,43.82,11.80
20221021,"9,556,456","594,724",16.07,"4,697,916",49.16,"1,361",484,204,120,553,44.11,12.90
20221014,"9,556,456","598,832",15.96,"4,617,236",48.32,"1,372",499,209,118,546,43.17,12.25
20221007,"9,556,456",1,"9,556,456.15","9,556,456",100.00,1,0,0,0,1,100.00,
20220930,"10,559,620","599,337",17.62,"5,123,849",48.52,"1,547",575,241,129,602,43.17,
20220923,"10,559,620","603,102",17.51,"5,113,355",48.42,"1,543",567,236,128,612,43.15,10.85
20220916,"10,559,620","602,498",17.53,"5,151,621",48.79,"1,525",556,233,135,601,43.53,12.00
20220908,"10,559,620","606,654",17.41,"5,104,149",48.34,"1,547",571,236,137,603,42.97,12.05
20220902,"10,559,620","607,260",17.39,"5,109,489",48.39,"1,542",565,238,136,603,43.04,12.05
20220826,"10,559,620","608,454",17.35,"5,105,455",48.35,"1,537",554,239,137,607,43.04,11.90
20220819,"10,559,620","609,860",17.31,"5,073,852",48.05,"1,535",563,236,129,607,42.78,12.45
20220812,"10,559,620","610,247",17.30,"5,075,054",48.06,"1,526",548,238,134,606,42.81,11.35
20220805,"10,559,620","613,273",17.22,"5,030,111",47.64,"1,544",554,243,139,608,42.28,10.70
20220729,"10,559,620","615,238",17.16,"5,009,324",47.44,"1,542",554,242,136,610,42.11,10.30
20220722,"10,559,620","615,019",17.17,"5,020,270",47.54,"1,530",546,241,138,605,42.24,11.20
20220715,"10,559,620","617,502",17.10,"4,987,245",47.23,"1,551",554,243,136,618,41.89,10.40
20220708,"10,559,620","617,105",17.11,"5,007,746",47.42,"1,549",553,241,145,610,42.03,12.25
20220701,"10,559,620","615,872",17.15,"5,043,782",47.76,"1,550",551,233,143,623,42.45,11.60
20220624,"10,559,620","616,273",17.13,"5,042,697",47.75,"1,544",543,232,145,624,42.46,12.30
20220617,"10,559,620","616,008",17.14,"5,068,226",48.00,"1,535",538,224,147,626,42.75,13.35
20220610,"10,559,620","615,823",17.15,"5,071,417",48.03,"1,544",543,229,141,631,42.78,13.90
20220602,"10,559,620","616,898",17.12,"5,061,421",47.93,"1,557",552,234,142,629,42.60,14.20
20220527,"10,559,620","618,599",17.07,"5,041,541",47.74,"1,562",554,233,138,637,42.44,13.95
20220520,"10,559,620","619,640",17.04,"5,043,291",47.76,"1,555",557,227,142,629,42.44,13.45
20220513,"10,559,620","622,675",16.96,"5,010,477",47.45,"1,572",574,229,142,627,42.04,13.45
20220506,"10,559,620","624,220",16.92,"4,993,931",47.29,"1,574",572,233,141,628,41.86,14.15
20220429,"10,559,620","623,931",16.92,"5,016,079",47.50,"1,544",557,225,142,620,42.19,13.65
20220422,"10,559,620","622,496",16.96,"5,090,369",48.21,"1,525",542,237,136,610,42.95,15.30
20220415,"10,559,620","623,532",16.94,"5,090,872",48.21,"1,527",543,233,136,615,42.97,15.65
20220408,"10,559,620","624,292",16.91,"5,081,574",48.12,"1,526",539,229,141,617,42.88,16.10
20220401,"10,559,620","621,688",16.99,"5,140,043",48.68,"1,525",530,232,144,619,43.43,16.75
20220325,"10,559,620","619,761",17.04,"5,173,566",48.99,"1,529",539,233,141,616,43.72,17.15
20220318,"10,559,620","618,252",17.08,"5,206,542",49.31,"1,512",526,230,143,613,44.10,17.30
20220311,"10,559,620","624,820",16.90,"5,137,225",48.65,"1,525",519,235,146,625,43.42,17.35
20220304,"10,559,620","628,894",16.79,"5,098,943",48.29,"1,525",520,230,153,622,43.03,16.90
20220225,"10,559,620","629,172",16.78,"5,113,216",48.42,"1,523",520,232,145,626,43.21,16.75
20220218,"10,559,620","624,346",16.91,"5,177,892",49.03,"1,530",518,240,136,636,43.85,16.80
20220211,"10,559,620","612,546",17.24,"5,322,190",50.40,"1,534",516,235,140,643,45.23,17.40
20220126,"10,559,620","607,884",17.37,"5,377,021",50.92,"1,520",505,234,137,644,45.83,16.95
20220121,"10,559,620","596,826",17.69,"5,561,793",52.67,"1,498",483,235,138,642,47.67,17.90
20220114,"10,559,620","596,953",17.69,"5,564,321",52.69,"1,515",483,240,142,650,47.64,18.55
20220107,"10,559,620","595,041",17.75,"5,612,877",53.15,"1,508",479,239,139,651,48.15,18.65
20211230,"10,559,620","593,966",17.78,"5,636,618",53.38,"1,496",484,223,136,653,48.47,19.60
20211224,"10,559,620","596,007",17.72,"5,609,827",53.13,"1,491",481,232,141,637,48.12,19.05
20211217,"10,559,620","599,444",17.62,"5,576,941",52.81,"1,508",487,226,145,650,47.78,19.30
20211210,"10,559,620","602,663",17.52,"5,549,251",52.55,"1,497",500,219,134,644,47.60,18.95
20211203,"10,559,620","612,576",17.24,"5,434,885",51.47,"1,508",501,227,137,643,46.44,18.00
20211126,"10,559,620","606,792",17.40,"5,536,382",52.43,"1,483",490,228,137,628,47.43,17.80
20211119,"10,559,620","604,813",17.46,"5,549,618",52.56,"1,492",496,229,135,632,47.56,18.95
20211112,"10,559,620","614,599",17.18,"5,412,248",51.25,"1,517",531,232,124,630,46.17,17.20
20211105,"10,559,620","620,855",17.01,"5,353,642",50.70,"1,485",507,226,127,625,45.74,18.25
20211029,"10,559,620","624,377",16.91,"5,314,639",50.33,"1,457",499,228,118,612,45.48,16.70
20211022,"10,559,620","628,550",16.80,"5,266,621",49.88,"1,455",503,228,112,612,45.06,15.05
20211015,"10,559,620","628,096",16.81,"5,301,842",50.21,"1,454",493,229,115,617,45.40,16.15
20211008,"10,559,620","629,713",16.77,"5,310,173",50.29,"1,458",499,228,112,619,45.48,16.35
20211001,"10,559,620","630,998",16.73,"5,306,943",50.26,"1,461",484,235,119,623,45.42,16.85
20210924,"10,559,620","634,367",16.65,"5,281,322",50.01,"1,478",498,240,123,617,45.03,16.50
20210917,"10,559,620","635,925",16.61,"5,277,800",49.98,"1,480",495,245,120,620,45.01,16.50
20210910,"10,559,620","635,771",16.61,"5,306,654",50.25,"1,463",487,240,121,615,45.34,17.10
20210903,"10,559,620","641,376",16.46,"5,267,446",49.88,"1,481",491,236,127,627,44.92,16.65
20210827,"10,556,738","638,700",16.53,"5,327,715",50.47,"1,487",503,232,131,621,45.45,17.55
20210820,"10,550,398","626,728",16.83,"5,490,935",52.04,"1,491",498,225,124,644,47.14,18.25
20210813,"10,501,408","629,301",16.69,"5,434,408",51.75,"1,520",509,232,121,658,46.76,19.85
20210806,"10,501,408","625,105",16.80,"5,506,493",52.44,"1,505",494,231,120,660,47.52,20.05
20210730,"10,501,408","625,122",16.80,"5,485,902",52.24,"1,478",483,232,122,641,47.35,18.60
20210723,"10,501,408","621,079",16.91,"5,558,963",52.94,"1,442",469,220,123,630,48.19,19.45
20210716,"10,501,408","619,587",16.95,"5,648,289",53.79,"1,451",466,220,126,639,49.04,19.90
20210709,"10,501,408","612,256",17.15,"5,781,845",55.06,"1,463",460,220,129,654,50.29,20.70
20210702,"10,496,888","616,306",17.03,"5,755,333",54.83,"1,444",439,236,124,645,50.10,21.25
20210625,"10,470,902","617,586",16.95,"5,764,856",55.06,"1,465",447,239,122,657,50.28,21.00
20210618,"10,470,902","613,121",17.08,"5,835,123",55.73,"1,454",436,231,120,667,51.07,20.60
20210611,"10,470,902","602,756",17.37,"5,986,641",57.17,"1,483",455,230,117,681,52.48,21.35
20210604,"10,470,902","574,707",18.22,"6,308,941",60.25,"1,509",444,222,134,709,55.52,23.15
20210528,"10,470,902","553,937",18.90,"6,457,398",61.67,"1,481",417,216,135,713,57.10,22.30
20210521,"10,470,902","536,238",19.53,"6,605,795",63.09,"1,474",404,213,136,721,58.57,20.70
20210514,"10,470,902","516,339",20.28,"6,732,369",64.30,"1,458",410,202,134,712,59.83,20.90
20210507,"10,470,902","494,979",21.15,"6,968,714",66.55,"1,442",391,199,142,710,62.13,26.75
20210429,"10,470,902","455,303",23.00,"7,271,246",69.44,"1,460",381,210,138,731,65.03,30.10
20210423,"10,422,883","465,490",22.39,"7,122,529",68.34,"1,427",367,213,137,710,63.95,27.75
20210416,"10,300,858","466,376",22.09,"6,907,770",67.06,"1,417",374,199,138,706,62.70,24.35
20210409,"10,295,209","403,301",25.53,"7,260,033",70.52,"1,460",395,196,134,735,66.11,24.65
20210401,"10,192,392","399,523",25.51,"7,116,341",69.82,"1,473",411,196,132,734,65.33,21.35
20210326,"10,174,314","403,337",25.23,"7,026,282",69.06,"1,446",414,187,141,704,64.51,20.00
20210319,"10,160,191","401,141",25.33,"6,870,121",67.62,"1,466",421,202,135,708,62.96,17.15
20210312,"10,108,217","397,201",25.45,"6,845,237",67.72,"1,456",427,191,140,698,63.04,17.00
20210305,"10,038,731","383,778",26.16,"6,908,795",68.82,"1,453",418,172,153,710,64.17,16.55
20210226,"10,017,264","363,672",27.54,"7,045,402",70.33,"1,430",406,174,144,706,65.78,17.00
20210219,"10,004,270","369,174",27.10,"6,850,120",68.47,"1,439",426,182,143,688,63.78,15.45
20210209,"9,990,712","372,661",26.81,"6,801,253",68.08,"1,443",431,184,141,687,63.35,14.60
20210205,"9,987,887","375,353",26.61,"6,758,510",67.67,"1,428",423,185,138,682,63.00,14.60
20210129,"9,977,154","395,086",25.25,"6,480,878",64.96,"1,418",425,189,135,669,60.27,13.05
20210122,"9,957,381","391,716",25.42,"6,543,675",65.72,"1,436",420,189,139,688,61.03,13.60
20210115,"9,957,381","387,108",25.72,"6,608,919",66.37,"1,400",397,176,141,686,61.87,13.95
20210108,"9,940,433","383,653",25.91,"6,617,797",66.57,"1,401",412,175,133,681,62.07,13.35
20201231,"9,927,440","378,207",26.25,"6,682,458",67.31,"1,399",408,178,142,671,62.72,14.10
20201225,"9,772,084","369,438",26.45,"6,496,014",66.48,"1,415",436,190,127,662,61.73,14.35
20201218,"9,731,409","365,449",26.63,"6,453,224",66.31,"1,446",428,199,141,678,61.38,13.80
20201211,"9,711,072","370,772",26.19,"6,282,392",64.69,"1,488",459,206,143,680,59.51,13.30
20201204,"9,711,072","359,716",27.00,"6,210,462",63.95,"1,553",495,226,143,689,58.44,12.95
20201127,"9,711,072","367,514",26.42,"5,847,212",60.21,"1,647",531,245,158,713,54.25,9.94
,
