Training RMSE  open_y,0.37119590555474374
Training R-squared open_y,0.9196520248898366
Training RMSE  high_y,0.45451556276751787
Training R-squared high_y,0.950803020906401
Training RMSE  low_y,0.4582471671233733
Training R-squared low_y,0.9314661809361735
Training RMSE  close_y,0.5883960905139334
Training R-squared close_y,0.9334480227604329
Training RMSE  open_y_2day,0.7542897237649666
Training R-squared open_y_2day,0.9298057666007344
Training RMSE  high_y_2day,0.7206864737267031
Training R-squared high_y_2day,0.9551179862150874
Training RMSE  low_y_2day,0.6385402317307242
Training R-squared low_y_2day,0.9545320416444063
Training RMSE  close_y_2day,0.7314444401083201
Training R-squared close_y_2day,0.9560067473379433
Training RMSE  open_y_5day,0.7868270177731708
Training R-squared open_y_5day,0.9788388373457991
Training RMSE  high_y_5day,0.6608982795085865
Training R-squared high_y_5day,0.9875425027766026
Training RMSE  low_y_5day,0.7015397453885804
Training R-squared low_y_5day,0.981727558504949
Training RMSE  close_y_5day,0.7407556028477427
Training R-squared close_y_5day,0.983286912844443
Testing RMSE open_y,1.532087379357299
Testing R-squared open_y,-0.6824713921047063
Testing RMSE high_y,1.6738930821243372
Testing R-squared high_y,0.23902158917034022
Testing RMSE low_y,1.7757728645238706
Testing R-squared low_y,-0.1953289744348481
Testing RMSE close_y,2.3542746574742455
Testing R-squared close_y,-0.10343221851587181
Testing RMSE open_y_2day,2.5975100044186172
Testing R-squared open_y_2day,0.10035755194507734
Testing RMSE high_y_2day,3.0370156171949207
Testing R-squared high_y_2day,0.24240202049736748
Testing RMSE low_y_2day,2.262280015958973
Testing R-squared low_y_2day,0.30125020126492885
Testing RMSE close_y_2day,3.418332977603501
Testing R-squared close_y_2day,0.009052616165655114
Testing RMSE open_y_5day,3.4016028563084437
Testing R-squared open_y_5day,0.5662062643845175
Testing RMSE high_y_5day,3.397463131130299
Testing R-squared high_y_5day,0.6678666265805646
Testing RMSE low_y_5day,3.0499322725889697
Testing R-squared low_y_5day,0.6357478257061286
Testing RMSE close_y_5day,2.8495982250739553
Testing R-squared close_y_5day,0.7325823057779144
