open,high,low,close,adj close,volume,MA3,MA5,MA5volume,MA20,MA10,volume_chage,adj close-MA5 distance,adj close-MA10 distance,adj close-MA20 distance,adj close-MA3 distance,MA20-MA10 distance,MA20-MA5 distance,MA10-MA5 distance,MA10-MA3 distance,MA20-MA3 distance,MA5-MA3 distance,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
122.5,123.0,116.0,116.0,116.0,101970503.0,117.83333333333333,119.6,88630651.6,117.2599998474121,121.4,0.15051058701682846,-3.5999999999999943,-5.400000000000006,-1.2599998474121037,-1.8333333333333286,-4.140000152587902,-2.3400001525878906,1.8000000000000114,3.566666666666677,-0.5733334859212249,1.7666666666666657,2899766.0,310935.0,21615.0,9.33,-0.6899999999999995,1876113.0,64.7,-2.259999999999991,515.0,123.0,64.0,48.0,280.0,59.51,-2.3200000000000003,116.0,-0.07936507936507936
