年月日,open,high,low,close,adj close,volume,MA3,MA5,MA5volume,MA20,MA10,volume_chage,adj close-MA5 distance,adj close-MA10 distance,adj close-MA20 distance,adj close-MA3 distance,MA20-MA10 distance,MA20-MA5 distance,MA10-MA5 distance,MA10-MA3 distance,MA20-MA3 distance,MA5-MA3 distance,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
2020-11-13,42.04999923706055,42.349998474121094,41.25,41.900001525878906,37.946083068847656,2802956.0,38.41399256388346,38.41701126098633,2148206.0,38.51644649505615,38.04117393493652,0.30478920550450006,-0.4709281921386719,-0.09509086608886719,-0.5703634262084947,-0.4679094950358049,0.4752725601196275,0.0994352340698228,-0.3758373260498047,-0.37281862894693774,0.10245393117268975,0.003018697102866952,298462.0,24367.0,0.0,12.25,0.0,189759.0,63.58,0.0,17.0,7.0,3.0,0.0,7.0,61.79,0.0,41.9,0.0
2020-11-16,41.849998474121094,42.20000076293945,41.79999923706055,42.04999923706055,38.08192825317383,2157303.0,38.1875851949056,38.362673950195315,2204254.8,38.40212459564209,38.145321655273435,-0.02130053204375457,-0.2807456970214872,-0.06339340209960653,-0.32019634246826456,-0.1056569417317732,0.25680294036865803,0.039450645446777344,-0.21735229492188068,-0.04226353963216667,0.21453940073649136,0.17508875528971402,298462.0,24367.0,0.0,12.25,0.0,189759.0,63.58,0.0,17.0,7.0,3.0,0.0,7.0,61.79,0.0,41.9,0.0
2020-11-17,42.04999923706055,42.75,41.900001525878906,42.349998474121094,38.353614807128906,1870352.0,38.1272087097168,38.335504150390626,1969757.0,38.29696559906006,38.2087158203125,-0.050465615809462794,0.01811065673827983,0.14489898681640767,0.056649208068847656,0.22640609741210938,0.08824977874756001,-0.03853855133056783,-0.12678833007812784,0.0815071105957017,0.16975688934326172,0.20829544067382955,298462.0,24367.0,0.0,12.25,0.0,189759.0,63.58,0.0,17.0,7.0,3.0,0.0,7.0,61.79,0.0,41.9,0.0
2020-11-18,42.29999923706055,42.75,42.150001525878906,42.650001525878906,38.62530517578125,1763719.0,38.353616078694664,38.30833511352539,2025019.8,38.21202335357666,38.29475059509277,-0.12903617041176588,0.3169700622558622,0.330554580688478,0.4132818222045884,0.2716890970865862,-0.08272724151611044,-0.0963117599487262,-0.013584518432615766,-0.05886548360189181,-0.14159272511800225,-0.045280965169276044,298462.0,24367.0,0.0,12.25,0.0,189759.0,63.58,0.0,17.0,7.0,3.0,0.0,7.0,61.79,0.0,41.9,0.0
2020-11-19,42.650001525878906,42.900001525878906,42.349998474121094,42.5,38.489463806152344,1457300.0,38.489461263020836,38.299279022216794,2010326.0,38.2131404876709,38.35814514160156,-0.2750926964084432,0.19018478393554972,0.13131866455078267,0.2763233184814453,2.543131508048191e-06,-0.14500465393066264,-0.0861385345458956,0.058866119384767046,-0.13131612141927462,-0.27632077534993726,-0.19018224080404167,298462.0,24367.0,0.0,12.25,0.0,189759.0,63.58,0.0,17.0,7.0,3.0,0.0,7.0,61.79,0.0,41.9,0.0
2020-11-20,42.599998474121094,43.70000076293945,42.5,43.70000076293945,39.57622528076172,4418970.0,38.8969980875651,38.62530746459961,2333528.8,38.24869918823242,38.52115936279297,0.893685648962207,0.9509178161621108,1.0550659179687472,1.3275260925292969,0.679227193196617,-0.2724601745605497,-0.3766082763671861,-0.10414810180663636,-0.3758387247721302,-0.6482988993326799,-0.27169062296549384,298467.0,24524.0,157.0,12.17,-0.08000000000000007,189948.0,63.64,0.060000000000002274,17.0,7.0,3.0,0.0,7.0,61.85,0.060000000000002274,43.7,0.04295942720763733
2020-11-23,44.25,45.400001525878906,43.70000076293945,44.79999923706055,40.57242202758789,10038422.0,39.54603703816732,39.12340621948242,3909752.6,38.33627853393555,38.74304008483887,1.5675338127532674,1.4490158081054716,1.8293819427490234,2.2361434936523423,1.0263849894205705,-0.4067615509033189,-0.7871276855468707,-0.38036613464355185,-0.8029969533284529,-1.2097585042317718,-0.42263081868490104,298467.0,24524.0,157.0,12.17,-0.08000000000000007,189948.0,63.64,0.060000000000002274,17.0,7.0,3.0,0.0,7.0,61.85,0.060000000000002274,43.7,0.04295942720763733
2020-11-24,44.70000076293945,44.95000076293945,43.849998474121094,43.900001525878906,39.75735092163086,4499400.0,39.968666076660156,39.404153442382814,4435562.2,38.38531494140625,38.86982879638672,0.014392268019598465,0.35319747924804545,0.8875221252441392,1.3720359802246094,-0.21131515502929688,-0.48451385498047017,-1.018838500976564,-0.5343246459960938,-1.098837280273436,-1.5833511352539062,-0.5645126342773423,298467.0,24524.0,157.0,12.17,-0.08000000000000007,189948.0,63.64,0.060000000000002274,17.0,7.0,3.0,0.0,7.0,61.85,0.060000000000002274,43.7,0.04295942720763733
2020-11-25,44.45000076293945,44.54999923706055,43.349998474121094,43.75,39.62150573730469,2877754.0,39.98375956217448,39.6033935546875,4658369.2,38.46002979278565,38.955864334106444,-0.38224003370106435,0.0181121826171875,0.6656414031982436,1.1614759445190401,-0.3622538248697893,-0.4958345413207965,-1.1433637619018526,-0.6475292205810561,-1.027895228068033,-1.5237297693888294,-0.3803660074869768,298467.0,24524.0,157.0,12.17,-0.08000000000000007,189948.0,63.64,0.060000000000002274,17.0,7.0,3.0,0.0,7.0,61.85,0.060000000000002274,43.7,0.04295942720763733
2020-11-26,43.849998474121094,44.45000076293945,43.79999923706055,44.349998474121094,40.16488265991211,2422131.0,39.847913106282554,39.93847732543945,4851335.4,38.55738525390625,39.11887817382812,-0.5007290157674936,0.2264053344726591,1.0460044860839872,1.6074974060058622,0.3169695536295549,-0.561492919921875,-1.3810920715332031,-0.8195991516113281,-0.7290349324544323,-1.2905278523763073,0.09056421915689583,298467.0,24524.0,157.0,12.17,-0.08000000000000007,189948.0,63.64,0.060000000000002274,17.0,7.0,3.0,0.0,7.0,61.85,0.060000000000002274,43.7,0.04295942720763733
