Date,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
2020-11-06,3862627.0,85225.0,0.0,45.32,0.0,3471230.0,89.87,0.0,474.0,103.0,53.0,47.0,271.0,86.5,0.0,73.8,0.0
2020-11-13,3862627.0,85747.0,522.0,45.05,-0.2700000000000031,3469040.0,89.81,-0.060000000000002274,470.0,104.0,55.0,42.0,269.0,86.51,0.010000000000005116,71.5,-0.031165311653116493
2020-11-20,3862627.0,85246.0,-501.0,45.31,0.2600000000000051,3473665.0,89.93,0.12000000000000455,470.0,103.0,53.0,46.0,268.0,86.59,0.0799999999999983,76.5,0.06993006993006994
2020-11-27,3862627.0,83789.0,-1457.0,46.1,0.7899999999999991,3479719.0,90.09,0.1599999999999966,466.0,103.0,50.0,45.0,268.0,86.82,0.22999999999998977,77.7,0.01568627450980396
2020-12-04,3862627.0,83185.0,-604.0,46.43,0.3299999999999983,3481253.0,90.13,0.03999999999999204,464.0,100.0,47.0,52.0,265.0,86.79,-0.029999999999986926,79.0,0.016731016731016693
2020-12-11,3862627.0,80650.0,-2535.0,47.89,1.4600000000000009,3492396.0,90.42,0.29000000000000625,474.0,102.0,50.0,53.0,269.0,86.96,0.1699999999999875,81.1,0.026582278481012585
2020-12-18,3862627.0,80785.0,135.0,47.81,-0.0799999999999983,3493198.0,90.44,0.01999999999999602,475.0,104.0,51.0,47.0,273.0,87.09,0.13000000000000966,78.9,-0.02712700369913673
2020-12-25,3862627.0,79801.0,-984.0,48.4,0.5899999999999963,3498170.0,90.56,0.12000000000000455,476.0,102.0,54.0,45.0,275.0,87.25,0.1599999999999966,79.8,0.01140684410646377
2020-12-31,3862627.0,79080.0,-721.0,48.84,0.44000000000000483,3501675.0,90.66,0.09999999999999432,476.0,99.0,55.0,45.0,277.0,87.36,0.10999999999999943,80.9,0.013784461152882312
2021-01-08,3862627.0,76677.0,-2403.0,50.38,1.5399999999999991,3516313.0,91.03,0.37000000000000455,484.0,108.0,58.0,43.0,275.0,87.62,0.2600000000000051,84.6,0.045735475896167964
2021-01-15,3862627.0,76779.0,102.0,50.31,-0.07000000000000028,3514134.0,90.98,-0.04999999999999716,482.0,103.0,60.0,42.0,277.0,87.61,-0.010000000000005116,85.0,0.004728132387706923
2021-01-22,3862627.0,77571.0,792.0,49.79,-0.5200000000000031,3510501.0,90.88,-0.10000000000000853,490.0,106.0,64.0,44.0,276.0,87.37,-0.23999999999999488,82.4,-0.03058823529411758
2021-01-29,3862627.0,77048.0,-523.0,50.13,0.3400000000000034,3515107.0,91.0,0.12000000000000455,489.0,105.0,60.0,46.0,278.0,87.51,0.14000000000000057,80.7,-0.02063106796116508
2021-02-05,3862627.0,75626.0,-1422.0,51.08,0.9499999999999957,3521120.0,91.16,0.1599999999999966,493.0,106.0,60.0,48.0,279.0,87.6,0.0899999999999892,85.1,0.054522924411400144
2021-02-09,3862627.0,75848.0,222.0,50.93,-0.14999999999999858,3521874.0,91.18,0.020000000000010232,494.0,107.0,61.0,47.0,279.0,87.6,0.0,85.1,0.0
2021-02-19,3862627.0,74559.0,-1289.0,51.81,0.8800000000000026,3524196.0,91.24,0.05999999999998806,492.0,102.0,62.0,46.0,282.0,87.74,0.14000000000000057,88.2,0.03642773207990609
2021-02-26,3862627.0,76101.0,1542.0,50.76,-1.0500000000000043,3519739.0,91.12,-0.11999999999999034,493.0,102.0,61.0,46.0,284.0,87.64,-0.09999999999999432,85.0,-0.036281179138322024
2021-03-05,3862627.0,77100.0,999.0,50.1,-0.6599999999999966,3516241.0,91.03,-0.09000000000000341,498.0,103.0,64.0,44.0,287.0,87.53,-0.10999999999999943,85.5,0.0058823529411764705
2021-03-12,3862627.0,77268.0,168.0,49.99,-0.10999999999999943,3514752.0,90.99,-0.04000000000000625,497.0,99.0,58.0,47.0,293.0,87.57,0.03999999999999204,88.5,0.03508771929824561
2021-03-19,3862627.0,74567.0,-2701.0,51.8,1.8099999999999952,3524996.0,91.26,0.27000000000001023,498.0,100.0,61.0,44.0,293.0,87.85,0.28000000000000114,89.4,0.010169491525423792
2021-03-26,3862627.0,73694.0,-873.0,52.41,0.6099999999999994,3528797.0,91.36,0.09999999999999432,501.0,95.0,62.0,49.0,295.0,87.89,0.04000000000000625,94.0,0.05145413870246078
2021-04-01,3862627.0,74262.0,568.0,52.01,-0.3999999999999986,3535098.0,91.52,0.1599999999999966,503.0,97.0,59.0,51.0,296.0,88.03,0.14000000000000057,99.0,0.05319148936170213
2021-04-09,3862627.0,75185.0,923.0,51.37,-0.6400000000000006,3537000.0,91.57,0.04999999999999716,505.0,96.0,61.0,55.0,293.0,87.97,-0.060000000000002274,97.9,-0.011111111111111054
2021-04-16,3862627.0,76575.0,1390.0,50.44,-0.9299999999999997,3530573.0,91.4,-0.1699999999999875,499.0,92.0,63.0,54.0,290.0,87.83,-0.14000000000000057,97.9,0.0
2021-04-23,3862627.0,77109.0,534.0,50.09,-0.3499999999999943,3528936.0,91.36,-0.04000000000000625,503.0,93.0,66.0,52.0,292.0,87.79,-0.03999999999999204,97.6,-0.0030643513789582366
2021-04-29,3862627.0,77434.0,325.0,49.88,-0.21000000000000085,3528183.0,91.34,-0.01999999999999602,512.0,98.0,66.0,56.0,292.0,87.61,-0.18000000000000682,98.4,0.008196721311475526
2021-05-07,3862627.0,76733.0,-701.0,50.34,0.46000000000000085,3529962.0,91.39,0.04999999999999716,516.0,101.0,65.0,55.0,295.0,87.65,0.04000000000000625,95.4,-0.03048780487804878
2021-05-14,3862627.0,76255.0,-478.0,50.65,0.30999999999999517,3531641.0,91.43,0.04000000000000625,518.0,100.0,68.0,55.0,295.0,87.65,0.0,90.3,-0.05345911949685543
2021-05-21,3862627.0,77740.0,1485.0,49.69,-0.9600000000000009,3528501.0,91.35,-0.0800000000000125,516.0,100.0,70.0,52.0,294.0,87.62,-0.030000000000001137,88.8,-0.016611295681063124
2021-05-28,3862627.0,80252.0,2512.0,48.13,-1.5599999999999952,3521992.0,91.18,-0.1699999999999875,502.0,96.0,65.0,48.0,293.0,87.71,0.0899999999999892,87.9,-0.01013513513513504
2021-06-04,3862627.0,84483.0,4231.0,45.72,-2.4100000000000037,3507817.0,90.81,-0.37000000000000455,494.0,95.0,64.0,46.0,289.0,87.41,-0.29999999999999716,87.1,-0.009101251422070663
2021-06-11,3862627.0,87720.0,3237.0,44.03,-1.6899999999999977,3492532.0,90.42,-0.39000000000000057,487.0,94.0,62.0,52.0,279.0,86.92,-0.4899999999999949,86.0,-0.012629161882893161
2021-06-18,3862627.0,88826.0,1106.0,43.49,-0.5399999999999991,3489075.0,90.33,-0.09000000000000341,482.0,91.0,61.0,52.0,278.0,86.89,-0.030000000000001137,87.0,0.011627906976744186
2021-06-25,3862627.0,89655.0,829.0,43.08,-0.4100000000000037,3485994.0,90.25,-0.0799999999999983,478.0,90.0,56.0,53.0,279.0,86.91,0.01999999999999602,87.3,0.003448275862068933
2021-07-02,3862627.0,88905.0,-750.0,43.45,0.37000000000000455,3489874.0,90.35,0.09999999999999432,474.0,91.0,58.0,47.0,278.0,87.09,0.18000000000000682,88.9,0.018327605956472034
2021-07-09,3862627.0,88030.0,-875.0,43.88,0.4299999999999997,3494343.0,90.47,0.12000000000000455,468.0,89.0,56.0,51.0,272.0,87.15,0.060000000000002274,90.5,0.017997750281214784
2021-07-16,3862627.0,88123.0,93.0,43.83,-0.05000000000000426,3494325.0,90.46,-0.010000000000005116,463.0,88.0,61.0,43.0,271.0,87.25,0.09999999999999432,91.4,0.009944751381215533
