資料日期,集保總張數,總股東人數,平均張數/人,>400張大股東持有張數,>400張大股東持有百分比,>400張大股東人數,400~600張人數,600~800張人數,800~1000張人數,>1000張人數,>1000張大股東持有百分比,收盤價
20230407,"3,862,627","99,417",38.85,"3,473,773",89.93,424,85,58,31,250,87.09,89.80
20230331,"3,862,627","99,304",38.90,"3,473,472",89.93,424,90,56,31,247,87.05,89.10
20230324,"3,862,627","100,214",38.54,"3,466,887",89.75,418,88,55,31,244,86.93,87.50
20230317,"3,862,627","100,701",38.36,"3,464,755",89.70,419,88,53,30,248,86.93,83.20
20230310,"3,862,627","102,073",37.84,"3,456,411",89.48,411,81,54,27,249,86.85,81.50
20230303,"3,862,627","102,679",37.62,"3,455,560",89.46,413,77,58,29,249,86.75,80.60
20230224,"3,862,627","103,222",37.42,"3,452,972",89.39,413,76,58,31,248,86.65,80.10
20230217,"3,862,627","103,864",37.19,"3,450,613",89.33,408,71,59,33,245,86.60,78.90
20230210,"3,862,627","104,781",36.86,"3,446,264",89.22,407,72,58,33,244,86.49,77.60
20230203,"3,862,627","105,532",36.60,"3,443,477",89.15,407,73,57,34,243,86.40,76.10
20230117,"3,862,627","106,305",36.34,"3,441,148",89.09,407,74,55,34,244,86.35,75.00
20230113,"3,862,627","107,025",36.09,"3,438,186",89.01,407,74,57,33,243,86.26,73.90
20230106,"3,862,627","108,152",35.71,"3,432,700",88.87,407,74,52,37,244,86.14,71.80
20221230,"3,862,627","108,255",35.68,"3,434,043",88.90,405,68,54,38,245,86.20,72.30
20221223,"3,862,627","108,555",35.58,"3,431,936",88.85,403,68,54,38,243,86.13,71.20
20221216,"3,862,627","107,317",35.99,"3,439,138",89.04,404,72,50,44,238,86.20,72.00
20221209,"3,862,627","107,435",35.95,"3,441,181",89.09,407,76,50,40,241,86.28,72.50
20221202,"3,862,627","107,196",36.03,"3,442,235",89.12,408,78,49,38,243,86.35,72.10
20221125,"3,862,627","106,302",36.34,"3,447,537",89.25,415,81,49,37,248,86.48,71.00
20221118,"3,862,627","105,443",36.63,"3,449,240",89.30,415,80,47,36,252,86.60,71.50
20221111,"3,862,627","105,920",36.47,"3,447,547",89.25,407,75,47,37,248,86.58,70.50
20221104,"3,862,627","104,813",36.85,"3,450,265",89.32,405,72,47,36,250,86.73,66.70
20221028,"3,862,627","102,626",37.64,"3,457,859",89.52,407,76,44,37,250,86.88,67.70
20221021,"3,862,627","102,073",37.84,"3,460,482",89.59,404,72,44,36,252,87.03,68.80
20221014,"3,862,627","101,402",38.09,"3,464,381",89.69,404,73,47,34,250,87.12,72.50
20221007,"3,862,627","101,128",38.20,"3,465,722",89.72,405,78,40,37,250,87.14,74.80
20220930,"3,862,627","100,534",38.42,"3,466,068",89.73,405,76,42,40,247,87.08,77.00
20220923,"3,862,627","101,026",38.23,"3,464,284",89.69,410,80,41,40,249,87.00,77.30
20220916,"3,862,627","100,702",38.36,"3,463,170",89.66,411,74,41,47,249,86.90,79.50
20220908,"3,862,627","101,059",38.22,"3,462,342",89.64,411,73,42,44,252,86.93,79.80
20220902,"3,862,627","101,990",37.87,"3,458,521",89.54,410,78,39,44,249,86.84,77.90
20220826,"3,862,627","102,124",37.82,"3,459,222",89.56,412,78,43,43,248,86.79,79.00
20220819,"3,862,627","102,446",37.70,"3,457,828",89.52,409,75,41,40,253,86.89,79.80
20220812,"3,862,627","100,924",38.27,"3,463,067",89.66,409,78,45,37,249,87.00,80.90
20220805,"3,862,627","101,332",38.12,"3,458,722",89.54,405,74,43,37,251,86.99,79.10
20220729,"3,862,627","100,324",38.50,"3,462,067",89.63,407,69,43,37,258,87.14,84.60
20220722,"3,862,627","100,757",38.34,"3,458,937",89.55,410,72,47,39,252,86.91,83.00
20220715,"3,862,627","101,025",38.23,"3,456,664",89.49,411,75,45,38,253,86.85,79.70
20220708,"3,862,627","100,884",38.29,"3,454,948",89.45,411,69,49,40,253,86.78,76.20
20220701,"3,862,627","101,089",38.21,"3,452,566",89.38,411,71,44,42,254,86.74,79.30
20220624,"3,862,627","101,792",37.95,"3,447,708",89.26,416,78,45,41,252,86.51,80.40
20220617,"3,862,627","102,421",37.71,"3,446,156",89.22,425,84,47,40,254,86.38,81.00
20220610,"3,862,627","102,931",37.53,"3,444,076",89.16,429,84,46,42,257,86.30,80.40
20220602,"3,862,627","103,007",37.50,"3,443,350",89.15,430,84,46,41,259,86.31,79.10
20220527,"3,862,627","103,400",37.36,"3,440,951",89.08,430,82,47,45,256,86.17,77.20
20220520,"3,862,627","102,171",37.81,"3,444,164",89.17,433,84,49,43,257,86.24,74.50
20220513,"3,862,627","98,296",39.30,"3,462,574",89.64,434,87,49,38,260,86.78,82.10
20220506,"3,862,627","98,586",39.18,"3,461,945",89.63,433,85,49,38,261,86.79,85.60
20220429,"3,862,627","98,462",39.23,"3,460,983",89.60,432,81,52,39,260,86.74,83.80
20220422,"3,862,627","98,319",39.29,"3,462,328",89.64,431,81,51,38,261,86.81,84.50
20220415,"3,862,627","96,934",39.85,"3,469,630",89.83,437,84,52,39,262,86.92,85.90
20220408,"3,862,627","95,842",40.30,"3,471,812",89.88,434,81,51,43,259,86.96,85.90
20220401,"3,862,627","93,814",41.17,"3,478,686",90.06,442,86,49,44,263,87.08,86.50
20220325,"3,862,627","91,440",42.24,"3,490,353",90.36,447,82,57,44,264,87.29,91.50
20220318,"3,862,627","90,626",42.62,"3,494,183",90.46,453,90,56,44,263,87.31,92.50
20220311,"3,862,627","90,663",42.60,"3,491,776",90.40,450,84,54,48,264,87.27,92.00
20220304,"3,862,627","91,232",42.34,"3,489,243",90.33,447,82,56,46,263,87.24,92.90
20220225,"3,862,627","91,718",42.11,"3,487,553",90.29,446,83,54,45,264,87.22,92.90
20220218,"3,862,627","92,048",41.96,"3,484,372",90.21,445,83,54,44,264,87.16,94.30
20220211,"3,862,627","91,859",42.05,"3,485,171",90.23,446,83,53,43,267,87.22,93.80
20220126,"3,862,627","92,949",41.56,"3,483,322",90.18,446,85,52,41,268,87.21,92.90
20220121,"3,862,627","93,924",41.13,"3,479,594",90.08,446,86,48,44,268,87.10,92.90
20220114,"3,862,627","93,526",41.30,"3,480,566",90.11,451,87,55,42,267,87.04,92.50
20220107,"3,862,627","92,990",41.54,"3,486,328",90.26,454,89,55,43,267,87.13,93.00
20211230,"3,862,627","93,735",41.21,"3,482,216",90.15,448,85,59,42,262,87.02,94.70
20211224,"3,862,627","93,977",41.10,"3,479,512",90.08,447,84,57,44,262,86.95,90.50
20211217,"3,862,627","93,830",41.17,"3,479,560",90.08,447,86,56,44,261,86.96,88.90
20211210,"3,862,627","94,912",40.70,"3,474,379",89.95,445,88,54,46,257,86.77,89.30
20211203,"3,862,627","96,481",40.04,"3,468,801",89.80,444,89,61,39,255,86.65,87.80
20211126,"3,862,627","97,394",39.66,"3,464,415",89.69,446,88,56,45,257,86.50,86.60
20211119,"3,862,627","98,439",39.24,"3,462,775",89.65,446,91,55,45,255,86.44,86.90
20211112,"3,862,627","102,140",37.82,"3,445,303",89.20,441,90,56,41,254,86.08,83.00
20211105,"3,862,627","102,716",37.60,"3,441,400",89.09,434,85,56,42,251,86.02,80.00
20211029,"3,862,627","103,240",37.41,"3,438,472",89.02,432,85,56,41,250,85.97,78.00
20211022,"3,862,627","103,473",37.33,"3,436,241",88.96,430,82,57,39,252,85.99,78.30
20211015,"3,862,627","103,460",37.33,"3,435,718",88.95,435,83,55,44,253,85.88,78.40
20211008,"3,862,627","104,108",37.10,"3,430,413",88.81,433,82,54,43,254,85.80,78.50
20211001,"3,862,627","104,784",36.86,"3,426,256",88.70,435,81,57,46,251,85.59,77.00
20210924,"3,862,627","104,433",36.99,"3,428,160",88.75,439,84,56,45,254,85.65,78.40
20210917,"3,862,627","105,575",36.59,"3,422,122",88.60,441,86,58,42,255,85.51,77.90
20210910,"3,862,627","105,148",36.74,"3,424,538",88.66,442,86,57,43,256,85.56,74.90
20210903,"3,862,627","105,209",36.71,"3,424,616",88.66,444,85,58,42,259,85.56,77.40
20210827,"3,862,627","105,708",36.54,"3,421,439",88.58,443,83,57,44,259,85.48,76.80
20210820,"3,862,627","105,636",36.57,"3,420,830",88.56,451,87,58,45,261,85.37,75.60
20210813,"3,862,627","104,828",36.85,"3,427,463",88.73,458,86,59,47,266,85.52,73.70
20210806,"3,862,627","103,476",37.33,"3,432,420",88.86,457,87,58,45,267,85.67,77.10
20210730,"3,862,627","99,541",38.80,"3,451,206",89.35,459,85,59,46,269,86.12,77.30
20210723,"3,862,627","88,982",43.41,"3,494,424",90.47,461,86,56,44,275,87.33,89.40
20210716,"3,862,627","88,123",43.83,"3,494,325",90.46,463,88,61,43,271,87.25,91.40
20210709,"3,862,627","88,030",43.88,"3,494,343",90.47,468,89,56,51,272,87.15,90.50
20210702,"3,862,627","88,905",43.45,"3,489,874",90.35,474,91,58,47,278,87.09,88.90
20210625,"3,862,627","89,655",43.08,"3,485,994",90.25,478,90,56,53,279,86.91,87.30
20210618,"3,862,627","88,826",43.49,"3,489,075",90.33,482,91,61,52,278,86.89,87.00
20210611,"3,862,627","87,720",44.03,"3,492,532",90.42,487,94,62,52,279,86.92,86.00
20210604,"3,862,627","84,483",45.72,"3,507,817",90.81,494,95,64,46,289,87.41,87.10
20210528,"3,862,627","80,252",48.13,"3,521,992",91.18,502,96,65,48,293,87.71,87.90
20210521,"3,862,627","77,740",49.69,"3,528,501",91.35,516,100,70,52,294,87.62,88.80
20210514,"3,862,627","76,255",50.65,"3,531,641",91.43,518,100,68,55,295,87.65,90.30
20210507,"3,862,627","76,733",50.34,"3,529,962",91.39,516,101,65,55,295,87.65,95.40
20210429,"3,862,627","77,434",49.88,"3,528,183",91.34,512,98,66,56,292,87.61,98.40
20210423,"3,862,627","77,109",50.09,"3,528,936",91.36,503,93,66,52,292,87.79,97.60
20210416,"3,862,627","76,575",50.44,"3,530,573",91.40,499,92,63,54,290,87.83,97.90
20210409,"3,862,627","75,185",51.37,"3,537,000",91.57,505,96,61,55,293,87.97,97.90
20210401,"3,862,627","74,262",52.01,"3,535,098",91.52,503,97,59,51,296,88.03,99.00
20210326,"3,862,627","73,694",52.41,"3,528,797",91.36,501,95,62,49,295,87.89,94.00
20210319,"3,862,627","74,567",51.80,"3,524,996",91.26,498,100,61,44,293,87.85,89.40
20210312,"3,862,627","77,268",49.99,"3,514,752",90.99,497,99,58,47,293,87.57,88.50
20210305,"3,862,627","77,100",50.10,"3,516,241",91.03,498,103,64,44,287,87.53,85.50
20210226,"3,862,627","76,101",50.76,"3,519,739",91.12,493,102,61,46,284,87.64,85.00
20210219,"3,862,627","74,559",51.81,"3,524,196",91.24,492,102,62,46,282,87.74,88.20
20210209,"3,862,627","75,848",50.93,"3,521,874",91.18,494,107,61,47,279,87.60,85.10
20210205,"3,862,627","75,626",51.08,"3,521,120",91.16,493,106,60,48,279,87.60,85.10
20210129,"3,862,627","77,048",50.13,"3,515,107",91.00,489,105,60,46,278,87.51,80.70
20210122,"3,862,627","77,571",49.79,"3,510,501",90.88,490,106,64,44,276,87.37,82.40
20210115,"3,862,627","76,779",50.31,"3,514,134",90.98,482,103,60,42,277,87.61,85.00
20210108,"3,862,627","76,677",50.38,"3,516,313",91.03,484,108,58,43,275,87.62,84.60
20201231,"3,862,627","79,080",48.84,"3,501,675",90.66,476,99,55,45,277,87.36,80.90
20201225,"3,862,627","79,801",48.40,"3,498,170",90.56,476,102,54,45,275,87.25,79.80
20201218,"3,862,627","80,785",47.81,"3,493,198",90.44,475,104,51,47,273,87.09,78.90
20201211,"3,862,627","80,650",47.89,"3,492,396",90.42,474,102,50,53,269,86.96,81.10
20201204,"3,862,627","83,185",46.43,"3,481,253",90.13,464,100,47,52,265,86.79,79.00
20201127,"3,862,627","83,789",46.10,"3,479,719",90.09,466,103,50,45,268,86.82,77.70
20201120,"3,862,627","85,246",45.31,"3,473,665",89.93,470,103,53,46,268,86.59,76.50
20201113,"3,862,627","85,747",45.05,"3,469,040",89.81,470,104,55,42,269,86.51,71.50
20201106,"3,862,627","85,225",45.32,"3,471,230",89.87,474,103,53,47,271,86.50,73.80
,
