年月日,open,high,low,close,adj close,volume,MA3,MA5,MA5volume,MA20,MA10,volume_chage,adj close-MA5 distance,adj close-MA10 distance,adj close-MA20 distance,adj close-MA3 distance,MA20-MA10 distance,MA20-MA5 distance,MA10-MA5 distance,MA10-MA3 distance,MA20-MA3 distance,MA5-MA3 distance,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
2020-11-06,72.9000015258789,73.80000305175781,72.80000305175781,73.80000305175781,59.77901840209961,7519064.0,59.185001373291016,59.179602813720706,6284950.6,58.997347831726074,58.87989730834961,0.1963600795843965,0.5994155883789034,0.8991210937499972,0.7816705703735352,0.5940170288085938,0.117450523376462,-0.18225498199463175,-0.29970550537109375,-0.3051040649414034,-0.1876535415649414,-0.005398559570309658,3862627.0,85225.0,0.0,45.32,0.0,3471230.0,89.87,0.0,474.0,103.0,53.0,47.0,271.0,86.5,0.0,73.8,0.0
2020-11-09,74.30000305175781,74.4000015258789,73.5,74.0,59.94101333618164,6819544.0,59.53600819905599,59.37400512695312,6769467.0,59.02569808959961,59.025700378417966,0.007397480481107301,0.5670082092285185,0.9153129577636747,0.9153152465820327,0.4050051371256487,-2.2888183579539145e-06,-0.3483070373535142,-0.34830474853515625,-0.510307820638026,-0.510310109456384,-0.1620030721028698,3862627.0,85225.0,0.0,45.32,0.0,3471230.0,89.87,0.0,474.0,103.0,53.0,47.0,271.0,86.5,0.0,73.8,0.0
2020-11-10,73.0,73.30000305175781,72.0,72.0999984741211,58.4019889831543,11659311.0,59.37400690714518,59.1796012878418,8003128.4,58.95279674530029,59.00949974060059,0.45684417608494193,-0.7776123046875014,-0.6075107574462919,-0.5508077621459933,-0.972017923990883,-0.05670299530029865,-0.22680454254150817,-0.17010154724120952,-0.36450716654459114,-0.4212101618448898,-0.19440561930338163,3862627.0,85225.0,0.0,45.32,0.0,3471230.0,89.87,0.0,474.0,103.0,53.0,47.0,271.0,86.5,0.0,73.8,0.0
2020-11-11,71.80000305175781,72.5,71.30000305175781,71.5999984741211,57.99698257446289,14133616.0,58.77999496459961,59.001399230957034,9510248.6,58.85964508056641,58.887997436523435,0.4861457985441096,-1.0044166564941435,-0.891014862060544,-0.8626625061035185,-0.7830123901367188,-0.028352355957025566,-0.141754150390625,-0.11340179443359943,0.10800247192382528,0.07965011596679972,0.22140426635742472,3862627.0,85225.0,0.0,45.32,0.0,3471230.0,89.87,0.0,474.0,103.0,53.0,47.0,271.0,86.5,0.0,73.8,0.0
2020-11-12,72.19999694824219,72.30000305175781,71.0999984741211,71.0999984741211,57.59196853637695,9922097.0,57.99698003133138,58.74219436645508,10010726.4,58.738142776489255,58.81509552001953,-0.008853443442425953,-1.1502258300781278,-1.2231269836425795,-1.1461742401123018,-0.40501149495442945,-0.0769527435302777,-0.004051589965825997,0.0729011535644517,0.8181154886881501,0.7411627451578724,0.7452143351236984,3862627.0,85225.0,0.0,45.32,0.0,3471230.0,89.87,0.0,474.0,103.0,53.0,47.0,271.0,86.5,0.0,73.8,0.0
2020-11-13,70.80000305175781,71.80000305175781,70.80000305175781,71.5,57.915977478027344,9460363.0,57.83497619628906,58.36958618164063,10398986.2,58.66929187774658,58.77459449768067,-0.09026102948381634,-0.4536087036132841,-0.8586170196533232,-0.7533143997192369,0.08100128173828125,-0.1053026199340863,0.29970569610595277,0.40500831604003906,0.9396183013916044,0.8343156814575181,0.5346099853515653,3862627.0,85747.0,522.0,45.05,-0.2700000000000031,3469040.0,89.81,-0.060000000000002274,470.0,104.0,55.0,42.0,269.0,86.51,0.010000000000005116,71.5,-0.031165311653116493
2020-11-16,73.30000305175781,76.30000305175781,73.19999694824219,76.0999984741211,61.64203643798828,23016048.0,59.049994150797524,58.709790802001955,13638287.0,58.78674392700195,59.04189796447754,0.6876054888711464,2.9322456359863267,2.6001384735107393,2.855292510986331,2.5920422871907576,-0.2551540374755916,0.07695312499999574,0.33210716247558736,-0.008096186319981769,-0.2632502237955734,-0.3402033487955691,3862627.0,85747.0,522.0,45.05,-0.2700000000000031,3469040.0,89.81,-0.060000000000002274,470.0,104.0,55.0,42.0,269.0,86.51,0.010000000000005116,71.5,-0.031165311653116493
2020-11-17,76.5999984741211,77.0,74.9000015258789,75.5999984741211,61.237037658691406,21271366.0,60.26501719156901,59.276800537109374,15560698.0,58.88394603729248,59.228200912475586,0.3669930487694061,1.9602371215820327,2.0088367462158203,2.3530916213989244,0.9720204671223982,-0.34425487518310405,-0.3928544998168917,-0.04859962463378764,-1.036816279093422,-1.3810711542765262,-0.9882166544596345,3862627.0,85747.0,522.0,45.05,-0.2700000000000031,3469040.0,89.81,-0.060000000000002274,470.0,104.0,55.0,42.0,269.0,86.51,0.010000000000005116,71.5,-0.031165311653116493
2020-11-18,75.5,76.5,75.19999694824219,76.30000305175781,61.80405044555664,13732422.0,61.561041514078774,60.038214111328124,15480459.2,59.09049987792969,59.519806671142575,-0.11291895010452915,1.765836334228517,2.2842437744140653,2.713550567626953,0.24300893147786695,-0.4293067932128878,-0.9477142333984361,-0.5184074401855483,-2.0412348429361984,-2.470541636149086,-1.52282740275065,3862627.0,85747.0,522.0,45.05,-0.2700000000000031,3469040.0,89.81,-0.060000000000002274,470.0,104.0,55.0,42.0,269.0,86.51,0.010000000000005116,71.5,-0.031165311653116493
2020-11-19,76.19999694824219,76.80000305175781,75.5999984741211,76.5,61.9660530090332,9137022.0,61.669047037760414,60.913031005859374,15323444.2,59.268703079223634,59.827612686157224,-0.403722695710929,1.0530220031738295,2.1384403228759794,2.697349929809569,0.2970059712727888,-0.5589096069335895,-1.6443279266357393,-1.0854183197021499,-1.8414343516031906,-2.40034395853678,-0.7560160319010407,3862627.0,85747.0,522.0,45.05,-0.2700000000000031,3469040.0,89.81,-0.060000000000002274,470.0,104.0,55.0,42.0,269.0,86.51,0.010000000000005116,71.5,-0.031165311653116493
