Training RMSE  open_y,0.40103040447536875
Training R-squared open_y,0.8850328136680987
Training RMSE  high_y,0.48543758277431875
Training R-squared high_y,0.9295891742071802
Training RMSE  low_y,0.5369817392084996
Training R-squared low_y,0.8932305270534949
Training RMSE  close_y,0.7223728728367768
Training R-squared close_y,0.8841084786034961
Training RMSE  open_y_2day,0.6986632856093319
Training R-squared open_y_2day,0.9236782171199314
Training RMSE  high_y_2day,0.6721196053204064
Training R-squared high_y_2day,0.9476970954943629
Training RMSE  low_y_2day,0.7026790964253409
Training R-squared low_y_2day,0.9295546695744078
Training RMSE  close_y_2day,0.8151228193094652
Training R-squared close_y_2day,0.9264319039537635
Training RMSE  open_y_5day,1.032880473870542
Training R-squared open_y_5day,0.9498427943940675
Training RMSE  high_y_5day,0.8618897432940442
Training R-squared high_y_5day,0.9697635729633987
Training RMSE  low_y_5day,0.7883886674331803
Training R-squared low_y_5day,0.9688172730534185
Training RMSE  close_y_5day,0.8394674852714825
Training R-squared close_y_5day,0.9691922086536521
Testing RMSE open_y,1.2749281213621981
Testing R-squared open_y,-0.0351241722430613
Testing RMSE high_y,1.982552411016294
Testing R-squared high_y,0.14529287446978822
Testing RMSE low_y,1.4030960278085474
Testing R-squared low_y,0.03158185264876534
Testing RMSE close_y,2.501600277469195
Testing R-squared close_y,-0.32800778266606634
Testing RMSE open_y_2day,2.9607255188915698
Testing R-squared open_y_2day,-0.08707132559059994
Testing RMSE high_y_2day,3.2869019115633673
Testing R-squared high_y_2day,0.1545128844155551
Testing RMSE low_y_2day,2.82642904631524
Testing R-squared low_y_2day,-0.08651822514161345
Testing RMSE close_y_2day,3.4662338525580907
Testing R-squared close_y_2day,-0.08774532238217536
Testing RMSE open_y_5day,3.051139380135837
Testing R-squared open_y_5day,0.5572296240922032
Testing RMSE high_y_5day,2.683726550868077
Testing R-squared high_y_5day,0.7384886922287356
Testing RMSE low_y_5day,2.8959081041583543
Testing R-squared low_y_5day,0.5160117890179309
Testing RMSE close_y_5day,3.160382127663335
Testing R-squared close_y_5day,0.5855806138242831
