open,high,low,close,adj close,volume,MA3,MA5,MA5volume,MA20,MA10,volume_chage,adj close-MA5 distance,adj close-MA10 distance,adj close-MA20 distance,adj close-MA3 distance,MA20-MA10 distance,MA20-MA5 distance,MA10-MA5 distance,MA10-MA3 distance,MA20-MA3 distance,MA5-MA3 distance,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
248.5,249.0,241.0,241.0,241.0,34326061.0,240.16666666666666,240.9,36666115.8,246.225,247.05,-0.06382063518165175,0.09999999999999432,-6.050000000000011,-5.224999999999994,0.8333333333333428,-0.825000000000017,5.324999999999989,6.150000000000006,6.883333333333354,6.058333333333337,0.7333333333333485,3862627.0,158698.0,-4296.0,24.34,0.6400000000000006,3345186.0,86.6,0.269999999999996,559.0,129.0,73.0,49.0,308.0,82.48,0.21999999999999886,248.5,-0.025490196078431372
