年月日,open,high,low,close,adj close,volume,MA3,MA5,MA5volume,MA20,MA10,volume_chage,adj close-MA5 distance,adj close-MA10 distance,adj close-MA20 distance,adj close-MA3 distance,MA20-MA10 distance,MA20-MA5 distance,MA10-MA5 distance,MA10-MA3 distance,MA20-MA3 distance,MA5-MA3 distance,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
2020-11-06,37.320613861083984,37.36607360839844,37.04787063598633,37.13878631591797,33.3162841796875,11402881.0,33.38424555460612,33.3325927734375,8689569.6,33.11646633148193,33.17763404846191,0.3122492280860493,-0.016308593749997158,0.13865013122558878,0.19981784820556925,-0.06796137491861742,-0.06116771697998047,-0.2161264419555664,-0.15495872497558594,-0.2066115061442062,-0.26777922312418667,-0.051652781168620265,5742368.0,232906.0,0.0,24.66,0.0,4488192.0,78.16,0.0,781.0,198.0,100.0,62.0,421.0,74.28,0.0,40.85,0.0
2020-11-09,37.502445220947266,37.54790115356445,37.2751579284668,37.411529541015625,33.560951232910156,12828145.0,33.45220947265625,33.422305297851565,10261189.0,33.12462196350098,33.23064613342285,0.250161652806512,0.1386459350585909,0.3303050994873047,0.43632926940917827,0.10874176025390625,-0.10602416992187358,-0.29768333435058736,-0.19165916442871378,-0.22156333923339844,-0.327587509155272,-0.029904174804684658,5742368.0,232906.0,0.0,24.66,0.0,4488192.0,78.16,0.0,781.0,198.0,100.0,62.0,421.0,74.28,0.0,40.85,0.0
2020-11-10,37.411529541015625,37.77518844604492,37.320613861083984,37.77518844604492,33.887184143066406,19897153.0,33.58813985188802,33.52017440795898,12693423.8,33.16743965148926,33.31628150939942,0.5675166380248013,0.3670097351074233,0.5709026336669893,0.7197444915771456,0.29904429117838305,-0.14884185791015625,-0.3527347564697223,-0.20389289855956605,-0.2718583424886063,-0.42070020039876255,-0.06796544392904025,5742368.0,232906.0,0.0,24.66,0.0,4488192.0,78.16,0.0,781.0,198.0,100.0,62.0,421.0,74.28,0.0,40.85,0.0
2020-11-11,38.09339141845703,39.04800033569336,38.002479553222656,38.7752571105957,34.78432083129883,44184902.0,34.07748540242513,33.805626678466794,19713586.2,33.25511417388916,33.487552642822266,1.241342673612577,0.9786941528320341,1.2967681884765625,1.5292066574096665,0.7068354288736955,-0.23243846893310405,-0.5505125045776325,-0.3180740356445284,-0.589932759602867,-0.822371228535971,-0.27185872395833854,5742368.0,232906.0,0.0,24.66,0.0,4488192.0,78.16,0.0,781.0,198.0,100.0,62.0,421.0,74.28,0.0,40.85,0.0
2020-11-12,38.95708465576172,39.00254440307617,38.41159439086914,38.547969818115234,34.58042526245117,19229308.0,34.417310078938804,34.02583312988281,21508477.8,33.34074954986572,33.654745483398436,-0.10596611351083156,0.5545921325683594,0.9256797790527358,1.239675712585452,0.16311518351236742,-0.31399593353271626,-0.6850835800170927,-0.3710876464843764,-0.7625645955403684,-1.0765605290730846,-0.39147694905599195,5742368.0,232906.0,0.0,24.66,0.0,4488192.0,78.16,0.0,781.0,198.0,100.0,62.0,421.0,74.28,0.0,40.85,0.0
2020-11-13,38.50251007080078,38.547969818115234,38.36613845825195,38.41159439086914,34.45808792114258,11749288.0,34.607611338297524,34.25419387817383,21577759.2,33.420268058776855,33.79339332580567,-0.4554908185276254,0.20389404296874858,0.6646945953369112,1.0378198623657227,-0.14952341715494555,-0.37312526702881144,-0.8339258193969741,-0.46080055236816264,-0.8142180124918568,-1.1873432795206682,-0.3534174601236941,5742368.0,231226.0,-1680.0,24.83,0.16999999999999815,4486626.0,78.13,-0.030000000000001137,788.0,202.0,101.0,64.0,421.0,74.19,-0.09000000000000341,42.25,0.03427172582619335
2020-11-16,38.59342575073242,38.72979736328125,38.36613845825195,38.50251007080078,34.53964614868164,15320693.0,34.52605311075846,34.44993286132812,22076268.8,33.497747802734374,33.936119079589844,-0.3060107602965951,0.08971328735351847,0.6035270690917969,1.041898345947267,0.013593037923179452,-0.43837127685547017,-0.9521850585937486,-0.5138137817382784,-0.5899340311686174,-1.0283053080240876,-0.07612024943033902,5742368.0,231226.0,-1680.0,24.83,0.16999999999999815,4486626.0,78.13,-0.030000000000001137,788.0,202.0,101.0,64.0,421.0,74.19,-0.09000000000000341,42.25,0.03427172582619335
2020-11-17,38.72979736328125,38.866172790527344,38.50251007080078,38.866172790527344,34.86587905883789,13524657.0,34.6212043762207,34.64567184448242,20801769.6,33.5956169128418,34.082923126220706,-0.34983142011148904,0.22020721435546875,0.7829559326171847,1.2702621459960923,0.2446746826171875,-0.48730621337890767,-1.0500549316406236,-0.5627487182617159,-0.5382812499999972,-1.0255874633789048,0.02446746826171875,5742368.0,231226.0,-1680.0,24.83,0.16999999999999815,4486626.0,78.13,-0.030000000000001137,788.0,202.0,101.0,64.0,421.0,74.19,-0.09000000000000341,42.25,0.03427172582619335
2020-11-18,39.04800033569336,39.09345626831055,38.7752571105957,38.82071304321289,34.82509994506836,23151181.0,34.7435417175293,34.65382766723633,16595025.4,33.693486022949216,34.22972717285156,0.39506752427146025,0.17127227783203125,0.5953727722167983,1.1316139221191435,0.0815582275390625,-0.5362411499023452,-0.9603416442871122,-0.42410049438476705,-0.5138145446777358,-1.050055694580081,-0.08971405029296875,5742368.0,231226.0,-1680.0,24.83,0.16999999999999815,4486626.0,78.13,-0.030000000000001137,788.0,202.0,101.0,64.0,421.0,74.19,-0.09000000000000341,42.25,0.03427172582619335
2020-11-19,38.7752571105957,39.09345626831055,38.7752571105957,39.00254440307617,34.988216400146484,14018414.0,34.89306513468424,34.73538589477539,15552846.6,33.7709659576416,34.3806095123291,-0.0986592769454821,0.25283050537109375,0.6076068878173828,1.2172504425048842,0.09515126546224195,-0.6096435546875014,-0.9644199371337905,-0.35477638244628906,-0.5124556223551409,-1.1220991770426423,-0.1576792399088518,5742368.0,231226.0,-1680.0,24.83,0.16999999999999815,4486626.0,78.13,-0.030000000000001137,788.0,202.0,101.0,64.0,421.0,74.19,-0.09000000000000341,42.25,0.03427172582619335
2020-11-20,38.866172790527344,38.91162872314453,38.63888168334961,38.82071304321289,34.82509994506836,17056205.0,34.87947209676107,34.80878829956055,16614230.0,33.85456256866455,34.531491088867185,0.026602195828515675,0.0163116455078125,0.2936088562011747,0.9705373764038114,-0.0543721516927107,-0.6769285202026367,-0.9542257308959989,-0.2772972106933622,-0.3479810078938854,-1.0249095280965221,-0.0706837972005232,5742368.0,230322.0,-904.0,24.93,0.10000000000000142,4485185.0,78.11,-0.01999999999999602,791.0,202.0,103.0,63.0,423.0,74.15,-0.03999999999999204,42.7,0.010650887573964565
2020-11-23,39.00254440307617,39.138916015625,38.82071304321289,39.09345626831055,35.06977081298828,17403183.0,34.961029052734375,34.91481323242188,17030728.0,33.956509590148926,34.682373046875,0.021869587724024482,0.1549575805664034,0.38739776611328125,1.1132612228393555,0.10874176025390625,-0.7258634567260742,-0.9583036422729521,-0.23244018554687784,-0.278656005859375,-1.0045194625854492,-0.04621582031249716,5742368.0,230322.0,-904.0,24.93,0.10000000000000142,4485185.0,78.11,-0.01999999999999602,791.0,202.0,103.0,63.0,423.0,74.15,-0.03999999999999204,42.7,0.010650887573964565
2020-11-24,39.138916015625,39.22983169555664,38.866172790527344,38.866172790527344,34.86587905883789,12918070.0,34.920249938964844,34.91481323242188,16909410.6,34.04826202392578,34.78024253845215,-0.23604256200390575,-0.04893417358398722,0.08563652038574077,0.8176170349121108,-0.054370880126953125,-0.73198051452637,-0.866551208496098,-0.13457069396972798,-0.1400074005126939,-0.8719879150390639,-0.005436706542965908,5742368.0,230322.0,-904.0,24.93,0.10000000000000142,4485185.0,78.11,-0.01999999999999602,791.0,202.0,103.0,63.0,423.0,74.15,-0.03999999999999204,42.7,0.010650887573964565
2020-11-25,39.00254440307617,39.138916015625,38.72979736328125,38.72979736328125,34.74353790283203,13275508.0,34.893062591552734,34.89850082397461,14934276.0,34.13185844421387,34.77616424560547,-0.11107120291603022,-0.1549629211425767,-0.03262634277344034,0.6116794586181626,-0.14952468872070312,-0.644305801391603,-0.7666423797607393,-0.12233657836913636,-0.11689834594726278,-0.7612041473388658,0.005438232421873579,5742368.0,230322.0,-904.0,24.93,0.10000000000000142,4485185.0,78.11,-0.01999999999999602,791.0,202.0,103.0,63.0,423.0,74.15,-0.03999999999999204,42.7,0.010650887573964565
2020-11-26,38.82071304321289,39.138916015625,38.7752571105957,39.04800033569336,35.028995513916016,12233301.0,34.87947082519531,34.906656646728514,14577253.4,34.23788337707519,34.821021270751956,-0.16079520165300826,0.12233886718750142,0.20797424316405966,0.7911121368408232,0.14952468872070312,-0.5831378936767635,-0.6687732696533217,-0.08563537597655824,-0.05844955444335653,-0.64158744812012,0.027185821533201704,5742368.0,230322.0,-904.0,24.93,0.10000000000000142,4485185.0,78.11,-0.01999999999999602,791.0,202.0,103.0,63.0,423.0,74.15,-0.03999999999999204,42.7,0.010650887573964565
2020-11-27,39.09345626831055,39.411659240722656,38.95708465576172,39.36620330810547,35.3144416809082,20939767.0,35.02899169921875,35.00452499389648,15353965.8,34.35002498626709,34.906656646728514,0.36380185241782936,0.3099166870117216,0.4077850341796889,0.9644166946411161,0.2854499816894531,-0.5566316604614272,-0.6545000076293945,-0.09786834716796733,-0.1223350524902358,-0.678966712951663,-0.024466705322268467,5760935.0,230045.0,-277.0,25.04,0.10999999999999943,4503228.0,78.17,0.060000000000002274,778.0,195.0,104.0,63.0,416.0,74.25,0.09999999999999432,43.3,0.014051522248243426
2020-11-30,39.411659240722656,39.638946533203125,39.00254440307617,39.00254440307617,34.988216400146484,37480680.0,35.11055119832357,34.988214111328126,19369465.2,34.443816375732425,34.951513671875,0.9350394867897541,2.2888183579539145e-06,0.036702728271485796,0.5444000244140597,-0.1223347981770857,-0.5076972961425739,-0.5443977355957017,-0.03670043945312784,-0.1590375264485715,-0.6667348225911454,-0.12233708699544366,5760935.0,230045.0,-277.0,25.04,0.10999999999999943,4503228.0,78.17,0.060000000000002274,778.0,195.0,104.0,63.0,416.0,74.25,0.09999999999999432,43.3,0.014051522248243426
2020-12-01,38.91162872314453,39.22983169555664,38.82071304321289,39.22983169555664,35.192108154296875,11023696.0,35.16492207845052,35.05345993041992,18990590.4,34.5335298538208,34.9841365814209,-0.4195179945537659,0.13864822387695597,0.20797157287597656,0.6585783004760728,0.027186075846351798,-0.45060672760009624,-0.5199300765991168,-0.0693233489990206,-0.18078549702962476,-0.631392224629721,-0.11146214803060417,5760935.0,230045.0,-277.0,25.04,0.10999999999999943,4503228.0,78.17,0.060000000000002274,778.0,195.0,104.0,63.0,416.0,74.25,0.09999999999999432,43.3,0.014051522248243426
2020-12-02,39.22983169555664,39.27528762817383,39.09345626831055,39.27528762817383,35.23288345336914,13895939.0,35.137736002604164,35.151329040527344,19114676.6,34.62732105255127,35.02491493225098,-0.27302254226995404,0.08155441284179688,0.20796852111816122,0.6055624008178739,0.09514745076497633,-0.3975938796997127,-0.5240079879760771,-0.12641410827636435,-0.1128210703531849,-0.5104149500528976,0.013593037923179452,5760935.0,230045.0,-277.0,25.04,0.10999999999999943,4503228.0,78.17,0.060000000000002274,778.0,195.0,104.0,63.0,416.0,74.25,0.09999999999999432,43.3,0.014051522248243426
2020-12-03,39.68440628051758,40.048065185546875,39.54803466796875,39.54803466796875,35.477561950683594,33496215.0,35.30085118611654,35.24104232788086,23367259.4,34.72722949981689,35.073849487304685,0.4334678460410296,0.23651962280273153,0.4037124633789091,0.7503324508667006,0.17671076456705492,-0.34661998748779155,-0.5138128280639691,-0.16719284057617756,-0.22700169881185417,-0.5736216862996457,-0.05980885823567661,5760935.0,230045.0,-277.0,25.04,0.10999999999999943,4503228.0,78.17,0.060000000000002274,778.0,195.0,104.0,63.0,416.0,74.25,0.09999999999999432,43.3,0.014051522248243426
