資料日期,集保總張數,總股東人數,平均張數/人,>400張大股東持有張數,>400張大股東持有百分比,>400張大股東人數,400~600張人數,600~800張人數,800~1000張人數,>1000張人數,>1000張大股東持有百分比,收盤價
20230324,"7,156,182","487,353",14.68,"4,461,195",62.34,805,217,110,82,396,58.77,37.60
20230317,"7,156,182","486,083",14.72,"4,465,012",62.39,805,219,110,82,394,58.81,36.40
20230310,"7,156,182","482,002",14.85,"4,487,282",62.70,810,220,113,81,396,59.11,36.70
20230303,"7,156,182","475,135",15.06,"4,516,678",63.12,812,222,110,82,398,59.52,37.75
20230224,"7,156,182","471,734",15.17,"4,539,141",63.43,820,226,115,79,400,59.79,39.15
20230217,"7,156,182","475,093",15.06,"4,507,572",62.99,820,229,109,87,395,59.30,38.00
20230210,"7,156,182","475,240",15.06,"4,503,242",62.93,830,235,110,83,402,59.23,36.85
20230203,"7,156,182","473,852",15.10,"4,509,781",63.02,833,231,111,88,403,59.27,36.45
20230117,"7,156,182","475,488",15.05,"4,499,536",62.88,831,230,115,83,403,59.15,36.00
20230113,"7,156,182","477,422",14.99,"4,482,537",62.64,828,234,110,80,404,58.97,36.15
20230106,"7,156,182","480,213",14.90,"4,472,378",62.50,822,233,114,76,399,58.85,34.25
20221230,"7,156,182","480,335",14.90,"4,471,976",62.49,819,229,113,79,398,58.84,33.65
20221223,"7,156,182","479,014",14.94,"4,485,759",62.68,821,226,116,76,403,59.07,34.05
20221216,"7,156,182","479,668",14.92,"4,513,004",63.06,807,219,114,74,400,59.55,34.60
20221209,"7,156,182","480,273",14.90,"4,505,712",62.96,803,218,112,75,398,59.45,33.70
20221202,"7,156,182","477,989",14.97,"4,534,849",63.37,810,224,110,75,401,59.84,33.65
20221125,"7,156,182","477,743",14.98,"4,536,321",63.39,805,216,110,78,401,59.87,33.55
20221118,"7,156,182","471,479",15.18,"4,588,339",64.12,811,220,106,80,405,60.58,33.30
20221111,"7,156,182","466,397",15.34,"4,620,167",64.56,793,211,105,78,399,61.12,32.15
20221104,"7,156,182","465,493",15.37,"4,623,718",64.61,794,212,106,76,400,61.18,30.45
20221028,"7,156,182","461,779",15.50,"4,647,791",64.95,795,211,111,73,400,61.51,30.50
20221021,"7,156,182","458,187",15.62,"4,672,274",65.29,801,212,113,72,404,61.84,31.00
20221014,"7,156,182","452,797",15.80,"4,726,480",66.05,797,213,107,73,404,62.64,32.40
20221007,"7,156,182","450,168",15.90,"4,760,844",66.53,786,210,105,70,401,63.19,34.25
20220930,"6,736,182","446,577",15.08,"4,366,327",64.82,778,210,104,67,397,61.33,33.80
20220923,"6,736,182","438,623",15.36,"4,438,973",65.90,782,209,106,66,401,62.41,37.00
20220916,"6,736,182","431,458",15.61,"4,483,357",66.56,781,208,103,66,404,63.11,38.60
20220908,"6,736,851","430,567",15.65,"4,481,700",66.53,785,210,107,67,401,63.00,39.85
20220902,"6,736,851","430,431",15.65,"4,464,970",66.28,803,220,108,68,407,62.66,38.50
20220826,"6,736,851","429,272",15.69,"4,447,739",66.02,808,218,113,69,408,62.35,39.65
20220819,"6,736,851","420,953",16.00,"4,639,583",68.87,754,205,103,73,373,65.33,39.45
20220812,"6,125,234","419,822",14.59,"4,035,801",65.89,750,201,109,69,371,62.02,39.30
20220805,"6,125,234","419,536",14.60,"4,031,634",65.82,752,199,108,73,372,61.93,38.85
20220729,"6,125,234","418,637",14.63,"4,031,134",65.81,750,200,112,71,367,61.88,38.75
20220722,"6,125,234","412,681",14.84,"4,043,104",66.01,754,204,112,71,367,62.06,37.70
20220715,"6,125,234","405,669",15.10,"4,090,556",66.78,753,204,112,67,370,62.88,40.50
20220708,"6,125,234","405,643",15.10,"4,091,317",66.79,744,196,114,65,369,62.97,40.80
20220701,"6,125,234","406,297",15.08,"4,089,222",66.76,743,196,112,67,368,62.93,40.35
20220624,"6,125,234","404,610",15.14,"4,102,169",66.97,741,189,110,69,373,63.19,39.50
20220617,"6,125,234","400,829",15.28,"4,137,692",67.55,744,191,108,73,372,63.72,39.60
20220610,"6,125,234","393,748",15.56,"4,191,179",68.42,742,194,102,74,372,64.62,41.40
20220602,"6,125,234","390,156",15.70,"4,214,020",68.80,745,199,101,73,372,64.97,41.70
20220527,"6,125,234","387,711",15.80,"4,228,608",69.04,743,198,101,73,371,65.22,42.20
20220520,"6,125,234","384,539",15.93,"4,246,328",69.33,735,193,99,73,370,65.56,41.15
20220513,"6,125,234","381,506",16.06,"4,268,575",69.69,734,188,101,73,372,65.94,41.60
20220506,"6,125,234","376,540",16.27,"4,314,092",70.43,747,191,103,81,372,66.53,45.10
20220429,"6,125,234","373,152",16.41,"4,337,127",70.81,745,192,105,77,371,66.94,45.90
20220422,"6,125,234","369,605",16.57,"4,362,873",71.23,744,192,108,68,376,67.45,46.55
20220415,"6,125,234","361,051",16.97,"4,409,959",72.00,739,187,106,69,377,68.26,47.10
20220408,"6,125,234","356,798",17.17,"4,427,560",72.28,745,196,111,63,375,68.50,49.80
20220401,"6,125,234","357,492",17.13,"4,421,355",72.18,741,198,105,64,374,68.44,49.75
20220325,"6,125,234","359,579",17.03,"4,410,759",72.01,738,193,106,66,373,68.28,49.70
20220318,"6,125,234","362,009",16.92,"4,388,378",71.64,734,194,103,63,374,67.98,48.95
20220311,"6,125,234","361,130",16.96,"4,393,446",71.73,731,190,103,67,371,68.04,47.45
20220304,"6,125,234","358,617",17.08,"4,400,071",71.84,728,189,97,70,372,68.18,47.65
20220225,"6,125,234","358,257",17.10,"4,393,863",71.73,725,186,100,67,372,68.11,47.35
20220218,"6,125,234","356,534",17.18,"4,394,912",71.75,723,184,98,68,373,68.15,47.45
20220211,"6,125,234","354,680",17.27,"4,400,808",71.85,729,186,100,65,378,68.25,47.55
20220126,"6,125,234","352,990",17.35,"4,407,899",71.96,734,190,101,66,377,68.30,46.85
20220121,"6,125,234","352,228",17.39,"4,414,911",72.08,737,191,99,70,377,68.38,47.40
20220114,"6,125,234","351,490",17.43,"4,419,382",72.15,734,189,104,68,373,68.44,47.60
20220107,"6,125,234","350,265",17.49,"4,427,421",72.28,739,190,102,72,375,68.54,47.45
20211230,"6,125,234","349,159",17.54,"4,433,518",72.38,737,190,102,68,377,68.69,48.00
20211224,"6,125,234","350,317",17.48,"4,428,690",72.30,738,191,104,67,376,68.60,47.90
20211217,"6,125,234","350,510",17.48,"4,423,602",72.22,736,185,106,64,381,68.58,47.45
20211210,"6,125,234","350,478",17.48,"4,424,719",72.24,737,186,102,69,380,68.56,47.30
20211203,"6,125,027","349,443",17.53,"4,428,563",72.30,740,187,105,69,379,68.58,46.40
20211126,"6,125,027","344,728",17.77,"4,451,599",72.68,750,191,107,64,388,68.98,46.50
20211119,"6,125,027","341,491",17.94,"4,475,595",73.07,752,190,112,63,387,69.34,48.30
20211112,"6,125,027","339,953",18.02,"4,476,738",73.09,764,201,111,64,388,69.27,48.70
20211105,"6,125,027","338,293",18.11,"4,483,924",73.21,759,197,111,64,387,69.42,48.15
20211029,"6,124,821","336,063",18.23,"4,495,383",73.40,762,197,111,68,386,69.55,48.25
20211022,"6,124,200","331,384",18.48,"4,516,948",73.76,767,197,112,69,389,69.88,48.80
20211015,"6,124,200","326,990",18.73,"4,543,551",74.19,778,194,118,74,392,70.22,50.10
20211008,"6,124,200","326,710",18.75,"4,543,749",74.19,780,197,113,77,393,70.21,50.40
20211001,"6,124,200","326,685",18.75,"4,542,870",74.18,782,205,108,78,391,70.18,50.20
20210924,"6,124,200","328,123",18.66,"4,530,966",73.98,779,203,109,73,394,70.06,51.30
20210917,"6,124,200","328,900",18.62,"4,526,183",73.91,785,205,113,74,393,69.91,50.70
20210910,"6,123,580","335,498",18.25,"4,479,448",73.15,777,206,115,67,389,69.23,49.00
20210903,"6,123,580","336,583",18.19,"4,468,484",72.97,777,203,113,67,394,69.09,48.50
20210827,"6,123,580","336,084",18.22,"4,466,773",72.94,776,205,113,68,390,69.02,47.45
20210820,"6,123,580","333,668",18.35,"4,474,648",73.07,782,213,111,66,392,69.13,46.15
20210813,"6,123,580","329,018",18.61,"4,498,516",73.46,779,213,104,65,397,69.61,48.40
20210806,"6,123,580","319,519",19.16,"4,531,077",73.99,792,217,104,64,407,70.13,52.90
20210730,"6,123,580","320,996",19.08,"4,497,862",73.45,797,223,101,65,408,69.57,52.60
20210723,"6,123,580","321,764",19.03,"4,487,077",73.28,788,218,97,70,403,69.40,53.00
20210716,"6,123,580","321,781",19.03,"4,488,034",73.29,784,208,102,73,401,69.39,51.50
20210709,"6,123,580","319,390",19.17,"4,500,953",73.50,792,207,107,72,406,69.57,52.00
20210702,"6,123,580","317,368",19.29,"4,512,760",73.69,783,207,104,73,399,69.77,50.50
20210625,"6,120,485","315,949",19.37,"4,522,448",73.89,790,215,107,70,398,69.90,51.00
20210618,"6,093,215","315,328",19.32,"4,508,606",73.99,785,216,103,71,395,70.01,51.00
20210611,"6,058,111","316,029",19.17,"4,470,248",73.79,789,216,106,70,397,69.76,51.40
20210604,"6,058,111","315,568",19.20,"4,473,520",73.84,787,215,109,66,397,69.84,51.90
20210528,"6,058,111","317,541",19.08,"4,462,161",73.66,780,209,111,65,395,69.70,50.60
20210521,"6,058,111","316,386",19.15,"4,468,051",73.75,780,211,110,65,394,69.81,51.20
20210514,"6,058,111","317,371",19.09,"4,450,150",73.46,782,218,109,61,394,69.54,49.60
20210507,"6,058,111","315,515",19.20,"4,456,083",73.56,776,208,107,59,402,69.78,52.30
20210429,"6,058,111","308,936",19.61,"4,482,380",73.99,782,206,109,62,405,70.16,52.10
20210423,"6,058,111","296,115",20.46,"4,538,937",74.92,778,203,105,62,408,71.15,53.00
20210416,"6,058,111","272,532",22.23,"4,575,114",75.52,789,213,113,58,405,71.65,49.00
20210409,"5,960,341","272,770",21.85,"4,476,909",75.11,789,210,117,65,397,71.04,46.70
20210401,"5,956,667","270,078",22.06,"4,478,340",75.18,793,213,116,67,397,71.07,46.70
20210326,"5,953,089","272,128",21.88,"4,453,389",74.81,792,219,113,64,396,70.72,46.15
20210319,"5,895,646","267,080",22.07,"4,402,508",74.67,784,216,110,63,395,70.63,42.70
20210312,"5,895,646","263,833",22.35,"4,418,501",74.95,777,208,109,67,393,70.91,42.70
20210305,"5,895,646","263,351",22.39,"4,422,099",75.01,775,208,106,68,393,70.99,42.50
20210226,"5,885,685","260,816",22.57,"4,422,778",75.14,774,201,111,68,394,71.11,42.00
20210219,"5,873,113","260,873",22.51,"4,403,164",74.97,767,204,107,63,393,71.02,41.60
20210209,"5,873,113","259,894",22.60,"4,408,077",75.06,765,202,107,66,390,71.08,40.85
20210205,"5,873,113","259,020",22.67,"4,410,568",75.10,763,200,104,65,394,71.19,40.85
20210129,"5,868,375","253,333",23.16,"4,444,604",75.74,762,197,102,68,395,71.83,40.15
20210122,"5,814,510","244,395",23.79,"4,453,552",76.59,755,198,100,57,400,72.83,40.60
20210115,"5,810,255","237,238",24.49,"4,502,338",77.49,757,192,101,60,404,73.73,41.95
20210108,"5,810,255","234,912",24.73,"4,519,055",77.78,759,196,101,56,406,74.05,42.95
20201231,"5,810,255","233,680",24.86,"4,529,141",77.95,766,196,104,60,406,74.10,43.20
20201225,"5,810,255","233,547",24.88,"4,533,130",78.02,762,192,103,60,407,74.22,42.80
20201218,"5,809,288","231,168",25.13,"4,546,430",78.26,770,192,110,61,407,74.37,42.95
20201211,"5,799,617","230,016",25.21,"4,543,131",78.34,769,190,109,58,412,74.51,42.90
20201204,"5,798,650","229,692",25.25,"4,547,631",78.43,778,196,106,65,411,74.47,43.65
20201127,"5,760,935","230,045",25.04,"4,503,228",78.17,778,195,104,63,416,74.25,43.30
20201120,"5,742,368","230,322",24.93,"4,485,185",78.11,791,202,103,63,423,74.15,42.70
20201113,"5,742,368","231,226",24.83,"4,486,626",78.13,788,202,101,64,421,74.19,42.25
20201106,"5,742,368","232,906",24.66,"4,488,192",78.16,781,198,100,62,421,74.28,40.85
,
