Date,Total Shares,Number of Shareholders,NoS Change,Shares per Shareholders,SpS Change,>400 Shares Held,>400 Holding Percentage,FHHP Change,>400 NoS,400-600 NoS,600-800 NoS,800-1000 NoS,>1000 NoS,>1000 Holding Percentage,OTHP Change,Closing Price,Price Change Percentage
2020-11-13,375065.0,10436.0,0.0,35.94,0.0,302970.0,80.78,0.0,153.0,38.0,19.0,23.0,73.0,66.78,0.0,278.0,0.0
2020-11-20,375065.0,10076.0,-360.0,37.22,1.2800000000000011,304728.0,81.25,0.46999999999999886,155.0,39.0,20.0,23.0,73.0,66.8,0.01999999999999602,286.0,0.02877697841726619
2020-11-27,375065.0,9847.0,-229.0,38.09,0.8700000000000045,305747.0,81.52,0.269999999999996,158.0,41.0,20.0,24.0,73.0,66.56,-0.23999999999999488,287.0,0.0034965034965034965
2020-12-04,375065.0,10093.0,246.0,37.16,-0.9300000000000068,304393.0,81.16,-0.35999999999999943,156.0,38.0,19.0,24.0,75.0,66.77,0.20999999999999375,279.5,-0.02613240418118467
2020-12-11,375065.0,10299.0,206.0,36.42,-0.7399999999999949,304118.0,81.08,-0.0799999999999983,157.0,40.0,19.0,24.0,74.0,66.48,-0.28999999999999204,265.5,-0.05008944543828265
2020-12-18,375065.0,10506.0,207.0,35.7,-0.7199999999999989,303844.0,81.01,-0.06999999999999318,156.0,41.0,15.0,25.0,75.0,66.76,0.28000000000000114,271.5,0.022598870056497175
2020-12-25,375065.0,11221.0,715.0,33.43,-2.270000000000003,304306.0,81.13,0.11999999999999034,156.0,41.0,17.0,22.0,76.0,67.17,0.4099999999999966,260.0,-0.0423572744014733
2020-12-31,375065.0,10965.0,-256.0,34.21,0.7800000000000011,305251.0,81.39,0.2600000000000051,157.0,43.0,17.0,20.0,77.0,67.61,0.4399999999999977,275.0,0.057692307692307696
2021-01-08,375065.0,10531.0,-434.0,35.62,1.4099999999999966,307021.0,81.86,0.46999999999999886,157.0,43.0,15.0,21.0,78.0,68.28,0.6700000000000017,281.5,0.023636363636363636
2021-01-15,375065.0,9940.0,-591.0,37.73,2.1099999999999994,308469.0,82.24,0.37999999999999545,159.0,45.0,13.0,23.0,78.0,68.37,0.09000000000000341,283.0,0.0053285968028419185
