資料日期,集保總張數,總股東人數,平均張數/人,>400張大股東持有張數,>400張大股東持有百分比,>400張大股東人數,400~600張人數,600~800張人數,800~1000張人數,>1000張人數,>1000張大股東持有百分比,收盤價
20230505,"167,042","18,660",8.95,"87,623",52.46,34,9,3,4,18,46.35,15.35
20230428,"167,042","18,217",9.17,"90,005",53.88,39,14,3,4,18,46.35,16.10
20230421,"167,042","18,441",9.06,"89,108",53.34,37,11,4,4,18,46.35,14.45
20230414,"167,042","17,118",9.76,"93,246",55.82,43,14,6,4,19,47.09,14.30
20230407,"167,042","17,101",9.77,"92,942",55.64,43,14,7,3,19,47.09,14.00
20230331,"167,042","17,094",9.77,"93,252",55.83,44,15,7,3,19,47.09,13.80
20230324,"167,042","17,091",9.77,"92,837",55.58,43,15,6,3,19,47.07,13.85
20230317,"167,042","17,090",9.77,"92,880",55.60,43,15,6,3,19,47.06,13.50
20230310,"167,042","17,100",9.77,"92,542",55.40,42,13,6,4,19,47.04,13.90
20230303,"167,042","17,141",9.75,"91,044",54.50,40,14,5,3,18,46.70,14.00
20230224,"167,042","17,194",9.72,"91,628",54.85,41,15,5,3,18,46.75,14.15
20230217,"167,042","17,261",9.68,"91,042",54.50,40,14,5,3,18,46.77,14.50
20230210,"167,042","17,514",9.54,"89,663",53.68,37,11,5,3,18,46.77,14.35
20230203,"167,042","17,821",9.37,"90,204",54.00,38,12,5,3,18,46.77,14.65
20230117,"167,042","17,427",9.59,"91,853",54.99,39,11,6,3,19,47.66,13.75
20230113,"167,042","17,492",9.55,"90,734",54.32,37,9,5,5,18,46.77,13.15
20230106,"167,042","17,434",9.58,"89,576",53.62,36,9,5,4,18,46.70,12.45
20221230,"167,042","17,442",9.58,"89,837",53.78,37,10,5,4,18,46.60,12.35
20221223,"167,042","17,455",9.57,"89,648",53.67,37,10,5,5,17,46.00,12.40
20221216,"167,042","17,423",9.59,"90,082",53.93,37,9,5,6,17,46.00,13.20
20221209,"167,042","17,439",9.58,"90,496",54.18,37,8,6,5,18,46.77,13.35
20221202,"167,042","17,439",9.58,"90,546",54.21,37,9,5,5,18,46.91,13.65
20221125,"167,042","17,458",9.57,"92,049",55.11,39,9,6,6,18,46.91,13.95
20221118,"167,042","17,290",9.66,"92,017",55.09,39,10,5,5,19,47.53,12.85
20221111,"167,042","17,322",9.64,"91,969",55.06,39,10,5,6,18,46.91,12.90
20221104,"167,042","17,313",9.65,"92,111",55.14,39,10,5,5,19,47.55,12.85
20221028,"167,042","17,295",9.66,"91,685",54.89,38,9,5,5,19,47.58,12.05
20221021,"167,042","17,319",9.65,"91,290",54.65,37,8,5,5,19,47.60,12.15
20221014,"167,042","17,364",9.62,"91,708",54.90,38,9,5,5,19,47.60,11.95
20221007,"167,042","17,397",9.60,"91,723",54.91,38,9,5,5,19,47.61,12.05
20220930,"167,042","17,408",9.60,"91,805",54.96,38,9,6,3,20,48.22,11.90
20220923,"167,042","17,450",9.57,"91,680",54.88,38,9,6,3,20,48.21,12.45
20220916,"167,042","17,456",9.57,"91,640",54.86,38,10,5,3,20,48.20,12.85
20220908,"167,042","17,444",9.58,"91,610",54.84,38,10,5,3,20,48.22,12.20
20220902,"167,042","17,455",9.57,"91,636",54.86,38,10,5,3,20,48.25,12.85
20220826,"167,042","17,511",9.54,"91,615",54.85,38,10,5,3,20,48.25,13.05
20220819,"167,042","17,569",9.51,"91,650",54.87,38,10,5,3,20,48.26,12.70
20220812,"167,042","17,601",9.49,"90,836",54.38,36,8,5,3,20,48.32,12.50
20220805,"167,042","17,572",9.51,"91,186",54.59,37,9,6,2,20,48.29,11.75
20220729,"167,042","17,576",9.50,"91,086",54.53,37,10,5,2,20,48.28,11.90
20220722,"167,042","17,555",9.52,"91,948",55.04,38,11,5,2,20,48.43,11.95
20220715,"167,042","17,560",9.51,"91,575",54.82,38,12,4,2,20,48.39,11.45
20220708,"167,042","17,566",9.51,"91,443",54.74,38,12,4,2,20,48.38,11.55
20220701,"167,042","17,602",9.49,"90,434",54.14,36,10,4,2,20,48.33,11.30
20220624,"167,042","17,616",9.48,"90,411",54.12,36,10,4,3,19,47.69,11.80
20220617,"167,042","17,629",9.48,"90,436",54.14,36,10,4,4,18,47.02,12.00
20220610,"167,042","17,594",9.49,"89,948",53.85,35,9,3,5,18,47.02,12.70
20220602,"167,042","17,605",9.49,"89,457",53.55,34,8,3,5,18,47.02,12.85
20220527,"167,042","17,616",9.48,"89,446",53.55,34,8,3,5,18,47.02,12.90
20220520,"167,042","17,648",9.47,"90,263",54.04,36,10,3,5,18,47.02,12.75
20220513,"167,042","17,698",9.44,"89,810",53.77,35,9,4,4,18,47.02,12.20
20220506,"167,042","17,707",9.43,"89,472",53.56,34,8,3,5,18,47.02,13.05
20220429,"167,042","17,696",9.44,"89,326",53.48,34,8,4,4,18,47.02,12.90
20220422,"167,042","17,675",9.45,"89,419",53.53,34,8,3,5,18,47.02,13.85
20220415,"167,042","17,737",9.42,"89,940",53.84,35,9,3,5,18,47.02,13.90
20220408,"167,042","17,747",9.41,"90,372",54.10,36,10,2,6,18,47.01,14.00
20220401,"167,042","17,706",9.43,"90,030",53.90,35,9,2,5,19,47.64,14.25
20220325,"167,042","17,679",9.45,"90,785",54.35,36,10,2,5,19,47.83,14.35
20220318,"167,042","17,755",9.41,"89,709",53.70,34,8,2,5,19,47.73,14.35
20220311,"167,042","17,787",9.39,"89,680",53.69,33,6,3,5,19,47.78,14.00
20220304,"167,042","17,841",9.36,"90,811",54.36,35,7,5,4,19,47.78,14.50
20220225,"167,042","17,852",9.36,"91,553",54.81,37,9,5,3,20,48.24,15.10
20220218,"167,042","17,969",9.30,"89,784",53.75,35,8,5,4,18,46.94,14.65
20220211,"167,042","17,807",9.38,"89,739",53.72,33,6,5,2,20,48.70,14.10
20220126,"167,042","17,883",9.34,"89,954",53.85,33,6,5,2,20,48.77,13.50
20220121,"167,042","17,890",9.34,"90,539",54.20,34,6,5,4,19,48.14,13.90
20220114,"167,042","17,890",9.34,"91,011",54.48,35,7,5,4,19,48.18,14.00
20220107,"167,042","17,839",9.36,"92,477",55.36,36,6,6,4,20,48.93,14.40
20211230,"167,042","17,644",9.47,"95,536",57.19,38,5,9,4,20,49.83,16.40
20211224,"167,042","17,596",9.49,"93,841",56.18,36,4,8,3,21,50.11,16.10
20211217,"167,042","17,861",9.35,"92,910",55.62,36,6,6,4,20,49.26,15.50
20211210,"167,042","18,178",9.19,"90,621",54.25,34,6,5,4,19,48.22,15.45
20211203,"167,042","18,480",9.04,"88,194",52.80,31,5,5,2,19,48.16,14.40
20211126,"167,042","18,515",9.02,"88,628",53.06,32,6,5,2,19,48.23,13.90
20211119,"167,042","18,574",8.99,"88,434",52.94,31,5,5,2,19,48.31,14.15
20211112,"167,042","18,569",9.00,"88,226",52.82,30,3,6,2,19,48.35,14.50
20211105,"167,042","18,688",8.94,"87,582",52.43,29,3,5,2,19,48.38,14.30
20211029,"167,042","18,705",8.93,"87,951",52.65,30,5,4,2,19,48.34,14.55
20211022,"167,042","18,806",8.88,"87,868",52.60,30,5,4,2,19,48.38,14.65
20211015,"167,042","18,884",8.85,"88,346",52.89,31,6,4,2,19,48.39,14.25
20211008,"167,042","18,784",8.89,"90,804",54.36,34,7,4,2,21,49.63,15.00
20211001,"167,042","18,901",8.84,"89,641",53.66,31,4,5,2,20,49.30,14.50
20210924,"167,042","19,357",8.63,"86,481",51.77,27,3,3,2,19,48.51,15.45
20210917,"167,042","19,398",8.61,"86,570",51.83,27,2,4,2,19,48.42,14.60
20210910,"167,042","19,642",8.50,"85,851",51.39,27,3,4,2,18,47.72,14.25
20210903,"167,042","19,690",8.48,"85,714",51.31,28,3,6,2,17,46.94,13.10
20210827,"167,042","19,702",8.48,"85,673",51.29,27,1,7,2,17,46.94,13.20
20210820,"167,042","19,735",8.46,"86,140",51.57,29,4,6,2,17,46.94,12.40
20210813,"167,042","19,937",8.38,"86,382",51.71,29,4,5,3,17,46.94,12.90
20210806,"167,042","19,980",8.36,"86,425",51.74,28,2,5,4,17,46.94,14.15
20210730,"167,042","20,077",8.32,"86,273",51.65,28,3,5,2,18,47.49,14.05
20210723,"167,042","20,314",8.22,"86,296",51.66,29,4,6,1,18,47.49,14.70
20210716,"167,042","20,569",8.12,"86,465",51.76,30,6,5,1,18,47.49,15.75
20210709,"167,042","20,478",8.16,"84,717",50.72,27,5,3,1,18,47.49,15.80
20210702,"167,042","20,624",8.10,"84,754",50.74,27,5,3,1,18,47.50,15.15
20210625,"167,042","19,482",8.57,"90,116",53.95,34,8,4,2,20,48.92,15.00
20210618,"167,042","19,916",8.39,"87,144",52.17,29,4,3,3,19,48.11,15.00
20210611,"167,042","19,607",8.52,"89,094",53.34,31,5,4,2,20,49.01,14.70
20210604,"167,042","19,790",8.44,"89,228",53.42,33,6,6,2,19,48.11,14.90
20210528,"167,042","19,471",8.58,"90,556",54.21,33,5,5,3,20,48.82,14.15
20210521,"167,042","19,594",8.53,"90,328",54.07,33,6,4,3,20,48.82,13.60
20210514,"167,042","19,979",8.36,"89,781",53.75,33,8,3,2,20,48.82,12.95
20210507,"167,042","19,210",8.70,"92,844",55.58,34,6,2,3,23,51.26,15.75
20210429,"167,042","17,015",9.82,"102,154",61.15,42,10,3,4,25,54.87,17.85
20210423,"167,042","16,096",10.38,"100,337",60.07,41,8,5,4,24,53.32,15.00
20210416,"167,042","15,896",10.51,"97,950",58.64,40,9,4,4,23,51.97,14.50
20210409,"167,042","15,762",10.60,"97,845",58.58,39,7,5,4,23,52.28,13.65
20210401,"167,042","16,048",10.41,"97,590",58.42,40,9,5,3,23,52.01,12.60
20210326,"167,042","15,957",10.47,"97,435",58.33,38,7,5,2,24,52.93,12.70
20210319,"167,042","16,071",10.39,"96,743",57.92,38,9,3,2,24,52.79,12.65
20210312,"167,042","16,335",10.23,"96,024",57.49,38,8,4,3,23,51.73,12.45
20210305,"167,042","16,496",10.13,"94,955",56.85,37,8,3,3,23,51.49,12.70
20210226,"167,042","16,073",10.39,"95,177",56.98,36,6,4,4,22,51.37,11.85
20210219,"167,042","16,054",10.41,"94,812",56.76,36,6,5,3,22,51.38,11.60
20210209,"167,042","16,111",10.37,"94,438",56.54,35,5,5,3,22,51.38,10.75
20210205,"167,042","16,117",10.36,"94,448",56.54,35,5,5,3,22,51.38,10.75
20210129,"167,042","16,039",10.41,"94,857",56.79,36,6,5,3,22,51.38,10.45
20210122,"167,042","15,985",10.45,"95,177",56.98,37,7,5,3,22,51.38,10.85
20210115,"167,042","15,968",10.46,"95,030",56.89,37,8,4,3,22,51.38,11.15
20210108,"167,042","15,988",10.45,"95,420",57.12,37,7,5,3,22,51.38,11.65
20201231,"167,042","15,955",10.47,"94,752",56.72,36,6,5,3,22,51.38,12.45
20201225,"167,042","16,132",10.35,"94,424",56.53,36,7,4,3,22,51.38,12.35
20201218,"167,042","16,343",10.22,"93,873",56.20,35,7,3,3,22,51.38,12.20
20201211,"167,042","16,385",10.19,"94,852",56.78,37,8,4,3,22,51.38,12.00
20201204,"167,042","16,592",10.07,"95,742",57.32,38,8,5,3,22,51.38,12.55
20201127,"167,042","16,381",10.20,"94,155",56.37,36,6,4,4,22,50.84,12.25
20201120,"167,042","16,543",10.10,"93,372",55.90,36,7,4,4,21,50.19,11.85
20201113,"167,042","16,657",10.03,"93,644",56.06,37,9,3,4,21,50.19,11.55
,
